condition,time,rollout_bayes_velocity_mse,state_swd_2d,state_intrinsic_swd,state_off_subspace_rms,true_off_subspace_rms,gate_mean,gate_std
D2_x_own,0.5,0.0018197617027908564,0.02046076222615264,0.02046076222615264,3.907667434077666e-08,3.732086995000827e-08,,
D2_x_own,0.7,0.016733648255467415,0.018045922288304962,0.018045922288304962,4.2569496372379945e-08,4.217360682901017e-08,,
D2_x_own,0.9,0.6047520637512207,0.023381508545926046,0.023381508545926046,5.246940304459713e-08,5.2573049913462455e-08,,
D2_x_own,0.97,2.1395628452301025,0.030497656560050178,0.030497656560050178,5.6163028006039895e-08,5.5274526289395e-08,,
D2_x_own,0.99,11.016178131103516,0.04594057494063185,0.04594057494063185,5.807140013303069e-08,5.650083778618864e-08,,
D2_eps_own,0.01,10.967432022094727,0.034049498359922645,0.034049498359922645,5.3056091076086886e-08,5.4825669337787986e-08,,
D2_eps_own,0.03,0.6122444272041321,0.03999045209845206,0.03999045209845206,5.3393449661598424e-08,5.351238741013731e-08,,
D2_eps_own,0.1,0.06838205456733704,0.0328411335159458,0.0328411335159458,5.012097048506803e-08,4.8166953092732e-08,,
D2_eps_own,0.3,0.009507166221737862,0.033010676496915775,0.033010676496915775,4.152875732188477e-08,3.972796491780173e-08,,
D2_eps_own,0.5,0.010130904614925385,0.03366370539072003,0.03366370539072003,3.969307016404855e-08,3.732086995000827e-08,,
D2_eps_own,0.7,0.013980156742036343,0.03541694863649247,0.03541694863649247,4.21136903128172e-08,4.217360682901017e-08,,
D2_eps_own,0.9,0.2809380292892456,0.04629182100876113,0.04629182100876113,5.3656691534342826e-08,5.2573049913462455e-08,,
D2_eps_own,0.97,0.8017376065254211,0.0511412822797368,0.0511412822797368,5.7942262543519973e-08,5.5274526289395e-08,,
D2_eps_own,0.99,0.1830163598060608,0.054054013720028424,0.054054013720028424,5.95848064222082e-08,5.650083778618864e-08,,
D2_gate_on_D0,0.01,0.0004560776869766414,0.029263688395854172,0.029263688395854172,5.466423758093697e-08,5.4825669337787986e-08,0.9982226490974426,0.0018841014243662357
D2_gate_on_D0,0.03,0.00032496271887794137,0.03110071206285656,0.03110071206285656,5.350585752239567e-08,5.351238741013731e-08,0.9938608407974243,0.006036314647644758
D2_gate_on_D0,0.1,0.00036953657399863005,0.02366914748641808,0.02366914748641808,4.9336776442032715e-08,4.8166953092732e-08,0.9645118713378906,0.034484125673770905
