branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
official100,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_restart_20260906/paired_bridge_v1/screen_v1/official100/samples.npz,31a8c19c505a3272ccd14d84cf5ea3595649a2b5d4029bbda3aa5f1e0d412dd4,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,58.103671646118165,38.401901830956774
candidate100,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_restart_20260906/paired_bridge_v1/screen_v1/candidate100/samples.npz,c7f63a7297dc80e30d9340b632c6b5d91930526f7350bcf455c7396b305dba6f,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,58.448582077026366,38.31631218050512
control100,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_restart_20260906/paired_bridge_v1/screen_v1/control100/samples.npz,2e3b477c3537108f9125f5f9e0bcc20ac1ca267da958527badcdbc7aec26e849,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,58.13215446472168,38.34255728149782
official107,/data/users/zhoushunyu/eqvae/experiments/raev2_guidance_restart_20260906/paired_bridge_v1/screen_v1/official107/samples.npz,15d72459f9788db0727e828c3fdddb07f847f265e688e949447aad2461170cbd,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,57.999857330322264,38.37217888501067
