branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
ordinary,/data/users/zhoushunyu/eqvae/experiments/raev2_radius_direction_20260905/screen_seed202609051/ordinary/samples.npz,4d50199a5cdbb29844a911f741c4e28730bc5fb44c1d84588d61a273e409c6c4,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,57.28434410095215,38.73507961256331
raw_future,/data/users/zhoushunyu/eqvae/experiments/raev2_flow_pullback_20260905/screen_seed202609051/raw_future/merged/samples.npz,f9cd0f294e2fc84d3918f33095dcc4f9bb3ae587fe41d362c509df34629a05bb,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,57.00047225952149,38.86422899815858
pullback,/data/users/zhoushunyu/eqvae/experiments/raev2_flow_pullback_20260905/screen_seed202609051/pullback/merged/samples.npz,c53d68f9d12a9c7501514df0a29f1a7cf7f66ee1a0f8ff9f861edc95a4056ce2,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,56.71848602294922,39.27568957277691
