condition,time,rollout_bayes_velocity_mse,state_swd_2d,state_intrinsic_swd,state_off_subspace_rms,true_off_subspace_rms,gate_mean,gate_std
D0_x_shared,0.01,0.002252348233014345,0.001608675025560778,0.001608675025560778,0.9872359037399292,0.9878277778625488,,
D0_x_shared,0.03,0.0036225812509655952,0.0018356402479217208,0.0018356402479217208,0.9672917127609253,0.9677074551582336,,
D0_x_shared,0.1,0.007358618546277285,0.004897387192510419,0.004897387192510419,0.8974874019622803,0.8981572985649109,,
D0_x_shared,0.3,0.05805565416812897,0.01561344329851617,0.01561344329851617,0.6980465650558472,0.6981247663497925,,
D0_x_shared,0.5,0.08886358141899109,0.03239424145665329,0.03239424145665329,0.498605877161026,0.49875956773757935,,
D0_x_shared,0.7,0.08047212660312653,0.05301471255407822,0.05301471255407822,0.2991657853126526,0.2993428111076355,,
D0_x_shared,0.9,0.25754040479660034,0.07463008503434806,0.07463008503434806,0.09974299371242523,0.09982132911682129,,
D0_x_shared,0.97,1.4966375827789307,0.10368130276424424,0.10368130276424424,0.029980815947055817,0.029923511669039726,,
D0_x_shared,0.99,12.063142776489258,0.12385053974304835,0.12385053974304835,0.010142877697944641,0.00998698640614748,,
D0_eps_shared,0.01,1563671.75,0.5118674273934704,0.5118674273934704,12.359796524047852,0.9878277778625488,,
D0_eps_shared,0.03,1626871.25,1.6111991010727347,1.6111991010727347,37.0404052734375,0.9677074551582336,,
D0_eps_shared,0.1,1888262.625,5.431191667284681,5.431191667284681,123.40227508544922,0.8981572985649109,,
D0_eps_shared,0.3,3118830.25,16.305449520052246,16.305449520052246,370.08331298828125,0.6981247663497925,,
D0_eps_shared,0.5,6104870.0,27.17382427933336,27.17382427933336,616.724609375,0.49875956773757935,,
D0_eps_shared,0.7,16927560.0,38.03677629268361,38.03677629268361,863.3440551757812,0.2993428111076355,,
D0_eps_shared,0.9,152258688.0,48.89876757732939,48.89876757732939,1109.94775390625,0.09982132911682129,,
D0_eps_shared,0.97,1691754496.0,52.70224937475872,52.70224937475872,1196.25634765625,0.029923511669039726,,
D0_eps_shared,0.99,15225788416.0,53.78411016139439,53.78411016139439,1220.916015625,0.00998698640614748,,
D3_oracle_bayes_gate,0.01,0.0022519268095493317,0.0016086660279208392,0.0016086660279208392,0.987236499786377,0.9878277778625488,0.9999976754188538,6.416973974410212e-06
D3_oracle_bayes_gate,0.03,0.0036168224178254604,0.0018358247985296857,0.0018358247985296857,0.9673129320144653,0.9677074551582336,0.9999527931213379,5.922223499510437e-05
D3_oracle_bayes_gate,0.1,0.00735886488109827,0.004897594907596929,0.004897594907596929,0.8975576758384705,0.8981572985649109,0.9999486207962036,7.11366010364145e-05
D3_oracle_bayes_gate,0.3,0.05804397538304329,0.015611674394277039,0.015611674394277039,0.6982946395874023,0.6981247663497925,0.9994640350341797,0.000976269890088588
D3_oracle_bayes_gate,0.5,0.08872382342815399,0.032379844086509395,0.032379844086509395,0.4993487596511841,0.49875956773757935,0.9971163272857666,0.005085978657007217
D3_oracle_bayes_gate,0.7,0.07959993183612823,0.052894649604215624,0.052894649604215624,0.3013802170753479,0.2993428111076355,0.9857370853424072,0.02243148162961006
D3_oracle_bayes_gate,0.9,0.19093593955039978,0.07241217263098074,0.07241217263098074,0.10782615095376968,0.09982132911682129,0.8822726607322693,0.10874012857675552
D3_oracle_bayes_gate,0.97,0.9066559672355652,0.09383944133994766,0.09383944133994766,0.043776556849479675,0.029923511669039726,0.6679439544677734,0.14933684468269348
D3_oracle_bayes_gate,0.99,4.316414833068848,0.10435759594488618,0.10435759594488618,0.024946846067905426,0.00998698640614748,0.42864394187927246,0.16244159638881683
D1_x_own,0.01,0.0020616629626601934,0.0016129786610396138,0.0016129786610396138,0.9872359037399292,0.9878277778625488,,
D1_x_own,0.03,0.0036445925943553448,0.0018105542927003234,0.0018105542927003234,0.9672916531562805,0.9677074551582336,,
D1_x_own,0.1,0.006670707371085882,0.005160109685716104,0.005160109685716104,0.8974869251251221,0.8981572985649109,,
D1_x_own,0.3,0.05712265893816948,0.015186200428439321,0.015186200428439321,0.6980451345443726,0.6981247663497925,,
D1_x_own,0.5,0.08894748985767365,0.031749538315925446,0.031749538315925446,0.4986039400100708,0.49875956773757935,,
D1_x_own,0.7,0.06838314235210419,0.05050634432776532,0.05050634432776532,0.2991642951965332,0.2993428111076355,,
D1_x_own,0.9,0.08355560898780823,0.06435343781111422,0.06435343781111422,0.09973916411399841,0.09982132911682129,,
D1_x_own,0.97,0.884049117565155,0.07869417509211621,0.07869417509211621,0.0299686212092638,0.029923511669039726,,
D1_x_own,0.99,8.822614669799805,0.09316625999806957,0.09316625999806957,0.010102513246238232,0.00998698640614748,,
D1_eps_own,0.01,82932.3046875,0.08447913548469618,0.08447913548469618,2.861703872680664,0.9878277778625488,,
D1_eps_own,0.03,86151.421875,0.32543014830436157,0.32543014830436157,8.534889221191406,0.9677074551582336,,
D1_eps_own,0.1,99916.59375,1.1241652667315858,1.1241652667315858,28.40506362915039,0.8981572985649109,,
D1_eps_own,0.3,165009.4375,3.3853204709260716,3.3853204709260716,85.16131591796875,0.6981247663497925,,
D1_eps_own,0.5,323065.0,5.6496428572925215,5.6496428572925215,141.90945434570312,0.49875956773757935,,
D1_eps_own,0.7,896086.8125,7.9128189081663916,7.9128189081663916,198.65286254882812,0.2993428111076355,,
D1_eps_own,0.9,8060886.5,10.177599300593043,10.177599300593043,255.3921661376953,0.09982132911682129,,
D1_eps_own,0.97,89565352.0,10.972809731321984,10.972809731321984,275.2506103515625,0.029923511669039726,,
D1_eps_own,0.99,806088448.0,11.19514959740117,11.19514959740117,280.924560546875,0.00998698640614748,,
D1_gate_on_D0,0.01,0.01093548908829689,0.0015991923391979728,0.0015991923391979728,0.9881261587142944,0.9878277778625488,0.9994272589683533,0.0007760750595480204
D1_gate_on_D0,0.03,0.003631073050200939,0.001840040230211619,0.001840040230211619,0.9684507846832275,0.9677074551582336,0.9999502897262573,8.198082650778815e-05
D1_gate_on_D0,0.1,0.007379190064966679,0.004889183133522738,0.004889183133522738,0.8985774517059326,0.8981572985649109,0.999993085861206,1.428515406587394e-05
D1_gate_on_D0,0.3,0.058084119111299515,0.015610756464024583,0.015610756464024583,0.698906660079956,0.6981247663497925,0.9999744296073914,7.074122549965978e-05
D1_gate_on_D0,0.5,0.08887289464473724,0.03242010743197588,0.03242010743197588,0.4992296099662781,0.49875956773757935,0.9999803900718689,6.801193376304582e-05
D1_gate_on_D0,0.7,0.08048699796199799,0.05307836497618386,0.05307836497618386,0.29954156279563904,0.2993428111076355,0.9999998807907104,5.708399726245261e-07
