step,model,elapsed_seconds,velocity,total,clean,epsilon,gate,gate_mean,consistency
4000,D1_scaled,298.2370732771233,,1.0724754333496094,0.07736670225858688,0.9939112663269043,0.0011973981745541096,0.9947558641433716,
4000,D2_velocity,298.2370732771233,,1.2467515468597412,0.07938960939645767,0.9992417097091675,0.16812030971050262,0.9524949789047241,
4000,D4_safe,298.2370732771233,,1.443359613418579,0.10609931498765945,0.9993489384651184,0.33791136741638184,0.8471289873123169,
4000,S0_xv,298.2370732771233,1.0900070667266846,1.1674058437347412,0.07739871740341187,,,,0.33142831921577454
4000,S1_xv,298.2370732771233,1.0899790525436401,1.200468897819519,0.07734934985637665,,,,0.3314054608345032
4500,B0_v,335.76236974913627,1.087214708328247,1.087214708328247,,,,,
4500,B1_x,335.76236974913627,,0.07207299768924713,0.07207299768924713,,,,
4500,B2_eps,335.76236974913627,,0.8990547060966492,,0.8990547060966492,,,
4500,D0_xeps,335.76236974913627,,1.0675194263458252,0.07221254706382751,0.9953068494796753,,,
4500,D1_scaled,335.76236974913627,,1.0657495260238647,0.07259818911552429,0.9919601082801819,0.00119121465831995,0.9960135221481323,
4500,D2_velocity,335.76236974913627,,1.252189040184021,0.07436926662921906,1.001704216003418,0.1761155128479004,0.9307447671890259,
4500,D4_safe,335.76236974913627,,1.288883924484253,0.07842835783958435,1.0019936561584473,0.20846182107925415,0.9141963124275208,
4500,S0_xv,335.76236974913627,1.0876684188842773,1.1595869064331055,0.0719185322523117,,,,0.31568461656570435
4500,S1_xv,335.76236974913627,1.087684154510498,1.1911683082580566,0.07191721349954605,,,,0.3156694769859314
5000,B0_v,373.0360091361217,1.09194016456604,1.09194016456604,,,,,
5000,B1_x,373.0360091361217,,0.07946917414665222,0.07946917414665222,,,,
5000,B2_eps,373.0360091361217,,0.8933541178703308,,0.8933541178703308,,,
5000,D0_xeps,373.0360091361217,,1.067247986793518,0.08001530170440674,0.9872326850891113,,,
5000,D1_scaled,373.0360091361217,,1.0657228231430054,0.08025089651346207,0.984144926071167,0.0013270160416141152,0.9978407621383667,
5000,D2_velocity,373.0360091361217,,1.2463361024856567,0.08232942223548889,0.9996188282966614,0.1643877923488617,0.9496229887008667,
5000,D4_safe,373.0360091361217,,1.2875244617462158,0.08284200727939606,1.0000076293945312,0.20467479526996613,0.935443639755249,
5000,S0_xv,373.0360091361217,1.0940923690795898,1.1737347841262817,0.07964242994785309,,,,0.33347779512405396
5000,S1_xv,373.0360091361217,1.094101905822754,1.2070631980895996,0.07961566746234894,,,,0.3334553837776184
5500,B0_v,410.5339618860744,1.0856199264526367,1.0856199264526367,,,,,
5500,B1_x,410.5339618860744,,0.07607290148735046,0.07607290148735046,,,,
5500,B2_eps,410.5339618860744,,0.8916852474212646,,0.8916852474212646,,,
5500,D0_xeps,410.5339618860744,,1.0585134029388428,0.07656247168779373,0.9819508790969849,,,
5500,D1_scaled,410.5339618860744,,1.0579822063446045,0.07684190571308136,0.9797186851501465,0.0014216178096830845,0.998918890953064,
5500,D2_velocity,410.5339618860744,,1.2447651624679565,0.07791868597269058,0.9993166923522949,0.1675298511981964,0.9387548565864563,
5500,D4_safe,410.5339618860744,,1.270906925201416,0.08087420463562012,0.9996856451034546,0.19034701585769653,0.9165675044059753,
5500,S0_xv,410.5339618860744,1.0902972221374512,1.1668154001235962,0.07651816308498383,,,,0.3421000838279724
5500,S1_xv,410.5339618860744,1.0903500318527222,1.2010488510131836,0.07649213075637817,,,,0.3420666754245758
6000,B0_v,448.1043400960043,1.087420105934143,1.087420105934143,,,,,
6000,B1_x,448.1043400960043,,0.0824228897690773,0.0824228897690773,,,,
6000,B2_eps,448.1043400960043,,0.8912630081176758,,0.8912630081176758,,,
6000,D0_xeps,448.1043400960043,,1.0606117248535156,0.08318819105625153,0.9774235486984253,,,
6000,D1_scaled,448.1043400960043,,1.0608184337615967,0.08377045392990112,0.9758355617523193,0.0012123060878366232,0.9993002414703369,
6000,D2_velocity,448.1043400960043,,1.271247148513794,0.08657185733318329,0.9992146492004395,0.1854606568813324,0.9321447610855103,
6000,D4_safe,448.1043400960043,,1.2834450006484985,0.08593197166919708,0.9998284578323364,0.19768452644348145,0.9164877533912659,
6000,S0_xv,448.1043400960043,1.0953733921051025,1.1774835586547852,0.082110196352005,,,,0.33625131845474243
6000,S1_xv,448.1043400960043,1.095536708831787,1.2112557888031006,0.0820976197719574,,,,0.33621394634246826
6500,B0_v,485.6181274307892,1.0877797603607178,1.0877797603607178,,,,,
6500,B1_x,485.6181274307892,,0.08556713908910751,0.08556713908910751,,,,
6500,B2_eps,485.6181274307892,,0.8911918997764587,,0.8911918997764587,,,
6500,D0_xeps,485.6181274307892,,1.0604400634765625,0.0869671106338501,0.9734729528427124,,,
6500,D1_scaled,485.6181274307892,,1.0598677396774292,0.08661525696516037,0.9720336198806763,0.0012189109111204743,0.9996728897094727,
6500,D2_velocity,485.6181274307892,,1.2501461505889893,0.08805722743272781,0.9993131160736084,0.16277576982975006,0.9497934579849243,
6500,D4_safe,485.6181274307892,,1.2971538305282593,0.08955115079879761,1.0001540184020996,0.20744860172271729,0.9041656255722046,
6500,S0_xv,485.6181274307892,1.0985031127929688,1.1848231554031372,0.08632003515958786,,,,0.3401002585887909
6500,S1_xv,485.6181274307892,1.0988774299621582,1.2190792560577393,0.08620116859674454,,,,0.34000641107559204
7000,B0_v,523.1675322130322,1.0795819759368896,1.0795819759368896,,,,,
7000,B1_x,523.1675322130322,,0.08231829851865768,0.08231829851865768,,,,
7000,B2_eps,523.1675322130322,,0.8887595534324646,,0.8887595534324646,,,
7000,D0_xeps,523.1675322130322,,1.052499532699585,0.08302830159664154,0.969471275806427,,,
7000,D1_scaled,523.1675322130322,,1.0515944957733154,0.08298693597316742,0.9673222899436951,0.0012853345833718777,0.9997670650482178,
7000,D2_velocity,523.1675322130322,,1.2937684059143066,0.0871928483247757,0.9991931915283203,0.20738229155540466,0.9007164239883423,
7000,D4_safe,523.1675322130322,,1.226416826248169,0.08292454481124878,1.000429630279541,0.14306259155273438,0.9587458372116089,
7000,S0_xv,523.1675322130322,1.093475103378296,1.1768163442611694,0.08334121108055115,,,,0.3365427851676941
7000,S1_xv,523.1675322130322,1.0940189361572266,1.2107272148132324,0.0830690786242485,,,,0.33639222383499146
7500,B0_v,560.6395833431743,1.0716006755828857,1.0716006755828857,,,,,
7500,B1_x,560.6395833431743,,0.08029858767986298,0.08029858767986298,,,,
7500,B2_eps,560.6395833431743,,0.8861030340194702,,0.8861030340194702,,,
7500,D0_xeps,560.6395833431743,,1.0449062585830688,0.08203046768903732,0.9628758430480957,,,
7500,D1_scaled,560.6395833431743,,1.0438536405563354,0.08218850940465927,0.9604013562202454,0.0012637631734833121,0.9998764991760254,
7500,D2_velocity,560.6395833431743,,1.2787854671478271,0.08546273410320282,0.9950162172317505,0.1983065903186798,0.9100298881530762,
7500,D4_safe,560.6395833431743,,1.233642578125,0.08214003592729568,0.996920645236969,0.15458184480667114,0.9490513205528259,
7500,S0_xv,560.6395833431743,1.0864506959915161,1.1693120002746582,0.08286134898662567,,,,0.33729416131973267
7500,S1_xv,560.6395833431743,1.0871901512145996,1.2033789157867432,0.08247773349285126,,,,0.33711057901382446
8000,B0_v,597.9980051568709,1.0647691488265991,1.0647691488265991,,,,,
8000,B1_x,597.9980051568709,,0.07666868716478348,0.07666868716478348,,,,
8000,B2_eps,597.9980051568709,,0.8848949670791626,,0.8848949670791626,,,
8000,D0_xeps,597.9980051568709,,1.0376453399658203,0.0782715454697609,0.9593738317489624,,,
8000,D1_scaled,597.9980051568709,,1.03673255443573,0.07811621576547623,0.9574253559112549,0.0011910556349903345,0.9998868703842163,
8000,D2_velocity,597.9980051568709,,1.212817668914795,0.07916142046451569,0.9955804347991943,0.13807576894760132,0.9613413214683533,
8000,D4_safe,597.9980051568709,,1.2261615991592407,0.07858961820602417,0.9982060194015503,0.14936600625514984,0.9490395784378052,
8000,S0_xv,597.9980051568709,1.0803332328796387,1.1597940921783447,0.07946082949638367,,,,0.33338481187820435
8000,S1_xv,597.9980051568709,1.0811536312103271,1.193586826324463,0.07911217957735062,,,,0.3332098126411438
8500,B0_v,635.320087053813,1.0575203895568848,1.0575203895568848,,,,,
8500,B1_x,635.320087053813,,0.07362179458141327,0.07362179458141327,,,,
8500,B2_eps,635.320087053813,,0.883155882358551,,0.883155882358551,,,
8500,D0_xeps,635.320087053813,,1.0283507108688354,0.07426150143146515,0.9540891647338867,,,
8500,D1_scaled,635.320087053813,,1.029300570487976,0.07468189299106598,0.9533861875534058,0.0012324966955929995,0.9999315738677979,
8500,D2_velocity,635.320087053813,,1.1981555223464966,0.07493842393159866,0.9929049015045166,0.1303122490644455,0.9628353118896484,
8500,D4_safe,635.320087053813,,1.2473417520523071,0.07666008174419403,0.996673583984375,0.1740081012248993,0.9251631498336792,
8500,S0_xv,635.320087053813,1.0715688467025757,1.1482763290405273,0.07670752704143524,,,,0.3290378451347351
8500,S1_xv,635.320087053813,1.0719594955444336,1.1811017990112305,0.07629014551639557,,,,0.32852187752723694
9000,B0_v,672.6250176741742,1.0589039325714111,1.0589039325714111,,,,,
9000,B1_x,672.6250176741742,,0.07321438938379288,0.07321438938379288,,,,
9000,B2_eps,672.6250176741742,,0.8855654001235962,,0.8855654001235962,,,
9000,D0_xeps,672.6250176741742,,1.0278486013412476,0.07434573769569397,0.9535028338432312,,,
9000,D1_scaled,672.6250176741742,,1.02877938747406,0.07456643879413605,0.952950656414032,0.0012623541988432407,0.9999199509620667,
9000,D2_velocity,672.6250176741742,,1.2042375802993774,0.0756571888923645,0.9947482347488403,0.13383208215236664,0.9621706604957581,
9000,D4_safe,672.6250176741742,,1.2427186965942383,0.07520206272602081,0.9998313188552856,0.16768521070480347,0.9202277660369873,
9000,S0_xv,672.6250176741742,1.0714519023895264,1.1467570066452026,0.07530513405799866,,,,0.3284444510936737
9000,S1_xv,672.6250176741742,1.0715712308883667,1.1792908906936646,0.07492374628782272,,,,0.32795900106430054
9500,B0_v,708.4436236987822,1.055347204208374,1.055347204208374,,,,,
9500,B1_x,708.4436236987822,,0.07670731842517853,0.07670731842517853,,,,
9500,B2_eps,708.4436236987822,,0.8811640739440918,,0.8811640739440918,,,
9500,D0_xeps,708.4436236987822,,1.0249664783477783,0.0787145346403122,0.9462519288063049,,,
9500,D1_scaled,708.4436236987822,,1.025943636894226,0.07872477173805237,0.9460225105285645,0.0011963496217504144,0.9999310970306396,
9500,D2_velocity,708.4436236987822,,1.1973522901535034,0.07957785576581955,0.987652063369751,0.1301223784685135,0.9685061573982239,
9500,D4_safe,708.4436236987822,,1.231702208518982,0.07938647270202637,0.9937582015991211,0.15855750441551208,0.9360026717185974,
9500,S0_xv,708.4436236987822,1.064497709274292,1.1427379846572876,0.07824032008647919,,,,0.3276810646057129
9500,S1_xv,708.4436236987822,1.0645947456359863,1.175210952758789,0.0778745487332344,,,,0.32741618156433105
10000,B0_v,744.2186951008625,1.0542104244232178,1.0542104244232178,,,,,
10000,B1_x,744.2186951008625,,0.07736174017190933,0.07736174017190933,,,,
10000,B2_eps,744.2186951008625,,0.8813595771789551,,0.8813595771789551,,,
10000,D0_xeps,744.2186951008625,,1.0259172916412354,0.08008414506912231,0.9458330869674683,,,
10000,D1_scaled,744.2186951008625,,1.0268383026123047,0.08042815327644348,0.9452296495437622,0.001180530758574605,0.9999265670776367,
10000,D2_velocity,744.2186951008625,,1.216593623161316,0.08029314130544662,0.9868849515914917,0.14941544830799103,0.9532291293144226,
10000,D4_safe,744.2186951008625,,1.2356892824172974,0.08047331869602203,0.9941104054450989,0.1611054688692093,0.9453881978988647,
10000,S0_xv,744.2186951008625,1.062667727470398,1.141817331314087,0.07914960384368896,,,,0.3230753540992737
10000,S1_xv,744.2186951008625,1.0628379583358765,1.1740304231643677,0.07890085130929947,,,,0.3229162096977234
10500,B0_v,781.3306103148498,1.0513637065887451,1.0513637065887451,,,,,
10500,B1_x,781.3306103148498,,0.0766451507806778,0.0766451507806778,,,,
10500,B2_eps,781.3306103148498,,0.8813129663467407,,0.8813129663467407,,,
10500,D0_xeps,781.3306103148498,,1.0222359895706177,0.07940664887428284,0.9428293704986572,,,
10500,D1_scaled,781.3306103148498,,1.0230004787445068,0.079989492893219,0.9417434334754944,0.0012675805483013391,0.9999222755432129,
10500,D2_velocity,781.3306103148498,,1.2158681154251099,0.08007437735795975,0.9846588969230652,0.15113486349582672,0.965599536895752,
10500,D4_safe,781.3306103148498,,1.2752435207366943,0.08442767709493637,0.9927908182144165,0.19802500307559967,0.9190216064453125,
10500,S0_xv,781.3306103148498,1.0583796501159668,1.1369733810424805,0.07859373837709427,,,,0.3202131390571594
10500,S1_xv,781.3306103148498,1.0585213899612427,1.1689174175262451,0.07839067280292511,,,,0.32005274295806885
11000,B0_v,818.6554096098989,1.04917573928833,1.04917573928833,,,,,
11000,B1_x,818.6554096098989,,0.0793502926826477,0.0793502926826477,,,,
11000,B2_eps,818.6554096098989,,0.8810282349586487,,0.8810282349586487,,,
11000,D0_xeps,818.6554096098989,,1.0215178728103638,0.08158041536808014,0.9399374723434448,,,
11000,D1_scaled,818.6554096098989,,1.0208826065063477,0.08098471164703369,0.938730001449585,0.0011678425362333655,0.9999207258224487,
11000,D2_velocity,818.6554096098989,,1.242684006690979,0.08428221195936203,0.9840774536132812,0.17432434856891632,0.9359122514724731,
11000,D4_safe,818.6554096098989,,1.2118415832519531,0.0813310444355011,0.9915732741355896,0.13893726468086243,0.9646400213241577,
11000,S0_xv,818.6554096098989,1.0561100244522095,1.137007236480713,0.08089721202850342,,,,0.30846983194351196
11000,S1_xv,818.6554096098989,1.0560723543167114,1.1676290035247803,0.08072403073310852,,,,0.30832698941230774
11500,B0_v,856.2939748978242,1.0530595779418945,1.0530595779418945,,,,,
11500,B1_x,856.2939748978242,,0.08492005616426468,0.08492005616426468,,,,
11500,B2_eps,856.2939748978242,,0.8810679316520691,,0.8810679316520691,,,
11500,D0_xeps,856.2939748978242,,1.0248534679412842,0.08806034922599792,0.9367931485176086,,,
11500,D1_scaled,856.2939748978242,,1.025598406791687,0.0880962461233139,0.9361544847488403,0.0013476444873958826,0.9999029636383057,
11500,D2_velocity,856.2939748978242,,1.2194736003875732,0.0881890133023262,0.9799689054489136,0.15131568908691406,0.9623236656188965,
11500,D4_safe,856.2939748978242,,1.231924057006836,0.08830028772354126,0.988283634185791,0.15534022450447083,0.9501993656158447,
11500,S0_xv,856.2939748978242,1.0566425323486328,1.1425201892852783,0.0858776718378067,,,,0.3224419355392456
11500,S1_xv,856.2939748978242,1.0568194389343262,1.1747547388076782,0.08569902926683426,,,,0.3223623037338257
12000,B0_v,893.5290322378278,1.047024130821228,1.047024130821228,,,,,
12000,B1_x,893.5290322378278,,0.08167524635791779,0.08167524635791779,,,,
12000,B2_eps,893.5290322378278,,0.8811571598052979,,0.8811571598052979,,,
12000,D0_xeps,893.5290322378278,,1.0191121101379395,0.08454285562038422,0.934569239616394,,,
12000,D1_scaled,893.5290322378278,,1.0210837125778198,0.08513100445270538,0.9347906112670898,0.0011620817240327597,0.9999210238456726,
12000,D2_velocity,893.5290322378278,,1.2257401943206787,0.08546006679534912,0.9785240888595581,0.16175603866577148,0.9559475183486938,
12000,D4_safe,893.5290322378278,,1.3067744970321655,0.08875398337841034,0.9871109127998352,0.23090963065624237,0.9396440982818604,
12000,S0_xv,893.5290322378278,1.0510978698730469,1.1344339847564697,0.08333607017993927,,,,0.31365376710891724
12000,S1_xv,893.5290322378278,1.051414132118225,1.1659259796142578,0.08315492421388626,,,,0.31356877088546753
12500,B0_v,931.0064009148628,1.0422133207321167,1.0422133207321167,,,,,
12500,B1_x,931.0064009148628,,0.08059941232204437,0.08059941232204437,,,,
12500,B2_eps,931.0064009148628,,0.8811967372894287,,0.8811967372894287,,,
12500,D0_xeps,931.0064009148628,,1.0163578987121582,0.08391821384429932,0.9324396848678589,,,
12500,D1_scaled,931.0064009148628,,1.0174154043197632,0.08361274003982544,0.9326658248901367,0.0011369247222319245,0.9999334216117859,
12500,D2_velocity,931.0064009148628,,1.1919347047805786,0.08394406735897064,0.9768257737159729,0.13116492331027985,0.9708483815193176,
12500,D4_safe,931.0064009148628,,1.240781307220459,0.08330753445625305,0.9868098497390747,0.1706640124320984,0.9267194271087646,
12500,S0_xv,931.0064009148628,1.047116994857788,1.1285951137542725,0.08147808909416199,,,,0.30849090218544006
12500,S1_xv,931.0064009148628,1.0472123622894287,1.1594481468200684,0.08139283955097198,,,,0.30842912197113037
13000,B0_v,968.4797480800189,1.027916669845581,1.027916669845581,,,,,
13000,B1_x,968.4797480800189,,0.07116297632455826,0.07116297632455826,,,,
13000,B2_eps,968.4797480800189,,0.878732442855835,,0.878732442855835,,,
13000,D0_xeps,968.4797480800189,,1.0015827417373657,0.07381932437419891,0.9277634620666504,,,
13000,D1_scaled,968.4797480800189,,1.0026830434799194,0.07369422912597656,0.9277716875076294,0.0012170728296041489,0.9999221563339233,
13000,D2_velocity,968.4797480800189,,1.1722207069396973,0.07412051409482956,0.9715389609336853,0.12656129896640778,0.9679468274116516,
13000,D4_safe,968.4797480800189,,1.206794261932373,0.07354143261909485,0.9821492433547974,0.1511036604642868,0.9376869201660156,
13000,S0_xv,968.4797480800189,1.0324547290802002,1.1048308610916138,0.07237614691257477,,,,0.310674786567688
13000,S1_xv,968.4797480800189,1.0323315858840942,1.1355441808700562,0.07215214520692825,,,,0.31060469150543213
13500,B0_v,1005.8354428322054,1.0310289859771729,1.0310289859771729,,,,,
13500,B1_x,1005.8354428322054,,0.07604613155126572,0.07604613155126572,,,,
13500,B2_eps,1005.8354428322054,,0.8774545788764954,,0.8774545788764954,,,
13500,D0_xeps,1005.8354428322054,,1.0050630569458008,0.07940691709518433,0.9256561994552612,,,
13500,D1_scaled,1005.8354428322054,,1.0063918828964233,0.07955759763717651,0.9256131649017334,0.001221114071086049,0.9999409914016724,
13500,D2_velocity,1005.8354428322054,,1.1821417808532715,0.07974644005298615,0.9696241617202759,0.13277119398117065,0.9694970846176147,
13500,D4_safe,1005.8354428322054,,1.2504875659942627,0.08078129589557648,0.9804067015647888,0.18929964303970337,0.9102369546890259,
13500,S0_xv,1005.8354428322054,1.0342533588409424,1.1113817691802979,0.07712841778993607,,,,0.319646954536438
13500,S1_xv,1005.8354428322054,1.0340576171875,1.1429393291473389,0.07693198323249817,,,,0.3194970488548279
14000,B0_v,1043.2612609569915,1.025717854499817,1.025717854499817,,,,,
14000,B1_x,1043.2612609569915,,0.07396804541349411,0.07396804541349411,,,,
14000,B2_eps,1043.2612609569915,,0.8762033581733704,,0.8762033581733704,,,
14000,D0_xeps,1043.2612609569915,,1.0003104209899902,0.07667180150747299,0.923638641834259,,,
14000,D1_scaled,1043.2612609569915,,1.0018593072891235,0.07694900035858154,0.9237210750579834,0.0011892105685546994,0.9999304413795471,
14000,D2_velocity,1043.2612609569915,,1.1725919246673584,0.07669220864772797,0.9665654301643372,0.12933430075645447,0.9723200798034668,
14000,D4_safe,1043.2612609569915,,1.2506413459777832,0.0795402079820633,0.9806739091873169,0.19042722880840302,0.9041202068328857,
14000,S0_xv,1043.2612609569915,1.0314284563064575,1.1062978506088257,0.07486943155527115,,,,0.30245763063430786
14000,S1_xv,1043.2612609569915,1.0308600664138794,1.1358966827392578,0.07480993866920471,,,,0.30226755142211914
14500,B0_v,1080.875074538868,1.0216948986053467,1.0216948986053467,,,,,
14500,B1_x,1080.875074538868,,0.07176060229539871,0.07176060229539871,,,,
14500,B2_eps,1080.875074538868,,0.8756760358810425,,0.8756760358810425,,,
14500,D0_xeps,1080.875074538868,,0.9973394870758057,0.0746932327747345,0.9226462244987488,,,
14500,D1_scaled,1080.875074538868,,0.9978887438774109,0.07436763495206833,0.9222244024276733,0.0012966818176209927,0.9999571442604065,
14500,D2_velocity,1080.875074538868,,1.1671077013015747,0.07413294911384583,0.9642564058303833,0.12871834635734558,0.9636863470077515,
