condition,swd_2d,swd_fullD,mmd_2d,intrinsic_nll,intrinsic_swd,ambient_swd,intrinsic_mmd,off_subspace_rms,ridge_distance_mean,ridge_distance_median,ridge_distance_q90,reference_ridge_distance_mean,ridge_distance_excess,signed_ridge_mean,signed_ridge_std,signed_ridge_q10,signed_ridge_q50,signed_ridge_q90,reference_signed_ridge_mean,reference_signed_ridge_std,ridge_width_ratio,ridge_signed_bias_in_ref_std,conditional_ridge_w1,conditional_ridge_w1_worst_bin,conditional_ridge_valid_bins,arc_coverage_w1,arc_hist_tv,arc_hist_js,arc_empty_bin_fraction,ambient_surface_rms,ambient_surface_rms_q50,ambient_surface_rms_q90,ambient_surface_rms_q99,intrinsic_radius_mean,intrinsic_radius_std,intrinsic_radius_q10,intrinsic_radius_q90,reference_intrinsic_radius_mean,intrinsic_radius_mean_ratio
Bayes_exact,0.0157971863708935,0.026793011910267957,-0.0001055002212524414,0.03385215252637863,0.0157971863708935,0.026793011910267957,-0.0001055002212524414,0.002493017353117466,0.0190696083009243,0.016122404485940933,0.03886527940630913,0.019286004826426506,-0.0002163965255022049,-9.065597259905189e-05,0.023799719288945198,-0.02995903231203556,-0.0002638429868966341,0.030648106709122658,-0.0006283149123191833,0.02406902238726616,0.9888112157615742,0.02233821153640747,0.0022781548083369617,0.004415851165975382,16.0,0.0019498549059868953,0.0408935546875,0.0014024507396747864,0.0,0.0024930171202868223,0.002492903731763363,0.002592078410089016,0.0026778862811625004,0.9173765182495117,0.3969007432460785,0.36975958943367004,1.4706006050109863,0.9177415370941162,0.9996022640036973
B0_v_ind,0.05796806014112642,0.48630037582566604,-8.14199447631836e-05,29.601200103759766,0.05796806014112642,0.48630037582566604,-8.14199447631836e-05,0.9570964574813843,0.15544794499874115,0.14433535933494568,0.30372703075408936,0.019286004826426506,0.1361619383096695,0.00949014537036419,0.1815149337053299,-0.25019699335098267,0.014955731108784676,0.2575806975364685,-0.0006283149123191833,0.02406902238726616,7.541433581505218,0.4203934967517853,0.1343848201393108,0.16790132074172798,16.0,0.011582229394855904,0.0721435546875,0.004048779631017106,0.0,0.9570963978767395,0.9567968845367432,0.9975451231002808,1.0315370559692383,0.9186087250709534,0.39202314615249634,0.35989516973495483,1.4125638008117676,0.9177415370941162,1.0009449152531364
B1_x_ind,0.173437636143772,0.23121881001459316,0.008056282997131348,43.60955047607422,0.173437636143772,0.23121881001459316,0.008056282997131348,0.0035554328933358192,0.16559377312660217,0.14075006544589996,0.3228742182254791,0.019286004826426506,0.14630776643753052,-0.1055191308259964,0.1975891888141632,-0.3150533437728882,-0.1010458916425705,0.1274995505809784,-0.0006283149123191833,0.02406902238726616,8.209273548172808,4.357917785644531,0.14031238331983853,0.37712617347626004,16.0,0.058978927145461435,0.1363525390625,0.014420334015591695,0.0,0.0035554333589971066,0.0032066754065454006,0.005015995819121599,0.006298926658928394,1.102165699005127,0.4921252429485321,0.45726609230041504,1.7139041423797607,0.9177415370941162,1.2009543585604294
B2_eps_ind,56.62086267908994,1209.4211269728671,0.6187914609909058,5537749.0,56.62086267908994,1209.4211269728671,0.6187914609909058,1206.063720703125,70.36300659179688,65.74861145019531,121.56465148925781,0.019286004826426506,70.34371948242188,-68.85255432128906,37.533145904541016,-119.33120727539062,-63.92888641357422,-23.722801208496094,-0.0006283149123191833,0.02406902238726616,1559.3963602110455,2860.603515625,69.49643617101557,71.89731926131937,7.0,0.32009665128659687,0.56396484375,0.26591664604914333,0.53125,1206.0635986328125,1205.1014404296875,1259.55859375,1302.8623046875,71.68339538574219,37.79957962036133,25.898998260498047,122.96904754638672,0.9177415370941162,78.10847879100727
D0_x_shared,0.18930534049327313,0.2867714623038742,0.0071108341217041016,47.192203521728516,0.18930534049327313,0.2867714623038742,0.0071108341217041016,0.0032490636222064495,0.1893518567085266,0.16973458230495453,0.33359014987945557,0.019286004826426506,0.17006585001945496,-0.015657098963856697,0.22144295275211334,-0.32013118267059326,0.04201873391866684,0.22524115443229675,-0.0006283149123191833,0.02406902238726616,9.20033016668217,0.6244035959243774,0.16970368991947013,0.29026542662235194,16.0,0.11812274205659985,0.36083984375,0.10135686257697393,0.0,0.0032490636222064495,0.0031377309933304787,0.0039613619446754456,0.005453519988805056,1.0503134727478027,0.5312424302101135,0.19614189863204956,1.7599883079528809,0.9177415370941162,1.144454544439009
D0_eps_shared,54.31084558464978,1235.871144668572,0.6192107796669006,5094068.0,54.31084558464978,1235.871144668572,0.6192107796669006,1233.245849609375,67.32652282714844,62.79248809814453,116.4384994506836,0.019286004826426506,67.30723571777344,-65.80242919921875,36.22072219848633,-115.05821228027344,-61.23255157470703,-22.14999771118164,-0.0006283149123191833,0.02406902238726616,1504.8688565618306,2733.87939453125,66.3799534121131,69.85394870371644,7.0,0.31913439692814133,0.56396484375,0.2676775344592469,0.53125,1233.245849609375,1232.250244140625,1285.6982421875,1329.9710693359375,68.64540100097656,36.54328155517578,24.029369354248047,117.84223937988281,0.9177415370941162,74.79818470277742
D0_fixed_x_eps,0.06490421417033947,0.4807820864746934,-0.0001475811004638672,34.08827209472656,0.06490421417033947,0.4807820864746934,-0.0001475811004638672,0.9418467283248901,0.16969214379787445,0.16351446509361267,0.31091371178627014,0.019286004826426506,0.1504061371088028,0.00964248739182949,0.19394788146018982,-0.2616163492202759,0.015415100380778313,0.2732199430465698,-0.0006283149123191833,0.02406902238726616,8.057987496941253,0.4267228841781616,0.14690749572882722,0.16228533406796025,16.0,0.012752532026518403,0.0745849609375,0.004722143748349655,0.0,0.9418466687202454,0.9411303997039795,0.9814340472221375,1.015863060951233,0.9217514991760254,0.4024672210216522,0.3699833154678345,1.4488712549209595,0.9177415370941162,1.0043693806151632
D0_safe_schedule,0.07404790332333896,0.5088070318288321,-8.535385131835938e-05,36.24433135986328,0.07404790332333896,0.5088070318288321,-8.535385131835938e-05,0.9508739709854126,0.17416787147521973,0.16863614320755005,0.31484997272491455,0.019286004826426506,0.15488186478614807,0.0019163510296493769,0.19981929659843445,-0.27130192518234253,0.008457702584564686,0.26985231041908264,-0.0006283149123191833,0.02406902238726616,8.301928237191298,0.10572369396686554,0.1508859775986482,0.17057904905004828,16.0,0.03005895258524138,0.101806640625,0.007958537195873992,0.0,0.9508739709854126,0.9501428604125977,0.9908691048622131,1.02566659450531,0.950204610824585,0.4245593249797821,0.35854870080947876,1.5016329288482666,0.9177415370941162,1.0353727846221912
D3_oracle_bayes_gate,0.1069333491683806,0.16122194912899346,0.001165151596069336,32.242713928222656,0.1069333491683806,0.16122194912899346,0.001165151596069336,0.016973283141851425,0.16355663537979126,0.15444839000701904,0.30493777990341187,0.019286004826426506,0.1442706286907196,0.023016927763819695,0.18522019684314728,-0.2513830065727234,0.05296231433749199,0.25654301047325134,-0.0006283149123191833,0.02406902238726616,7.695376815185439,0.9823931455612183,0.15175448957882856,0.19588985336759823,16.0,0.07626487068433371,0.239501953125,0.04337639524792036,0.0,0.016973283141851425,0.016504811123013496,0.025374017655849457,0.035911571234464645,0.967804491519928,0.4611504375934601,0.20659863948822021,1.5584709644317627,0.9177415370941162,1.0545501673426794
D1_scaled_gate,0.10181191869455584,0.14734070755931994,0.0017404556274414062,29.374046325683594,0.10181191869455584,0.14734070755931994,0.0017404556274414062,0.003006742335855961,0.1542448103427887,0.14598381519317627,0.29911839962005615,0.019286004826426506,0.13495880365371704,0.03830181062221527,0.16925716400146484,-0.21899092197418213,0.05585388094186783,0.2506687045097351,-0.0006283149123191833,0.02406902238726616,7.032157820045538,1.6174368858337402,0.14116144396394145,0.1846533110469989,16.0,0.07394012861085064,0.23828125,0.04372453011816432,0.0,0.003006742335855961,0.00293639674782753,0.0033916474785655737,0.00459005031734705,0.9556741118431091,0.42609626054763794,0.26612985134124756,1.4840893745422363,0.9177415370941162,1.04133252469873
