requested_time,actual_time,future_time,data_odds,weak_defect_rms,strong_defect_rms,depth_gap_rms,revision_to_gap_rms,weak_strong_defect_cosine,weak_defect_depth_gap_cosine,weak_common_strong_energy_fraction
0.95,0.9491525292396545,0.9335275292396545,0.053571444004774094,0.10637694085016847,0.11392867797985673,0.20890562795102596,0.5107823852449656,0.691392432898283,-0.07115396481822245,0.48071333952248096
0.8,0.7975830435752869,0.7819580435752869,0.25378793478012085,0.05033194622956216,0.044394191121682525,0.2534576077014208,0.1984971296042204,0.6238733939826488,0.013479902620019857,0.3901862744241953
0.6,0.6037735939025879,0.5881485939025879,0.65625,0.04834703169763088,0.036665477557107806,0.3127036541700363,0.1547527052462101,0.4213530384004116,0.04425693314988166,0.1784815862774849
0.4,0.41025641560554504,0.39463141560554504,1.4375,0.07131687505170703,0.041401229333132505,0.4050780385732651,0.17595570627599955,0.24734043143689632,0.04307872336357832,0.0617709350772202
0.2,0.1983470916748047,0.1827220916748047,4.0416669845581055,0.18748415540903807,0.09354051295667887,0.6620453149080276,0.2836342602968216,0.12274647271260619,-0.08197072590701282,0.015204199124127626
0.14,0.14035087823867798,0.12472587823867798,6.125,0.2976158373057842,0.13704528007656336,0.9848442822694778,0.30289996042847633,0.0923355813138187,-0.24764439836144447,0.008704422129085287
