condition,swd_2d,swd_fullD,mmd_2d,intrinsic_nll,intrinsic_swd,ambient_swd,intrinsic_mmd,off_subspace_rms,ridge_distance_mean,ridge_distance_median,ridge_distance_q90,reference_ridge_distance_mean,ridge_distance_excess,signed_ridge_mean,signed_ridge_std,signed_ridge_q10,signed_ridge_q50,signed_ridge_q90,reference_signed_ridge_mean,reference_signed_ridge_std,ridge_width_ratio,ridge_signed_bias_in_ref_std,conditional_ridge_w1,conditional_ridge_w1_worst_bin,conditional_ridge_valid_bins,arc_coverage_w1,arc_hist_tv,arc_hist_js,arc_empty_bin_fraction,ambient_surface_rms,ambient_surface_rms_q50,ambient_surface_rms_q90,ambient_surface_rms_q99,intrinsic_radius_mean,intrinsic_radius_std,intrinsic_radius_q10,intrinsic_radius_q90,reference_intrinsic_radius_mean,intrinsic_radius_mean_ratio
D0_x_shared,0.0935697780978408,0.1320861871262986,0.004552125930786133,12.479310989379883,0.0935697780978408,0.1320861871262986,0.004552125930786133,5.2740396938588674e-08,0.10841073840856552,0.11807210743427277,0.1737581491470337,0.019466495141386986,0.08894424140453339,0.10680899769067764,0.05906197056174278,0.035756681114435196,0.11764684319496155,0.1735435575246811,-0.0001947531709447503,0.024278998374938965,2.4326362088605418,4.40725564956665,0.10933055111377328,0.20231157882064538,16.0,0.010085807694811284,0.15771484375,0.02249962385778547,0.0,5.2740396938588674e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.8148558139801025,0.34505710005760193,0.2864881455898285,1.3404550552368164,0.9182957410812378,0.8873566298158576
D0_eps_shared,0.10006505860932023,0.14524997397224515,0.0031316280364990234,0.7308758497238159,0.10006505860932023,0.14524997397224515,0.0031316280364990234,5.4762235635053e-08,0.020010795444250107,0.011116452515125275,0.04170636087656021,0.019466495141386986,0.000544300302863121,0.0028828950598835945,0.037404611706733704,-0.02415517158806324,0.002118946984410286,0.030239492654800415,-0.0001947531709447503,0.024278998374938965,1.5406159318888184,0.12676173448562622,0.0131605591880812,0.0228695159699238,16.0,0.06193767851053216,0.183837890625,0.028652886557128582,0.0,5.4762232082339324e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.8361456990242004,0.35546591877937317,0.385762095451355,1.3471653461456299,0.9182957410812378,0.9105407567715488
D3_oracle_bayes_gate,0.024016492270083074,0.03589127606677908,-8.7738037109375e-05,0.7125846147537231,0.024016492270083074,0.03589127606677908,-8.7738037109375e-05,5.9255413020764536e-08,0.0226596686989069,0.015924276784062386,0.04679505527019501,0.019466495141386986,0.0031931735575199127,0.0011374831665307283,0.034493062645196915,-0.030840806663036346,0.0003597919421736151,0.03269196301698685,-0.0001947531709447503,0.024278998374938965,1.4206954550810882,0.05487196519970894,0.006371610963983247,0.01728586612808852,16.0,0.008960320947234866,0.0509033203125,0.0019526180887119017,0.0,5.9255413020764536e-08,4.247484497454934e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9281879663467407,0.38982823491096497,0.39211827516555786,1.46128511428833,0.9182957410812378,1.0107723741088632
D1_x_own,0.038844966312910824,0.0529272588053748,6.35385513305664e-05,0.2917030453681946,0.038844966312910824,0.0529272588053748,6.35385513305664e-05,6.079837788774967e-08,0.01636859029531479,0.009550688788294792,0.037770841270685196,0.019466495141386986,-0.003097904846072197,0.0036514471285045147,0.027761122211813927,-0.018050387501716614,0.000542915309779346,0.02890879660844803,-0.0001947531709447503,0.024278998374938965,1.1434212311027314,0.1584167629480362,0.020150062891268743,0.0501912766647017,16.0,0.010649926815634259,0.109375,0.008099222161281883,0.0,6.079837788774967e-08,4.71216097253091e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9276942014694214,0.3826168179512024,0.379250168800354,1.4440817832946777,0.9182957410812378,1.0102346770955482
D1_eps_own,0.05425847343788788,0.08435081259593302,0.0008665323257446289,1.3190127611160278,0.05425847343788788,0.08435081259593302,0.0008665323257446289,6.083132575440686e-08,0.025146886706352234,0.015069620683789253,0.05044018477201462,0.019466495141386986,0.005680391564965248,0.0014506913721561432,0.0436687171459198,-0.03343062847852707,0.00018200281192548573,0.03278275579214096,-0.0001947531709447503,0.024278998374938965,1.7986210333534642,0.06777234375476837,0.012257366881461316,0.031556765117800964,16.0,0.023256171882533427,0.11083984375,0.009017696914432839,0.0,6.083132575440686e-08,4.71216097253091e-08,1.1920928955078125e-07,1.8854612449104025e-07,0.9431511163711548,0.3720893859863281,0.4450804591178894,1.4475057125091553,0.9182957410812378,1.027066852407103
D1_gate_on_D0,0.02661010179731918,0.041216087187200955,-0.0001207590103149414,1.4477500915527344,0.02661010179731918,0.041216087187200955,-0.0001207590103149414,6.079427805616433e-08,0.025831524282693863,0.015446173027157784,0.05100910738110542,0.019466495141386986,0.006365029141306877,0.0018135360442101955,0.044555675238370895,-0.03251228481531143,0.0003867403429467231,0.03365485742688179,-0.0001947531709447503,0.024278998374938965,1.8351529396023902,0.08271712809801102,0.0101632678396072,0.0270145440563744,16.0,0.010532774147793706,0.0540771484375,0.0024354904550754034,0.0,6.079427805616433e-08,4.5012853888692916e-08,1.1920928955078125e-07,1.9880629054114252e-07,0.9293496608734131,0.38796716928482056,0.39632564783096313,1.4593422412872314,0.9182957410812378,1.0120374290086112
D2_x_own,0.05544838447084401,0.07184516680174607,-4.935264587402344e-05,1.8348305225372314,0.05544838447084401,0.07184516680174607,-4.935264587402344e-05,5.9238534078076555e-08,0.03616802394390106,0.026804417371749878,0.07411834597587585,0.019466495141386986,0.016701528802514076,0.018152747303247452,0.046727411448955536,-0.025367476046085358,0.014788983389735222,0.07201104611158371,-0.0001947531709447503,0.024278998374938965,1.924602107852524,0.7556942701339722,0.037853843428194214,0.08415002222206339,16.0,0.016032349374714983,0.1490478515625,0.02299103620596986,0.0,5.9238537630790233e-08,4.5378406809959415e-08,1.1920928955078125e-07,1.9880629054114252e-07,0.9212703704833984,0.37334778904914856,0.45613640546798706,1.482762336730957,0.9182957410812378,1.0032392934749519
D2_eps_own,0.0726970441862268,0.10844482247327672,0.0026865005493164062,3.135664939880371,0.0726970441862268,0.10844482247327672,0.0026865005493164062,6.165421950754535e-08,0.03490437567234039,0.017951147630810738,0.07679533958435059,0.019466495141386986,0.015437880530953407,0.0061929598450660706,0.061377547681331635,-0.03651819005608559,0.0035358895547688007,0.049749020487070084,-0.0001947531709447503,0.024278998374938965,2.528009876415914,0.26309624314308167,0.02030990599394729,0.06953177204693178,16.0,0.025529621382533993,0.09619140625,0.009402494658995795,0.0,6.165421950754535e-08,4.71216097253091e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9463493824005127,0.38629332184791565,0.4198203682899475,1.4554197788238525,0.9182957410812378,1.030549680309138
D2_gate_on_D0,0.026481883559404066,0.0406957820680848,-0.00014770030975341797,1.6137561798095703,0.026481883559404066,0.0406957820680848,-0.00014770030975341797,6.007123687368221e-08,0.027365481480956078,0.016458619385957718,0.05597727745771408,0.019466495141386986,0.007898986339569092,0.0013900455087423325,0.04665124788880348,-0.03519785404205322,-2.327837501070462e-05,0.03511267900466919,-0.0001947531709447503,0.024278998374938965,1.921465093755984,0.06527446955442429,0.011077677760487192,0.025254886550705805,16.0,0.00945038547834813,0.05517578125,0.002369080429815964,0.0,6.007124397910957e-08,4.5012853888692916e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9282448291778564,0.38965827226638794,0.39211827516555786,1.4603843688964844,0.9182957410812378,1.0108342962419756
D4_x_own,0.042369243370216136,0.060207873134726156,0.00039386749267578125,-0.03591043874621391,0.042369243370216136,0.060207873134726156,0.00039386749267578125,6.080293957211325e-08,0.014493230730295181,0.011057531461119652,0.028568454086780548,0.019466495141386986,-0.0049732644110918045,0.006136575248092413,0.02073790319263935,-0.014013202860951424,0.004654152784496546,0.028056170791387558,-0.0001947531709447503,0.024278998374938965,0.8541498653439192,0.2607738673686981,0.018932992157472957,0.02955822377180051,16.0,0.010586221578200057,0.1029052734375,0.00852573457531362,0.0,6.08029466775406e-08,4.71216097253091e-08,1.1920928955078125e-07,1.9880629054114252e-07,0.925557553768158,0.3848208487033844,0.3802122473716736,1.4653185606002808,0.9182957410812378,1.0079079237352988
