condition,swd_2d,swd_fullD,mmd_2d,intrinsic_nll,intrinsic_swd,ambient_swd,intrinsic_mmd,off_subspace_rms,ridge_distance_mean,ridge_distance_median,ridge_distance_q90,reference_ridge_distance_mean,ridge_distance_excess,signed_ridge_mean,signed_ridge_std,signed_ridge_q10,signed_ridge_q50,signed_ridge_q90,reference_signed_ridge_mean,reference_signed_ridge_std,ridge_width_ratio,ridge_signed_bias_in_ref_std,conditional_ridge_w1,conditional_ridge_w1_worst_bin,conditional_ridge_valid_bins,arc_coverage_w1,arc_hist_tv,arc_hist_js,arc_empty_bin_fraction,ambient_surface_rms,ambient_surface_rms_q50,ambient_surface_rms_q90,ambient_surface_rms_q99,intrinsic_radius_mean,intrinsic_radius_std,intrinsic_radius_q10,intrinsic_radius_q90,reference_intrinsic_radius_mean,intrinsic_radius_mean_ratio
Bayes_exact,0.0194340233776498,0.0265409990869858,-0.00012540817260742188,0.05881807208061218,0.0194340233776498,0.0265409990869858,-0.00012540817260742188,5.906022337853756e-08,0.01932908035814762,0.016516823321580887,0.039951860904693604,0.019466495141386986,-0.00013741478323936462,-0.0006327019655145705,0.024118484929203987,-0.03185969591140747,-0.00022406195057556033,0.030089780688285828,-0.0001947531709447503,0.024278998374938965,0.9933887945764409,0.018038174137473106,0.002492346904026531,0.005515382958325918,16.0,0.005420892353899543,0.0411376953125,0.0014108249043379485,0.0,5.906021982582388e-08,4.288131094654091e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9253754615783691,0.3908679187297821,0.3857794404029846,1.4663808345794678,0.9182957410812378,1.0077096301119675
B0_v_ind,0.03109906878345174,0.04886334666692706,-0.0001747608184814453,8.005269050598145,0.03109906878345174,0.04886334666692706,-0.0001747608184814453,6.019469367402053e-08,0.06262746453285217,0.03256160020828247,0.17512565851211548,0.019466495141386986,0.04316096752882004,0.002104555256664753,0.09607945382595062,-0.08691355586051941,-0.002135893562808633,0.1071271225810051,-0.0001947531709447503,0.024278998374938965,3.9573071484334723,0.09470359236001968,0.045008363119087486,0.12387873249338348,16.0,0.011433752051456933,0.055419921875,0.002588943294685347,0.0,6.019470077944788e-08,4.600394021281318e-08,1.1920928955078125e-07,1.9616739166394837e-07,0.9313204288482666,0.3910876512527466,0.40073293447494507,1.4622048139572144,0.9182957410812378,1.0141835436933346
B1_x_ind,0.1135096060600748,0.16683882406871886,0.003352642059326172,35.36778259277344,0.1135096060600748,0.16683882406871886,0.003352642059326172,5.557624049856713e-08,0.1780470609664917,0.18609409034252167,0.30791231989860535,0.019466495141386986,0.15858057141304016,0.05810103192925453,0.1899179071187973,-0.2502816617488861,0.09662340581417084,0.280168354511261,-0.0001947531709447503,0.024278998374938965,7.822312279357972,2.401078701019287,0.16775719462052252,0.22810764450473275,16.0,0.020645701286603736,0.124755859375,0.012736349561595115,0.0,5.557623694585345e-08,4.247484497454934e-08,1.1920928955078125e-07,1.884864389012364e-07,0.865056037902832,0.3262837529182434,0.39790594577789307,1.2502152919769287,0.9182957410812378,0.9420233582748416
B2_eps_ind,0.10590369011706874,0.13555279432499973,0.0041887760162353516,1.7107932567596436,0.10590369011706874,0.13555279432499973,0.0041887760162353516,6.11514394677215e-08,0.02862788923084736,0.016884995624423027,0.05937732756137848,0.019466495141386986,0.009161394089460373,-0.001351362792775035,0.04860822111368179,-0.039546526968479156,-0.0013618554221466184,0.03564620390534401,-0.0001947531709447503,0.024278998374938965,2.0020686340938885,0.04763827472925186,0.014149616317562345,0.024245558783165068,16.0,0.019606713725670872,0.1507568359375,0.018300402421923635,0.0,6.11514394677215e-08,4.697620425986315e-08,1.1920928955078125e-07,1.9620217983629118e-07,0.9395443797111511,0.41018006205558777,0.38176220655441284,1.5118653774261475,0.9182957410812378,1.023139210691421
D0_x_shared,0.0935697780978408,0.1320861871262986,0.004552125930786133,12.479310989379883,0.0935697780978408,0.1320861871262986,0.004552125930786133,5.2740396938588674e-08,0.10841073840856552,0.11807210743427277,0.1737581491470337,0.019466495141386986,0.08894424140453339,0.10680899769067764,0.05906197056174278,0.035756681114435196,0.11764684319496155,0.1735435575246811,-0.0001947531709447503,0.024278998374938965,2.4326362088605418,4.40725564956665,0.10933055111377328,0.20231157882064538,16.0,0.010085807694811284,0.15771484375,0.02249962385778547,0.0,5.2740396938588674e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.8148558139801025,0.34505710005760193,0.2864881455898285,1.3404550552368164,0.9182957410812378,0.8873566298158576
D0_eps_shared,0.10006505860932023,0.14524997397224515,0.0031316280364990234,0.7308758497238159,0.10006505860932023,0.14524997397224515,0.0031316280364990234,5.4762235635053e-08,0.020010795444250107,0.011116452515125275,0.04170636087656021,0.019466495141386986,0.000544300302863121,0.0028828950598835945,0.037404611706733704,-0.02415517158806324,0.002118946984410286,0.030239492654800415,-0.0001947531709447503,0.024278998374938965,1.5406159318888184,0.12676173448562622,0.0131605591880812,0.0228695159699238,16.0,0.06193767851053216,0.183837890625,0.028652886557128582,0.0,5.4762232082339324e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.8361456990242004,0.35546591877937317,0.385762095451355,1.3471653461456299,0.9182957410812378,0.9105407567715488
D0_fixed_x_eps,0.026437656661336042,0.041182814414115115,-0.00016129016876220703,1.5544352531433105,0.026437656661336042,0.041182814414115115,-0.00016129016876220703,6.089845783208148e-08,0.02680070698261261,0.016133563593029976,0.0539456345140934,0.019466495141386986,0.007334211841225624,0.0004869336262345314,0.04621530696749687,-0.03459756076335907,-8.67854687385261e-05,0.03403123468160629,-0.0001947531709447503,0.024278998374938965,1.9035096198696893,0.028077220544219017,0.010791365910699338,0.024430300153825475,16.0,0.009526734621099136,0.0570068359375,0.0026505958353359687,0.0,6.089845072665412e-08,4.71216097253091e-08,1.1920928955078125e-07,2.107342425006209e-07,0.9286443591117859,0.38885512948036194,0.3963222801685333,1.4601898193359375,0.9182957410812378,1.0112693738711704
D0_safe_schedule,0.026333695321067968,0.040546682159871186,-0.00011539459228515625,1.4470311403274536,0.026333695321067968,0.040546682159871186,-0.00011539459228515625,6.21522389110396e-08,0.0264989472925663,0.015928227454423904,0.054696761071681976,0.019466495141386986,0.007032452151179314,0.001531830639578402,0.04471411183476448,-0.033641353249549866,0.00016026225057430565,0.03440425544977188,-0.0001947531709447503,0.024278998374938965,1.8416786040448379,0.07111429423093796,0.010386979830464877,0.024090411821107733,16.0,0.009392989107316388,0.0548095703125,0.002299633853681683,0.0,6.21522389110396e-08,4.71216097253091e-08,1.1920928955078125e-07,1.887337788275545e-07,0.9277311563491821,0.3896265923976898,0.3915557265281677,1.4600003957748413,0.9182957410812378,1.0102749199912815
D3_oracle_bayes_gate,0.024016492270083074,0.03589127606677908,-8.7738037109375e-05,0.7125846147537231,0.024016492270083074,0.03589127606677908,-8.7738037109375e-05,5.9255413020764536e-08,0.0226596686989069,0.015924276784062386,0.04679505527019501,0.019466495141386986,0.0031931735575199127,0.0011374831665307283,0.034493062645196915,-0.030840806663036346,0.0003597919421736151,0.03269196301698685,-0.0001947531709447503,0.024278998374938965,1.4206954550810882,0.05487196519970894,0.006371610963983247,0.01728586612808852,16.0,0.008960320947234866,0.0509033203125,0.0019526180887119017,0.0,5.9255413020764536e-08,4.247484497454934e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9281879663467407,0.38982823491096497,0.39211827516555786,1.46128511428833,0.9182957410812378,1.0107723741088632
D1_scaled_gate,0.029728147107157026,0.04501481137330126,-7.462501525878906e-05,1.757261872291565,0.029728147107157026,0.04501481137330126,-7.462501525878906e-05,6.017175024908283e-08,0.02730853483080864,0.015526694245636463,0.05376671627163887,0.019466495141386986,0.007842039689421654,0.002122369594871998,0.0480106957256794,-0.03309132903814316,0.0007408257806673646,0.0358683317899704,-0.0001947531709447503,0.024278998374938965,1.9774578417220265,0.09543732553720474,0.012100145589071683,0.03017454186093863,16.0,0.012423197388988495,0.0615234375,0.0026983819502858506,0.0,6.017175024908283e-08,4.513056950372629e-08,1.1920928955078125e-07,1.9191521971606562e-07,0.9317629933357239,0.38630491495132446,0.4031948745250702,1.4597721099853516,0.9182957410812378,1.01466548482369
