source,time,component,samples,field_rms_mean,field_rms_abs_mean,field_rms_rms,field_rms_median,field_rms_q10,field_rms_q90,score_rms_mean,score_rms_abs_mean,score_rms_rms,score_rms_median,score_rms_q10,score_rms_q90,score_work_per_dim_mean,score_work_per_dim_abs_mean,score_work_per_dim_rms,score_work_per_dim_median,score_work_per_dim_q10,score_work_per_dim_q90,divergence_per_dim_mean,divergence_per_dim_abs_mean,divergence_per_dim_rms,divergence_per_dim_median,divergence_per_dim_q10,divergence_per_dim_q90,density_action_per_dim_mean,density_action_per_dim_abs_mean,density_action_per_dim_rms,density_action_per_dim_median,density_action_per_dim_q10,density_action_per_dim_q90,action_per_unit_field,action_cancellation_ratio
teacher,0.1,x_unique_to_v,32,0.03787155984900892,0.03787155984900892,0.041112030109054544,0.03292416036128998,0.023203411884605885,0.059695432707667355,1.1079724095761776,1.1079724095761776,1.1080572353657667,1.1059542894363403,1.0931318283081055,1.1290339231491089,-0.000924834997022117,0.003946630969039688,0.005665448160358911,-0.0005970695638097823,-0.007080292515456677,0.005132236052304509,0.001417950048221428,0.0039008169877661203,0.005823598180646624,0.000708182247763034,-0.004634801764041185,0.007667382690124221,0.000493115051199311,0.0008972522631438551,0.0011515871022776843,0.0004513646417763084,-0.0008263835086836479,0.0017929367400938648,0.028010952006577217,0.10023348049067891
teacher,0.3,anchor_v400,32,1.0495134945958853,1.0495134945958853,1.057116099420803,1.0575341582298279,0.8897813856601715,1.230674159526825,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,1.1378102265298367,1.1378102265298367,1.1387082511024946,1.1418113708496094,1.0826568007469177,1.190971314907074,-1.1411291686818004,1.1411291686818004,1.1420945476953632,-1.1464598178863525,-1.2029422610998153,-1.0793694078922271,-0.003318942151963711,0.020328831858932972,0.0242207265526829,0.0015682727098464966,-0.039137431979179384,0.025276824831962585,0.022912078026201196,0.010619386544706502
teacher,0.3,gap_v_full,32,0.050364305498078465,0.050364305498078465,0.05199946752470828,0.04846411198377609,0.033110921084880826,0.06688710823655128,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,0.00041762612727325177,0.0031169992880677455,0.0040755671148006226,0.0009866511391010135,-0.0053812916390597815,0.004854362527839843,-0.00047978149086702615,0.0033372976186001324,0.004707947388022787,-0.0008527125464752316,-0.005377658124780282,0.005373261991189798,-6.215536359377438e-05,0.0012562286783577292,0.0015458861612862608,-0.00011924721911782399,-0.0020990407734643667,0.00202406318858266,0.029728884445820745,0.17599858926507658
teacher,0.3,gap_v_orthogonal,32,0.050213821756187826,0.050213821756187826,0.05183064561415309,0.04833240993320942,0.033104177191853525,0.0667439766228199,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,-0.0015665682437884243,0.0029036069538506126,0.0035807059159486602,-0.0009032802190631628,-0.005306994263082743,0.003240320296026768,0.0015395617447211407,0.0030639077212981647,0.0037092036944199364,0.001581693286425434,-0.0029796005983371288,0.0060369725222699355,-2.7006499067283585e-05,0.001272002360337865,0.001558970858106704,-0.00012061199959134683,-0.0018527750944485888,0.00213174632517621,0.030078167841324457,0.21385324941331862
teacher,0.3,gap_x_full,32,0.08864902483765036,0.08864902483765036,0.09150314962956071,0.08320971578359604,0.059885986521840094,0.12209186404943467,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,-0.0005460222673718818,0.0064421933857374825,0.007560515599368862,-0.0009623057558201253,-0.010023570898920298,0.008290638308972122,0.002865589667180757,0.0077958825090718165,0.008926233499482728,0.004346386107499711,-0.007982465822715312,0.011363912117667498,0.002319567399808875,0.0030638998682661622,0.003781396815270243,0.0029476679701474495,-0.001005802588770166,0.004877601645421237,0.041325318642896604,0.2293597599258451
teacher,0.3,gap_x_orthogonal,32,0.08833921561017632,0.08833921561017632,0.09116630188503393,0.0831829160451889,0.05987669490277767,0.12140341624617577,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,-0.004773151984409196,0.006647442856774433,0.007941785956313629,-0.005095922388136387,-0.013689554575830697,0.003016352001577616,0.007120741676772013,0.00814325658211601,0.009546812626212627,0.007565225358121097,-0.0018652532307896763,0.014963577222079041,0.002347589692362817,0.0030300917096610647,0.0037877026837692678,0.0029091291944496334,-0.0008781556010944769,0.004832911968696863,0.041547179225782174,0.21658125812057652
teacher,0.3,other_v270,32,1.0489507466554642,1.0489507466554642,1.0565731062937929,1.059006690979004,0.8880744755268097,1.229834222793579,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,1.1373926177620888,1.1373926177620888,1.1383046643636372,1.1404997110366821,1.0855978012084961,1.1965238571166992,-1.1406493801623583,1.1406493801623583,1.1416124445096283,-1.1457649767398834,-1.201575267314911,-1.0789227932691574,-0.0032567624002695084,0.020376447588205338,0.024272807367768212,0.003151506185531616,-0.03905557990074158,0.023605868220329285,0.022973145183404722,0.010646355200064194
teacher,0.3,other_x400,32,1.0493332985788584,1.0493332985788584,1.0567806082503444,1.0527162551879883,0.894514673948288,1.2275518655776978,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,1.1383562572300434,1.1383562572300434,1.1392321516432546,1.1365295052528381,1.0879474878311157,1.2048319458961487,-1.1439947569742799,1.1439947569742799,1.1449011983728072,-1.1461523473262787,-1.2017198711633683,-1.0813135623931884,-0.005638499744236469,0.020853587426245213,0.025568107619723352,-0.0008419603109359741,-0.04297735691070557,0.022842982411384587,0.024194338370813893,0.011193789372911855
teacher,0.3,v_common_on_x,32,0.019959062279667705,0.019959062279667705,0.021632046613980847,0.019115174189209938,0.008737676870077848,0.030863770470023155,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,-0.0011423184614614001,0.0014623155338995275,0.001826352630892871,-0.0011155984248034656,-0.0028135216794908046,0.0005757549137342722,0.0015921185315619368,0.0017715050560127565,0.0021353324015480147,0.001784346575732343,-0.000165623846987728,0.003441564884269611,0.0004498000701005367,0.0006957477683044999,0.0008978167860229331,0.0005217437137616798,-0.00023868962089181877,0.0013193171733291821,0.04150401494802031,0.2266249786823077
teacher,0.3,v_unique_to_x,32,0.04572237317916006,0.04572237317916006,0.0471006412432653,0.04497441090643406,0.03223784305155277,0.06247755773365498,1.383430227637291,1.383430227637291,1.383512014825182,1.3842378854751587,1.3657714128494263,1.4085845470428466,-0.00042424979892530246,0.002265542662826192,0.0027520442680441853,-0.0009213359444402158,-0.003175477194599807,0.0034685224993154418,-5.255674705040292e-05,0.0021054501371509105,0.002611216915131485,1.8138081941287965e-05,-0.004415829232311807,0.0034653032344067487,-0.0004768065459757054,0.0010191260003011848,0.0013154737777072508,-0.00038897870763321407,-0.002306947417673655,0.000820375085459091,0.02792899932960773,0.24527497967726017
