gamma,actual_rms_mean,actual_rms_std,actual_rms_q05,actual_rms_median,actual_rms_q95,actual_rms_min,actual_rms_max,linear_rms_mean,linear_rms_std,linear_rms_q05,linear_rms_median,linear_rms_q95,linear_rms_min,linear_rms_max,residual_rms_mean,residual_rms_std,residual_rms_q05,residual_rms_median,residual_rms_q95,residual_rms_min,residual_rms_max,relative_residual_mean,relative_residual_std,relative_residual_q05,relative_residual_median,relative_residual_q95,relative_residual_min,relative_residual_max,cosine_mean,cosine_std,cosine_q05,cosine_median,cosine_q95,cosine_min,cosine_max,magnitude_ratio_mean,magnitude_ratio_std,magnitude_ratio_q05,magnitude_ratio_median,magnitude_ratio_q95,magnitude_ratio_min,magnitude_ratio_max
-0.009999999776482582,0.0019994915865026996,0.0011837281786304626,0.0010693281597923487,0.0016488019609823823,0.0035724383778870097,0.0007723773014731705,0.009412991814315319,0.0020022078651891206,0.0012203644354767398,0.001071183371823281,0.0016492902068421245,0.003555866749957202,0.0007731257937848568,0.011256391182541847,8.33790454830563e-05,0.00031730013510576134,5.698306040358148e-06,1.8559242562332656e-05,0.00020175449026282869,3.119327857348253e-06,0.003004806349053979,0.021924439699432696,0.03881253812904167,0.005036619678139687,0.01120093697682023,0.062175150960683816,0.003568949643522501,0.31921905279159546,0.9994569728150964,0.0026354163663118396,0.9985429674386979,0.9999469518661499,0.999987980723381,0.9734290242195129,0.9999936819076538,0.9995000045746565,0.02921857836508197,0.9863694757223129,0.9993952512741089,1.0121686935424805,0.8362352848052979,1.190019130706787
0.009999999776482582,0.002062320422282937,0.0017527234820282653,0.0010730868903920054,0.001649512560106814,0.0035457609687000505,0.0007738455315120518,0.019169514998793602,0.0020022078651891206,0.0012203644354767398,0.001071183371823281,0.0016492902068421245,0.003555866749957202,0.0007731257937848568,0.011256391182541847,0.00013188853160528424,0.0008552599651490198,5.673613941326039e-06,1.9018783859792165e-05,0.0002138810501492115,3.126522642560303e-06,0.009609982371330261,0.02380891239954508,0.051689790937057306,0.005047729052603245,0.011140573769807816,0.06751868613064284,0.0035563898272812366,0.5013158917427063,0.999109426047653,0.006177840699359551,0.9983845621347427,0.9999453127384186,0.9999879091978073,0.9311004877090454,0.9999937415122986,1.0070070219226182,0.06680909281575052,0.9888082325458527,1.0006491541862488,1.0181447565555573,0.8950389623641968,1.7029894590377808
0.019999999552965164,0.004377009853669733,0.005736932009864994,0.002149968745652586,0.003299099742434919,0.007795275491662317,0.0015490723308175802,0.06542038172483444,0.004004415730378241,0.0024407288709534796,0.002142366743646562,0.003298580413684249,0.007111733499914404,0.0015462515875697136,0.022512782365083694,0.0006561237560376298,0.0045643490042120045,2.2539410201716238e-05,7.696177999605425e-05,0.0009002095321193329,1.2435628377716057e-05,0.05121024325489998,0.047290233447711216,0.09471680581121816,0.010033029969781638,0.02217913419008255,0.1443611957132815,0.007127400487661362,0.7827872633934021,0.9960437347181141,0.02503710764096826,0.9926328420639038,0.999774694442749,0.9999519258737564,0.7347128391265869,0.9999748468399048,1.0249941237270832,0.19694230441972935,0.9787648856639862,1.0011999011039734,1.04393852353096,0.81691974401474,2.905921697616577
0.05000000074505806,0.010608838476400706,0.009316098183378023,0.005404948955401778,0.00826718658208847,0.02018505502492189,0.0038828158285468817,0.09632427990436554,0.010011039721575798,0.006101822390623133,0.0053559168940410014,0.008246450684964657,0.017779333610087624,0.0038656294345855713,0.056281957775354385,0.00203480865104666,0.006524160906059836,0.00014186000771587715,0.0004933455493301153,0.007617431529797609,7.778020517434925e-05,0.058262038975954056,0.1044308403506875,0.14704246327324583,0.025175664946436884,0.05674182064831257,0.4014914944767947,0.017920317128300667,0.8694721460342407,0.988627155777067,0.03979841763098985,0.9457129418849946,0.9984560608863831,0.9996939092874527,0.6851546764373779,0.9998403191566467,1.034868369344622,0.2448483411522901,0.9554288357496261,1.004093587398529,1.168030840158462,0.5815417766571045,3.494685411453247
0.10000000149011612,0.020897666337987175,0.017502348710274035,0.010918664466589689,0.01679044682532549,0.03651652429252863,0.007796974387019873,0.1895618885755539,0.020022079443151597,0.012203644781246265,0.010711833788082003,0.016492901369929314,0.03555866722017525,0.007731258869171143,0.11256391555070877,0.00584954687951722,0.014559666742517761,0.0005744042253354564,0.0020216217963024974,0.019515987113118142,0.00031153502641245723,0.14432640373706818,0.18661649178829975,0.21729065605435788,0.050699418410658836,0.11927875131368637,0.5847593039274211,0.036059919744729996,1.7361115217208862,0.9744721646420658,0.05478246170027302,0.8659065037965774,0.9937081933021545,0.9987441956996918,0.6508215069770813,0.9993544816970825,1.0303141539916396,0.1697261550179941,0.9162130057811737,1.009011685848236,1.2386767089366908,0.39622920751571655,2.03403902053833
0.20000000298023224,0.03944439640326891,0.021357858341032925,0.022157993540167807,0.03403615392744541,0.07149550281465047,0.015705911442637444,0.2076374739408493,0.040044158886303194,0.02440728956249253,0.021423667576164006,0.03298580273985863,0.0711173344403505,0.015462517738342285,0.22512783110141754,0.014786898848797136,0.02152950351725123,0.0022145393653772772,0.007964459713548422,0.04388213269412515,0.0012522576143965125,0.17782288789749146,0.306664030184038,0.3107144032106851,0.10064769312739373,0.22962668538093567,0.7178557634353632,0.07247775048017502,2.8874902725219727,0.9502809741534293,0.06328398004772948,0.8182499587535859,0.9739013314247131,0.9949439495801926,0.6572930812835693,0.9974009394645691,1.0150384125299752,0.1445056028878549,0.8264795303344727,1.011348009109497,1.26645119190216,0.2813051640987396,1.399548888206482
0.5,0.09559412288945168,0.03302835270273449,0.056634413078427315,0.0887666717171669,0.15416477918624877,0.04003449156880379,0.27012842893600464,0.10011039543314837,0.06101822106996134,0.053559166751801966,0.08246451243758202,0.17779333218932142,0.038656290620565414,0.5628195405006409,0.06099094155069906,0.05727637972619579,0.013977986248210072,0.04876000061631203,0.12932133078575134,0.007892180234193802,0.4546772539615631,0.5813782810000703,0.4547798082126305,0.24257400929927825,0.4947776049375534,1.1060763835906982,0.17853164672851562,4.347290515899658,0.8450325748417526,0.12546647947934864,0.5702831238508225,0.8791995048522949,0.970836055278778,0.372220903635025,0.9842902421951294,1.039043677272275,0.26661603221336355,0.6478145003318787,1.0221387147903442,1.3923688709735869,0.20821982622146606,2.379955530166626
0.75,0.14105754648335278,0.048383350838490144,0.08681935295462609,0.13203679770231247,0.2151782669126987,0.060895390808582306,0.3484586775302887,0.1501655933971051,0.09152733631221038,0.08033875077962875,0.12369676679372787,0.2666900083422659,0.05798443779349327,0.8442294001579285,0.10915540518180933,0.09131576068030434,0.0321192180737853,0.09125812351703644,0.24001362994313238,0.01772221364080906,0.7438103556632996,0.7238118681125343,0.4965291870804926,0.3554915010929108,0.6318169236183167,1.2345945417881,0.2619907557964325,4.781717300415039,0.7735153012908995,0.1393683407125013,0.4807964414358139,0.7907474040985107,0.9374475210905074,0.2796037197113037,0.9661311507225037,1.0330042272107676,0.304096353065983,0.6137390613555909,1.0283809304237366,1.4055966198444363,0.19451968371868134,2.96689510345459
1.0,0.1802384634502232,0.05420769080365841,0.11917400360107422,0.1734459474682808,0.2691940277814865,0.0826556459069252,0.4170650243759155,0.20022079086629674,0.12203644213992268,0.10711833350360393,0.16492902487516403,0.35558666437864284,0.07731258124113083,1.1256390810012817,0.15720818052068353,0.12122859144713201,0.054329126887023446,0.1342904418706894,0.3326290145516394,0.033167820423841476,1.0417262315750122,0.8296923453453928,0.5216009188793151,0.450655560195446,0.7196660339832306,1.3662456274032586,0.3414793610572815,5.035628795623779,0.717663514893502,0.1438144358671923,0.4176585987210274,0.7361246049404144,0.9052699059247971,0.2510533630847931,0.9422832727432251,0.9987046701135114,0.269057583088597,0.5784279555082321,0.9984545409679413,1.3254722833633423,0.18751408159732819,2.3898303508758545
