gamma,feature_actual_rms_mean,feature_actual_rms_std,feature_actual_rms_q05,feature_actual_rms_median,feature_actual_rms_q95,feature_actual_rms_min,feature_actual_rms_max,feature_predicted_rms_mean,feature_predicted_rms_std,feature_predicted_rms_q05,feature_predicted_rms_median,feature_predicted_rms_q95,feature_predicted_rms_min,feature_predicted_rms_max,feature_residual_rms_mean,feature_residual_rms_std,feature_residual_rms_q05,feature_residual_rms_median,feature_residual_rms_q95,feature_residual_rms_min,feature_residual_rms_max,feature_relative_residual_mean,feature_relative_residual_std,feature_relative_residual_q05,feature_relative_residual_median,feature_relative_residual_q95,feature_relative_residual_min,feature_relative_residual_max,feature_cosine_mean,feature_cosine_std,feature_cosine_q05,feature_cosine_median,feature_cosine_q95,feature_cosine_min,feature_cosine_max,feature_magnitude_ratio_mean,feature_magnitude_ratio_std,feature_magnitude_ratio_q05,feature_magnitude_ratio_median,feature_magnitude_ratio_q95,feature_magnitude_ratio_min,feature_magnitude_ratio_max
0.019999999552965164,0.008977913907983748,0.014201615362121507,0.0019263692607637496,0.00612306478433311,0.019130196794867514,0.0007386674406006932,0.13629625737667084,0.00858501117090782,0.011765120837233082,0.001981430663727224,0.006210410036146641,0.019103334844112394,0.000727889477275312,0.12335559725761414,0.0028470527638546628,0.008449563433879202,0.00023922741529531778,0.0010664133005775511,0.008372180815786086,7.038103649392724e-05,0.07664062827825546,0.2082631791708991,0.12615367903179822,0.1110880896449089,0.17634638398885727,0.40664514303207383,0.07295937836170197,0.9932914972305298,0.9737666437868029,0.0507913276951729,0.9302110850811005,0.9848045706748962,0.993933716416359,0.4736415445804596,0.9973360300064087,1.018877359572798,0.3671812992037513,0.9005460411310195,0.9956674575805664,1.0520826160907746,0.6206082105636597,5.091729164123535
0.05000000074505806,0.018985236765729496,0.019073678555657263,0.00479827409144491,0.01467031892389059,0.04435049481689929,0.0017293868586421013,0.18275101482868195,0.021462528430674865,0.0294128036974991,0.004953577043488621,0.015526025090366602,0.04775833766907453,0.001819723634980619,0.30838900804519653,0.010017968779266084,0.02253057089131202,0.0011035757197532803,0.0046143196523189545,0.03412806596606959,0.00029091694159433246,0.22751563787460327,0.38752516033127904,0.23421450732570176,0.2067192867398262,0.3217024505138397,0.7788198173046109,0.12383396923542023,2.023397922515869,0.9296849183738232,0.07155001510195245,0.8070020198822021,0.9500286281108856,0.97993203997612,0.42353320121765137,0.9923059344291687,0.9525440705474466,0.14996599696399213,0.713019722700119,0.9657483100891113,1.0581573426723478,0.39125141501426697,2.116575241088867
0.10000000149011612,0.034143434817451634,0.024960083499419375,0.009374751010909677,0.02792301494628191,0.08149014711380005,0.0032449292484670877,0.19320087134838104,0.04292505686134973,0.0588256073949982,0.009907154086977243,0.031052050180733204,0.09551667533814906,0.003639447269961238,0.6167780160903931,0.026259934473728208,0.05278905049020978,0.0032503330614417794,0.013619964476674795,0.0871974941343068,0.0009319322998635471,0.545964241027832,0.594726865994744,0.3902443509884751,0.31613470911979674,0.4997660517692566,1.1016882479190817,0.19029410183429718,3.0802481174468994,0.8592127347365022,0.10615114484342249,0.653683340549469,0.8897999823093414,0.9530625700950622,0.41995248198509216,0.9823704957962036,0.9048447615932673,0.14931496120624588,0.5964812785387039,0.9308991432189941,1.049429565668106,0.29381462931632996,1.4659013748168945
0.20000000298023224,0.06310167091942276,0.04566297515276678,0.018375085014849902,0.053282614797353745,0.13179503418505178,0.006331788841634989,0.3687211573123932,0.08585011372269946,0.1176512147899964,0.019814308173954485,0.06210410036146641,0.19103335067629812,0.007278894539922476,1.2335560321807861,0.06707846989957034,0.1182277129253173,0.008775768568739295,0.03823873959481716,0.2038997076451776,0.002581838984042406,1.179399847984314,0.874596169218421,0.6513304408047614,0.47340432852506636,0.7262004613876343,1.759066712856292,0.28810134530067444,5.66221809387207,0.7427016186993569,0.16224812271279987,0.42511236667633057,0.7825387418270111,0.8974782913923264,0.15925100445747375,0.9640986919403076,0.8586077309446409,0.18563019951429435,0.4790153995156288,0.8823389708995819,1.100339603424072,0.16885565221309662,1.3253624439239502
0.5,0.12456822109379573,0.06936860183442246,0.042630859278142454,0.11575143784284592,0.26385560333728786,0.015292269177734852,0.44280216097831726,0.21462528161646333,0.29412802506693336,0.04953577015548945,0.15526024997234344,0.4775833696126937,0.018197236582636833,3.083889961242676,0.19774070259882137,0.29630918984291077,0.033091402240097524,0.1357216015458107,0.5004690721631043,0.008686896413564682,3.044090747833252,1.3937234431505203,1.0125753067734236,0.7115992695093155,1.195908010005951,2.6347023367881746,0.5333992838859558,8.469268798828125,0.5370180979371071,0.1940017012858853,0.14741546213626863,0.5802686512470245,0.7837441414594649,-0.06158038601279259,0.8896893858909607,0.7234771565417759,0.20524350390777743,0.3664882525801659,0.7349804937839508,1.0104013621807098,0.11655014008283615,1.26104736328125
0.75,0.15966362856852356,0.08218311761176514,0.05755438394844532,0.14664777368307114,0.33624726980924596,0.023580895736813545,0.46485865116119385,0.32193792186444625,0.4411920390244126,0.07430365532636643,0.23289038240909576,0.7163750737905501,0.027295853942632675,4.625834941864014,0.3098458574095275,0.4414058051864011,0.05762289650738239,0.22412770241498947,0.7917081117630004,0.01560189202427864,4.563709259033203,1.7415304509922862,1.2796428202571946,0.8911584794521332,1.4372378587722778,3.476566147804255,0.5868830680847168,10.528301239013672,0.43436919976647914,0.19317421156095016,0.062349763698875904,0.4688756912946701,0.7182643741369247,-0.10717789828777313,0.8223426938056946,0.6370421226602048,0.2051654358086652,0.2873088866472244,0.6297745704650879,0.9723021298646927,0.09370645880699158,1.1587913036346436
1.0,0.18576113489689305,0.08533399820278079,0.07064693719148636,0.1751229092478752,0.3488206163048744,0.03126731887459755,0.487316370010376,0.42925056323292665,0.5882560501338667,0.0990715403109789,0.3105204999446869,0.9551667392253874,0.036394473165273666,6.167779922485352,0.42232731288822833,0.5859017640755192,0.08411573097109795,0.3121942728757858,1.0370576977729795,0.022369442507624626,6.099298000335693,2.0629450152628124,1.5648867285508201,1.0158268094062806,1.6829484105110168,4.035441398620601,0.6621291637420654,13.598305702209473,0.35543477205283125,0.19019520275814786,0.017675200733356194,0.35988985002040863,0.6537604868412017,-0.1369420886039734,0.7916863560676575,0.5742221915279515,0.20882745537842853,0.25038295760750773,0.5652512907981873,0.910230258107185,0.07272206246852875,1.2251278162002563
