gamma,response_cosine_mean,response_cosine_std,response_cosine_q05,response_cosine_median,response_cosine_q95,response_cosine_min,response_cosine_max,frozen_over_closed_rms_mean,frozen_over_closed_rms_std,frozen_over_closed_rms_q05,frozen_over_closed_rms_median,frozen_over_closed_rms_q95,frozen_over_closed_rms_min,frozen_over_closed_rms_max,feedback_over_closed_rms_mean,feedback_over_closed_rms_std,feedback_over_closed_rms_q05,feedback_over_closed_rms_median,feedback_over_closed_rms_q95,feedback_over_closed_rms_min,feedback_over_closed_rms_max,frozen_response_rms_mean,frozen_response_rms_std,frozen_response_rms_q05,frozen_response_rms_median,frozen_response_rms_q95,frozen_response_rms_min,frozen_response_rms_max,closed_response_rms_mean,closed_response_rms_std,closed_response_rms_q05,closed_response_rms_median,closed_response_rms_q95,closed_response_rms_min,closed_response_rms_max
0.10000000149011612,0.9994777613319457,0.0012374767294250615,0.9989208817481995,0.9996628165245056,0.9998524010181427,0.9860509037971497,0.9999150633811951,0.9904492096975446,0.015229341180349278,0.9621552526950836,0.9925394654273987,1.0087206542491913,0.9205957651138306,1.0229363441467285,0.03183179004554404,0.01809970608323376,0.017685489170253275,0.027586204931139946,0.05712808687239884,0.013035086914896965,0.17786861956119537,0.013637019581437926,0.01770438454196747,0.005386035796254874,0.010043150745332241,0.027619660925120085,0.0037187382113188505,0.19322001934051514,0.013824031642798218,0.01796778403762172,0.005373135791160166,0.01014091307297349,0.027861092891544082,0.0037233035545796156,0.19530189037322998
0.5,0.9879802735522389,0.014684894612970742,0.9735704511404037,0.9918082356452942,0.9967876762151718,0.8833134174346924,0.997848391532898,0.9562987703830004,0.05632959154152489,0.8635979026556015,0.9666464328765869,1.014775025844574,0.6830768585205078,1.0896570682525635,0.1496608448214829,0.06749988192071726,0.08299357332289219,0.13174382597208023,0.24381793588399875,0.0655745342373848,0.5097567439079285,0.056777349425829016,0.032768005560255185,0.02670675152912736,0.047582779079675674,0.1182314921170473,0.0185546912252903,0.26541227102279663,0.060357695241691545,0.03771657426918175,0.026417690701782705,0.048673225566744804,0.12900117859244342,0.018679829314351082,0.30820971727371216
1.0,0.9624138977378607,0.024463659056955595,0.9196314126253128,0.9688206017017365,0.9873925507068634,0.8425416946411133,0.9909905195236206,0.9256154960021377,0.06785385162936829,0.7986122459173203,0.9321143925189972,1.011433082818985,0.6503801941871643,1.115944266319275,0.2672759663546458,0.07971958932531255,0.1583852529525757,0.25192616879940033,0.42061405181884765,0.13399168848991394,0.5390257835388184,0.10048215193091892,0.0439732313175763,0.05316576566547156,0.08897736668586731,0.1894102297723293,0.03693518787622452,0.3232828378677368,0.11073853855486959,0.05512818425515475,0.052242704480886464,0.09341366589069366,0.21190456002950664,0.0375150702893734,0.3752903938293457
