gamma,feature_response_cosine_mean,feature_response_cosine_std,feature_response_cosine_q05,feature_response_cosine_median,feature_response_cosine_q95,feature_response_cosine_min,feature_response_cosine_max,feature_frozen_over_closed_rms_mean,feature_frozen_over_closed_rms_std,feature_frozen_over_closed_rms_q05,feature_frozen_over_closed_rms_median,feature_frozen_over_closed_rms_q95,feature_frozen_over_closed_rms_min,feature_frozen_over_closed_rms_max,feature_feedback_over_closed_rms_mean,feature_feedback_over_closed_rms_std,feature_feedback_over_closed_rms_q05,feature_feedback_over_closed_rms_median,feature_feedback_over_closed_rms_q95,feature_feedback_over_closed_rms_min,feature_feedback_over_closed_rms_max,feature_frozen_response_rms_mean,feature_frozen_response_rms_std,feature_frozen_response_rms_q05,feature_frozen_response_rms_median,feature_frozen_response_rms_q95,feature_frozen_response_rms_min,feature_frozen_response_rms_max,feature_closed_response_rms_mean,feature_closed_response_rms_std,feature_closed_response_rms_q05,feature_closed_response_rms_median,feature_closed_response_rms_q95,feature_closed_response_rms_min,feature_closed_response_rms_max
0.10000000149011612,0.9991995436139405,0.0018349352731977932,0.997656574845314,0.999624639749527,0.9998983204364776,0.980589747428894,0.9999356865882874,0.9904131796211004,0.01633588505312299,0.9640382915735245,0.9926180243492126,1.0144631505012511,0.9161394834518433,1.0356265306472778,0.03682692565780599,0.023802883628642916,0.016215946339070798,0.02934633195400238,0.07409167550504207,0.011574342846870422,0.1998644471168518,0.033671498345938744,0.02426577058592989,0.009314550831913949,0.027710996568202972,0.08010708689689634,0.0032635200768709183,0.1886686235666275,0.03414340250856185,0.024959965214909917,0.009374774713069202,0.02792306523770094,0.0814895574003458,0.0032451858278363943,0.19320155680179596
0.5,0.9746355386450887,0.04561451320162279,0.9020056813955307,0.9869442284107208,0.9968842655420304,0.6059954762458801,0.9982836842536926,0.9656157209537923,0.055997715162795,0.8599701821804047,0.9745373725891113,1.0333362877368928,0.7304630279541016,1.1274921894073486,0.19333776022540405,0.11450063591876515,0.08204174600541592,0.16397974640130997,0.4391064658761016,0.06178993731737137,0.8183969855308533,0.11889178580167936,0.06379423769107455,0.04124015625566244,0.11086207255721092,0.255709470808506,0.015546313486993313,0.4291543662548065,0.12456810141156893,0.06936837513031435,0.042630686052143575,0.1157524362206459,0.26385460495948787,0.015292409807443619,0.4428020417690277
1.0,0.9199534873478115,0.0762222445504184,0.7721629351377487,0.9494201242923737,0.9822874009609223,0.5226559042930603,0.9919309020042419,0.9406569600105286,0.07357190641208163,0.8101949125528336,0.9489496350288391,1.050855004787445,0.6512035131454468,1.1789807081222534,0.3636558175785467,0.15079385248034077,0.18964434936642646,0.3215962052345276,0.6514153897762296,0.12691998481750488,0.9656170010566711,0.17323777783894911,0.07783908360222908,0.06833807118237019,0.16398430615663528,0.34133756756782524,0.03212404623627663,0.4783133566379547,0.18576102436054498,0.08533396132831332,0.07064704224467278,0.17512332648038864,0.34882104247808454,0.03126762807369232,0.4873177409172058
