gamma,feature_actual_rms_mean,feature_actual_rms_std,feature_actual_rms_q05,feature_actual_rms_median,feature_actual_rms_q95,feature_actual_rms_min,feature_actual_rms_max,feature_predicted_rms_mean,feature_predicted_rms_std,feature_predicted_rms_q05,feature_predicted_rms_median,feature_predicted_rms_q95,feature_predicted_rms_min,feature_predicted_rms_max,feature_residual_rms_mean,feature_residual_rms_std,feature_residual_rms_q05,feature_residual_rms_median,feature_residual_rms_q95,feature_residual_rms_min,feature_residual_rms_max,feature_relative_residual_mean,feature_relative_residual_std,feature_relative_residual_q05,feature_relative_residual_median,feature_relative_residual_q95,feature_relative_residual_min,feature_relative_residual_max,feature_cosine_mean,feature_cosine_std,feature_cosine_q05,feature_cosine_median,feature_cosine_q95,feature_cosine_min,feature_cosine_max,feature_magnitude_ratio_mean,feature_magnitude_ratio_std,feature_magnitude_ratio_q05,feature_magnitude_ratio_median,feature_magnitude_ratio_q95,feature_magnitude_ratio_min,feature_magnitude_ratio_max
0.019999999552965164,0.012211735373966803,0.012638816754573855,0.003396494023036212,0.010554923210293055,0.023777605313807716,0.0016894134460017085,0.13522638380527496,0.011587966660954407,0.007225038252851173,0.0034320001373998824,0.010487027000635862,0.024876711051911114,0.0016220910474658012,0.044157031923532486,0.004328787808844936,0.013138451984288929,0.0005825540138175711,0.0022782720625400543,0.0098363840021193,0.00028435132117010653,0.1469748318195343,0.2600491866469383,0.14368842806844703,0.15140487849712372,0.22403201460838318,0.4578598245978353,0.13975875079631805,1.086879849433899,0.9576367439003661,0.10067678236528439,0.8965857356786728,0.9758628010749817,0.9890095293521881,-0.11434750258922577,0.9910615682601929,1.0190523276105523,0.20491247145073258,0.9321102619171142,0.9958477914333344,1.0879341304302215,0.6017203330993652,3.0623974800109863
0.05000000074505806,0.028028468246702687,0.01823285512141208,0.00818495962303132,0.02500956691801548,0.05961442962288852,0.003849158762022853,0.1413709670305252,0.02896991724628606,0.01806259591233261,0.008580000465735795,0.02621756959706545,0.062191776745021334,0.004055227618664503,0.11039258539676666,0.015397951648992603,0.02071083608476866,0.002811648661736399,0.009660320822149515,0.04484132528305044,0.0009896005503833294,0.19284477829933167,0.475724475691095,0.26605491076684723,0.27822091728448867,0.4167880117893219,0.7761014252901071,0.2407321035861969,2.3053359985351562,0.8868015768239275,0.1253441824105139,0.6970728367567063,0.9211992025375366,0.9626760125160218,-0.16073112189769745,0.9705929756164551,0.9832784610334784,0.18390975015643174,0.8295969516038895,0.9714743196964264,1.127384829521179,0.3684958219528198,2.3442578315734863
0.10000000149011612,0.05140021591068944,0.028276593723706885,0.016709844768047336,0.04776312597095966,0.1055120028555393,0.007114122621715069,0.17458942532539368,0.05793983449257212,0.03612519182466522,0.01716000093147159,0.0524351391941309,0.12438355349004267,0.008110455237329006,0.22078517079353333,0.038898832968698116,0.037215706322711074,0.008977182302623987,0.026815920136868954,0.09871015548706054,0.003048383630812168,0.2875508666038513,0.6953383046202362,0.38018644197507745,0.4234738990664482,0.5979412794113159,1.1047724723815915,0.3317764401435852,3.3547301292419434,0.7935734897037037,0.14341803905049078,0.48516226261854173,0.8387709856033325,0.9166831463575363,-0.04485391825437546,0.9438983798027039,0.927539432188496,0.15978218660094098,0.7118546754121781,0.9353912472724915,1.1690425097942352,0.2729833126068115,1.3376933336257935
0.20000000298023224,0.0901735688894405,0.04415624765885321,0.033609815128147605,0.08206436038017273,0.183011507242918,0.012898356653749943,0.24015489220619202,0.11587966898514424,0.07225038364933044,0.03432000186294318,0.1048702783882618,0.24876710698008533,0.016220910474658012,0.44157034158706665,0.09486817578726914,0.07555067869649935,0.02396296672523022,0.07359755039215088,0.23587628304958344,0.008042851462960243,0.5072212219238281,0.9943595186341554,0.5153721578828234,0.6082739859819413,0.8526736199855804,1.550054508447647,0.45134374499320984,4.365746974945068,0.6540725337108597,0.16851466630084017,0.35479829758405684,0.703457772731781,0.8339625000953674,-0.18077820539474487,0.9061716198921204,0.8415145061444491,0.18422989546986898,0.5673801958560943,0.8553392291069031,1.154339116811752,0.21068480610847473,1.387816309928894
0.5,0.16905614043935202,0.06561111039086014,0.07964206710457802,0.17223594337701797,0.2848665729165077,0.024561945348978043,0.36581599712371826,0.28969916875939816,0.18062595473815365,0.08580000400543214,0.26217567920684814,0.6219177842140197,0.04055227339267731,1.1039258241653442,0.2836155304830754,0.1895579660219067,0.08397845588624478,0.2355012148618698,0.6122512012720107,0.029062950983643532,1.2113648653030396,1.627165602054447,0.8656490547244153,0.9420378118753433,1.417302131652832,2.741081392765044,0.7497025728225708,7.724486351013184,0.39431544549006503,0.19292806470007018,0.10095131397247314,0.42360280454158783,0.6550438821315765,-0.2531316876411438,0.7688066959381104,0.6809315462014638,0.254231350351729,0.3711784347891808,0.6751112639904022,1.038379555940628,0.12327644973993301,2.2369914054870605
0.75,0.21239599844557233,0.0722025971608145,0.10370387881994247,0.2073906734585762,0.32481713593006134,0.03271946310997009,0.4113893210887909,0.4345487550890539,0.27093893160577914,0.1287000060081482,0.3932635337114334,0.9328766971826552,0.06082841381430626,1.6558886766433716,0.44045100183575414,0.2794645797155151,0.13858635425567628,0.36979250609874725,0.9591650187969203,0.05365404114127159,1.7893706560134888,2.0365541731007397,1.1318581607430651,1.082216203212738,1.7623356580734253,3.430420672893523,0.8077141046524048,10.185768127441406,0.2817670545337023,0.18644249526902873,-0.011979524558410046,0.2715005427598953,0.5483570784330367,-0.24439144134521484,0.7057608962059021,0.5904037292348221,0.24639906421532737,0.28571502268314364,0.5675020217895508,0.976363256573677,0.09623223543167114,1.6837154626846313
1.0,0.24282634834526107,0.07711007237761482,0.12483030743896961,0.246195450425148,0.37927494347095475,0.044888317584991455,0.46307337284088135,0.5793983375187963,0.3612519094763073,0.17160000801086428,0.5243513584136963,1.2438355684280393,0.08110454678535461,2.2078516483306885,0.5924036073847674,0.36684823828992313,0.1894549570977688,0.510269045829773,1.2735001623630517,0.08000120520591736,2.312748670578003,2.4158585253171623,1.3674418795369345,1.2682058453559875,2.1254236698150635,4.385069942474361,0.8868313431739807,11.648077964782715,0.2156571964833347,0.17762069793502644,-0.015430748136714094,0.19227029383182526,0.49660803973674766,-0.2640603184700012,0.6556037068367004,0.5157531802542508,0.22521124433583703,0.23306663259863855,0.4876738339662552,0.9123842298984525,0.08509816229343414,1.40876305103302
