gamma,feature_response_cosine_mean,feature_response_cosine_std,feature_response_cosine_q05,feature_response_cosine_median,feature_response_cosine_q95,feature_response_cosine_min,feature_response_cosine_max,feature_frozen_over_closed_rms_mean,feature_frozen_over_closed_rms_std,feature_frozen_over_closed_rms_q05,feature_frozen_over_closed_rms_median,feature_frozen_over_closed_rms_q95,feature_frozen_over_closed_rms_min,feature_frozen_over_closed_rms_max,feature_feedback_over_closed_rms_mean,feature_feedback_over_closed_rms_std,feature_feedback_over_closed_rms_q05,feature_feedback_over_closed_rms_median,feature_feedback_over_closed_rms_q95,feature_feedback_over_closed_rms_min,feature_feedback_over_closed_rms_max,feature_frozen_response_rms_mean,feature_frozen_response_rms_std,feature_frozen_response_rms_q05,feature_frozen_response_rms_median,feature_frozen_response_rms_q95,feature_frozen_response_rms_min,feature_frozen_response_rms_max,feature_closed_response_rms_mean,feature_closed_response_rms_std,feature_closed_response_rms_q05,feature_closed_response_rms_median,feature_closed_response_rms_q95,feature_closed_response_rms_min,feature_closed_response_rms_max
0.10000000149011612,0.9968534228391945,0.007192143121858661,0.9932234108448028,0.9984297156333923,0.9995649844408036,0.9328372478485107,0.99974125623703,0.9750830922275782,0.022552337114910108,0.9334657311439514,0.9768840372562408,1.005646640062332,0.8942272663116455,1.03119695186615,0.07226200585137121,0.043638007204567814,0.03259269613772631,0.06126139126718044,0.12948611900210377,0.022806838154792786,0.3614070415496826,0.049933739072002936,0.0270484562270145,0.016552845761179925,0.04572841338813305,0.10046891458332535,0.007102282717823982,0.16938772797584534,0.051400298383668996,0.02827681975854016,0.01670916546136141,0.04776310548186302,0.1055127318948507,0.007114178501069546,0.1745898276567459
0.5,0.9209864479489625,0.09414126466510295,0.764647576212883,0.9489554464817047,0.9788699895143509,0.2559994161128998,0.9931910634040833,0.9192018127068877,0.08756178749053438,0.7948164105415344,0.9253799021244049,1.0291605174541474,0.4128749966621399,1.1062359809875488,0.35745252209017053,0.1407816480830776,0.21096514612436296,0.32389751076698303,0.6468890637159345,0.1186777725815773,0.9793233275413513,0.15461387299001217,0.061359614536817965,0.07149740271270276,0.14767102897167206,0.26601396054029464,0.025478363037109375,0.35390135645866394,0.16905580044840463,0.06561077185785123,0.07964218407869339,0.17223584651947021,0.2848665028810501,0.024561967700719833,0.3658163547515869
1.0,0.8139353762380779,0.10982942150962915,0.6435773998498917,0.8369101583957672,0.9333290070295334,0.27727970480918884,0.962495744228363,0.8804342206567526,0.10532973310979905,0.703114065527916,0.894696980714798,1.033415013551712,0.6013196706771851,1.140990972518921,0.5654307869262993,0.13584991580950986,0.36047608256340025,0.5608320236206055,0.7752356648445129,0.2717398405075073,1.0150076150894165,0.21220390978851356,0.06874397091112644,0.11310045309364795,0.21147190779447556,0.320260515809059,0.04259181395173073,0.421579509973526,0.2428263071051333,0.07711001692074748,0.12483075596392156,0.2461952045559883,0.3792746886610983,0.0448882021009922,0.4630744159221649
