source,time,observations,field_rms_mean,field_rms_std,field_rms_q05,field_rms_median,field_rms_q95,field_rms_min,field_rms_max,jvp_rms_mean,jvp_rms_std,jvp_rms_q05,jvp_rms_median,jvp_rms_q95,jvp_rms_min,jvp_rms_max,vjp_rms_mean,vjp_rms_std,vjp_rms_q05,vjp_rms_median,vjp_rms_q95,vjp_rms_min,vjp_rms_max,antisymmetric_rms_mean,antisymmetric_rms_std,antisymmetric_rms_q05,antisymmetric_rms_median,antisymmetric_rms_q95,antisymmetric_rms_min,antisymmetric_rms_max,antisymmetric_over_jvp_rms_mean,antisymmetric_over_jvp_rms_std,antisymmetric_over_jvp_rms_q05,antisymmetric_over_jvp_rms_median,antisymmetric_over_jvp_rms_q95,antisymmetric_over_jvp_rms_min,antisymmetric_over_jvp_rms_max,antisymmetric_energy_fraction_mean,antisymmetric_energy_fraction_std,antisymmetric_energy_fraction_q05,antisymmetric_energy_fraction_median,antisymmetric_energy_fraction_q95,antisymmetric_energy_fraction_min,antisymmetric_energy_fraction_max,jvp_vjp_cosine_mean,jvp_vjp_cosine_std,jvp_vjp_cosine_q05,jvp_vjp_cosine_median,jvp_vjp_cosine_q95,jvp_vjp_cosine_min,jvp_vjp_cosine_max
teacher,0.1,64,1.0574874300509691,0.0943958404308321,0.9496382594108581,1.0368119478225708,1.2643101274967194,0.9415356516838074,1.2755523920059204,1.0829489212483168,0.02139520881762308,1.0598755478858948,1.0783259272575378,1.122970414161682,1.0537747144699097,1.1704888343811035,1.0821286737918854,0.020010438858191315,1.0599054634571075,1.0769867897033691,1.1209862649440765,1.0543538331985474,1.147557020187378,0.069747717352584,0.03193111361803781,0.03517565112560987,0.059507107362151146,0.13375591151416294,0.032351043075323105,0.15193825960159302,0.06402621534653008,0.02827995661572242,0.03284459915012121,0.055523382499814034,0.11954383440315719,0.030482280999422073,0.13981318473815918,0.0012238162928497331,0.0011036418041262541,0.00026951108447974547,0.0007713261875323951,0.0035852576023898994,0.00023247838544193655,0.004850469995290041,0.9975610859692097,0.0021951640228018193,0.9928385585546493,0.9984585642814636,0.9994617104530334,0.9903267025947571,0.9995352029800415
teacher,0.3,64,1.0489507392048836,0.12768635770309347,0.8586922585964203,1.0590066313743591,1.2834473729133606,0.8562628030776978,1.329777479171753,1.2485559061169624,0.05072585559381578,1.1791292011737824,1.240027666091919,1.331393837928772,1.1297377347946167,1.3863626718521118,1.248763982206583,0.05135511391413608,1.1768223524093628,1.243313491344452,1.334595364332199,1.1330629587173462,1.3659323453903198,0.21629233076237142,0.05480169570438954,0.14578782245516778,0.20786772668361664,0.3383933335542678,0.1282520890235901,0.361596941947937,0.1724128290079534,0.039107715824553656,0.12098536789417266,0.16773671656847,0.24631698131561278,0.10696042329072952,0.2833971083164215,0.007803954253176926,0.0036595265332701496,0.0036650666501373053,0.007041745586320758,0.015282173361629245,0.002870715456083417,0.019804388284683228,0.984419378452003,0.007309624512270118,0.9695341259241104,0.985931932926178,0.992681285738945,0.9604806900024414,0.9942653775215149
teacher,0.5,64,1.0126225017011166,0.1575823452239277,0.7650852769613267,0.9997020065784454,1.3287278115749355,0.7411560416221619,1.346304178237915,1.532202273607254,0.12327488461053221,1.3711676836013793,1.5181529521942139,1.7420391261577606,1.2758110761642456,1.8026734590530396,1.5312021393328905,0.12708962028529683,1.3716348886489869,1.5170262455940247,1.7516377985477447,1.2774285078048706,1.8004634380340576,0.41484386660158634,0.06771917605832184,0.2958961009979248,0.4149327129125595,0.538764014840126,0.2748475968837738,0.5864166617393494,0.2719735426362604,0.04621024252913389,0.2031817503273487,0.27429378032684326,0.35257077813148496,0.1709553301334381,0.37283194065093994,0.019029728588066064,0.006355659383765713,0.010294144228100776,0.018974246457219124,0.0309735114686191,0.007303380407392979,0.03484504297375679,0.961977357044816,0.01269710675588031,0.9380617678165436,0.9620878994464874,0.979469683766365,0.930316686630249,0.9853934645652771
teacher,0.7,64,0.9791333712637424,0.16187282545487058,0.7802001774311066,0.9857934415340424,1.3195825815200801,0.706000804901123,1.336373209953308,2.102222917601466,0.2913611437153805,1.6538244962692261,2.0377347469329834,2.662404036521911,1.6193138360977173,2.808194160461426,2.1016377545893192,0.2889844941251418,1.6555301249027252,2.0344839096069336,2.65869550704956,1.6404507160186768,2.7990739345550537,0.6475237444974482,0.08098254931539225,0.5151873916387558,0.6486097276210785,0.7867943853139877,0.47489774227142334,0.8395891189575195,0.3142779537010938,0.060036819326771365,0.22392752394080162,0.32429948449134827,0.3945400491356849,0.18547433614730835,0.47158747911453247,0.025577944150427356,0.009584647306855276,0.012586785992607475,0.026081440038979053,0.03901459351181982,0.008613893762230873,0.055362578481435776,0.948863847181201,0.01916076433093681,0.921980693936348,0.9478687047958374,0.9748312503099441,0.889282763004303,0.98277348279953
teacher,0.9,64,0.9088797532021999,0.15582457645771391,0.7042103409767151,0.8942227363586426,1.2234770834445952,0.6907063126564026,1.2780743837356567,3.0931540466845036,1.160505859837064,1.617085874080658,2.7933069467544556,5.61274020671844,1.56759774684906,6.58254861831665,3.0893972869962454,1.1600220159485173,1.6186542510986328,2.7692874670028687,5.600352072715754,1.580450177192688,6.583972930908203,0.9572745319455862,0.16099920007952695,0.7000853240489959,0.9347469210624695,1.2023219347000123,0.626524031162262,1.2618573904037476,0.3311906852759421,0.06397847644187125,0.21729776114225388,0.3429110199213028,0.4252364307641981,0.18276509642601013,0.47808557748794556,0.02846371431951411,0.010291333297791931,0.011810788000002504,0.029335510917007923,0.045010196976363624,0.008372397162020206,0.057192858308553696,0.9430900439620018,0.0205727067613221,0.9100195348262787,0.9413321316242218,0.9763789087533951,0.8856147527694702,0.9832586050033569
v400_rollout,0.1,64,1.0132130533456802,0.054035271028000195,0.9521253645420075,1.0034098625183105,1.1107522964477539,0.9510381817817688,1.1844396591186523,1.0794128086417913,0.020440953835648167,1.0593853175640107,1.0755910873413086,1.1173146307468413,1.0509989261627197,1.1628755331039429,1.0798095595091581,0.022147778861045176,1.058751827478409,1.0732524991035461,1.1243964076042174,1.0511409044265747,1.1621917486190796,0.0644503703515511,0.033506861417991314,0.033250237628817556,0.05300980247557163,0.12402521558105944,0.029858538880944252,0.2080700695514679,0.05936492275213823,0.02981220980690583,0.03138303458690643,0.04985745809972286,0.11372732892632481,0.0281069315969944,0.18545998632907867,0.001097052534987597,0.0013150430070955684,0.00024633805514895357,0.0006215857283677906,0.0032499073189683238,0.00019761716248467565,0.008383442647755146,0.9978156182914972,0.002598855545220595,0.9935239672660827,0.9987575709819794,0.9995073705911637,0.9835418462753296,0.9996048808097839
v400_rollout,0.3,64,0.9865700677037239,0.09155302835936072,0.8604195177555084,0.9793308675289154,1.1464662611484526,0.8588550686836243,1.2255282402038574,1.2371625285595655,0.042707550285538846,1.173603171110153,1.2366015911102295,1.3082181096076966,1.1459382772445679,1.3564802408218384,1.2367848344147205,0.04188170024994767,1.172320693731308,1.239036202430725,1.3155832767486573,1.1463531255722046,1.317856788635254,0.19547927496023476,0.05815537997549193,0.12322370223701,0.18181416392326355,0.29852110147476185,0.10552974790334702,0.3671901822090149,0.15737074834760278,0.044231586798387075,0.10273416675627231,0.145891971886158,0.22814097926020618,0.08822324126958847,0.2978242337703705,0.006671914004982682,0.003958570286322049,0.002648180618416518,0.005296704825013876,0.01308732531033456,0.001950722886249423,0.02176755480468273,0.9866794440895319,0.007894625574306943,0.97388776242733,0.9894189536571503,0.9947106897830963,0.9566262364387512,0.9961017370223999
v400_rollout,0.5,64,0.930987237021327,0.10654712386133519,0.7790332943201065,0.9192080199718475,1.1245746910572052,0.7357119917869568,1.203657627105713,1.5036321114748716,0.09518626528678611,1.318662977218628,1.5038871765136719,1.6460409700870513,1.288673996925354,1.6868951320648193,1.5001643672585487,0.09602698350640702,1.3013187229633332,1.5061314702033997,1.6580324947834013,1.2717372179031372,1.6800917387008667,0.4056559116579592,0.08852022874565586,0.2752571076154709,0.3919569104909897,0.5484033793210983,0.2120247185230255,0.6169446706771851,0.269059096230194,0.0526674980060108,0.18557434380054474,0.26419346034526825,0.35409729480743407,0.1579217165708542,0.41066300868988037,0.018837653777154628,0.0074329904576570125,0.008638313412666321,0.017455470748245716,0.031771695148199795,0.006243413779884577,0.0431310310959816,0.9623756101354957,0.01482503478853073,0.9365432858467102,0.965140163898468,0.982728436589241,0.9139798879623413,0.987514078617096
v400_rollout,0.7,64,0.8804517053067684,0.1177898275400006,0.7175573647022248,0.8620044589042664,1.1072496533393856,0.6455810070037842,1.1930115222930908,2.0004990324378014,0.22364104806384782,1.6602986633777619,2.032983899116516,2.400386023521423,1.5297582149505615,2.482074737548828,1.9999915547668934,0.22273382960861862,1.6687047243118287,2.029977798461914,2.399924528598785,1.5425240993499756,2.4816954135894775,0.6537140011787415,0.10865260534298739,0.5058063745498658,0.6301977038383484,0.9127705901861182,0.46680909395217896,0.9717648029327393,0.32821537973359227,0.048916263899982805,0.25656301230192186,0.32650938630104065,0.4197557613253592,0.23232989013195038,0.4498119354248047,0.027538111666217446,0.008370973611672113,0.016524071153253318,0.02642210852354765,0.04461211040616032,0.013514959253370762,0.05080597847700119,0.9449503133073449,0.01673084948639141,0.9108454674482346,0.947194904088974,0.9669645994901657,0.8983968496322632,0.9729712605476379
v400_rollout,0.9,64,0.8016095869243145,0.1217746726199971,0.6203275322914124,0.7724734842777252,1.0580288946628567,0.6125825643539429,1.1106311082839966,2.570478603243828,0.7784251818376469,1.5546568095684052,2.515195608139038,4.260336375236509,1.3861321210861206,4.719166278839111,2.5698654409497976,0.7772854020539881,1.5646625697612762,2.5277814865112305,4.258770978450773,1.3776450157165527,4.726163387298584,0.876461261883378,0.1464466712282067,0.6445920407772064,0.8932095468044281,1.0674420118331909,0.5993176698684692,1.166024923324585,0.35504962829872966,0.053498605353720044,0.2677349552512169,0.3560453951358795,0.4366760641336441,0.21817547082901,0.4648406207561493,0.03222179235308431,0.009396555989520581,0.017911355663090944,0.03192336671054363,0.048120441474020476,0.01188250258564949,0.05435096099972725,0.9355693906545639,0.018788390039622953,0.9038053900003433,0.9361788928508759,0.9641775459051132,0.8913148641586304,0.9762359857559204
