condition,time,rollout_bayes_velocity_mse,state_swd_2d,state_intrinsic_swd,state_off_subspace_rms,true_off_subspace_rms,gate_mean,gate_std
D0_x_shared,0.01,0.0009352848865091801,0.02409176939268999,0.02409176939268999,5.756164611625536e-08,5.7453373614180236e-08,,
D0_x_shared,0.03,0.0010979906655848026,0.02111405710275884,0.02111405710275884,5.621558329949039e-08,5.6327944975009814e-08,,
D0_x_shared,0.1,0.0009498008876107633,0.0221033994738698,0.0221033994738698,5.196207553126442e-08,5.1809166734528844e-08,,
D0_x_shared,0.3,0.001545698381960392,0.023090989735619273,0.023090989735619273,4.413053744656281e-08,4.352963856035785e-08,,
D0_x_shared,0.5,0.001608363352715969,0.019577932150750234,0.019577932150750234,4.096252936847122e-08,3.9340122270914435e-08,,
D0_x_shared,0.7,0.008357521146535873,0.016729708076656233,0.016729708076656233,4.6093987293716054e-08,4.548722998265475e-08,,
D0_x_shared,0.9,0.22784818708896637,0.022033990911090262,0.022033990911090262,5.368118394244448e-08,5.2500549685419173e-08,,
D0_x_shared,0.97,1.251341462135315,0.03138854680546224,0.03138854680546224,5.9128680618414364e-08,5.7563113387004705e-08,,
D0_x_shared,0.99,5.457919597625732,0.04013955243058467,0.04013955243058467,5.976927042183888e-08,5.883168796572136e-08,,
D0_eps_shared,0.01,8.198249816894531,0.14029404120708897,0.14029404120708897,4.804029885008276e-08,5.7453373614180236e-08,,
D0_eps_shared,0.03,0.5586400032043457,0.1294802054305228,0.1294802054305228,4.752888926873311e-08,5.6327944975009814e-08,,
D0_eps_shared,0.1,0.04825451970100403,0.12472261742769475,0.12472261742769475,4.490422611524991e-08,5.1809166734528844e-08,,
D0_eps_shared,0.3,0.002633067313581705,0.09955639891808252,0.09955639891808252,3.8247684130965354e-08,4.352963856035785e-08,,
D0_eps_shared,0.5,0.001892993226647377,0.08684241584298043,0.08684241584298043,3.6095880062703145e-08,3.9340122270914435e-08,,
D0_eps_shared,0.7,0.0038836519233882427,0.0809117127356953,0.0809117127356953,3.986481544870912e-08,4.548722998265475e-08,,
D0_eps_shared,0.9,0.08813754469156265,0.08671648273686855,0.08671648273686855,4.879181858541415e-08,5.2500549685419173e-08,,
D0_eps_shared,0.97,0.18841205537319183,0.09741639769433105,0.09741639769433105,5.283282433765635e-08,5.7563113387004705e-08,,
D0_eps_shared,0.99,0.04783052206039429,0.09979428334421515,0.09979428334421515,5.331998664814819e-08,5.883168796572136e-08,,
D3_oracle_bayes_gate,0.01,0.0007725415634922683,0.024082886777948988,0.024082886777948988,5.957892312835611e-08,5.7453373614180236e-08,0.9981098175048828,0.005793015472590923
D3_oracle_bayes_gate,0.03,0.0009805262088775635,0.021076271845335667,0.021076271845335667,5.6038544471448404e-08,5.6327944975009814e-08,0.9955947995185852,0.01892830990254879
D3_oracle_bayes_gate,0.1,0.0008583762100897729,0.022016564612577436,0.022016564612577436,5.3366736807447523e-08,5.1809166734528844e-08,0.9595972895622253,0.11182521283626556
D3_oracle_bayes_gate,0.3,0.001037155743688345,0.022698810519430644,0.022698810519430644,4.4606846216765916e-08,4.352963856035785e-08,0.7048273086547852,0.34051066637039185
D3_oracle_bayes_gate,0.5,0.0009727763244882226,0.0191940464285111,0.0191940464285111,4.167625178297385e-08,3.9340122270914435e-08,0.6366747617721558,0.37569451332092285
D3_oracle_bayes_gate,0.7,0.0024611903354525566,0.015407857898014188,0.015407857898014188,4.498094341442993e-08,4.548722998265475e-08,0.40440645813941956,0.38228005170822144
D3_oracle_bayes_gate,0.9,0.08998389542102814,0.01982414412389793,0.01982414412389793,5.5608516902339034e-08,5.2500549685419173e-08,0.22492685914039612,0.32565030455589294
D3_oracle_bayes_gate,0.97,0.13130633533000946,0.026313844537540196,0.026313844537540196,5.878789721691646e-08,5.7563113387004705e-08,0.09503015875816345,0.12276506423950195
D3_oracle_bayes_gate,0.99,0.05407615005970001,0.02676177226832985,0.02676177226832985,5.97461067286531e-08,5.883168796572136e-08,0.0104722511023283,0.03669888526201248
D1_x_own,0.01,0.001063547795638442,0.024112361422119536,0.024112361422119536,5.7119784457881906e-08,5.7453373614180236e-08,,
