step,loss,real_loss,fake_loss,centering,real_logit,fake_logit,margin,grad_norm,elapsed_seconds,steps_per_second,peak_memory_mib
1,73.29973554611206,39.02849054336548,34.27097749710083,0.26656441763043404,-1.0264200642704964,-1.0854060798883438,0.058985995361581445,22097.345703125,4.298859262024052,0.23261985076691374,18579.7109375
10,52.51038122177124,27.524970293045044,24.985158681869507,0.25168246775865555,-0.3778519183397293,-0.374147467315197,-0.0037044580094516277,24474.3828125,35.497039175010286,0.28171363675424355,18828.5810546875
20,23.02419364452362,12.617476344108582,10.406474471092224,0.24350940436124802,-0.4584547281265259,-0.510443527251482,0.051988773979246616,7683.4482421875,70.49813123699278,0.2836954632565539,18828.5810546875
30,16.074923634529114,8.6502183675766,7.424546658992767,0.15877519361674786,-0.2607895005494356,-0.2716074101626873,0.010817906586453319,4646.34375,105.47904957598075,0.2844166696666129,18828.5810546875
40,14.164565324783325,7.429408550262451,6.735024452209473,0.13241884671151638,-0.1895350106060505,-0.16517223790287971,-0.02436279086396098,236589.9375,140.90311034896877,0.2838830164993072,18828.5810546875
50,10.790843427181244,5.464290291070938,5.326468527317047,0.08459965791553259,-0.012391242664307356,-0.0363927639555186,0.024001510464586318,7973.64501953125,176.00989036797546,0.28407494542191575,18828.5810546875
60,8.90541660785675,4.5852563083171844,4.320083886384964,0.07631669379770756,-0.03727614227682352,-0.030723786912858486,-0.006552349776029587,15947.025390625,210.7333150570048,0.28472005000144185,18828.5810546875
70,8.215424597263336,4.182735800743103,4.032610893249512,0.07798738079145551,-0.046614804305136204,-0.018169687129557133,-0.028445119853131473,3681.121826171875,245.37260067404713,0.28528042580022195,18828.5810546875
80,9.332649618387222,4.5529321283102036,4.779656112194061,0.06132314167916775,0.08054990693926811,0.07474857475608587,0.005801335675641894,2536.791748046875,279.6277575660497,0.2860946305772364,18828.5810546875
90,5.762459635734558,3.320942610502243,2.4414724111557007,0.04448708239942789,-0.19732876867055893,-0.16923530725762248,-0.028093450935557485,7547.59521484375,313.5534794260748,0.2870323753534329,18828.5810546875
100,5.093337118625641,2.3882023990154266,2.7051022052764893,0.032534006517380476,0.08380456129088998,0.10500276368111372,-0.021198205184191465,6216.34033203125,347.5766359070549,0.2877063348606116,18828.5810546875
110,6.74752077460289,3.343252345919609,3.4042248278856277,0.04375077970325947,0.03085474483668804,0.03374924324452877,-0.002894499571993947,8566.8271484375,391.8662728240015,0.2807080058390332,18828.5810546875
120,3.8357101380825043,1.796331763267517,2.039339229464531,0.03912973450496793,0.0668929978273809,0.06272141309455037,0.004171597887761891,307.1924133300781,425.8529266100377,0.2817874258966558,18828.5810546875
130,3.6927981674671173,2.059461236000061,1.6333071291446686,0.02977158920839429,-0.10913027520291507,-0.08829539874568582,-0.020834875176660717,884.3527221679688,460.46317914000247,0.28232442003896663,18828.5810546875
140,3.6946298480033875,2.007222965359688,1.6873801425099373,0.02677617291919887,-0.07853607484139502,-0.077347113750875,-0.0011889641173183918,270.2563171386719,494.4433572969865,0.2831466899774917,18828.5810546875
150,3.051291674375534,1.5333872139453888,1.5178800821304321,0.024437890155240893,-0.002307967748492956,0.0005804472602903843,-0.002888414543122053,6225.6953125,528.5274809129769,0.2838073807267134,18828.5810546875
160,2.977118968963623,1.485194057226181,1.4919065237045288,0.018333280691877007,0.000773843377828598,0.012134299147874117,-0.011360452161170542,115.8304443359375,562.5470787020167,0.2844206397252533,18828.5810546875
170,3.3733396232128143,1.678720623254776,1.6945950537919998,0.023936371551826596,0.017805106937885284,0.011537686921656132,0.006267418619245291,2325.22412109375,596.6147628830513,0.2849409880146118,18828.5810546875
180,2.930668830871582,1.382184386253357,1.5484649389982224,0.019420047057792544,0.03473919245880097,0.045759625965729356,-0.01102043263381347,3450.454345703125,630.7141790000023,0.285390761763736,18828.5810546875
190,2.5722884833812714,1.1404665187001228,1.4318027794361115,0.019210506696254015,0.0781834558583796,0.07416962296701968,0.004013832192867994,710.6981811523438,665.3254590290599,0.28557452209521,18828.5810546875
200,2.65459406375885,1.2710132002830505,1.3835667371749878,0.014073291327804327,0.03577755065634847,0.03453566133975983,0.0012418898404575884,428.3356628417969,700.3191538080573,0.2855840782198794,18828.5810546875
210,2.3460912108421326,1.1129797548055649,1.2330939322710037,0.01750978350173682,0.03290600539185107,0.030440489877946675,0.002465513302013278,141.36172485351562,747.7758252270287,0.2808328283897689,18828.5810546875
220,2.5170668363571167,1.3166043758392334,1.2004466354846954,0.015847469796426594,-0.02152962191030383,-0.02708984538912773,0.005560221849009395,9180.5869140625,782.3387275050627,0.28120811646586463,18828.5810546875
230,2.4349220395088196,1.131705105304718,1.3032021224498749,0.014813203015364707,0.04265827196650207,0.04019453178625554,0.0024637393944431096,674.2953491210938,816.9382196910447,0.28153903741580727,18828.5810546875
240,2.2669124007225037,1.1970660090446472,1.069830298423767,0.016104428796097636,-0.02952752378769219,-0.03526956285350025,0.0057420405792072415,150.030517578125,851.0786017270293,0.2819951054027045,18828.5810546875
250,2.408166289329529,1.3816632777452469,1.026486612856388,0.016421247739344835,-0.08144902484491467,-0.0800158241763711,-0.0014331963611766696,313.3810119628906,886.1243856850779,0.28212743497259785,18828.5810546875
260,2.3021651804447174,1.1486824303865433,1.1534686908125877,0.014040844514966011,0.007486545713618398,0.006027573719620705,0.0014589704223908484,261.39190673828125,920.6259224140085,0.2824165534229625,18828.5810546875
270,2.258004307746887,1.1654687523841858,1.0925196409225464,0.015869712573476136,-0.015012265183031559,-0.019646169850602746,0.004633904492948204,1085.56787109375,954.6604049550369,0.28282308410257845,18828.5810546875
280,2.1653896272182465,1.0379168540239334,1.1274614185094833,0.0113704678369686,0.02433751872740686,0.0242108809761703,0.0001266362378373742,150.39846801757812,988.5683570180554,0.2832378742574764,18828.5810546875
290,2.343661308288574,1.2990497946739197,1.0445992425084114,0.01225210353732109,-0.05996314622461796,-0.06282525835558772,0.002862112538423389,228.9059600830078,1022.5026010290021,0.28361786044177945,18828.5810546875
300,2.229614019393921,1.0981023758649826,1.1314979568123817,0.013656642171554267,0.009709880454465747,0.01368243619799614,-0.003972553589846939,230.0124969482422,1056.8595301120076,0.28385986164897953,18828.5810546875
310,2.1582827866077423,1.1462300568819046,1.0120442360639572,0.008535767963621765,-0.029718205682002008,-0.03428724757395685,0.004569039738271385,41.0616569519043,1101.2536801020615,0.2814973566955708,18828.5810546875
320,2.1979371905326843,1.0575930550694466,1.1403270661830902,0.017012296128086746,0.022072778083384037,0.023976449854671955,-0.0019036728190258145,3155.2451171875,1136.5538797209738,0.2815528640653276,18828.5810546875
330,2.187449038028717,1.2062747925519943,0.9811629354953766,0.011282248189672828,-0.058566969353705645,-0.05251027294434607,-0.006056695070583373,103.84626007080078,1170.9376636990346,0.2818254209686261,18828.5810546875
340,2.1827171444892883,1.1045134365558624,1.0781907439231873,0.013028327724896371,-0.004337387217674404,-0.005372548243030906,0.0010351610253565013,875.1378173828125,1205.3551758980611,0.28207453437670754,18828.5810546875
350,2.1760646998882294,1.0768384337425232,1.0992169678211212,0.00933167862240225,0.001791244838386774,0.013251563999801874,-0.011460318812169135,14030.75,1239.3376989690587,0.2824089029899978,18828.5810546875
360,2.162246823310852,0.9787476882338524,1.183488517999649,0.010566955083049834,0.05282699130475521,0.050767000298947096,0.0020599921699613333,154.16502380371094,1273.3157766860677,0.2827264113046146,18828.5810546875
370,2.2023014426231384,1.156912475824356,1.0453721955418587,0.016834980924613774,-0.02516650501638651,-0.027569392463192344,0.0024028855259530246,110.07237243652344,1307.360243770061,0.28301304232184965,18828.5810546875
380,2.1763167083263397,1.118604764342308,1.0576997250318527,0.0122532561654225,-0.014834777219220996,-0.013879294041544199,-0.0009554818389005959,86.48905181884766,1341.30410012207,0.283306373226934,18828.5810546875
390,2.0745929032564163,1.0364133939146996,1.0381677448749542,0.011782909277826548,0.0030296132899820805,-0.00111463014036417,0.00414424340124242,609.9015502929688,1375.6826183750527,0.283495622311973,18828.5810546875
400,2.071657031774521,1.03196981549263,1.0396699607372284,0.01726933498866856,0.0033975772676058114,0.00083373166853562,0.0025638468214310706,206.9813995361328,1410.0634947450599,0.28367516887763994,18828.5810546875
410,2.101850062608719,1.063276655972004,1.0385603532195091,0.013046462438069284,-0.004770785570144653,-0.00457067257957533,-0.00020011002197861671,77.93086242675781,1453.505949530052,0.28207658876976827,18828.5810546875
420,2.1458679139614105,1.0492088720202446,1.096649445593357,0.009649070212617517,0.012303248047828674,0.00997696490958333,0.0023262843023985624,103.25117492675781,1487.7540679100202,0.28230472297750875,18828.5810546875
430,2.0611421167850494,1.0345177203416824,1.0266118124127388,0.012590743484906852,-0.0014009973965585232,-0.0010091954609379172,-0.00039180065505206585,309.45623779296875,1522.6292286580428,0.2824062430346074,18828.5810546875
440,2.1133749186992645,1.0484987571835518,1.0648679062724113,0.008269092009868473,0.0028192360186949372,0.006191767402924597,-0.0033725328103173524,89.68907165527344,1557.1181910929736,0.2825732834648569,18828.5810546875
450,2.055195540189743,1.0135905295610428,1.0415951609611511,0.00981225399300456,0.006753559689968824,0.006878195039462298,-0.00012463517487049103,289.78411865234375,1591.4460690390551,0.2827617025512642,18828.5810546875
460,2.084249973297119,1.0775620341300964,1.0066802948713303,0.007595999981276691,-0.014614494517445564,-0.01816774206236005,0.0035532478941604495,1676.381103515625,1626.0235692709684,0.2828987283414607,18828.5810546875
470,2.184948742389679,1.0368830189108849,1.1480556949973106,0.01001479965634644,0.03015519998734817,0.028214758494868875,0.001940438465680927,36.53572463989258,1660.2434544810094,0.2830910121834641,18828.5810546875
480,2.071677505970001,0.9531710371375084,1.118494227528572,0.012292710249312222,0.03860180696938187,0.043252275441773236,-0.0046504674246534705,50.91185760498047,1694.5052184030646,0.28326852864599705,18828.5810546875
490,2.05598783493042,1.0126122832298279,1.043362446129322,0.013097346643917263,0.0094343819655478,0.00807100289966911,0.0013633789494633675,66.0965805053711,1728.4981273449957,0.28348309567025615,18828.5810546875
500,2.0712378919124603,1.0302369743585587,1.040990099310875,0.010865748510695994,0.00029849610291421413,0.006480474956333637,-0.006181980512337759,41.87351989746094,1763.100567608024,0.283591310210026,18828.5810546875
510,2.0669974088668823,0.993198074400425,1.0737859085202217,0.013371334644034505,0.019977195537649095,0.021760735660791397,-0.001783538842573762,127.79824829101562,1807.0584429950686,0.2822266219318905,18828.5810546875
520,2.050645649433136,1.0664895623922348,0.9841436520218849,0.012380316387861967,-0.021207998041063547,-0.019619472208432853,-0.0015885255706962198,254.2736358642578,1841.6028609550558,0.2823627238124119,18828.5810546875
530,2.084472417831421,1.0029284209012985,1.0815289318561554,0.015039961785078049,0.017283858032897115,0.024762486922554672,-0.007478628045646474,205.65318298339844,1876.1574378530495,0.28249228412648403,18828.5810546875
540,2.0746782422065735,1.0261820629239082,1.0484854951500893,0.010685579967685044,0.005741673405282199,0.006078333593904972,-0.00033666062518022954,248.65481567382812,1910.4689300820464,0.28265311803673737,18828.5810546875
550,2.0534201562404633,1.0546604990959167,0.9987515211105347,0.008150411304086447,-0.013272248907014728,-0.013540760381147265,0.0002685109793674201,987.1294555664062,1944.6221739969915,0.28283129101090404,18828.5810546875
560,2.030802458524704,1.0502744913101196,0.9805174767971039,0.010478201671503484,-0.016617308545392007,-0.016864663979504257,0.00024735680199228227,3950.81298828125,1978.7467476460151,0.2830074139938298,18828.5810546875
570,2.048848509788513,0.999056488275528,1.049782544374466,0.009466532268561423,0.014658563188277185,0.011793861165642738,0.002864701207727194,14.355813026428223,2012.859462833032,0.2831792335853116,18828.5810546875
580,2.0389673709869385,0.9972882121801376,1.0416693612933159,0.009814744698815048,0.01229822204913944,0.010940557694993913,0.0013576640340033919,233.948974609375,2047.2003243099898,0.283313749569422,18828.5810546875
590,2.0673960745334625,0.9961811229586601,1.0712025463581085,0.01234305533580482,0.019268953590653837,0.018470071139745414,0.0007988822762854397,39.57899856567383,2081.2517558400286,0.2834832443237344,18828.5810546875
600,2.052985668182373,1.0390926375985146,1.0138816088438034,0.0114244744181633,-0.007507265079766512,-0.004023461660835892,-0.0034838038845919073,37.40317153930664,2115.6015765300253,0.2836072758955446,18828.5810546875
610,2.048015385866165,0.9943243116140366,1.0536807179450989,0.010394548531621695,0.01560628053266555,0.015817093139048666,-0.0002108126354869455,165.60302734375,2158.5137052630307,0.2826018655858694,18828.5810546875
620,2.0593725442886353,1.073335513472557,0.9860294461250305,0.007482471701223403,-0.020660541660618037,-0.02166600653436035,0.0010054646409116685,149.60220336914062,2192.7333851420553,0.2827521139601902,18828.5810546875
630,2.0499124825000763,1.043375700712204,1.0065284669399261,0.008261786075308919,-0.008300232701003551,-0.009113278123550117,0.0008130467613227665,33.30703353881836,2227.2323542350205,0.2828622702081678,18828.5810546875
640,2.022543638944626,1.0275514274835587,0.9949820563197136,0.010181434801779687,-0.008197926450520754,-0.007389780308585614,-0.000808146083727479,19.649991989135742,2261.5243110490264,0.2829949679838422,18828.5810546875
650,2.067720890045166,1.0520378649234772,1.0156776830554008,0.005354376626200974,-0.00997490098234266,-0.008337002480402589,-0.0016378979780711234,22.996658325195312,2296.012682451983,0.28309948153502573,18828.5810546875
660,2.024389624595642,0.9940437451004982,1.0303362011909485,0.009663956589065492,0.009592868853360415,0.009602995531167835,-1.0126415872946382e-05,17.22498321533203,2330.448500844068,0.28320728810825635,18828.5810546875
