step,time,band,rollout_full_power,target_teacher_power,log_power_mismatch,rollout_state_power,target_teacher_state_power,log_state_power_mismatch,gap_power_derivative,spectral_defect_alignment,gap_power
14,0.9800570011138916,1,0.006596174029255053,0.0073040436301994,-0.10193832833275174,0.2851401626248844,0.2850852769915946,0.000192505032733159,0.0036072652131835525,0.0003677185856848187,0.0021927352657371557
14,0.9800570011138916,2,0.001797602871079107,0.002046719508371,-0.1297842325187446,0.5967487865127623,0.5966707307961769,0.0001308101896517755,0.0011431023779095995,0.00014835666480734932,0.0009747516717766302
15,0.9784172773361206,0,0.377807459430187,0.3959873856874765,-0.04699765716101478,0.07884481767541729,0.0788047299793106,0.0005085672311415657,0.03249692151973704,0.001527279176373005,0.017731534321683284
15,0.9784172773361206,1,0.007736660260889039,0.0085713714219082,-0.10245764205905061,0.28419950313400477,0.2841436734888702,0.0001964645573679924,0.004297880649687613,0.00044035071721821336,0.002577310163644597
15,0.9784172773361206,2,0.002092849403652508,0.0023912343457368,-0.1332832067864178,0.594772920710966,0.5946889027836733,0.00014127049018797244,0.0013549385280953175,0.00018059055202301278,0.0011138482135493177
16,0.9767442345619202,0,0.38862713158596307,0.408089483891672,-0.048866120313383554,0.07862114268937148,0.0785847975494107,0.00046238889641392333,0.034333103868959824,0.0016777255843924853,0.018647053394488466
16,0.9767442345619202,1,0.008990157410607935,0.0099855662549543,-0.10501031796825444,0.2832420273916796,0.283185499778483,0.00019959345431752595,0.005044381282857557,0.0005297120824659834,0.002989052075008658
16,0.9767442345619202,2,0.00242797315684129,0.0027929168109608,-0.14002968421678386,0.5927610287908465,0.5926712920190766,0.00015139923277940337,0.001598075822158762,0.0002237780527313687,0.0012698394807557634
17,0.9750366806983948,0,0.3987080254300963,0.4195712872533477,-0.0510040621487432,0.07839664716448169,0.0783645096526015,0.00041001882077118523,0.03601381377410462,0.0018368507959476959,0.019509275090968003
17,0.9750366806983948,1,0.010346192499355311,0.0115148215930958,-0.10701646214706262,0.2822672036709264,0.2822102309728507,0.00020185996736987732,0.005836938572343797,0.0006246485157819597,0.0034198065370674158
17,0.9750366806983948,2,0.002805069635996915,0.0032542764121217,-0.14854158619083258,0.590711931232363,0.5906167381908745,0.0001611626707427316,0.001870310671677089,0.0002778189138405563,0.0014406786312974873
18,0.9732937812805176,0,0.4080915424710838,0.4303405045066029,-0.05308524822989502,0.07817146470188163,0.0781440172213479,0.000351180580171917,0.03756848310320038,0.0019943322511540088,0.02032167237575777
18,0.9732937812805176,1,0.01179655870237184,0.0131672863072935,-0.10992758989951668,0.2812747086281888,0.2812175588042009,0.00020320216825542303,0.006682121843169853,0.000734549549634578,0.003876371834053316
18,0.9732937812805176,2,0.003228246033245341,0.0037754025408958,-0.15656804438522443,0.5886248892638832,0.5885245278477669,0.0001705160192931876,0.0021797434850441277,0.00034127817471479274,0.0016313573785282642
19,0.9715142250061035,0,0.4168168368196348,0.4403798722487408,-0.054990815399495685,0.07794567971723154,0.077923427830683,0.00028552016560245974,0.03895640588700644,0.002142244524760198,0.02106132710378006
19,0.9715142250061035,1,0.013322716063157714,0.0149171903772185,-0.11304371155254334,0.28026395943015814,0.28020690716221,0.00020358691787869532,0.007552916932397125,0.000853809763086221,0.0043460598351430235
19,0.9715142250061035,2,0.0036980317873940294,0.0043563550578937,-0.16383498306359368,0.5864986203378066,0.5863933926448226,0.00017943287549337938,0.0025249840601588858,0.00041368072073197506,0.0018413847063811772
20,0.9696969985961914,0,0.4249724047695054,0.4496537595114205,-0.056453626436102855,0.07771943423722405,0.0777029031596612,0.0002127246044816289,0.04021155295254175,0.002270087988798361,0.021725319467805093
20,0.9696969985961914,1,0.014918708642653655,0.0167195035025997,-0.11395987346625969,0.2792345560155809,0.2791778862301726,0.00020296748895831662,0.008441928521705222,0.0009620411061447358,0.004822872030445069
20,0.9696969985961914,2,0.004215839790504106,0.0049909267959264,-0.16877281300198366,0.5843321996508166,0.5842224391526543,0.0001878568529709579,0.002904022863276623,0.0004901201076572706,0.0020690614433078736
21,0.9678407311439514,0,0.43252312595723197,0.4583075820846716,-0.057904739947829076,0.07749284365854692,0.0774825798216625,0.00013245760739266643,0.04117973048460044,0.002384501584832478,0.022244061930905445
21,0.9678407311439514,1,0.016561531021579867,0.0185936884784041,-0.11573959633839159,0.2781859019305557,0.2781299122725613,0.00020128731470148153,0.009317020816467902,0.0010783482283743867,0.0052932262326521595
21,0.9678407311439514,2,0.004781682633165474,0.0056874072033679,-0.1734619683855083,0.5821243129903451,0.5820103689329699,0.00019575751759370874,0.0033128889165254805,0.0005746602325030438,0.002312145904738827
22,0.9659442901611328,0,0.4395359894260764,0.4663958995806752,-0.059315242384532674,0.07726606678625103,0.0772626429388765,4.4313414396146555e-05,0.04192456071916695,0.002486765480922445,0.022657042300124886
22,0.9659442901611328,1,0.01823871272517863,0.0205338596406363,-0.1185288055138285,0.27711755147902295,0.2770625510020181,0.00019849315029252246,0.010169511545825571,0.0012053800561857926,0.00575490483061003
22,0.9659442901611328,2,0.005396771002097012,0.006450610584693,-0.1783739784761078,0.5798739428864792,0.5797561924555339,0.00020308273778224528,0.003751006924574085,0.0006690820284277092,0.0025701425931856647
23,0.964006245136261,0,0.44609257506090216,0.4738486988499062,-0.06036157211902515,0.07703925190435257,0.0770432635617908,-5.207154656039492e-05,0.04253108646821602,0.002567243243151716,0.023006263205388677
23,0.964006245136261,1,0.01994658042804076,0.0224932052435633,-0.12015555289925439,0.2760289014549926,0.2759752123674843,0.00019452423028432086,0.0110035728529283,0.001322140380010826,0.006209794442156635
23,0.964006245136261,2,0.006062384273946009,0.0072768268339586,-0.18259172548371527,0.5775797413662076,0.577458580606617,0.00020979522104169757,0.0042182073628964645,0.0007702097608393777,0.002842839670847752
24,0.9620253443717957,0,0.4522130011464469,0.4806662802147912,-0.06101991487776437,0.07681258957018144,0.0768246562947752,-0.00015708072024622766,0.04298466285695213,0.0026229204685806187,0.023288537939151865
24,0.9620253443717957,1,0.021677183732663252,0.0244664550129982,-0.12104272971647223,0.2749194634379819,0.2748674203467089,0.00018932096404400411,0.011812650640308675,0.0014298354786899956,0.0066534821007735445
24,0.9620253443717957,2,0.006778815927873438,0.0081654375850348,-0.18610787297062625,0.5752405951498076,0.5751164532266557,0.0002158319867888725,0.004712619879001068,0.0008770556617999787,0.003129147348886363
25,0.9599999785423279,0,0.4579647136852145,0.4870677399740089,-0.06161107307475577,0.07658625286421739,0.076607018650975,-0.0002711057304205511,0.04333686537813719,0.002670030779643264,0.023515515282269916
25,0.9599999785423279,1,0.023429513354130904,0.0264573909694263,-0.12153906890642174,0.27378856419818476,0.2737385169893969,0.00018281181204304886,0.01260123290444426,0.00153154211427912,0.007086461951757883
25,0.9599999785423279,2,0.007547160166041067,0.009116402874838,-0.18890394910744934,0.5728549961932003,0.5727283241576515,0.00022114853422683378,0.005233776387740363,0.0009886810283894756,0.0034287004170892033
26,0.9579287767410278,0,0.46338322493829764,0.4931124244467355,-0.06218277813676676,0.07636046974221244,0.076390601498133,-0.00039452104743631367,0.04360438571006853,0.002711441842399194,0.023687786189839244
26,0.9579287767410278,1,0.02520208402256685,0.0284534302354586,-0.1213420335644777,0.2726356797502376,0.2725879898061976,0.00017493717468464176,0.013372801030300252,0.001622682871469775,0.007508909111720641
26,0.9579287767410278,2,0.00836897931662861,0.0101271795069806,-0.19069091815538197,0.5704217522870749,0.5702930235420354,0.00022569839247055246,0.0057820549286589085,0.0011025853631708188,0.0037414092571452784
27,0.9558101296424866,0,0.46845910561387427,0.4987039387488039,-0.06256380059533484,0.07613546737411525,0.0761756561842048,-0.0005277199732143245,0.04375855542593854,0.002737701536008326,0.02380497939157067
27,0.9558101296424866,1,0.02698236048399849,0.0304686235058397,-0.12151407949293302,0.27146016783080995,0.2714152149274014,0.0001656103958258548,0.01411338602270007,0.0017149751110768262,0.007915410058103589
27,0.9558101296424866,2,0.009242585388165026,0.011204352375671,-0.19248065735457676,0.5679394067265093,0.5678091261652298,0.00022941797075315407,0.006352311284786083,0.0012226970518165214,0.004065016690901757
28,0.9536424279212952,0,0.4732302320189774,0.5039649352547713,-0.06292467422103343,0.0759114972606767,0.0759624641650589,-0.0006711737261215767,0.04382222592130347,0.0027574992897385475,0.023868651267548557
28,0.9536424279212952,1,0.028759260594597436,0.0325075018940879,-0.12251106719351457,0.2702614084118977,0.2702195839956403,0.00015476739026332176,0.01480737701626822,0.001814067560599739,0.008298355011220337
28,0.9536424279212952,2,0.010165549295379606,0.0123493345179213,-0.19459769290084772,0.565406539128162,0.5652752452297136,0.0002322384615278672,0.006936793482054782,0.0013498840077374986,0.004395535439471132
29,0.9514237642288208,0,0.4777437567245215,0.5089018064463744,-0.06318056834198083,0.07568881406041328,0.0757513088101404,-0.0008253394422834681,0.04383253001014964,0.0027693641579081846,0.023891433551398222
29,0.9514237642288208,1,0.03053510838162765,0.0345292843799143,-0.1229306705056672,0.26903863379266113,0.2690003465395421,0.0001423214844398224,0.015461324881243854,0.0019006710345572623,0.008659581739038913
29,0.9514237642288208,2,0.011139401675336558,0.0135494946703147,-0.19586072944465815,0.5628214266616851,0.5626896787434816,0.0002341121614393149,0.007534510189316279,0.0014757146616876959,0.00473180602125467
30,0.9491525292396545,0,0.48204817139776424,0.5136099196533905,-0.06342001643999384,0.07546773330250289,0.0755425363968242,-0.0009907021633490665,0.0438220365192592,0.002779194276485429,0.02388254589641292
30,0.9491525292396545,1,0.03231250671433372,0.0365364417702949,-0.12285580711729382,0.2677912641665898,0.267756937420927,0.00012819292682930694,0.01607964913955584,0.001975478273203032,0.00899912128284086
30,0.9491525292396545,2,0.012166158651780279,0.0148063535657456,-0.19639816723176295,0.5601827297359705,0.5600511074881069,0.00023499066729748552,0.00814525398573096,0.0015997129544347728,0.005072823188356779
31,0.9468267560005188,0,0.48614291739067994,0.5180358252255246,-0.06354175115916061,0.07524857073440216,0.0753364946576766,-0.001167764320281428,0.04376295773795391,0.0027807749705739296,0.023837619364712737
31,0.9468267560005188,1,0.034087195577740204,0.0385326730511224,-0.12258471455271414,0.2665185452788137,0.2664886176644359,0.00011229723159433824,0.016656639791563066,0.0020418494342561385,0.009314271756466042
31,0.9468267560005188,2,0.013245306859516859,0.0161227286914709,-0.19658670601065786,0.5574887177208439,0.557357837446034,0.00023479513804758323,0.008764762619648536,0.0017230358123620502,0.005416195950147085
32,0.9444444179534912,0,0.4900308351498097,0.5222364128567278,-0.06365206554627623,0.0750316708436003,0.0751335661698249,-0.0013571095932713995,0.04365630687107114,0.002778814106465769,0.023771493795720744
32,0.9444444179534912,1,0.03586335805903218,0.040528090756652,-0.12227922523383672,0.26521971251349896,0.2651946396217681,9.454077420256723e-05,0.017205447771630134,0.0021038688233161753,0.009612699972876726
32,0.9444444179534912,2,0.014377836896528606,0.017498530432249,-0.19642898556696142,0.5547376435715705,0.5546081505017355,0.0002334584421106456,0.009393244933562528,0.0018451055734816874,0.005762647986330194
33,0.9420035481452942,0,0.4937397859466728,0.5261977025365923,-0.06366837314455887,0.07481742426170968,0.0749341784685384,-0.0015593052542577368,0.04351666606294202,0.002770635332902554,0.02368278214999009
33,0.9420035481452942,1,0.03764241082353692,0.0425189916363706,-0.1218194759739375,0.2638940643519163,0.263874316093279,7.483683895537219e-05,0.01773050727615555,0.002159921105133355,0.009895892909753456
33,0.9420035481452942,2,0.01556570134289359,0.0189320183358177,-0.1957847187027255,0.5519278751453385,0.5518004436744377,0.00023091093939364704,0.010032684452653484,0.00196424630339597,0.0061136379417803255
34,0.9395017623901367,0,0.497271964646643,0.5299084746511653,-0.0635672132970968,0.07460622461803723,0.0747387717492529,-0.001775046626832033,0.04332819413912148,0.0027542525586195547,0.023567435782752
34,0.9395017623901367,1,0.03941849347029347,0.0445015328014051,-0.12128854995499383,0.2625407000305131,0.2625267638650257,5.308333290066081e-05,0.018224470584300434,0.0022104196108672387,0.010160933813494921
34,0.9395017623901367,2,0.016807705192150024,0.0204213246815925,-0.1947422587500185,0.5490573539864272,0.5489326839451678,0.00022708774667934417,0.010679029672246543,0.0020796583596317613,0.006467616488862404
35,0.9369369745254517,0,0.5006501427269541,0.5334166416578228,-0.06339527123267441,0.07439853719552048,0.0745478558674221,-0.0020049995015396505,0.043099777510860804,0.0027323220853689412,0.023423532253218582
35,0.9369369745254517,1,0.04118242906588421,0.0464795133029838,-0.12099995497857163,0.2611589081934653,0.2611512876173947,2.9180269243367363e-05,0.018674001570616383,0.0022595533493143583,0.010402962874650257
35,0.9369369745254517,2,0.0181012567545622,0.0219659983463316,-0.19351435826799168,0.5461244038306177,0.5460032331175171,0.0002218984475778063,0.011325968252549501,0.0021917374781557637,0.006821854327881738
36,0.9343065619468689,0,0.5038737878203392,0.536745486286236,-0.06319821166315864,0.07419483321427833,0.0743619528366252,-0.0022499099137425205,0.042823305014735524,0.0027063562944372585,0.023254575513419695
36,0.9343065619468689,1,0.04293462271562021,0.0484379435274604,-0.12060490702029103,0.2597477200324647,0.2597469392057974,3.0061008460258165e-06,0.019080804776422156,0.002301238685932719,0.010623627438690164
36,0.9343065619468689,2,0.019446138288913062,0.0235692125406785,-0.19229280220545997,0.543126794975251,0.5430098954821005,0.00021525742501626866,0.011970522267347405,0.0023018452706510886,0.007174710889103153
37,0.9316081404685974,0,0.5069668880605604,0.5398861559806392,-0.06291260316093195,0.07399565537343733,0.0741816588997608,-0.0025105546679986546,0.042526926342816296,0.0026754796406597845,0.023071042565788957
37,0.9316081404685974,1,0.04467936071159784,0.0503713856287504,-0.11991160244472532,0.25830633036093786,0.2583129346021451,-2.5567150338856592e-05,0.019457028345641447,0.002333123447738309,0.01082881699085192
37,0.9316081404685974,2,0.020843827887802036,0.0252263547445181,-0.19083139136541183,0.5400626418413594,0.5399508125847206,0.00020708863686880186,0.012615113247647969,0.002407359613280901,0.007527434321218607
38,0.9288389086723328,0,0.5099518648348749,0.542861897702096,-0.06253861695838803,0.0738015727547463,0.0740076005095033,-0.0027877550985109245,0.042228862709634996,0.002640934669586219,0.022874972739373334
38,0.9288389086723328,1,0.04641833066489198,0.0522833707327663,-0.11898392264001201,0.25683374697109684,0.2568483055511024,-5.668323406649023e-05,0.019809287844509527,0.0023569867724448517,0.011020754413038958
38,0.9288389086723328,2,0.022295245587883983,0.0269375032767129,-0.1891460361070907,0.5369296487187967,0.5368237236980349,0.00019729860473827188,0.013260908896882029,0.0025082483530224882,0.007880449895310448
39,0.9259962439537048,0,0.5128360369708389,0.5457007235672791,-0.06211452209321744,0.07361323339864612,0.0738404812218505,-0.0030822960778458253,0.04192799716292939,0.0026043375061011354,0.022665616848826176
39,0.9259962439537048,1,0.04815231906286499,0.054181945606615,-0.11797844568045779,0.2553291176445782,0.255352217995096,-9.046874800944238e-05,0.02013802437704726,0.002375852815079205,0.011197646435903152
39,0.9259962439537048,2,0.023799444041287643,0.0287034695238617,-0.18735578399738317,0.5337257843930274,0.5336266338126734,0.00018578789713319388,0.013903055903028871,0.0026048179386714203,0.008230263055338582
40,0.9230769276618958,0,0.5156325609132182,0.5484114476130344,-0.061631401467477254,0.07343131201923825,0.0736810391172184,-0.0033950560360467286,0.04163280453849438,0.0025658880907289566,0.022446649629273452
40,0.9230769276618958,1,0.049881522871146444,0.0560739099473721,-0.11701998998407648,0.25379131257068366,0.253823571576504,-0.00012710031510576592,0.020445799689696287,0.0023925672749046936,0.01136158349163452
40,0.9230769276618958,2,0.02535723752589547,0.030533194556483,-0.1857502446395105,0.5304484312655404,0.5303569647367112,0.00017244732992605094,0.014542096338118427,0.002701197952376828,0.00857710827858682
41,0.9200779795646667,0,0.518344472773606,0.5509999833448092,-0.0610947523298534,0.07325657589535695,0.0735301030799746,-0.0037268709003406286,0.04133879933760909,0.0025255837071447348,0.022218805226657423
41,0.9200779795646667,1,0.051606399239972234,0.0579569174678908,-0.11605425117770585,0.25221938238246366,0.2522614374029217,-0.00016672594440092503,0.02073341211598745,0.002406200617479697,0.011512843062519096
41,0.9200779795646667,2,0.026967822266669828,0.0324143851303233,-0.18395792238657416,0.5270953277358785,0.5270124798989855,0.00015719044383044611,0.015176171634266211,0.002791777003621672,0.008920275646232767
42,0.9169960021972656,0,0.5209753844537772,0.553468561032787,-0.06050215632598133,0.07308984591509216,0.0733885627632844,-0.004078652478459954,0.041040721007448155,0.002483052118123614,0.02198228814631875
42,0.9169960021972656,1,0.053329743201175006,0.0598232831653149,-0.11490072644786986,0.2506122062623035,0.2506647248810623,-0.0002095393411825075,0.021002931992370577,0.002413252143458586,0.011651682994852308
42,0.9169960021972656,2,0.028631089411646826,0.0343392933891664,-0.18179710856671916,0.5236638318747282,0.5235905834124424,0.0001398866623736339,0.015803468540070753,0.0028730248859099735,0.009258807674541458
43,0.913827657699585,0,0.5235192851978354,0.5558267547166906,-0.059882784863067084,0.0729320303798886,0.0732573994901031,-0.004451342997296326,0.040723192130826646,0.0024386181533076383,0.021737137973104836
43,0.913827657699585,1,0.0550509965432866,0.0616821875664754,-0.11373522949184389,0.2489687526540365,0.2490324297396,-0.00025573066153961044,0.021252403248581686,0.0024171469607306467,0.011778038046031725
43,0.913827657699585,2,0.03034622280028998,0.0363115263371582,-0.17946316574338939,0.5201514669461176,0.5200888374238275,0.00012041356617820131,0.016421256964349595,0.0029470107603078587,0.009591494183951
44,0.9105690717697144,0,0.5259874735493213,0.5580766114580911,-0.0592188515677603,0.07278410276921932,0.073137669263815,-0.004845982632826651,0.04038903691980522,0.002391792382318736,0.021483728669409174
44,0.9105690717697144,1,0.05676874490745831,0.0635338354168197,-0.11258669663733123,0.24728776948177256,0.2473633319750661,-0.000305518348827194,0.021478857486727065,0.002418233611974611,0.011891329359059455
44,0.9105690717697144,2,0.03211327726239688,0.038333361811965,-0.1770510161161476,0.5165552657563239,0.5165043187444098,9.863324965908582e-05,0.01702853651568148,0.0030149196930723296,0.009917944042172167
45,0.9072164297103882,0,0.5283929370343685,0.5602475052291993,-0.05853845385491474,0.07264714490156621,0.073030537685554,-0.0052635882497340525,0.04004515367523709,0.002344181380530836,0.021222807994490722
45,0.9072164297103882,1,0.05848437998065492,0.0653774961083399,-0.11141839333881665,0.24556810475769453,0.2456563116429606,-0.00035913070795801083,0.021683871473214822,0.0024159821209109944,0.011991782401310047
45,0.9072164297103882,2,0.03393263139150804,0.0404047300598904,-0.1745697294781028,0.5128724557580426,0.5128342920797877,7.4414404220291e-05,0.017625456143832707,0.0030768711109570406,0.010238049745566968
46,0.9037656784057617,0,0.5307466254162136,0.5623483240487985,-0.05783670916074679,0.0725223411427578,0.0729372750865877,-0.005705158312022451,0.03969751194563287,0.00229597345280484,0.02095700726749783
46,0.9037656784057617,1,0.06019689091772307,0.0672086993727134,-0.11018198900554532,0.24380855340859853,0.2439101997442776,-0.0004168235750365845,0.02186766861086653,0.0024094232224594046,0.012080407134817506
46,0.9037656784057617,2,0.03580101838088012,0.0425259461062523,-0.17213804687545942,0.5091001109685749,0.5090758845326491,4.758791414727348e-05,0.018207087426162616,0.003134132468830368,0.010549700351475622
