step,time,band,teacher_full_power,teacher_clean_power,teacher_state_power,teacher_gap_cross,teacher_gap_power,gamma_tf_global,gamma_tf_sample_median,gamma_tf_sample_q10,gamma_tf_sample_q90,mse_full,mse_base
39,0.9259962439537048,2,0.028703469523861713,0.1889284618300735,0.5336266338126734,0.010005611799670078,0.010787619161192197,-0.0600782220606546,-0.05377835412377442,-0.21334511571124,0.07277817723160779,0.16123111817069002,0.17072253500373336
40,0.9230769276618958,0,0.5484114476130344,0.642377386597218,0.07368103911721846,0.028661686980740342,0.028274254780626507,-0.008564775021799424,-0.006198442062627204,-0.11006410598317629,0.08632785027686497,0.09284644059516722,0.12063636989478255
40,0.9230769276618958,1,0.05607390994737216,0.1659245392656885,0.25382357157650404,0.013880285488767186,0.014104176896353238,-0.020006241489645506,-0.010350062952562834,-0.15359403827516183,0.09270066779626765,0.10970318836916704,0.1232430217860383
40,0.9230769276618958,2,0.030533194556483068,0.1889284618300735,0.5303569647367112,0.010455026033923787,0.011223315249253574,-0.057210130798119166,-0.050613351948484354,-0.20825297020104974,0.06789854649878647,0.15936619949206943,0.16930534043785883
41,0.9200779795646667,0,0.5509999833448092,0.642377386597218,0.07353010307997465,0.028247762725868597,0.027873103034835367,-0.008944561461576041,-0.008366656069170763,-0.10745416904517735,0.08549696748625119,0.09029146820103051,0.11766594591608737
41,0.9200779795646667,1,0.05795691746789089,0.1659245392656885,0.25226143740292173,0.014029379555495325,0.014245087648305343,-0.020063251666766493,-0.011259398608508454,-0.14827475999816417,0.08604657976664999,0.10781413246513694,0.12148761431672028
41,0.9200779795646667,2,0.03241438513032335,0.1889284618300735,0.5270124798989855,0.010893107450101525,0.011645516382941423,-0.05486073504046661,-0.05016258596678144,-0.19423973859675833,0.0678776397776044,0.15745721132407198,0.16782496425730642
42,0.9169960021972656,0,0.553468561032787,0.642377386597218,0.07338856276328443,0.0278202744234477,0.027460388976578542,-0.009089369234955902,-0.007398323755832239,-0.10288794736557742,0.08091378048752344,0.087829414922453,0.11479060833516996
42,0.9169960021972656,1,0.05982328316531493,0.1659245392656885,0.2506647248810623,0.014153719981777613,0.014362906654696417,-0.01997955963645029,-0.013683457736037238,-0.14197782550539564,0.07870702497113875,0.10593782153227949,0.11972679849714041
42,0.9169960021972656,2,0.034339293389166414,0.1889284618300735,0.5235905834124424,0.011313751926536497,0.012050572266616655,-0.05258825988302989,-0.05080333921623868,-0.18699669195522448,0.06579696699512057,0.15549805952468887,0.16628119437518762
43,0.913827657699585,0,0.5558267547166906,0.642377386597218,0.07325739949010313,0.027387950240267855,0.027051671374465514,-0.00922364807683153,-0.008065707995722135,-0.10128765885258198,0.07527409817688879,0.08545155636238633,0.11200419770830194
43,0.913827657699585,1,0.06168218756647548,0.1659245392656885,0.24903242973960005,0.014265011983980003,0.01447112117011784,-0.01977129699624628,-0.013372039970184772,-0.132243550276326,0.0762345756250417,0.10406202693411615,0.11796092229269561
43,0.913827657699585,2,0.036311526337158284,0.1889284618300735,0.5200888374238275,0.011721211794565534,0.012443696677109983,-0.05033580523043504,-0.04939344649332525,-0.17636049004059104,0.06222384384706728,0.1534834781778045,0.16467444777663331
44,0.9105690717697144,0,0.5580766114580911,0.642377386597218,0.07313766926381504,0.0269461731032834,0.02664580220971402,-0.009739255709293723,-0.009915496130204022,-0.09748113295165217,0.07138358005130474,0.08317388419163763,0.10930066579385311
44,0.9105690717697144,1,0.06353383541681978,0.1659245392656885,0.2473633319750661,0.014362575444692993,0.014566985202236538,-0.01976626870515826,-0.015309128946034908,-0.12308188309948763,0.07151477147979211,0.10220024035152164,0.11619135559885763
44,0.9105690717697144,2,0.038333361811965005,0.1889284618300735,0.5165043187444098,0.012117223713175918,0.01282623749011691,-0.048242267496664534,-0.04638679882610608,-0.1714440044855025,0.05995549354139126,0.15141680713713868,0.16300551083986647
45,0.9072164297103882,0,0.5602475052291993,0.642377386597218,0.07303053768555401,0.02650117863527157,0.026234626643599768,-0.010416948079359311,-0.00991440564679991,-0.09053467995676652,0.06864923424913748,0.08098636275099125,0.1066744200870744
45,0.9072164297103882,1,0.06537749610833998,0.1659245392656885,0.24565631164296065,0.014447355957827313,0.014652020186076697,-0.02001101902373545,-0.016874832085572326,-0.11624734947193749,0.0665801738880493,0.10035415650781943,0.11441977301365114
45,0.9072164297103882,2,0.040404730059890426,0.1889284618300735,0.5128342920797877,0.01250192868474187,0.013198078889672615,-0.04622710082531091,-0.045182384554968445,-0.16109533439370766,0.0591548837518122,0.149297257179569,0.16127511846570997
46,0.9037656784057617,0,0.5623483240487985,0.642377386597218,0.07293727508658776,0.026049968652046118,0.025812799304731016,-0.010985149017320615,-0.010551376954871048,-0.08856636667815361,0.06344856258571087,0.07887469311754103,0.10412037756395875
46,0.9037656784057617,1,0.06720869937271345,0.1659245392656885,0.24391019974427763,0.014515848430164624,0.014722640854415658,-0.020147441853309415,-0.018351950290462896,-0.10976068072776385,0.0633867644478994,0.0985179156086815,0.11264730944458279
46,0.9037656784057617,2,0.04252594610625238,0.1889284618300735,0.5090758845326491,0.012875325010099914,0.0135584758963887,-0.04435502269227697,-0.043488069860640306,-0.15655353601481428,0.05632506870542316,0.14712952153058723,0.1594852243360947
47,0.9002123475074768,0,0.5644042098138016,0.642377386597218,0.07285926667100284,0.025604922686625287,0.02538999144690024,-0.011468270210235726,-0.01082252871155911,-0.0871440626191093,0.061795204912713536,0.07682680839934619,0.10163444094359875
47,0.9002123475074768,1,0.06903281078484724,0.1659245392656885,0.2421236966329161,0.014574721350982145,0.01478356021880245,-0.020198966189783566,-0.018358599135757804,-0.10282384421500455,0.060525004878478825,0.09668837294157129,0.11087470783968456
47,0.9002123475074768,2,0.044695714796034736,0.1889284618300735,0.5052259161311667,0.013237081042461796,0.013906072488680365,-0.04278582075452475,-0.04317218385680206,-0.14676598136047594,0.05067041835462398,0.14492052956848056,0.15763663687903318
48,0.8965517282485962,0,0.5664116539119277,0.642377386597218,0.07279803003621055,0.025161420500467102,0.02496474680629035,-0.011979390495277723,-0.012009086105022826,-0.0829420185795312,0.06019410850455483,0.0748448284357437,0.09921145036423695
48,0.8965517282485962,1,0.07084029433281103,0.1659245392656885,0.24029546858218964,0.014616660894716915,0.014827145847903012,-0.01998014947617568,-0.01853504305520093,-0.1024544224692073,0.05686122398117414,0.09486626679790788,0.10910091550613288
48,0.8965517282485962,2,0.04690530824518646,0.1889284618300735,0.5012810906337108,0.013580833892319788,0.014235277410080016,-0.0412015447574769,-0.042262225904176595,-0.1366163081053862,0.049567637673415994,0.14266688790667104,0.15572913454525406
49,0.8927790522575378,0,0.5683620981872082,0.642377386597218,0.072755230779876,0.024714639649118908,0.02453928143131634,-0.01248138483306613,-0.01187451563829668,-0.08326356627830855,0.05745381977786371,0.07292035309365019,0.0968470660118328
49,0.8927790522575378,1,0.07263614902876725,0.1659245392656885,0.23842425028851721,0.014646357673427701,0.014858051928513305,-0.019434422231311418,-0.018686478285573686,-0.09863831604052095,0.05344601125740198,0.09304594503555563,0.10732648128760047
49,0.8927790522575378,2,0.049155589258589316,0.1889284618300735,0.49723822964006104,0.013907870739785722,0.014547354290698422,-0.03944642463691212,-0.0406757576574497,-0.12795260816103055,0.04796903501637663,0.14036578911691322,0.15376546128754853
50,0.8888888955116272,0,0.570261801360175,0.642377386597218,0.07273269040160812,0.024268726756986325,0.02411772270261281,-0.013120298077586724,-0.012560272721958612,-0.08277842044466303,0.054548440779945404,0.07105222947575385,0.09453708875662414
50,0.8888888955116272,1,0.07442776408606733,0.1659245392656885,0.23650855444429908,0.014671933256522607,0.014884280916703574,-0.01884351291508305,-0.016390053538851354,-0.09604213997472615,0.052945232861138614,0.091228616063745,0.10555195292181452
50,0.8888888955116272,2,0.05145105495103053,0.1889284618300735,0.4930936233722605,0.014223996869986877,0.01484694411055898,-0.03778010934984507,-0.03877478464509578,-0.12160007799566015,0.04488330397400426,0.1380237329940428,0.15174883914005477
51,0.8848758339881897,0,0.572103560785763,0.642377386597218,0.07273240941867698,0.023816509756272808,0.023694170834460238,-0.013728325209305422,-0.012406421652439742,-0.07869425355114362,0.04989347909923738,0.06923364284011768,0.09227725097662187
51,0.8848758339881897,1,0.0762171727947134,0.1659245392656885,0.23454700646107085,0.014694233732370776,0.01490530019873404,-0.018457146896033127,-0.015400133477816902,-0.09191067826341007,0.049129718966554416,0.08942178252254962,0.10377686413994525
51,0.8848758339881897,2,0.05378669134188385,0.1889284618300735,0.48884376158821397,0.014527739862387534,0.015134150925860013,-0.03650790237000185,-0.03648841529901757,-0.11622401838677107,0.04309521071229243,0.13565233685221756,0.14968145580860437
52,0.8807339668273926,0,0.5738902811717708,0.642377386597218,0.07275658415164798,0.02336016942541619,0.02327231712115463,-0.01433925056727518,-0.013114436201397222,-0.07944926510206167,0.04672211051488607,0.06745982674692641,0.09006472881083027
52,0.8807339668273926,1,0.07800549206876894,0.1659245392656885,0.232538126889267,0.014714642437866132,0.014921931587196013,-0.018139120583527853,-0.014968589934343048,-0.08708814070828841,0.047718158230855505,0.08762121707331971,0.1020018074887048
52,0.8807339668273926,2,0.056157814691687236,0.1889284618300735,0.4844848584907595,0.014818162941082846,0.015408808505071647,-0.03547871835041952,-0.034990465692396173,-0.11115352221215877,0.038346074452662096,0.1332512413864606,0.1475666803853528
53,0.8764568567276001,0,0.5756468453328125,0.642377386597218,0.07280762979644351,0.022910022130986363,0.022850430696962576,-0.014906810692881625,-0.013976800252064145,-0.07778719870562259,0.044135411818468785,0.065727589695598,0.08789676598462393
53,0.8764568567276001,1,0.07978667848510668,0.1659245392656885,0.2304803115694085,0.014728529373314814,0.01492894184684701,-0.017700139382155384,-0.01612492744320258,-0.08272752576225459,0.044665480768891506,0.08582701626437483,0.10022746965842089
53,0.8764568567276001,2,0.05855911625985755,0.1889284618300735,0.4800127937924117,0.015091764067165059,0.01566580751841684,-0.034449314363536286,-0.03343312346069259,-0.10880541579370734,0.034385092457919396,0.13082117165322416,0.1454076265472395
54,0.8720378875732422,0,0.577363154880004,0.642377386597218,0.07288820186658995,0.022460624281620767,0.022427529680498992,-0.01551480203603743,-0.015115162190723643,-0.07636902611110888,0.04186510414206601,0.06403911947563756,0.08577073188280337
54,0.8720378875732422,1,0.08155643237842014,0.1659245392656885,0.2283720220439136,0.014733086963587994,0.014924028495897801,-0.01725486101688777,-0.014385029423524246,-0.07865801932578104,0.04103960018236382,0.08404552306092228,0.0984545277824509
54,0.8720378875732422,2,0.06098508847935591,0.1889284618300735,0.47542353573953733,0.015346601262081094,0.015903104576409532,-0.03347445617871431,-0.03269481625396191,-0.1058750712566161,0.03105374565706141,0.12836889721438638,0.1432073061732808
55,0.8674699068069458,0,0.5790423458092846,0.642377386597218,0.07300122538435971,0.022014237182020224,0.022004234716405335,-0.016213443369360446,-0.01608934879487766,-0.07552654456670904,0.03899789691842152,0.06239400089907576,0.08368470692948904
55,0.8674699068069458,1,0.0833163354654971,0.1659245392656885,0.22621163303847425,0.01473066202197515,0.014909625435848284,-0.016873406892033965,-0.014487836174053723,-0.07725705775340888,0.037930255488005465,0.08227872140923864,0.09668519449405721
55,0.8674699068069458,2,0.06342941017464909,0.1889284618300735,0.4707127786241472,0.015581386383473728,0.016121027300869173,-0.032685692378530654,-0.030693897643201185,-0.10092216833173062,0.028634535935262086,0.12590351033577463,0.14097068402770674
56,0.8627451062202454,0,0.5806791419454385,0.642377386597218,0.07314993067120668,0.021568184012380698,0.021580817994617973,-0.01701288859742782,-0.015225198194504897,-0.07393597955869374,0.03768373652599939,0.06079052155473619,0.08163703538593836
56,0.8627451062202454,1,0.08505869757573237,0.1659245392656885,0.22399739031970967,0.01471738665486555,0.014883774435475061,-0.016543380930194633,-0.015072946689162921,-0.07436808195249307,0.0360866128596305,0.08053037642457639,0.0949216947738023
56,0.8627451062202454,2,0.06588235080562299,0.1889284618300735,0.465875867230352,0.015791389817877644,0.016315628491611278,-0.03186919714770068,-0.030273749359976482,-0.09777567208981157,0.027399247291716725,0.12342768628514023,0.13870338298147544
57,0.8578553795814514,0,0.5822742575546727,0.642377386597218,0.07333787783863954,0.021123695873882298,0.021158599121918087,-0.017922599617873725,-0.01634600803658727,-0.07354926346143727,0.03615456848396589,0.059226043475064216,0.0796262082621979
57,0.8578553795814514,1,0.08678607524416293,0.1659245392656885,0.22172760509420186,0.014697222076847538,0.014849592810605827,-0.016258679611276583,-0.013917050564518705,-0.07115603366542542,0.03305978087493856,0.0787997034858563,0.09316642691919697
57,0.8578553795814514,2,0.06834624272232759,0.1889284618300735,0.46090820152312517,0.015982390430963278,0.016491447522639646,-0.031112726707302925,-0.028818113054052245,-0.0933209533375575,0.026809770330376483,0.12094609964333358,0.13641135967918672
58,0.8527919054031372,0,0.5838359554181807,0.642377386597218,0.07356900702143321,0.020685942952127334,0.02073787569952401,-0.018847056572855986,-0.017405158545513687,-0.073596273396379,0.03422719077697205,0.0576946119308559,0.07765079182354384
58,0.8527919054031372,1,0.08849260328133823,0.1659245392656885,0.21940048482792918,0.014668778194391052,0.014808145588631305,-0.01593781997156535,-0.013696523467637448,-0.0676471256871301,0.030117887851015063,0.07708533756522229,0.09142146427620901
58,0.8527919054031372,2,0.07081192577606998,0.1889284618300735,0.4558048444450833,0.016153180874425743,0.016649900979246013,-0.03040196193345092,-0.028692442231471778,-0.08724022228490268,0.023681129642205336,0.11846362147116452,0.13410114275029628
59,0.8475452661514282,0,0.5853632008074783,0.642377386597218,0.07384767699841177,0.020255897837841985,0.0203198341305324,-0.01982304648783415,-0.01851328496454258,-0.07273937991196835,0.03046945313442766,0.05619512360863155,0.07570935569674475
59,0.8475452661514282,1,0.09017994633177295,0.1659245392656885,0.217014209338231,0.014634689330705442,0.014761196092877071,-0.01564929982261143,-0.013197743034702614,-0.06511160158962345,0.03008664829737425,0.07538922453022678,0.08968841591922683
59,0.8475452661514282,2,0.0732685719631263,0.1889284618300735,0.4505606997408904,0.01630105218873723,0.016790823877272487,-0.029767359740322224,-0.02983033240683567,-0.08405050629056174,0.022397173791238997,0.11598768031399231,0.13177886717676301
60,0.8421052694320679,0,0.5868594931089319,0.642377386597218,0.07417872481164522,0.01983418664394776,0.01990318053685769,-0.020779293867923702,-0.019813928788202238,-0.07322673191073069,0.02862011919022568,0.054724660998545005,0.07380069372447906
60,0.8421052694320679,1,0.09184677120720153,0.1659245392656885,0.2145668870798545,0.014594539668451034,0.014708057529333018,-0.015342374509303989,-0.013513835315655382,-0.06205884003938339,0.0289235807505584,0.0737120642697846,0.08796880892259651
60,0.8421052694320679,2,0.07571567761624465,0.1889284618300735,0.44517038311460055,0.016428625533535524,0.01691439495425584,-0.029127588331951892,-0.028016125562470247,-0.08143902967385597,0.021481289664508494,0.11352090170112206,0.12944994551071431
61,0.836461067199707,0,0.5883226812584326,0.642377386597218,0.07456751269637607,0.01941977632554881,0.019492242860906117,-0.02170829796508985,-0.020495856025651238,-0.07168805512252188,0.026765457264329936,0.05327791219315259,0.0719238684832817
61,0.836461067199707,1,0.09349165366438683,0.1659245392656885,0.21205664156877901,0.014549937045103434,0.014652097069301817,-0.014923493009542117,-0.01368368000596043,-0.061140999056188326,0.02777232481519158,0.07204969565646024,0.08626447161077522
61,0.836461067199707,2,0.07814892295573372,0.1889284618300735,0.439628406369593,0.016536720652311487,0.01702080799077521,-0.02825924632737845,-0.02812260177322859,-0.07752661629312159,0.0202772311419744,0.11106118816314847,0.12712000548344804
62,0.8306010961532593,0,0.5897512036608532,0.642377386597218,0.07501999217492994,0.019006993080893153,0.01908159299455292,-0.022638825551573215,-0.021093121765685605,-0.07011030293183726,0.024272123137461517,0.05185992407677986,0.07007754739970551
62,0.8306010961532593,1,0.0951113084302051,0.1659245392656885,0.2094816216849722,0.014497182678042009,0.014587030261282052,-0.014417796726042072,-0.01373315094622947,-0.057139126144231264,0.026103752896913926,0.07040990378300194,0.08457630832708674
62,0.8306010961532593,2,0.08056454299003235,0.1889284618300735,0.43392918034805916,0.0166261371505243,0.017109979433371336,-0.02739240837542522,-0.027020361916620703,-0.07461957353985495,0.01877660401605427,0.10862148149317363,0.12479409361549187
63,0.8245124816894531,0,0.5911570497846697,0.642377386597218,0.0755428197880974,0.01860165981611317,0.01867523635064572,-0.02360728483804249,-0.02218606968980099,-0.06961663342330851,0.022004474213001016,0.050466461916585104,0.06825995511098881
63,0.8245124816894531,1,0.09670782349712681,0.1659245392656885,0.20683978815213777,0.014440713208841771,0.014518327445330215,-0.01386576399056894,-0.01340500365728214,-0.05305909745925447,0.024662145457623068,0.06878898594368366,0.08290469794883393
63,0.8245124816894531,2,0.08296159927340341,0.1889284618300735,0.42806651612045243,0.016700733434390713,0.017185275693009316,-0.026527352495873582,-0.02590366302301601,-0.07006161034464022,0.017221064641639965,0.10620232209839742,0.12247583813223173
64,0.8181818127632141,0,0.5925405552261509,0.642377386597218,0.07614337878476363,0.018201966819333393,0.018274198097060435,-0.02466176656181327,-0.02338158011659623,-0.07005511731173542,0.01940963431001035,0.0490968679987418,0.06646971796362777
64,0.8181818127632141,1,0.09828232921063318,0.1659245392656885,0.2041293023939943,0.014381854335624666,0.014447590763666085,-0.013436780442239582,-0.01294082998980997,-0.051045108394435885,0.02354142962878921,0.06719172832526965,0.08125106076113298
64,0.8181818127632141,2,0.08533765291940654,0.1889284618300735,0.4220344686182216,0.016762231271059136,0.017248531195036776,-0.025830554434889394,-0.025622367460319193,-0.06793026194609116,0.015164626422509058,0.10381194913134095,0.12016940228932071
65,0.8115941882133484,0,0.5939118868263904,0.642377386597218,0.0768299531773664,0.01780919733346309,0.017877080396829115,-0.02577055463979803,-0.024663593414333343,-0.06999799675084946,0.017795924275061752,0.04775063776833122,0.0647063135584176
65,0.8115941882133484,1,0.09983103947888594,0.1659245392656885,0.20134817188954912,0.014316049403987563,0.014370245296049688,-0.013115971613380165,-0.013149839987024087,-0.0491444933048747,0.022060786945670784,0.06562465456227073,0.07961794043512782
65,0.8115941882133484,2,0.08767790747515392,0.1889284618300735,0.41582652772194706,0.01680269107237109,0.017292668804657296,-0.025264235160261456,-0.02478922342843254,-0.06568775041415599,0.013622817832268243,0.10146268996686558,0.11788158664785442
66,0.8047336935997009,0,0.5952753607416525,0.642377386597218,0.07761179155204445,0.017423630434450388,0.017485344348642684,-0.02694386857038805,-0.025615249212357,-0.06962797053119849,0.015178670969786272,0.046425184706095024,0.06296828349513817
66,0.8047336935997009,1,0.10135060245374916,0.1659245392656885,0.19849452679045498,0.014244013493225793,0.014288906455931283,-0.012924416123109869,-0.013657611855236134,-0.04756397162043049,0.021198427849291834,0.06408567655671504,0.07800523150217487
66,0.8047336935997009,2,0.08998201126451022,0.1889284618300735,0.40943618121673353,0.01682734800851904,0.017323807212960673,-0.024959277315122055,-0.024587663347541554,-0.06464323834193918,0.012469298005646539,0.09915597258441267,0.11561500060270191
67,0.7975830435752869,0,0.5966290647047572,0.642377386597218,0.07849926397466334,0.017042060200992637,0.017098818696467788,-0.028151586260372508,-0.027272088698862045,-0.06968897093173529,0.012768053331599945,0.04511788840864028,0.06125398938820581
67,0.7975830435752869,1,0.10284109194617486,0.1659245392656885,0.19556654202460777,0.014166209167342458,0.014203951343915833,-0.012780311403900815,-0.012838691530261133,-0.046634221847725976,0.020861293410916294,0.06257139949775592,0.07641228897773544
67,0.7975830435752869,2,0.09224856278524385,0.1889284618300735,0.40285672488971613,0.016837794615639723,0.017343821545182436,-0.02479533852857639,-0.024673512739796677,-0.06220240818625744,0.010136196350533658,0.0968887067574542,0.11337243616435444
68,0.790123462677002,0,0.5979726207151543,0.642377386597218,0.07950401720154332,0.016662986089386322,0.016717134899408848,-0.029390238820213015,-0.028035768583292434,-0.07028433533257525,0.010968448412672638,0.043827667244840995,0.05956216088816291
68,0.790123462677002,1,0.10430413036010577,0.1659245392656885,0.19256248173769563,0.014082551388128195,0.014114423440332757,-0.012666318025058002,-0.012817161910190568,-0.04469976525932337,0.01946501322761221,0.06108199590744334,0.07483886387126404
68,0.790123462677002,2,0.09447235518018715,0.1889284618300735,0.39608130292617716,0.01683231658716977,0.017351209780827048,-0.024716523722098326,-0.02475241779455862,-0.060032427893415695,0.009068066641620982,0.09466247638192726,0.111155962869816
69,0.7823343873023987,0,0.599306915915804,0.642377386597218,0.08063917904655682,0.01628741957051716,0.016340933815627068,-0.03064379915789725,-0.029221919084106762,-0.07074946545464969,0.00836606970055025,0.04255215006378421,0.05789158725019661
69,0.7823343873023987,1,0.1057386911343201,0.1659245392656885,0.18948067883320618,0.013992008507102582,0.014020647550751164,-0.012521225135482442,-0.012553990791264156,-0.04246205539735383,0.017527479380281104,0.05961566340010904,0.07328519963266444
69,0.7823343873023987,2,0.0966532986421953,0.1889284618300735,0.3891028204525355,0.01681237156071802,0.017346709693811135,-0.02462838833323493,-0.02465418710854887,-0.05786914814254602,0.0075140524540134,0.09247599340596935,0.10896826007956406
70,0.774193525314331,0,0.600630001805257,0.642377386597218,0.08191954005451407,0.015915935321686447,0.01597083662818477,-0.03194077701432527,-0.030039064234686608,-0.070711772020916,0.005918272563739325,0.041290533075880376,0.0562411278624495
70,0.774193525314331,1,0.10714701787583181,0.1659245392656885,0.1863196873018751,0.013896182631015108,0.013924576764111407,-0.01243341987644834,-0.012312303255853876,-0.04182522878742345,0.01661097881037963,0.05817290038976353,0.07175121688487707
70,0.774193525314331,2,0.0987914020952303,0.1889284618300735,0.3819142160064075,0.01678155957324634,0.017334796237264527,-0.02456604144127843,-0.02409663104032712,-0.05627829621564798,0.005456832567032673,0.09032889914305997,0.10681200066392194
71,0.7656765580177307,0,0.601945696020266,0.642377386597218,0.08336181308550294,0.015552648040966233,0.015606670652232424,-0.03329706299982322,-0.03172249068215478,-0.07067300928728626,0.0033019383491315916,0.0400419366924325,0.05460929468063114
71,0.7656765580177307,1,0.10853099935411592,0.1659245392656885,0.18307829575496726,0.013794582902846741,0.0138247174627395,-0.01245141247786255,-0.012243756010275898,-0.04114012822719077,0.015459217365115826,0.05675421557862137,0.07023465836391551
71,0.7656765580177307,2,0.10088608735532034,0.1889284618300735,0.37450843024998903,0.01673921770634479,0.017312845598098647,-0.024575603303872418,-0.02469346279657554,-0.05400983003269846,0.003908555400418068,0.08822281629909412,0.10468471483909525
72,0.7567567229270935,0,0.603254791116342,0.642377386597218,0.08498496208630968,0.015199106142290475,0.015247827330313157,-0.03466906264195045,-0.0336372862901035,-0.07094656432897913,0.0007274051244898593,0.038804239380624495,0.05299481111796922
72,0.7567567229270935,1,0.1098905932121852,0.1659245392656885,0.1797555377270328,0.013685937081845623,0.013720787942020252,-0.012490239039044164,-0.012264523125029405,-0.0399062688185445,0.014344020303323842,0.05535631516613648,0.0687343511635845
72,0.7567567229270935,2,0.1029384303437837,0.1889284618300735,0.3668783313478343,0.01668521294504899,0.01728087995252281,-0.024565679563356035,-0.024220567285151866,-0.05294389032469559,0.0031942933829333243,0.08615373557404382,0.10258558249188354
73,0.7474048137664795,0,0.604556522652274,0.642377386597218,0.08681050192535622,0.014853601224785962,0.014894025138346478,-0.03605414739885842,-0.0351479106892956,-0.0713423170330642,-0.0014517960595711527,0.03757600884819112,0.05139605133081204
73,0.7474048137664795,1,0.11122755655742367,0.1659245392656885,0.1763508812728105,0.013570651668942446,0.013612720941182488,-0.012570185231950403,-0.012160813600732592,-0.038174118233631496,0.013595334432757546,0.05397775762321544,0.06724824965567677
73,0.7474048137664795,2,0.10495121600615676,0.1889284618300735,0.3590170571114868,0.01662205027514574,0.01724046778781485,-0.02459371441713861,-0.023892279158059117,-0.05165982367612244,0.0018307436213147329,0.08411989810520026,0.10051235158243799
74,0.73758864402771,0,0.6058508430432994,0.642377386597218,0.08886295127013,0.014514866401611926,0.014544838548317784,-0.037448974656467786,-0.03683237013001836,-0.07209801039614366,-0.004495950192385449,0.03635571227459877,0.04981117219358566
74,0.73758864402771,1,0.11254378606099635,0.1659245392656885,0.17286425610654987,0.013447977143187018,0.013499627668352332,-0.012688475510087708,-0.012630600711310707,-0.03760859061887366,0.012324826434031112,0.052616036613471806,0.06577308489795541
74,0.73758864402771,2,0.10692660819404409,0.1889284618300735,0.3509179441316519,0.016549565100831387,0.017190869712976564,-0.024616664482720103,-0.023940742318726595,-0.05037439942821494,0.0003889108565948306,0.08211623531497025,0.09846074134111404
75,0.7272727489471436,0,0.6071380576759111,0.642377386597218,0.0911703113160911,0.01418029409437338,0.014200060028088046,-0.038861161275127905,-0.03827893605458571,-0.07267945931380036,-0.0061882046126993905,0.03514212383015547,0.04823852229856129
75,0.7272727489471436,1,0.11384303718659794,0.1659245392656885,0.16929621454619337,0.013317779326825985,0.01338093133563234,-0.012881285373876868,-0.01306768350727203,-0.0366822978268005,0.01172761583115004,0.051269805459014606,0.06430600964813493
75,0.7272727489471436,2,0.10886702399147907,0.1889284618300735,0.3425747560104355,0.0164670855156146,0.01713115653637942,-0.024663674987418116,-0.024112528039292036,-0.04848534155401662,-0.0007579028701843139,0.08014087905394263,0.0964270013209898
76,0.7164179682731628,0,0.6084175657015294,0.642377386597218,0.09376465158857172,0.013846144147152017,0.013859294020221569,-0.04028241800090562,-0.039720634641647365,-0.07293443802796748,-0.007883512858481049,0.03393364403382293,0.046676366229803534
76,0.7164179682731628,1,0.11512765951920301,0.1659245392656885,0.1656481016689213,0.013179186331853998,0.013256223404823686,-0.013140699755078594,-0.013319091978928804,-0.036090004931564175,0.01105772785385027,0.049936108092879294,0.06284393939859001
76,0.7164179682731628,2,0.11077735507569741,0.1889284618300735,0.33398189331637695,0.01637581656268594,0.017061817089597753,-0.0247316019619852,-0.024495174376731293,-0.04719140233464828,-0.0020415976558084306,0.07818918146767828,0.09440706628811313
77,0.7049808502197266,0,0.6096893985231873,0.642377386597218,0.09668283830251312,0.013509287300337292,0.013521778413178254,-0.04170791960303605,-0.041727731429896615,-0.0731772931963208,-0.010261361511266925,0.03272885159640282,0.045122699446437764
77,0.7049808502197266,1,0.11639994775759988,0.1659245392656885,0.16192222888639662,0.013030644584887341,0.013123794706189074,-0.013459426195305322,-0.014121377679957098,-0.03567192316093026,0.009899567072076511,0.048612370464979904,0.061382887659419794
77,0.7049808502197266,2,0.11266073837759905,0.1889284618300735,0.3251345740573015,0.016274179290121538,0.01698070314614597,-0.02481318938227613,-0.0244546038510171,-0.04652107844643693,-0.0023795328457072106,0.07625720865144103,0.09239522110510734
78,0.6929134130477905,0,0.6109542508202139,0.642377386597218,0.09996729309932562,0.013168692583178654,0.013186656783545914,-0.0431342017841942,-0.04342677222562952,-0.07376152922825141,-0.013060787737812943,0.031526277018201654,0.043575342029726016
78,0.6929134130477905,1,0.11766290028754156,0.1659245392656885,0.15812224091496319,0.012870883201230754,0.012982326195924543,-0.013833586152476198,-0.014426594962941604,-0.03489996273417105,0.00878938611558048,0.047295381416915916,0.05991852356601157
78,0.6929134130477905,2,0.1145213438103383,0.1889284618300735,0.31602943543111905,0.016160589113496826,0.01688615549755923,-0.02488985402419673,-0.024304817148487798,-0.04541099788372725,-0.003940140745214235,0.07433965295786038,0.09038522052651388
79,0.6801619529724121,0,0.6122150493902154,0.642377386597218,0.1036671477049822,0.012826345171731646,0.012852836574893445,-0.044557718032826196,-0.044886734206591526,-0.0744518680914183,-0.014927632411554084,0.030324385361382156,0.042031835659145145
79,0.6801619529724121,1,0.11891980755899567,0.1659245392656885,0.15425327407137956,0.01269832464731735,0.012830316974941525,-0.014265753822575507,-0.014586072057612202,-0.03498346366188249,0.007661347917053044,0.045981821464010864,0.05844607015751535
79,0.6801619529724121,2,0.11636385839665309,0.1889284618300735,0.30666455926257186,0.016032931594509137,0.016776311416833778,-0.02495287803880017,-0.024568035302231967,-0.04501451338402363,-0.004761593878428012,0.0724311868834775,0.08837026359469746
