time,condition,paired_velocity_mse,bayes_velocity_mse,irreducible_velocity_mse,gate_mean,gate_std,x_amplification_mean,epsilon_amplification_mean
0.9,D2_velocity_gate,0.6956087350845337,0.058313317596912384,0.6392183303833008,2.155813308490906e-05,9.194226731779054e-05,0.00021558132721111178,1.1110872030258179
0.9,D4_safe_velocity_gate,0.6681634187698364,0.030584018677473068,0.6392183303833008,0.03958078473806381,0.03427477926015854,0.3958078622817993,1.0671324729919434
0.9,S0_xv_switch,0.8611705303192139,0.21804820001125336,0.6392183303833008,0.0,0.0,0.0,1.1111111640930176
0.9,S1_xv_consistency_switch,0.933060884475708,0.2927051782608032,0.6392183303833008,0.0,0.0,0.0,1.1111111640930176
0.9,D3_oracle_pair_teacher_only,0.586571216583252,0.052205465734004974,0.6392183303833008,0.38439083099365234,0.44565898180007935,3.8439083099365234,0.6840102076530457
0.97,Bayes_exact,0.8121129870414734,0.0,0.8121129870414734,,,,
0.97,B0_v_ind,0.9711379408836365,0.15551313757896423,0.8121129870414734,,,,
0.97,B1_x_ind,1.4019473791122437,0.5716508626937866,0.8121129870414734,,,,
0.97,B2_eps_ind,0.8485237956047058,0.03393048048019409,0.8121129870414734,,,,
0.97,D0_x_shared,2.694594621658325,1.8705799579620361,0.8121129870414734,,,,
0.97,D0_eps_shared,0.8464400768280029,0.031380727887153625,0.8121129870414734,,,,
0.97,D0_fixed_x_eps,0.8464400768280029,0.031380727887153625,0.8121129870414734,0.0,0.0,0.0,1.0309277772903442
0.97,D0_safe_schedule,0.843292236328125,0.02796419896185398,0.8121129870414734,0.029999971389770508,0.0,0.9999989867210388,1.0
0.97,D3_oracle_bayes_gate,0.8267102837562561,0.015189426019787788,0.8121129870414734,0.07941044121980667,0.13348913192749023,2.647014617919922,0.949061393737793
0.97,D1_scaled_gate,0.8483006954193115,0.03193493187427521,0.8121129870414734,0.01979701966047287,0.015560980886220932,0.6599006652832031,1.0105185508728027
0.97,D2_velocity_gate,0.8779628872871399,0.06151673197746277,0.8121129870414734,1.597605660208501e-05,3.981210829806514e-05,0.0005325352540239692,1.0309113264083862
0.97,D4_safe_velocity_gate,0.843363881111145,0.028701286762952805,0.8121129870414734,0.017883194610476494,0.012529791332781315,0.5961064696311951,1.0124914646148682
0.97,S0_xv_switch,0.9545919895172119,0.1350535750389099,0.8121129870414734,0.0,0.0,0.0,1.0309277772903442
0.97,S1_xv_consistency_switch,0.9710812568664551,0.1537381410598755,0.8121129870414734,0.0,0.0,0.0,1.0309277772903442
0.97,D3_oracle_pair_teacher_only,0.6470001339912415,0.15235647559165955,0.8121129870414734,0.2535918951034546,0.3458532691001892,8.453062057495117,0.7694928646087646
0.99,Bayes_exact,1.0010713338851929,0.0,1.0010713338851929,,,,
0.99,B0_v_ind,1.0249654054641724,0.029596582055091858,1.0010713338851929,,,,
0.99,B1_x_ind,5.133761405944824,4.076758861541748,1.0010713338851929,,,,
0.99,B2_eps_ind,1.0089373588562012,0.010041739791631699,1.0010713338851929,,,,
0.99,D0_x_shared,15.64567756652832,14.589521408081055,1.0010713338851929,,,,
0.99,D0_eps_shared,1.012512445449829,0.010980537161231041,1.0010713338851929,,,,
0.99,D0_fixed_x_eps,1.012512445449829,0.010980537161231041,1.0010713338851929,0.0,0.0,0.0,1.0101009607315063
0.99,D0_safe_schedule,1.0178086757659912,0.01573052629828453,1.0010713338851929,0.009999990463256836,0.0,0.9999990463256836,0.9999999403953552
0.99,D3_oracle_bayes_gate,1.0110424757003784,0.00983936432749033,1.0010713338851929,0.009273635223507881,0.030935978516936302,0.9273635149002075,1.0007336139678955
0.99,D1_scaled_gate,1.056656837463379,0.04980139061808586,1.0010713338851929,0.03462553769350052,0.02359725348651409,3.4625537395477295,0.9751256704330444
0.99,D2_velocity_gate,1.0201137065887451,0.02071283757686615,1.0010713338851929,3.876198024954647e-05,8.426154818153009e-05,0.0038761976175010204,1.0100617408752441
0.99,D4_safe_velocity_gate,1.0146907567977905,0.013574471697211266,1.0010713338851929,0.005975382402539253,0.0036188040394335985,0.5975382328033447,1.0040652751922607
0.99,S0_xv_switch,1.0288902521133423,0.03265489265322685,1.0010713338851929,0.0,0.0,0.0,1.0101009607315063
0.99,S1_xv_consistency_switch,1.0275208950042725,0.029938271269202232,1.0010713338851929,0.0,0.0,0.0,1.0101009607315063
0.99,D3_oracle_pair_teacher_only,0.7887325286865234,0.23803040385246277,1.0010713338851929,0.12100698053836823,0.2172042727470398,12.100696563720703,0.8878717422485352
