condition,time,rollout_bayes_velocity_mse,state_swd_2d,state_intrinsic_swd,state_off_subspace_rms,true_off_subspace_rms,gate_mean,gate_std
D2_gate_on_D0,0.3,0.0005487676244229078,0.01834735315839993,0.01834735315839993,3.7100477356943884e-08,3.6610469322795325e-08,0.9459546804428101,0.03515853360295296
D2_gate_on_D0,0.5,0.001256289193406701,0.017978988394221858,0.017978988394221858,3.427877359740705e-08,3.314482199812119e-08,0.693962574005127,0.11989189684391022
D2_gate_on_D0,0.7,0.0047042472288012505,0.015445970135100585,0.015445970135100585,3.8056345630366195e-08,3.6517590729090443e-08,0.0929923951625824,0.12291547656059265
D2_gate_on_D0,0.9,0.14137423038482666,0.03400572764782327,0.03400572764782327,4.5304034301807405e-08,4.454185287272594e-08,2.6815843739314005e-05,0.00017179202404804528
D2_gate_on_D0,0.97,0.3388468027114868,0.03122735288980817,0.03122735288980817,4.794022601117831e-08,4.8104567440532264e-08,1.734560282784514e-05,5.0587950681801885e-05
D2_gate_on_D0,0.99,0.07699064910411835,0.02862403027702834,0.02862403027702834,4.912620710229021e-08,4.8349715342510535e-08,3.819364064838737e-05,9.053164831129834e-05
D4_x_own,0.01,0.0005005424609407783,0.021817246595905056,0.021817246595905056,4.7615714038329315e-08,4.845319523383296e-08,,
D4_x_own,0.03,0.00024451513309031725,0.024671017151571332,0.024671017151571332,4.7174669504101985e-08,4.766827643720717e-08,,
D4_x_own,0.1,0.0002698698081076145,0.023738318047563933,0.023738318047563933,4.365996986166465e-08,4.418625465518744e-08,,
D4_x_own,0.3,0.0003476635320112109,0.018256339578019753,0.018256339578019753,3.681434890268065e-08,3.6610469322795325e-08,,
D4_x_own,0.5,0.001330843660980463,0.017502845106309346,0.017502845106309346,3.405080661877946e-08,3.314482199812119e-08,,
D4_x_own,0.7,0.009660455398261547,0.015235059940640769,0.015235059940640769,3.8684135006405995e-08,3.6517590729090443e-08,,
D4_x_own,0.9,0.24325913190841675,0.040398677113373464,0.040398677113373464,4.5220183153560356e-08,4.454185287272594e-08,,
D4_x_own,0.97,1.231677770614624,0.04698310512483449,0.04698310512483449,4.893679417250496e-08,4.8104567440532264e-08,,
D4_x_own,0.99,5.812191009521484,0.04784495700688237,0.04784495700688237,5.042654294129534e-08,4.8349715342510535e-08,,
D4_eps_own,0.01,15.44619369506836,0.027406320060940285,0.027406320060940285,4.6744762727257694e-08,4.845319523383296e-08,,
D4_eps_own,0.03,1.0928735733032227,0.039620814779095015,0.039620814779095015,4.866317482310478e-08,4.766827643720717e-08,,
D4_eps_own,0.1,0.12652069330215454,0.05337975796070765,0.05337975796070765,4.515462137533177e-08,4.418625465518744e-08,,
D4_eps_own,0.3,0.011532880365848541,0.06224604639403948,0.06224604639403948,3.951669924617818e-08,3.6610469322795325e-08,,
D4_eps_own,0.5,0.006857096217572689,0.0589133877467311,0.0589133877467311,3.755782174152955e-08,3.314482199812119e-08,,
D4_eps_own,0.7,0.0060027283616364,0.05875094283259796,0.05875094283259796,4.0241054932721454e-08,3.6517590729090443e-08,,
D4_eps_own,0.9,0.1314544677734375,0.059284974116355096,0.059284974116355096,4.8352259085504556e-08,4.454185287272594e-08,,
D4_eps_own,0.97,0.2668725252151489,0.05961302374301396,0.05961302374301396,5.1295913294779893e-08,4.8104567440532264e-08,,
D4_eps_own,0.99,0.05847980082035065,0.07919077070754396,0.07919077070754396,5.18302734064946e-08,4.8349715342510535e-08,,
D4_gate_on_D0,0.01,0.0009203245863318443,0.021800736159430897,0.021800736159430897,4.816751086877957e-08,4.845319523383296e-08,0.9982497692108154,0.0007083648815751076
D4_gate_on_D0,0.03,0.00045626674545928836,0.024731018890731614,0.024731018890731614,4.555855781518403e-08,4.766827643720717e-08,0.9940264821052551,0.0026006910484284163
