branch,sample_path,sample_sha256,sample_count,reference_path,reference_sha256,inception_score_mean,inception_score_std,frechet_inception_distance,kernel_inception_distance_mean,kernel_inception_distance_std
full,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_retiming_v1/fid1k_seed20260904/full/samples.npz,985e60be01f89613191f5bb9fd307108f206891180aeb00d5e0ea391b35d5a7f,1000,/data/shared/adm_refs/VIRTUAL_imagenet256_labeled.npz,b32732719497e42660a9affb4a966068cba0855ac449b82015e34ec376d20758,52.39552537898605,3.39217103523665,41.34721111751986,0.00019092798233032225,6.758234167439433e-05
ig_s1p78,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_retiming_v1/fid1k_seed20260904/ig_s1p78/samples.npz,57172eb750df845e9bfca509ab78e4625c4873bcbf3960434a8271dec05cc526,1000,/data/shared/adm_refs/VIRTUAL_imagenet256_labeled.npz,b32732719497e42660a9affb4a966068cba0855ac449b82015e34ec376d20758,58.00932434230509,3.8638271484536606,40.78168877580066,-1.2662410736083984e-05,5.0126097497184e-05
pfr_h0p015625_r0p1,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_retiming_v1/fid1k_seed20260904/pfr_h0p015625_r0p1/samples.npz,91d700523fbdb99de14e8cc70ca3991b04e4d0a8ed98efc001e2d74469db2b99,1000,/data/shared/adm_refs/VIRTUAL_imagenet256_labeled.npz,b32732719497e42660a9affb4a966068cba0855ac449b82015e34ec376d20758,62.760389327621546,3.0528622930245266,40.22049100431093,0.0007227039337158203,0.0001800167924301903
pfr_h0p015625_r0p2,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_retiming_v1/fid1k_seed20260904/pfr_h0p015625_r0p2/samples.npz,5b2e4086df4c9456e7a891f611a3cc005fcb5adcc8bbdceb4c615c4ffcc1c531,1000,/data/shared/adm_refs/VIRTUAL_imagenet256_labeled.npz,b32732719497e42660a9affb4a966068cba0855ac449b82015e34ec376d20758,64.63141862307626,2.962476422250639,40.34922452435262,0.00186997652053833,0.00027887990553272286
pfr_h0p03125_r0p05,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_retiming_v1/fid1k_seed20260904/pfr_h0p03125_r0p05/samples.npz,5b3b750f299d0d70400522ff2ec2404c8a23c75ace0aa6b7bf3492dfda4ba121,1000,/data/shared/adm_refs/VIRTUAL_imagenet256_labeled.npz,b32732719497e42660a9affb4a966068cba0855ac449b82015e34ec376d20758,62.0308996210281,2.9694170944848377,40.18046303835837,0.0004847908020019531,0.00015077485576384532
pfr_h0p03125_r0p1,/data/users/zhoushunyu/eqvae/experiments/raev2_pfr_retiming_v1/fid1k_seed20260904/pfr_h0p03125_r0p1/samples.npz,26472b2db621c7a6c4a3036d5c94391d9ca2a042a31346dc0a9907e51c27011b,1000,/data/shared/adm_refs/VIRTUAL_imagenet256_labeled.npz,b32732719497e42660a9affb4a966068cba0855ac449b82015e34ec376d20758,62.35276523986096,3.7129088102230017,40.30143668357579,0.0012139678001403809,0.00022655136167975423
