branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
causal_reference,/data/users/zhoushunyu/eqvae/experiments/raev2_causal_reference_20260907/discovery5k/causal_reference/samples.npz,0e75e9f79896093817dd684dd69ec367c00d10603210d0e09f576bcacd864862,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,159.86886291503907,6.925725593732238
