step,loss,real_loss,fake_loss,centering,real_logit,fake_logit,margin,grad_norm,elapsed_seconds,steps_per_second,peak_memory_mib
1010,2.0198989287018776,0.9602907821536064,1.0593059360980988,0.30217958614230156,0.02599332222598605,0.02417833893559873,0.0018149843090213835,16.108427047729492,21.89235836302396,0.4567803904073638,10000.22705078125
1020,2.0108919516205788,1.0089920908212662,1.001593716442585,0.30614193342626095,-0.0013216711522545666,-0.001948909426573664,0.0006272382161114365,29.702777862548828,42.38364331109915,0.47188015086854346,10000.22705078125
1030,2.0157555118203163,0.9608524292707443,1.054593961685896,0.3090730085968971,0.023887236195150763,0.023091309587471187,0.0007959263166412711,202.23997497558594,63.17156181507744,0.4748972344204377,10000.22705078125
1040,2.0115381106734276,0.9828646220266819,1.0283829122781754,0.2905754242092371,0.012148029723903164,0.010937448882032186,0.0012105809291824698,49.68455505371094,83.57062067103107,0.47863710570556534,10000.22705078125
1050,2.0123574286699295,1.0142053849995136,0.9978640489280224,0.28800260461866856,-0.003686471114633605,-0.004412810725625604,0.0007263394363690168,14.377488136291504,103.78881729010027,0.48174746861451295,10000.22705078125
1060,2.016889989376068,1.035433080047369,0.9811651222407818,0.29171837121248245,-0.013281588268000633,-0.013675113499630243,0.0003935245331376791,26.401193618774414,124.1664810430957,0.4832221989054776,10000.22705078125
1070,2.0112713426351547,1.0597309693694115,0.9512458592653275,0.29452662356197834,-0.02653922268655151,-0.02761676418595016,0.0010775415576063097,46.02668762207031,144.45595388801303,0.4845767731682855,10000.22705078125
1080,2.039263591170311,1.0542374402284622,0.9847386740148067,0.28746674582362175,-0.017166480654850602,-0.01749363326234743,0.0003271524328738451,11.716787338256836,164.91654302401002,0.4850938452448211,10000.22705078125
1090,2.0173050984740257,0.9731858596205711,1.043804220855236,0.3150215167552233,0.01853727165143937,0.016935092688072473,0.0016021791088860482,42.506065368652344,185.60255895007867,0.4849071074726249,10000.22705078125
1100,2.0111964344978333,1.0016614235937595,1.009226854890585,0.30815682373940945,0.0017096535593736917,0.00208227860275656,-0.0003726248105522245,6.184063911437988,206.2109083760297,0.48494039809789313,10000.22705078125
1110,2.0252647697925568,1.009995210915804,1.0149681940674782,0.30138941295444965,0.0007296592521015555,0.001933585008373484,-0.0012039259308949113,11.391509056091309,226.75427271507215,0.4851066252595839,10000.22705078125
1120,2.05682872235775,1.0968992225825787,0.9596552066504955,0.2742715869098902,-0.035728893883060664,-0.033876127330586314,-0.001852766377851367,50.81829833984375,247.2332208470907,0.4853716648144864,10000.22705078125
1130,2.008170820772648,1.0115855932235718,0.9962777607142925,0.3074585646390915,-0.00380351347848773,-0.0037012770189903677,-0.00010223634308204055,71.7491455078125,267.651568477042,0.48570610192837643,10000.22705078125
1140,2.0097547620534897,0.9953679777681828,1.0140837989747524,0.3029536809772253,0.004700596095062792,0.004732016997877508,-3.1421033781953156e-05,15.978157997131348,288.0884854460601,0.4859618036563726,10000.22705078125
1150,2.044321119785309,1.00285305082798,1.0411446951329708,0.32332596741616726,0.009350746870040894,0.009878985700197518,-0.000528238684637472,68.74139404296875,308.2288772650063,0.48665135249814484,10000.22705078125
1160,2.0053353160619736,0.9822936989367008,1.0227489322423935,0.29268721491098404,0.011045877094147727,0.009514386299997568,0.0015314904376282357,99.75588989257812,328.6756087130634,0.48680217137646303,10000.22705078125
1170,2.055950716137886,1.0085325874388218,1.0471246168017387,0.29347549192607403,0.009679558454081416,0.010113617056049407,-0.0004340589221101254,46.36214828491211,349.32443963107653,0.48665361112305205,10000.22705078125
1180,2.02191923558712,1.051358200609684,0.9702789783477783,0.2820339258760214,-0.019616263802163303,-0.02090309205232188,0.0012868269550381228,12.8110933303833,369.95884476206265,0.48654060457931797,10000.22705078125
1190,2.0047319307923317,1.0278325118124485,0.9766054898500443,0.29395143687725067,-0.012462713930290192,-0.01291956944623962,0.0004568553704302758,86.07791900634766,390.5367570610251,0.4865099035231418,10000.22705078125
1200,2.0022686421871185,1.0002632848918438,1.0017042979598045,0.3010895289480686,0.0016402122855652124,-0.0005683300842065364,0.0022085423697717488,19.00811195373535,410.64331011800095,0.4870406873121316,10000.22705078125
1210,2.030117407441139,0.9189039170742035,1.1109244748950005,0.28900893591344357,0.048379820538684726,0.046998193953186274,0.0013816263526678085,17.267324447631836,431.28716993902344,0.4869145540074618,10000.22705078125
1220,2.009583204984665,1.0193529352545738,0.9899374395608902,0.29287122935056686,-0.006176833558129147,-0.008922435285057873,0.0027456017123768106,30.004735946655273,452.0053927960107,0.4867198566794216,10000.22705078125
1230,2.0118959695100784,1.0027698688209057,1.0088413283228874,0.28477849066257477,0.0020370199345052242,0.0014062285772524774,0.0006307911244221032,45.50630569458008,472.6745345540112,0.48659274656506496,10000.22705078125
1240,2.015815779566765,1.026631560176611,0.9889049828052521,0.27927263639867306,-0.00914533059403766,-0.009796276179258712,0.0006509451341116801,9.192582130432129,493.6243326680269,0.4861996950247694,10000.22705078125
1250,2.0223078578710556,1.0118299685418606,1.0101860016584396,0.2918930258601904,-0.001954226288944483,0.0007591914618387818,-0.002713417721679434,18.337682723999023,514.40775406803,0.485995784517155,10000.22705078125
1260,2.0142731443047523,1.0397128574550152,0.9742569588124752,0.30333151668310165,-0.016924448224017397,-0.01589374747709371,-0.001030701125273481,19.47699546813965,542.7183614240494,0.47906984263031177,10000.2275390625
1270,2.008567325770855,0.9488590583205223,1.0594113171100616,0.2969201076775789,0.028385676618199795,0.026962953503243625,0.001422722838469781,24.58420753479004,563.2128705290379,0.47939245377397577,10000.2275390625
1280,2.023341365158558,0.9105403982102871,1.11250501871109,0.2959285881370306,0.05028513033175841,0.05072413955349475,-0.00043900990567635745,11.438472747802734,583.9472782521043,0.47949534217901973,10000.2275390625
1290,2.007194370031357,0.9724109619855881,1.0344920419156551,0.29136920161545277,0.016268922801828012,0.01485397043870762,0.0014149518101476133,5.797553062438965,604.5191547450377,0.4797201175905014,10000.2275390625
1300,2.020115412771702,0.9634293280541897,1.05637539178133,0.31068755127489567,0.023364263877738267,0.023458211799152195,-9.394754306413233e-05,9.095251083374023,625.1877874220954,0.47985582257936055,10000.2275390625
1310,2.006267413496971,1.0023886784911156,1.0035927183926105,0.28603065200150013,0.0008220663003157824,-7.906623068265617e-06,0.0008299730834551156,56.10947036743164,645.8491293090628,0.4799882603103324,10000.2275390625
1320,2.008296012878418,0.9607358314096928,1.0472700968384743,0.2900444958359003,0.022036963375285268,0.02130609637242742,0.0007308673375518993,5.8077545166015625,666.3632623680169,0.48021855055879636,10000.2275390625
1330,2.0080272778868675,0.9918446913361549,1.015883069485426,0.2995150536298752,0.006501610041595995,0.005555463401833549,0.000946147134527564,24.415380477905273,686.9298274191096,0.48039841455109855,10000.2275390625
1340,2.023197665810585,0.9868669435381889,1.0360391214489937,0.2916101757436991,0.01279757433803752,0.011835418117698282,0.0009621564240660518,23.33510971069336,707.3683305060258,0.48065482343092214,10000.2275390625
1350,2.0141187459230423,0.9706773497164249,1.0431452542543411,0.2961302921175957,0.01804229710251093,0.018219663004856557,-0.00017736598965711892,16.203718185424805,727.9607049931074,0.4807951824862771,10000.2275390625
1360,2.005025587975979,0.9933245927095413,1.0114150531589985,0.285953501239419,0.00449313034187071,0.004549117176793516,-5.598683492280543e-05,19.620325088500977,748.5167437670752,0.4809511650844586,10000.2275390625
1370,2.0094869434833527,1.0020062997937202,1.0072036162018776,0.2770129945129156,0.0010405275388620794,0.0016853587003424764,-0.0006448311323765665,50.67362976074219,768.9215150530217,0.48119345441190614,10000.2275390625
1380,2.0028869211673737,0.9997309856116772,1.002877589315176,0.2783383559435606,0.0019646703149192035,-0.0001636616070754826,0.0021283322130329907,13.780158996582031,789.4036579501117,0.48137603135355,10000.2275390625
1390,2.017013981938362,1.0131385289132595,1.0035988166928291,0.2766924314200878,-0.002457090769894421,-0.002393398084677756,-6.36921904515475e-05,7.613685607910156,810.0751176450867,0.48143683407255117,10000.2275390625
1400,2.006995305418968,1.02635682746768,0.9803603067994118,0.27814820781350136,-0.01128444989444688,-0.011653413064777851,0.00036896311212331057,79.29036712646484,830.7506086010253,0.4814922744066303,10000.2275390625
1410,2.0094436928629875,1.0203257016837597,0.9888440743088722,0.2739037983119488,-0.008055011712713167,-0.007666062330827117,-0.0003889493236783892,33.08124542236328,851.991108557093,0.4812256793317526,10000.2275390625
1420,2.023628130555153,1.0897271931171417,0.933616153895855,0.2847519125789404,-0.03871395636815578,-0.039219276688527316,0.0005053196800872684,12.774614334106445,872.1904013460735,0.4815462304467045,10000.2275390625
1430,2.0197444036602974,1.0090707130730152,1.0104117169976234,0.261971827596426,0.0014181783189997077,-0.0002490972401574254,0.0016672757337801158,19.387420654296875,892.6018508700654,0.48173774183960816,10000.2275390625
1440,2.006976842880249,1.0116426721215248,0.9950593970716,0.27475864440202713,-0.003710320102982223,-0.004304298723582178,0.0005939788388786837,39.63378143310547,913.1673394460231,0.48183939678233334,10000.2275390625
1450,2.0187963247299194,0.9911021254956722,1.0274026282131672,0.2915284764021635,0.008805321413092315,0.009628736501326784,-0.0008234151900978759,21.26311492919922,933.617502246052,0.4819961053829986,10000.2275390625
1460,2.0287462174892426,0.8877598494291306,1.1407010033726692,0.2853821646422148,0.06260043662041426,0.06421221140772104,-0.0016117745108203962,27.94792366027832,954.0777686660876,0.4821409900821123,10000.2275390625
1470,2.001651845872402,0.9980293475091457,1.003334928303957,0.28755186311900616,0.0019988238345831633,0.0007069669518386945,0.0012918566644657403,38.20983123779297,974.584331437014,0.4822568810510119,10000.2275390625
1480,2.0161328464746475,0.9413416087627411,1.0745088532567024,0.28237324208021164,0.03361254610354081,0.03312278390512802,0.0004897612961940467,45.793296813964844,995.0975865290966,0.48236475145542407,10000.2275390625
1490,2.007778361439705,0.9864859543740749,1.0210139490664005,0.27844616770744324,0.008221776806749403,0.009197298903018236,-0.0009755220817169175,5.385165691375732,1015.4942504960345,0.482523657579205,10000.2275390625
1500,2.003209099173546,0.9519226439297199,1.0510065257549286,0.27993666008114815,0.025910622847732157,0.023737163326586597,0.00217345952114556,12.019439697265625,1035.9333881450584,0.48265651606740817,10000.2275390625
1510,2.0109562128782272,1.0082308650016785,1.0024342872202396,0.29109599255025387,-0.0012151823029853404,-0.0017225024057552218,0.0005073197098681703,92.56580352783203,1062.7028019580757,0.4799083987172171,10000.2275390625
1520,2.002150759100914,1.0098632499575615,0.9920013323426247,0.2861840669065714,-0.004277491942048073,-0.004610982519807294,0.0003334904176881537,4.575129508972168,1083.1215088900644,0.4800938728775438,10000.2275390625
1530,2.0177953839302063,0.9449077658355236,1.0726051926612854,0.28242354840040207,0.031637659689295106,0.03235298820072785,-0.0007153287006076425,29.9495906829834,1103.7039068100275,0.48020125391404,10000.2275390625
1540,2.0054981485009193,0.9853434227406979,1.0198784433305264,0.2762783896178007,0.008268299861811101,0.009076097659999505,-0.0008077979000518098,21.114276885986328,1124.3972386170644,0.4802573160568812,10000.2275390625
1550,2.011040985584259,0.9702543169260025,1.0405133441090584,0.2732727900147438,0.018054756801575422,0.017194857966387644,0.000859898776980117,121.4927749633789,1144.95365055406,0.4803687902421612,10000.2275390625
1560,2.0083920285105705,0.9479526467621326,1.0601818710565567,0.2574829887598753,0.02865196141647175,0.027601233043242246,0.001050728082191199,9.022730827331543,1165.6404199760873,0.48042259894478284,10000.2275390625
1570,2.016682952642441,1.0870440676808357,0.9293619655072689,0.27694020234048367,-0.0401424509473145,-0.03853008465375751,-0.0016123668610816821,13.710378646850586,1186.3175851861015,0.48047842088641235,10000.2275390625
