branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
radial,/data/users/zhoushunyu/eqvae/experiments/raev2_radius_direction_20260905/confirm_seed202609052/radial/samples.npz,227b9a33e6d3f36856f56cb3fa8d6e122e0f3d017da909a6a026103e6e402bb9,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,57.462459564208984,38.858200089658794
