time,sample_count,gate_objective_weight,dynamic_endpoint_override,gate_count,gate_mean,gate_std,gate_q05,gate_q50,gate_q95,gate_q99,gate_max,gate_sample_mean_std,gate_within_sample_std_mean,gate_within_sample_std_q95,gate_between_sample_variance,gate_within_sample_variance,gate_within_variance_fraction,weighted_branch_error_cosine,gate_over_one_minus_t_count,gate_over_one_minus_t_mean,gate_over_one_minus_t_std,gate_over_one_minus_t_q05,gate_over_one_minus_t_q50,gate_over_one_minus_t_q95,gate_over_one_minus_t_q99,gate_over_one_minus_t_max,one_minus_gate_over_t_count,one_minus_gate_over_t_mean,one_minus_gate_over_t_std,one_minus_gate_over_t_q05,one_minus_gate_over_t_q50,one_minus_gate_over_t_q95,one_minus_gate_over_t_q99,one_minus_gate_over_t_max,clean_native_error_element_count,clean_native_error_rms,clean_native_error_sample_rms_mean,clean_native_error_sample_rms_q50,clean_native_error_sample_rms_q95,clean_native_error_sample_rms_q99,clean_native_error_sample_rms_max,epsilon_native_error_element_count,epsilon_native_error_rms,epsilon_native_error_sample_rms_mean,epsilon_native_error_sample_rms_q50,epsilon_native_error_sample_rms_q95,epsilon_native_error_sample_rms_q99,epsilon_native_error_sample_rms_max,x_velocity_element_count,x_velocity_rms,x_velocity_sample_rms_mean,x_velocity_sample_rms_q50,x_velocity_sample_rms_q95,x_velocity_sample_rms_q99,x_velocity_sample_rms_max,epsilon_velocity_element_count,epsilon_velocity_rms,epsilon_velocity_sample_rms_mean,epsilon_velocity_sample_rms_q50,epsilon_velocity_sample_rms_q95,epsilon_velocity_sample_rms_q99,epsilon_velocity_sample_rms_max,dynamic_velocity_element_count,dynamic_velocity_rms,dynamic_velocity_sample_rms_mean,dynamic_velocity_sample_rms_q50,dynamic_velocity_sample_rms_q95,dynamic_velocity_sample_rms_q99,dynamic_velocity_sample_rms_max,x_velocity_error_element_count,x_velocity_error_rms,x_velocity_error_sample_rms_mean,x_velocity_error_sample_rms_q50,x_velocity_error_sample_rms_q95,x_velocity_error_sample_rms_q99,x_velocity_error_sample_rms_max,epsilon_velocity_error_element_count,epsilon_velocity_error_rms,epsilon_velocity_error_sample_rms_mean,epsilon_velocity_error_sample_rms_q50,epsilon_velocity_error_sample_rms_q95,epsilon_velocity_error_sample_rms_q99,epsilon_velocity_error_sample_rms_max,dynamic_velocity_error_element_count,dynamic_velocity_error_rms,dynamic_velocity_error_sample_rms_mean,dynamic_velocity_error_sample_rms_q50,dynamic_velocity_error_sample_rms_q95,dynamic_velocity_error_sample_rms_q99,dynamic_velocity_error_sample_rms_max,x_error_contribution_element_count,x_error_contribution_rms,x_error_contribution_sample_rms_mean,x_error_contribution_sample_rms_q50,x_error_contribution_sample_rms_q95,x_error_contribution_sample_rms_q99,x_error_contribution_sample_rms_max,epsilon_error_contribution_element_count,epsilon_error_contribution_rms,epsilon_error_contribution_sample_rms_mean,epsilon_error_contribution_sample_rms_q50,epsilon_error_contribution_sample_rms_q95,epsilon_error_contribution_sample_rms_q99,epsilon_error_contribution_sample_rms_max,pre_switch_dynamic_error_element_count,pre_switch_dynamic_error_rms,pre_switch_dynamic_error_sample_rms_mean,pre_switch_dynamic_error_sample_rms_q50,pre_switch_dynamic_error_sample_rms_q95,pre_switch_dynamic_error_sample_rms_q99,pre_switch_dynamic_error_sample_rms_max,dynamic_error_rms_over_best_branch
0.4,2000,0.0576,False,2048000,0.6136192083358765,0.041725609451532364,0.5473532676696777,0.6125547885894775,0.6834511160850525,0.7208824753761292,0.879528820514679,0.018351089574922468,0.03694126009941101,0.049168676137924194,0.0003367624885868281,0.001404264010488987,0.8065724509273173,0.9845436748938657,2048000,1.0226986408233643,0.06954267621040344,0.9122554063796997,1.0209245681762695,1.1390851736068726,1.2014707326889038,1.46588134765625,2048000,0.9659520387649536,0.10431402176618576,0.7913720011711121,0.9686129093170166,1.1316168308258057,1.2042890787124634,1.572007656097412,8192000,0.5190057502809592,0.5165716409683228,0.5217624306678772,0.58820641040802,0.6164195537567139,0.6467129588127136,8192000,0.3460465273101914,0.34442558884620667,0.34788522124290466,0.39202409982681274,0.4109843671321869,0.43111029267311096,8192000,0.9568814155214647,0.9484667778015137,0.9259863495826721,1.196488380432129,1.3678252696990967,1.5824222564697266,8192000,0.9564855756062346,0.9480274319648743,0.9247467517852783,1.1962436437606812,1.3688288927078247,1.5887342691421509,8192000,0.9566769056138723,0.9482457041740417,0.9254037737846375,1.196173071861267,1.3681681156158447,1.5846107006072998,8192000,0.8650095761737947,0.860952615737915,0.8696039915084839,0.9803439974784851,1.0273659229278564,1.077854871749878,8192000,0.8651163298005473,0.8610640168190002,0.8697130680084229,0.9800602793693542,1.0274609327316284,1.0777755975723267,8192000,0.8649906360977029,0.8609338402748108,0.8695964813232422,0.9801571369171143,1.027357578277588,1.0777671337127686,8192000,0.5299005851280973,0.5271852016448975,0.533262312412262,0.6043054461479187,0.6304494738578796,0.6689847707748413,8192000,0.3382872480840742,0.3363770544528961,0.3386906385421753,0.3906989097595215,0.41201311349868774,0.4605262279510498,8192000,0.8649906098067908,0.8609338402748108,0.8695964813232422,0.9801570773124695,1.0273574590682983,1.0777671337127686,0.9999781042006777
0.5,2000,0.0625,False,2048000,0.4309811592102051,0.04953446239233017,0.356055349111557,0.42781394720077515,0.5167264342308044,0.5692585110664368,0.7719997763633728,0.019441692842732235,0.04473327845335007,0.06105003505945206,0.00037797942059114575,0.002075683558359742,0.8459530001333931,0.9812367972581199,2048000,0.8619623184204102,0.09906892478466034,0.712110698223114,0.8556278944015503,1.0334528684616089,1.1385170221328735,1.5439995527267456,2048000,1.1380376815795898,0.09906892478466034,0.9665471315383911,1.1443721055984497,1.2878892421722412,1.3458611965179443,1.5799872875213623,8192000,0.4459117816315363,0.44364893436431885,0.4495701491832733,0.5080663561820984,0.5270397067070007,0.5521830320358276,8192000,0.445910860943346,0.44364839792251587,0.4495554268360138,0.5079975724220276,0.5270498394966125,0.5521146059036255,8192000,0.933002957944318,0.922534167766571,0.9022195935249329,1.1865967512130737,1.3594447374343872,1.589875340461731,8192000,0.9321505136270144,0.921643078327179,0.9017829298973083,1.187362551689148,1.3599227666854858,1.5939586162567139,8192000,0.9324623761390463,0.9219697713851929,0.9020337462425232,1.1869652271270752,1.3596808910369873,1.5919032096862793,8192000,0.8918235632727496,0.8872978687286377,0.8991402983665466,1.0161327123641968,1.0540794134140015,1.1043660640716553,8192000,0.891821721948232,0.8872967958450317,0.8991108536720276,1.0159951448440552,1.054099678993225,1.1042293310165405,8192000,0.8917641521903023,0.8872371912002563,0.8990329504013062,1.0159848928451538,1.054210901260376,1.1042391061782837,8192000,0.3795318284484404,0.3776707649230957,0.3830563426017761,0.43135321140289307,0.44810253381729126,0.4668693244457245,8192000,0.5163461460458462,0.5131939649581909,0.5176718235015869,0.5987730622291565,0.6270871162414551,0.6700594425201416,8192000,0.8917641521498637,0.8872371912002563,0.8990329504013062,1.0159848928451538,1.054210901260376,1.1042391061782837,0.9999354470108623
0.6,2000,0.0576,False,2048000,0.26938313245773315,0.04780472442507744,0.2013612985610962,0.2641988694667816,0.3542707562446594,0.4116244912147522,0.6434769630432129,0.01958609866573153,0.042517270892858505,0.0590217225253582,0.0003836152609437704,0.0019016765290871263,0.8321372952822869,0.975076130686898,2048000,0.6734578609466553,0.11951181292533875,0.5034032464027405,0.6604971885681152,0.8856768608093262,1.029061198234558,1.6086924076080322,2048000,1.217694878578186,0.07967454195022583,1.076215386390686,1.2263351678848267,1.3310644626617432,1.368752360343933,1.5121557712554932,8192000,0.36366443957559763,0.36177027225494385,0.3666155934333801,0.4132847189903259,0.42867031693458557,0.441352903842926,8192000,0.5454336990183846,0.5425902009010315,0.5501240491867065,0.619978666305542,0.6429327726364136,0.6620653867721558,8192000,0.9166317684024451,0.9045854210853577,0.8869720697402954,1.1863423585891724,1.353704810142517,1.587637186050415,8192000,0.9160984355450831,0.903994083404541,0.8856256008148193,1.1863744258880615,1.357118010520935,1.5905333757400513,8192000,0.9161868605103815,0.9040958285331726,0.8859009146690369,1.187116026878357,1.3561314344406128,1.589514136314392,8192000,0.9091611540530107,0.9044256806373596,0.9165390133857727,1.0332119464874268,1.0716757774353027,1.1033823490142822,8192000,0.9090561283605102,0.9043170213699341,0.9168732166290283,1.0332977771759033,1.0715545415878296,1.1034423112869263,8192000,0.9090281298615633,0.9042883515357971,0.9167821407318115,1.0332344770431519,1.0715514421463013,1.1034148931503296,8192000,0.23850968152800914,0.2375907301902771,0.2402399480342865,0.26805904507637024,0.2769857943058014,0.29186558723449707,8192000,0.6749214283450289,0.6706386208534241,0.6783804297447205,0.7817465662956238,0.8183041214942932,0.8553746342658997,8192000,0.9090281282866111,0.9042883515357971,0.9167821407318115,1.0332344770431519,1.0715514421463013,1.1034148931503296,0.9999692004728054
0.8,2000,0.02559999999999999,False,2048000,0.07553730905056,0.02240147441625595,0.04736926779150963,0.07192721217870712,0.1147770807147026,0.1480242908000946,0.34377360343933105,0.009907911159148138,0.019027994945645332,0.028365982696413994,9.816670353757218e-05,0.000403659330913797,0.8043810069660997,0.9607637356770664,2048000,0.3776865601539612,0.11200737208127975,0.23684634268283844,0.3596360683441162,0.5738853812217712,0.7401214241981506,1.7188680171966553,2048000,1.155578374862671,0.02800184302031994,1.106528639793396,1.1600910425186157,1.1907883882522583,1.2004886865615845,1.2406917810440063,8192000,0.18813596964753065,0.18747521936893463,0.1901666522026062,0.20892275869846344,0.21420633792877197,0.220116525888443,8192000,0.7518501950143655,0.7491925954818726,0.760051965713501,0.8351119756698608,0.8566471934318542,0.8799827694892883,8192000,0.8869775157112878,0.874439001083374,0.8588771224021912,1.1536115407943726,1.351318120956421,1.5466492176055908,8192000,0.8841226507355928,0.8715386986732483,0.8554852604866028,1.1507396697998047,1.3506110906600952,1.5414528846740723,8192000,0.8842830025780277,0.8716985583305359,0.8557289242744446,1.151050090789795,1.3505873680114746,1.5419394969940186,8192000,0.9406799069374743,0.937376081943512,0.9508333206176758,1.0446138381958008,1.0710318088531494,1.1005827188491821,8192000,0.9398127291619703,0.936490535736084,0.9500648975372314,1.0438899993896484,1.0708088874816895,1.0999784469604492,8192000,0.9398117344232922,0.9364895820617676,0.9500044584274292,1.0439296960830688,1.0707801580429077,1.0999796390533447,8192000,0.06945251615380223,0.06928563117980957,0.06952323764562607,0.07694797217845917,0.0806143581867218,0.0843120664358139,8192000,0.8728868246481902,0.8694086074829102,0.882331371307373,0.976847767829895,1.0032213926315308,1.0388275384902954,8192000,0.9398117364709856,0.9364895820617676,0.950004518032074,1.0439296960830688,1.0707801580429077,1.0999796390533447,0.999998941556496
0.9,2000,0.008099999999999996,False,2048000,0.033182013779878616,0.01053326390683651,0.02006562426686287,0.031594324856996536,0.050956811755895615,0.0671037882566452,0.19521267712116241,0.0041729218192550245,0.009141647256910801,0.012950651347637177,1.741327650961466e-05,9.35363641474396e-05,0.8430524298547378,0.9545302940273499,2048000,0.33182016015052795,0.1053326353430748,0.2006562352180481,0.31594324111938477,0.5095680952072144,0.6710378527641296,1.9521267414093018,2048000,1.0742422342300415,0.01170362625271082,1.054492473602295,1.076006293296814,1.0888160467147827,1.0929967164993286,1.1086128950119019,8192000,0.09826716417581483,0.09811078757047653,0.0991373062133789,0.10500603914260864,0.10663492232561111,0.10892999917268753,8192000,0.8805453714531154,0.8790845274925232,0.8888622522354126,0.9424599409103394,0.9573265910148621,0.9774082899093628,8192000,0.8512327183432197,0.8394497036933899,0.8193955421447754,1.1061698198318481,1.3126583099365234,1.5165492296218872,8192000,0.8398653200393889,0.8280534744262695,0.8077070713043213,1.0953972339630127,1.2842698097229004,1.495127558708191,8192000,0.8401092168466406,0.8282917141914368,0.8080354332923889,1.0953477621078491,1.2852269411087036,1.4962126016616821,8192000,0.9826714084495805,0.9811076521873474,0.99137282371521,1.0500601530075073,1.066348910331726,1.0892997980117798,8192000,0.9783837718062957,0.9767606258392334,0.9876247644424438,1.0471779108047485,1.0636963844299316,1.08600914478302,8192000,0.9783892987331483,0.9767663478851318,0.9876183271408081,1.0472089052200317,1.063683271408081,1.0860388278961182,8192000,0.032868884275811534,0.032764650881290436,0.032901063561439514,0.03693484514951706,0.03922323137521744,0.041918832808732986,8192000,0.9469658841471592,0.945301353931427,0.9564794301986694,1.0156086683273315,1.0317381620407104,1.054787039756775,8192000,0.9783892985085181,0.9767663478851318,0.9876183271408081,1.0472089052200317,1.063683271408081,1.0860388278961182,1.0000056490377416
0.97,2000,0.0008468100000000014,False,2048000,0.01834053546190262,0.0056757209822535515,0.010889504104852676,0.01749207265675068,0.02860701084136963,0.036351099610328674,0.11231411248445511,0.001994053863239638,0.005219033919274807,0.00675301905721426,3.976250809500925e-06,2.8237558581167832e-05,0.8765668859190335,0.9069097684761662,2048000,0.6113511919975281,0.18919070065021515,0.36298349499702454,0.5830690860748291,0.9535670280456543,1.2117033004760742,3.7438037395477295,2048000,1.0120199918746948,0.005851258523762226,1.0014359951019287,1.0128947496414185,1.0197014808654785,1.0219621658325195,1.0297601222991943,8192000,0.03178899950655808,0.03178374841809273,0.03182156756520271,0.03255857154726982,0.032870370894670486,0.033399078994989395,8192000,0.9772290272610066,0.9769018292427063,0.9807244539260864,1.0044986009597778,1.013527750968933,1.0233794450759888,8192000,0.8557022132540253,0.8457380533218384,0.8201190233230591,1.1043696403503418,1.289779782295227,1.5047662258148193,8192000,0.8034279070255995,0.7937588691711426,0.7703216671943665,1.0260865688323975,1.2080169916152954,1.4350751638412476,8192000,0.8031912778395838,0.7935188412666321,0.7699164152145386,1.026382565498352,1.2078098058700562,1.4355543851852417,8192000,1.059634327732771,1.0594593286514282,1.0607199668884277,1.0852866172790527,1.0956801176071167,1.1133036613464355,8192000,1.007452575737615,1.0071152448654175,1.0110560655593872,1.0355656147003174,1.044873833656311,1.055030345916748,8192000,1.0074782971784926,1.0071412324905396,1.0111219882965088,1.0356038808822632,1.0448764562606812,1.0551220178604126,8192000,0.02027957506347222,0.020159894600510597,0.0201366376131773,0.02391347475349903,0.025449862703680992,0.029254205524921417,8192000,0.9890503202953803,0.9887242913246155,0.9926731586456299,1.0163676738739014,1.0254262685775757,1.033941626548767,8192000,1.0074782971959289,1.0071412324905396,1.0111219882965088,1.0356038808822632,1.0448764562606812,1.0551220178604126,1.0000255311679151
0.99,2000,9.801000000000018e-05,False,2048000,0.017498642206192017,0.005545788910239935,0.01011732779443264,0.01668868586421013,0.027620146051049232,0.03471699357032776,0.11691683530807495,0.0024909062171740823,0.0048812441527843475,0.006359363906085491,6.204613782756496e-06,2.4551160095143132e-05,0.7982618220764399,0.6891912217746774,2048000,1.7498642206192017,0.5545789003372192,1.011732816696167,1.6688686609268188,2.762014627456665,3.4716994762420654,11.691683769226074,2048000,0.9924256801605225,0.005601807031780481,0.982201874256134,0.9932436943054199,0.9998814463615417,1.0019657611846924,1.0088410377502441,8192000,0.013908229047673797,0.013880979269742966,0.013743381947278976,0.015325355343520641,0.017345283180475235,0.02056104503571987,8192000,0.9955427165975542,0.9954043030738831,0.9966573119163513,1.014735221862793,1.0244327783584595,1.0309652090072632,8192000,1.2458339356471888,1.2345318794250488,1.2015659809112549,1.5570052862167358,1.8543072938919067,2.3417303562164307,8192000,0.8050115698784182,0.7965832352638245,0.7748027443885803,1.020874261856079,1.188691258430481,1.4076341390609741,8192000,0.8049754585447183,0.796554684638977,0.7750210762023926,1.020960807800293,1.1850255727767944,1.4112038612365723,8192000,1.3908242308265182,1.388099193572998,1.3743393421173096,1.5325371026992798,1.7345298528671265,2.0561065673828125,8192000,1.0055986939001837,1.005458950996399,1.0067245960235596,1.0249849557876587,1.034780740737915,1.0413790941238403,8192000,1.0057691572977694,1.0056301355361938,1.0068447589874268,1.0251922607421875,1.0351907014846802,1.042000412940979,8192000,0.025517222520056313,0.02525286003947258,0.025151796638965607,0.031182223930954933,0.03429761528968811,0.06921961158514023,8192000,0.9880129513810866,0.9878780245780945,0.989309549331665,1.0078269243240356,1.0157227516174316,1.0244938135147095,8192000,1.0057691573899359,1.0056301355361938,1.0068447589874268,1.0251922607421875,1.0351907014846802,1.042000412940979,1.0001695143386917
0.997,2000,8.946081000000017e-06,False,2048000,0.018639562651515007,0.0057865921407938,0.010920396074652672,0.01780448481440544,0.02917245402932167,0.03663176670670509,0.12437593936920166,0.002728473719306292,0.005021137651056051,0.006596603896468878,7.444568836945109e-06,2.6040081138489768e-05,0.777672191813066,0.2887850732434188,2048000,6.213188648223877,1.9288640022277832,3.640131950378418,5.93482780456543,9.724151611328125,12.210588455200195,41.45864486694336,2048000,0.9843134880065918,0.005804004147648811,0.9737488031387329,0.9851509928703308,0.9920557737350464,0.9943045973777771,1.0015063285827637,8192000,0.010000296622692403,0.009930407628417015,0.009742328897118568,0.012015570886433125,0.014408056624233723,0.01937468722462654,8192000,0.9990909591355149,0.9990146160125732,0.9994670748710632,1.0172646045684814,1.0261861085891724,1.033392310142517,8192000,3.268194028803848,3.2416884899139404,3.1631929874420166,3.969454526901245,4.9097161293029785,6.322906494140625,8192000,0.8090427488897188,0.8012214303016663,0.7799364328384399,1.0190261602401733,1.175307035446167,1.4005197286605835,8192000,0.8103325225827338,0.802566409111023,0.780585765838623,1.0191928148269653,1.1733603477478027,1.406387209892273,8192000,3.333408896205523,3.310112953186035,3.2474205493927,4.005161762237549,4.802651882171631,6.458184242248535,8192000,1.0020972719797416,1.0020205974578857,1.0024745464324951,1.0203256607055664,1.0292739868164062,1.0365018844604492,8192000,1.0040392782743248,1.0039628744125366,1.0043413639068604,1.0225740671157837,1.0310473442077637,1.0399373769760132,8192000,0.0647414581303681,0.06386540085077286,0.06298364698886871,0.08054450899362564,0.09029926359653473,0.27536800503730774,8192000,0.9834278622455922,0.9833515882492065,0.9837847352027893,1.0019402503967285,1.0105761289596558,1.0202662944793701,8192000,1.0040392783721817,1.0039628744125366,1.0043413639068604,1.0225740671157837,1.0310473442077637,1.0399374961853027,1.001937941903331
0.9985,2000,2.243255062499838e-06,False,2048000,0.01899205893278122,0.005848622415214777,0.0112048564478755,0.018143266439437866,0.02963917702436447,0.03721608221530914,0.12610113620758057,0.002753869792376905,0.005076203960925341,0.006654083263128996,7.583798833366018e-06,2.6622581572155468e-05,0.7782928581317576,0.14916659790772832,2048000,12.661373138427734,3.8990814685821533,7.469903945922852,12.095510482788086,19.759450912475586,24.810720443725586,84.06742095947266,2048000,0.9824817180633545,0.005857408512383699,0.9718185663223267,0.9833317399024963,0.9902805685997009,0.9925919771194458,0.9999362230300903,8192000,0.009690690392653743,0.009613195434212685,0.00941421277821064,0.011757142841815948,0.014036725275218487,0.02013682760298252,8192000,0.9996902466607823,0.9996238946914673,0.9998675584793091,1.0175188779830933,1.0265090465545654,1.0337814092636108,8192000,6.402687436230908,6.3499755859375,6.205937385559082,7.760491371154785,9.367636680603027,13.235152244567871,8192000,0.8097207531487945,0.8019812703132629,0.7810765504837036,1.0171184539794922,1.1755642890930176,1.4003074169158936,8192000,0.8144000948085368,0.8067119121551514,0.7860641479492188,1.0209227800369263,1.1628599166870117,1.418889045715332,8192000,6.4604151032501385,6.408751487731934,6.276098251342773,7.838040828704834,9.357751846313477,13.424457550048828,8192000,1.0011920452527718,1.001125693321228,1.0013697147369385,1.0190473794937134,1.0280511379241943,1.0353344678878784,8192000,1.0091902745750967,1.0091149806976318,1.0090465545654297,1.0279334783554077,1.0363295078277588,1.1592599153518677,8192000,0.12777883962449882,0.1259647011756897,0.12428899109363556,0.15928350389003754,0.18137270212173462,0.578639566898346,8192000,0.9821893217810335,0.9821219444274902,0.9823471307754517,1.0004981756210327,1.0091177225112915,1.018692135810852,8192000,1.0091902745848005,1.0091149806976318,1.0090465545654297,1.0279334783554077,1.0363295078277588,1.1592597961425781,1.0079887064227577
0.9989,2000,1.207339464099978e-06,False,2048000,0.01909455470740795,0.005863660480827093,0.01128936093300581,0.018242625519633293,0.02976815588772297,0.037368252873420715,0.12610723078250885,0.0027590798439955863,0.005090093705803156,0.006668579299002886,7.612521585542709e-06,2.6769992473418824e-05,0.7785932240880284,0.1098864454444662,2048000,17.358688354492188,5.330600261688232,10.263055801391602,16.584205627441406,27.061960220336914,33.97113800048828,114.64293670654297,2048000,0.9819855690002441,0.0058701178058981895,0.9713002443313599,0.98283851146698,0.989799439907074,0.9921289086341858,0.9995177388191223,8192000,0.009656772444582433,0.009577291086316109,0.009376902133226395,0.011712668463587761,0.013943753205239773,0.02065945230424404,8192000,0.9998394387907674,0.9997745752334595,0.9999556541442871,1.0175328254699707,1.0266221761703491,1.0338540077209473,8192000,8.717524067293294,8.64486312866211,8.443191528320312,10.621463775634766,12.705660820007324,18.325504302978516,8192000,0.8099064312318117,0.8021836876869202,0.7813526391983032,1.017383337020874,1.175645112991333,1.4003022909164429,8192000,0.8190414281490522,0.8113319873809814,0.7906283140182495,1.0258753299713135,1.169607400894165,1.4311765432357788,8192000,8.778854353062476,8.706599235534668,8.52442741394043,10.647845268249512,12.676095008850098,18.7812557220459,8192000,1.0009404770653554,1.0008755922317505,1.0010569095611572,1.0186532735824585,1.0277526378631592,1.0349925756454468,8192000,1.0159511748245673,1.0158562660217285,1.0157225131988525,1.0366326570510864,1.044886827468872,1.2839945554733276,8192000,0.17457251042301106,0.17206910252571106,0.1697007715702057,0.21737627685070038,0.24837398529052734,0.7973615527153015,8192000,0.9818409335742255,0.9817748069763184,0.9819959402084351,1.0001081228256226,1.0086714029312134,1.0182907581329346,8192000,1.0159511746444077,1.015856385231018,1.0157225131988525,1.0366326570510864,1.044886827468872,1.2839946746826172,1.0149965938066783
0.999,2000,9.98001000000002e-07,True,2048000,0.019107062369585037,0.005864343140274286,0.0113035524263978,0.018254177644848824,0.02978341095149517,0.037388551980257034,0.12641167640686035,0.0027600497950865566,0.005090256221592426,0.00667165033519268,7.617874871357344e-06,2.6772644559969194e-05,0.7784891011440155,0.10000458675296593,2048000,19.10706329345703,5.86434268951416,11.30355167388916,18.25417709350586,29.783409118652344,37.3885498046875,126.41166687011719,2048000,0.9818747639656067,0.005870213266462088,0.9711877703666687,0.9827285408973694,0.989686131477356,0.9920164346694946,0.9994155168533325,8192000,0.00964889072269072,0.009569164365530014,0.009367203339934349,0.011707342229783535,0.013945289887487888,0.0206542257219553,8192000,0.9998783932261993,0.999813973903656,0.9999783039093018,1.01754891872406,1.026638150215149,1.03386652469635,8192000,9.589161046102314,9.509150505065918,9.289741516113281,11.688375473022461,13.949132919311523,20.194658279418945,8192000,0.8099375196258817,0.8022179007530212,0.781396746635437,1.0174049139022827,1.1756536960601807,1.4002872705459595,8192000,0.8099375196258817,0.8022179007530212,0.781396746635437,1.0174049139022827,1.1756536960601807,1.4002872705459595,8192000,9.648892106513589,9.569165229797363,9.367204666137695,11.707344055175781,13.945287704467773,20.65423011779785,8192000,1.0008792595856932,1.00081467628479,1.0009791851043701,1.0185675621032715,1.0276658535003662,1.03490149974823,8192000,1.0008792595856932,1.00081467628479,1.0009791851043701,1.0185675621032715,1.0276658535003662,1.03490149974823,8192000,0.19201138229359802,0.18924281001091003,0.18669995665550232,0.23891514539718628,0.27387896180152893,0.8827264308929443,8192000,0.9817686707875668,0.9817026853561401,0.981916069984436,0.9999985694885254,1.0086168050765991,1.0181576013565063,8192000,1.0190397318535582,1.0189321041107178,1.0187046527862549,1.040402889251709,1.0507248640060425,1.339226484298706,1.0
0.9995,2000,2.4975006249994503e-07,True,2048000,0.01926421746611595,0.005900799296796322,0.011417181231081486,0.018404321745038033,0.03000740520656109,0.0376732163131237,0.1271236687898636,0.0027723724091854684,0.005124233663082123,0.006715050898492336,7.68604877521284e-06,2.7133384719491005e-05,0.7792597982278513,0.05032240755573607,2048000,38.52843475341797,11.80159854888916,22.834362030029297,36.80864334106445,60.014808654785156,75.34642791748047,254.24732971191406,2048000,0.9812264442443848,0.005903751589357853,0.970477819442749,0.9820867776870728,0.9890773296356201,0.9914374351501465,0.9988910555839539,8192000,0.009635673939520481,0.009554009884595871,0.009342160075902939,0.011674062348902225,0.014021877199411392,0.021235045045614243,8192000,1.0000619801476267,0.9999982118606567,1.0000883340835571,1.0176700353622437,1.026725172996521,1.0339540243148804,8192000,9.60596059920486,9.52452564239502,9.313720703125,11.675790786743164,13.943243026733398,20.998212814331055,8192000,0.8101091020794748,0.8024051189422607,0.7816526889801025,1.0176335573196411,1.1756938695907593,1.4002444744110107,8192000,0.8101091020794748,0.8024051189422607,0.7816526889801025,1.0176335573196411,1.1756938695907593,1.4002444744110107,8192000,9.708124663453214,9.626531600952148,9.419424057006836,11.77893352508545,14.079716682434082,21.495668411254883,8192000,1.000562284668165,1.0004985332489014,1.0005886554718018,1.0181790590286255,1.0272388458251953,1.0344713926315308,8192000,1.000562284668165,1.0004985332489014,1.0005886554718018,1.0181790590286255,1.0272388458251953,1.0344713926315308,8192000,0.19333539258479984,0.1905280500650406,0.18808197975158691,0.24093005061149597,0.2766195237636566,0.895606279373169,8192000,0.9813021740134238,0.9812365174293518,0.9813984632492065,0.9994320869445801,1.0080233812332153,1.0175930261611938,8192000,1.0096667318877588,1.0095608234405518,1.0093872547149658,1.030373215675354,1.0396678447723389,1.3387832641601562,1.0
1.0,2000,0.0,True,2048000,0.019382964819669724,0.005923531949520111,0.011511783115565777,0.01851733960211277,0.03016950748860836,0.037879087030887604,0.12768667936325073,0.0027792101872790116,0.00514586828649044,0.006740123499184847,7.724009265075438e-06,2.736422175075859e-05,0.7798689463259098,0.0005427689666601806,,,,,,,,,2048000,0.9806170463562012,0.005923531949520111,0.9698305130004883,0.9814826250076294,0.9884881973266602,0.9908704161643982,0.9983652234077454,8192000,0.009650326412748567,0.009567197412252426,0.009350049309432507,0.011738442815840244,0.01403501071035862,0.021833395585417747,8192000,1.0002398050287085,1.0001757144927979,1.0002678632736206,1.018164873123169,1.0271133184432983,1.0340147018432617,8192000,9.650325934360586,9.567195892333984,9.350049018859863,11.738442420959473,14.03501033782959,21.83339500427246,8192000,0.8102540214796392,0.8025611639022827,0.7818316221237183,1.0178241729736328,1.1757129430770874,1.4002054929733276,8192000,0.8102540214796392,0.8025611639022827,0.7818316221237183,1.0178241729736328,1.1757129430770874,1.4002054929733276,8192000,9.792196504721316,9.708499908447266,9.506837844848633,11.884273529052734,14.11283016204834,22.35375213623047,8192000,1.0002398050383066,1.0001757144927979,1.0002678632736206,1.018164873123169,1.0271133184432983,1.0340147018432617,8192000,1.0002398050383066,1.0001757144927979,1.0002678632736206,1.018164873123169,1.0271133184432983,1.0340147018432617,8192000,0.19484728207558297,0.19199766218662262,0.189456045627594,0.24296367168426514,0.27981945872306824,0.9110642671585083,8192000,0.9808689626000603,0.9808024764060974,0.9809218049049377,0.9990854263305664,1.008007287979126,1.0170185565948486,8192000,1.0001384167969316,1.000030755996704,0.9998522400856018,1.0204414129257202,1.0322084426879883,1.3402506113052368,1.0
