time,condition,paired_velocity_mse,bayes_velocity_mse,irreducible_velocity_mse,gate_mean,gate_std,x_amplification_mean,epsilon_amplification_mean
0.01,D1_gate_on_D0,0.9977149963378906,0.017044924199581146,0.9820694923400879,0.9991133213043213,0.0009285050327889621,1.0092053413391113,0.08866831660270691
0.01,D2_x_own,0.9836200475692749,0.0032690921798348427,0.9820694923400879,,,,
0.01,D2_eps_own,9600.0927734375,9599.23046875,0.9820694923400879,,,,
0.01,D2_gate_on_D0,0.982758641242981,0.0019521485082805157,0.9820694923400879,0.9999575614929199,7.418738823616877e-05,1.0100581645965576,0.004242314957082272
0.01,D4_x_own,0.9848465919494629,0.002511481288820505,0.9820694923400879,,,,
0.01,D4_eps_own,9759.884765625,9759.0126953125,0.9820694923400879,,,,
0.01,D4_gate_on_D0,0.9829165935516357,0.0021153902634978294,0.9820694923400879,0.9998713731765747,8.361589425476268e-05,1.009971022605896,0.01285991445183754
0.03,D1_x_own,0.8396810293197632,0.0043450891971588135,0.8364920020103455,,,,
0.03,D1_eps_own,1022.76513671875,1021.9163208007812,0.8364920020103455,,,,
0.03,D1_gate_on_D0,0.8398729562759399,0.0041718631982803345,0.8364920020103455,0.9998726844787598,0.00014248020306695253,1.0307965278625488,0.004244517534971237
0.03,D2_x_own,0.8413641452789307,0.00459018861874938,0.8364920020103455,,,,
0.03,D2_eps_own,1066.155517578125,1065.30419921875,0.8364920020103455,,,,
0.03,D2_gate_on_D0,0.8398433923721313,0.004149269312620163,0.8364920020103455,0.9999927282333374,1.1774024642363656e-05,1.0309202671051025,0.00024409576144535094
0.03,D4_x_own,0.8447636365890503,0.006301843095570803,0.8364920020103455,,,,
0.03,D4_eps_own,1076.62158203125,1075.7762451171875,0.8364920020103455,,,,
0.03,D4_gate_on_D0,0.8398678302764893,0.004173418506979942,0.8364920020103455,0.9998288154602051,0.00010784705227706581,1.0307512283325195,0.00570612633600831
0.1,D1_x_own,0.282712459564209,0.0062927319668233395,0.27750250697135925,,,,
0.1,D1_eps_own,91.8038101196289,91.52601623535156,0.27750250697135925,,,,
0.1,D1_gate_on_D0,0.28229013085365295,0.006326349917799234,0.27750250697135925,0.9999778270721436,3.1441275496035814e-05,1.1110866069793701,0.00022139924112707376
0.1,D2_x_own,0.2823416590690613,0.006538931280374527,0.27750250697135925,,,,
0.1,D2_eps_own,95.77058410644531,95.49308776855469,0.27750250697135925,,,,
0.1,D2_gate_on_D0,0.28229016065597534,0.006326392758637667,0.27750250697135925,0.9999978542327881,4.098208137293113e-06,1.1111087799072266,2.1100568119436502e-05
0.1,D4_x_own,0.28498902916908264,0.007699030451476574,0.27750250697135925,,,,
0.1,D4_eps_own,96.70830535888672,96.43118286132812,0.27750250697135925,,,,
0.1,D4_gate_on_D0,0.2823404371738434,0.006376069039106369,0.27750250697135925,0.9993485808372498,0.0004076514160260558,1.1103873252868652,0.006513993255794048
0.3,D1_x_own,0.04290890693664551,0.01951635256409645,0.023179206997156143,,,,
0.3,D1_eps_own,10.20195198059082,10.178668975830078,0.023179206997156143,,,,
0.3,D1_gate_on_D0,0.043167226016521454,0.019956203177571297,0.023179206997156143,0.999916672706604,0.0002196143614128232,1.428452491760254,0.00027770461747422814
0.3,D2_x_own,0.045088909566402435,0.02164381369948387,0.023179206997156143,,,,
0.3,D2_eps_own,10.669912338256836,10.646722793579102,0.023179206997156143,,,,
0.3,D2_gate_on_D0,0.04316692426800728,0.019955933094024658,0.023179206997156143,0.999996542930603,5.728427822759841e-06,1.4285666942596436,1.1425678167142905e-05
0.3,D4_x_own,0.04555502533912659,0.022317267954349518,0.023179206997156143,,,,
0.3,D4_eps_own,10.798364639282227,10.775064468383789,0.023179206997156143,,,,
0.3,D4_gate_on_D0,0.0432167612016201,0.020006045699119568,0.023179206997156143,0.9981481432914734,0.0015168535755947232,1.4259259700775146,0.006172866094857454
0.5,D1_x_own,0.018287912011146545,0.008912625722587109,0.009511463344097137,,,,
0.5,D1_eps_own,3.663372039794922,3.6539361476898193,0.009511463344097137,,,,
0.5,D1_gate_on_D0,0.018375929445028305,0.008953757584095001,0.009511463344097137,0.9999731779098511,5.605594196822494e-05,1.9999463558197021,5.354799213819206e-05
0.5,D2_x_own,0.021517090499401093,0.011979551985859871,0.009511463344097137,,,,
0.5,D2_eps_own,3.8408985137939453,3.8314576148986816,0.009511463344097137,,,,
0.5,D2_gate_on_D0,0.018375694751739502,0.008953507989645004,0.009511463344097137,0.9999114274978638,0.00015650222485419363,1.9998228549957275,0.0001772007963154465
0.5,D4_x_own,0.023268982768058777,0.013856629841029644,0.009511463344097137,,,,
0.5,D4_eps_own,3.90693998336792,3.8975112438201904,0.009511463344097137,,,,
0.5,D4_gate_on_D0,0.018496889621019363,0.009074730798602104,0.009511463344097137,0.9945372939109802,0.003644568845629692,1.9890745878219604,0.01092548668384552
0.7,D1_x_own,0.014960334636271,0.00853472575545311,0.006543357856571674,,,,
0.7,D1_eps_own,1.8666651248931885,1.8602526187896729,0.006543357856571674,,,,
0.7,D1_gate_on_D0,0.01599825918674469,0.00948395486921072,0.006543357856571674,0.9999997615814209,3.8095078025435214e-07,3.3333325386047363,3.609290786243946e-07
0.7,D2_x_own,0.017588496208190918,0.011197038926184177,0.006543357856571674,,,,
0.7,D2_eps_own,1.9701091051101685,1.9636976718902588,0.006543357856571674,,,,
0.7,D2_gate_on_D0,0.01598978601396084,0.009475389495491982,0.006543357856571674,0.998734712600708,0.0015712708700448275,3.329115629196167,0.0018076065462082624
0.7,D4_x_own,0.01927773281931877,0.012804772704839706,0.006543357856571674,,,,
0.7,D4_eps_own,2.0118343830108643,2.0054173469543457,0.006543357856571674,,,,
0.7,D4_gate_on_D0,0.016682803630828857,0.01016874611377716,0.006543357856571674,0.98069167137146,0.013670503161847591,3.268972396850586,0.027583323419094086
0.9,D1_x_own,0.06553569436073303,0.06074236333370209,0.004715230315923691,,,,
0.9,D1_eps_own,1.1692862510681152,1.1645784378051758,0.004715230315923691,,,,
0.9,D1_gate_on_D0,0.056632377207279205,0.05177583172917366,0.004715230315923691,1.0,0.0,10.0,0.0
0.9,D2_x_own,0.05068647116422653,0.045857984572649,0.004715230315923691,,,,
0.9,D2_eps_own,1.2242403030395508,1.219530463218689,0.004715230315923691,,,,
0.9,D2_gate_on_D0,0.05509153753519058,0.05024106055498123,0.004715230315923691,0.9645142555236816,0.024616166949272156,9.6451416015625,0.03942863643169403
0.9,D4_x_own,0.23020720481872559,0.22435271739959717,0.004715230315923691,,,,
0.9,D4_eps_own,1.2353166341781616,1.2306113243103027,0.004715230315923691,,,,
0.9,D4_gate_on_D0,0.11182302236557007,0.10701017826795578,0.004715230315923691,0.7631090879440308,0.10540451854467392,7.6310906410217285,0.2632121443748474
0.97,D1_x_own,0.5944664478302002,0.590561032295227,0.0041066501289606094,,,,
0.97,D1_eps_own,1.0525093078613281,1.0483908653259277,0.0041066501289606094,,,,
0.97,D1_gate_on_D0,0.6557989120483398,0.6517489552497864,0.0041066501289606094,0.9998177886009216,0.00017042677791323513,33.32725524902344,0.0001878453476820141
0.97,D2_x_own,0.4558527171611786,0.4525182843208313,0.0041066501289606094,,,,
0.97,D2_eps_own,1.0630288124084473,1.0589097738265991,0.0041066501289606094,,,,
0.97,D2_gate_on_D0,0.41543838381767273,0.4114724397659302,0.0041066501289606094,0.6735376715660095,0.09596874564886093,22.451255798339844,0.3365590572357178
0.97,D4_x_own,4.740630149841309,4.73846960067749,0.0041066501289606094,,,,
0.97,D4_eps_own,1.0644407272338867,1.060306429862976,0.0041066501289606094,,,,
0.97,D4_gate_on_D0,0.715542733669281,0.7114465236663818,0.0041066501289606094,0.19902919232845306,0.09800563007593155,6.634305953979492,0.8257430195808411
0.99,D1_x_own,5.172867774963379,5.170116901397705,0.003911628387868404,,,,
0.99,D1_eps_own,1.0206072330474854,1.0166836977005005,0.003911628387868404,,,,
0.99,D1_gate_on_D0,5.36806583404541,5.364916801452637,0.003911628387868404,0.997715950012207,0.0023288659285753965,99.77159118652344,0.002307142363861203
0.99,D2_x_own,4.376813888549805,4.372195243835449,0.003911628387868404,,,,
0.99,D2_eps_own,1.0223593711853027,1.0184513330459595,0.003911628387868404,,,,
0.99,D2_gate_on_D0,0.8770526647567749,0.8727856874465942,0.003911628387868404,0.18200930953025818,0.08639980107545853,18.200929641723633,0.8262531757354736
0.99,D4_x_own,56.57761764526367,56.563941955566406,0.003911628387868404,,,,
0.99,D4_eps_own,1.0228664875030518,1.0189529657363892,0.003911628387868404,,,,
0.99,D4_gate_on_D0,0.9708062410354614,0.9669357538223267,0.003911628387868404,0.027569536119699478,0.01109088771045208,2.756953716278076,0.9822529554367065
