condition,time,rollout_bayes_velocity_mse,state_swd_2d,state_intrinsic_swd,state_off_subspace_rms,true_off_subspace_rms,gate_mean,gate_std
Bayes_exact,0.01,0.0,0.0023463384899641403,0.0023463384899641403,0.9880499839782715,0.9869433641433716,,
Bayes_exact,0.03,0.0,0.002060924643256962,0.002060924643256962,0.9680893421173096,0.9679956436157227,,
Bayes_exact,0.1,0.0,0.0027541824921130907,0.0027541824921130907,0.8982272148132324,0.8982675671577454,,
Bayes_exact,0.3,0.0,0.008655011566155904,0.008655011566155904,0.6986211538314819,0.6979100704193115,,
Bayes_exact,0.5,0.0,0.01222338386324584,0.01222338386324584,0.49901512265205383,0.49872323870658875,,
Bayes_exact,0.7,0.0,0.013910223122313357,0.013910223122313357,0.29940909147262573,0.2991194725036621,,
Bayes_exact,0.9,0.0,0.030104179985236713,0.030104179985236713,0.09980303049087524,0.09973318129777908,,
Bayes_exact,0.97,0.0,0.033688168445081115,0.033688168445081115,0.02994091436266899,0.02993646264076233,,
Bayes_exact,0.99,0.0,0.022184464322695018,0.022184464322695018,0.009980294853448868,0.00997836608439684,,
B0_v_ind,0.01,0.9470318555831909,0.0025285556871335003,0.0025285556871335003,0.9972439408302307,0.9869433641433716,,
B0_v_ind,0.03,0.9863266944885254,0.0021696749497349694,0.0021696749497349694,0.9957685470581055,0.9679956436157227,,
B0_v_ind,0.1,1.1465224027633667,0.002738058194388722,0.002738058194388722,0.9908490180969238,0.8982675671577454,,
B0_v_ind,0.3,1.921179175376892,0.012784545095344293,0.012784545095344293,0.9783734083175659,0.6979100704193115,,
B0_v_ind,0.5,3.734091281890869,0.02451637868466279,0.02451637868466279,0.9685244560241699,0.49872323870658875,,
B0_v_ind,0.7,10.225716590881348,0.036037803508359,0.036037803508359,0.9614481925964355,0.2991194725036621,,
B0_v_ind,0.9,91.70146179199219,0.0524007594468488,0.0524007594468488,0.9578433036804199,0.09973318129777908,,
B0_v_ind,0.97,1019.3023681640625,0.05778781792086787,0.05778781792086787,0.9573779702186584,0.02993646264076233,,
B0_v_ind,0.99,9174.17578125,0.05270928182390558,0.05270928182390558,0.9573230147361755,0.00997836608439684,,
B1_x_ind,0.01,0.001455936930142343,0.002440212123086446,0.002440212123086446,0.9880499839782715,0.9869433641433716,,
B1_x_ind,0.03,0.002264229115098715,0.0021062072206063267,0.0021062072206063267,0.9680893421173096,0.9679956436157227,,
B1_x_ind,0.1,0.0023964522406458855,0.002668523484346292,0.002668523484346292,0.8982272148132324,0.8982675671577454,,
B1_x_ind,0.3,0.007819491438567638,0.007258519680481105,0.007258519680481105,0.6986210346221924,0.6979100704193115,,
B1_x_ind,0.5,0.018254097551107407,0.01215275853449609,0.01215275853449609,0.4990154504776001,0.49872323870658875,,
B1_x_ind,0.7,0.01666872575879097,0.019501830683463738,0.019501830683463738,0.2994111478328705,0.2991194725036621,,
B1_x_ind,0.9,0.043867677450180054,0.03236375290485413,0.03236375290485413,0.09981632232666016,0.09973318129777908,,
B1_x_ind,0.97,0.5500674843788147,0.03823071745724008,0.03823071745724008,0.030008748173713684,0.02993646264076233,,
B1_x_ind,0.99,8.34264087677002,0.04156332524053367,0.04156332524053367,0.010228431783616543,0.00997836608439684,,
B2_eps_ind,0.01,1494576.375,0.5369780052362754,0.5369780052362754,12.079296112060547,0.9869433641433716,,
B2_eps_ind,0.03,1556738.25,1.6944768360304057,1.6944768360304057,36.20768737792969,0.9679956436157227,,
B2_eps_ind,0.1,1807517.75,5.727403603625931,5.727403603625931,120.66790008544922,0.8982675671577454,,
B2_eps_ind,0.3,2986178.0,17.20997385166236,17.20997385166236,361.9674377441406,0.6979100704193115,,
B2_eps_ind,0.5,5844723.5,28.68815265337613,28.68815265337613,603.2577514648438,0.49872323870658875,,
B2_eps_ind,0.7,16202346.0,40.163656813224016,40.163656813224016,844.5429077148438,0.2991194725036621,,
B2_eps_ind,0.9,145723904.0,51.63824535903932,51.63824535903932,1085.822998046875,0.09973318129777908,,
