condition,swd_2d,swd_fullD,mmd_2d,intrinsic_nll,intrinsic_swd,ambient_swd,intrinsic_mmd,off_subspace_rms,ridge_distance_mean,ridge_distance_median,ridge_distance_q90,reference_ridge_distance_mean,ridge_distance_excess,signed_ridge_mean,signed_ridge_std,signed_ridge_q10,signed_ridge_q50,signed_ridge_q90,reference_signed_ridge_mean,reference_signed_ridge_std,ridge_width_ratio,ridge_signed_bias_in_ref_std,conditional_ridge_w1,conditional_ridge_w1_worst_bin,conditional_ridge_valid_bins,arc_coverage_w1,arc_hist_tv,arc_hist_js,arc_empty_bin_fraction,ambient_surface_rms,ambient_surface_rms_q50,ambient_surface_rms_q90,ambient_surface_rms_q99,intrinsic_radius_mean,intrinsic_radius_std,intrinsic_radius_q10,intrinsic_radius_q90,reference_intrinsic_radius_mean,intrinsic_radius_mean_ratio
Bayes_exact,0.02607107431214761,0.030170506071582524,0.0006071329116821289,0.07173310965299606,0.02607107431214761,0.030170506071582524,0.0006071329116821289,0.002495073014870286,0.019656166434288025,0.016587646678090096,0.040483810007572174,0.01913469098508358,0.0005214754492044449,-0.0004904038505628705,0.02450828067958355,-0.03178711235523224,-0.0003009549109265208,0.03076029010117054,-0.0009120901231653988,0.023866456001996994,1.026892332801018,0.017668575048446655,0.002500728304897876,0.0035474689515399816,16.0,0.0033202551547187164,0.038818359375,0.0013795021850580942,0.0,0.002495073014870286,0.002492478583008051,0.0025987932458519936,0.002678638556972146,0.9224193096160889,0.3946436047554016,0.37175166606903076,1.4724068641662598,0.923946738243103,0.9983468434231192
B0_v_ind,0.056643055326190565,0.4719460005331826,0.00028884410858154297,24.443641662597656,0.056643055326190565,0.4719460005331826,0.00028884410858154297,0.957304060459137,0.13409167528152466,0.10770578682422638,0.28918272256851196,0.01913469098508358,0.11495698243379593,0.009074367582798004,0.1656142920255661,-0.23252415657043457,0.01773875765502453,0.23511043190956116,-0.0009120901231653988,0.023866456001996994,6.93920756444562,0.4184306859970093,0.11496872488836107,0.16693972440466165,16.0,0.015368838026332907,0.06787109375,0.0034277477467226387,0.0,0.9573040008544922,0.9570506811141968,0.9978014826774597,1.0312671661376953,0.9311240911483765,0.4003807604312897,0.3577728271484375,1.4522507190704346,0.923946738243103,1.0077681457255006
B1_x_ind,0.13121901294875005,0.18107646346028916,0.004255890846252441,35.59852600097656,0.13121901294875005,0.18107646346028916,0.004255890846252441,0.0035264422185719013,0.16860291361808777,0.15212255716323853,0.32775744795799255,0.01913469098508358,0.14946822822093964,-0.0724058449268341,0.1871783584356308,-0.3133973181247711,-0.08720339834690094,0.20165561139583588,-0.0009120901231653988,0.023866456001996994,7.842737875282736,2.995574712753296,0.14760754642362034,0.30198269841011893,16.0,0.03731803615736959,0.147216796875,0.015868360865582347,0.0,0.0035264422185719013,0.003313970984891057,0.004731223918497562,0.005441995337605476,1.039143681526184,0.46368807554244995,0.36116939783096313,1.584477424621582,0.923946738243103,1.1246792033728368
B2_eps_ind,57.351801225184374,1209.9855114197917,0.6081324219703674,5686740.0,57.351801225184374,1209.9855114197917,0.6081324219703674,1206.46142578125,71.17730712890625,66.428955078125,124.38484191894531,0.01913469098508358,71.15817260742188,-69.60693359375,38.18900680541992,-121.8119125366211,-64.49044799804688,-23.812702178955078,-0.0009120901231653988,0.023866456001996994,1600.1121742677046,2916.47900390625,70.52591248280974,73.87031648819028,7.0,0.31800702284072313,0.5606689453125,0.26558283859152765,0.5625,1206.46142578125,1205.9033203125,1260.30322265625,1303.306396484375,72.50071716308594,38.53351593017578,26.094783782958984,125.75061798095703,0.923946738243103,78.46850274177818
D0_x_shared,0.1409934010109233,0.19938151705296325,0.0016951560974121094,30.288776397705078,0.1409934010109233,0.19938151705296325,0.0016951560974121094,0.003124849870800972,0.15877142548561096,0.14942389726638794,0.2964012622833252,0.01913469098508358,0.13963674008846283,-0.007011833135038614,0.17835761606693268,-0.2469480037689209,-0.010323861613869667,0.24068355560302734,-0.0009120901231653988,0.023866456001996994,7.4731504355740475,0.25557807087898254,0.14766612329508552,0.20363324039272365,16.0,0.06923540141718373,0.30615234375,0.08266997985354954,0.0,0.003124849870800972,0.0030059232376515865,0.003837567288428545,0.004818848334252834,0.9806573390960693,0.43028056621551514,0.18266966938972473,1.4371559619903564,0.923946738243103,1.0613786471726738
D0_eps_shared,53.9316806534473,1236.6304383257216,0.6075834631919861,5029346.0,53.9316806534473,1236.6304383257216,0.6075834631919861,1234.5888671875,66.90867614746094,62.55036544799805,116.42813873291016,0.01913469098508358,66.88954162597656,-65.25044250488281,35.86320495605469,-114.89852905273438,-60.414424896240234,-22.433677673339844,-0.0009120901231653988,0.023866456001996994,1502.6615159391022,2733.94287109375,66.28911958788431,69.67244489837508,7.0,0.31616812755219426,0.5606689453125,0.26586387487293345,0.5625,1234.5888671875,1234.194580078125,1287.960693359375,1331.875732421875,68.2273178100586,36.284488677978516,24.68539047241211,117.73750305175781,0.923946738243103,73.84334506098668
D0_fixed_x_eps,0.06350293360850813,0.4499369073605502,1.4185905456542969e-05,33.53965377807617,0.06350293360850813,0.4499369073605502,1.4185905456542969e-05,0.9432341456413269,0.16893187165260315,0.16277608275413513,0.31108593940734863,0.01913469098508358,0.14979718625545502,0.009796293452382088,0.19352799654006958,-0.26319611072540283,0.016730453819036484,0.27193328738212585,-0.0009120901231653988,0.023866456001996994,8.108786512914879,0.44867923855781555,0.14751059690692375,0.16625953850051875,16.0,0.007766076374030062,0.05419921875,0.0031864806066830933,0.0,0.9432340860366821,0.9426486492156982,0.983524739742279,1.0168591737747192,0.9075232744216919,0.3939495384693146,0.3592391312122345,1.4132013320922852,0.923946738243103,0.9822246638884828
D0_safe_schedule,0.06950886145079661,0.4806260289255222,-0.00013709068298339844,35.303741455078125,0.06950886145079661,0.4806260289255222,-0.00013709068298339844,0.9522475600242615,0.17217284440994263,0.1648382991552353,0.31422045826911926,0.01913469098508358,0.1530381590127945,0.003969946876168251,0.19835828244686127,-0.27093788981437683,0.01045217365026474,0.273970365524292,-0.0009120901231653988,0.023866456001996994,8.31117458035093,0.2045564353466034,0.15032245013324963,0.17121754956962681,16.0,0.02059324462483091,0.0848388671875,0.006686307235853497,0.0,0.9522475600242615,0.9516916275024414,0.9929966926574707,1.026768684387207,0.9428998231887817,0.4105500876903534,0.3658900856971741,1.4627604484558105,0.923946738243103,1.0205131791273145
D3_oracle_bayes_gate,0.0929595234713324,0.1280862522923607,0.00011205673217773438,29.719953536987305,0.0929595234713324,0.1280862522923607,0.00011205673217773438,0.015110155567526817,0.158064603805542,0.14849071204662323,0.2997509837150574,0.01913469098508358,0.13892991840839386,0.014708733186125755,0.18091170489788055,-0.2386196255683899,0.019422762095928192,0.25449156761169434,-0.0009120901231653988,0.023866456001996994,7.580166275325629,0.6545095443725586,0.14402638401777024,0.18786535173323318,16.0,0.04565722897309006,0.1961669921875,0.03166887532880244,0.0,0.015110156498849392,0.013784123584628105,0.024052228778600693,0.03089626505970955,0.9392168521881104,0.4243055582046509,0.22497236728668213,1.4210213422775269,0.923946738243103,1.0165270500051158
D1_scaled_gate,0.11497378685947199,0.15990274334098864,0.0007559061050415039,27.02216911315918,0.11497378685947199,0.15990274334098864,0.0007559061050415039,0.0031409584917128086,0.1487501859664917,0.13774152100086212,0.29145383834838867,0.01913469098508358,0.12961550056934357,0.024506738409399986,0.16981858015060425,-0.21361613273620605,0.029880452901124954,0.24984271824359894,-0.0009120901231653988,0.023866456001996994,7.115366443027607,1.0650441646575928,0.13737408759958836,0.1887256787494082,16.0,0.05971470419401134,0.241943359375,0.04462540370714308,0.0,0.0031409584917128086,0.0030918139964342117,0.0034910826943814754,0.004244996700435877,0.9385559558868408,0.429958313703537,0.2176811397075653,1.4116315841674805,0.923946738243103,1.0158117530362383
