time,condition_a,condition_b,comparison,paired_rms_mean,paired_rms_std,baseline_projection_scale_mean,baseline_projection_scale_std,rbf_bandwidth_mean,rbf_bandwidth_std,swd_mean_mean,swd_mean_std,swd_std_mean,swd_std_std,linear_mmd2_mean_mean,linear_mmd2_mean_std,linear_mmd2_std_mean,linear_mmd2_std_std,c2st_auc_mean_mean,c2st_auc_mean_std,c2st_auc_std_mean,c2st_auc_std_std,swd_mean_excess_over_split_null_mean,swd_mean_excess_over_split_null_std,linear_mmd2_mean_excess_over_split_null_mean,linear_mmd2_mean_excess_over_split_null_std,c2st_auc_mean_excess_over_split_null_mean,c2st_auc_mean_excess_over_split_null_std,seed_count
0.0,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0809642874528278,0.0007824750587459498,0.0028959195220909003,0.0008919111537763855,-0.00020647447298910603,0.00018227847034999706,0.0069519793358174,0.0004033487739226705,,,,,-0.028590262004173694,0.00034867457841032516,-0.000663510530219456,0.0014026110534381968,,,2
0.0,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0817861011375326,0.0006215847452874977,0.0037335335760892,0.00024366471092595107,-0.0006066022595404,0.0025083262621091707,0.0058521396648701495,0.0010262632323724005,,,,,-0.027517046485046423,0.0016958891208801923,0.00030058561240997497,0.002566230238740139,,,2
0.0,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.07967061072347095,0.0015268020171308803,0.0019703669000593997,0.0006848074053092002,-0.00145391322395235,0.0004398776411735358,0.0040075153504218995,0.000923302723837774,,,,,-0.030168429733932807,0.0008406015370630161,-0.0024154060036408,0.0021957997470456714,,,2
0.0,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.08057560019005619,0.0010257241131718846,0.0041549815396819,0.0008010354115756515,-0.0013780939278816,0.0012940244932893705,0.005315147062846351,0.0002943635367792314,,,,,-0.029006923921852702,0.0020754986964140257,-0.00069682451521585,0.0003496039066617751,,,2
0.0,factorized_g1_r1p5,closed_g3,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0799439563021436,0.0012234796096112757,0.00287776339906465,0.00013926222907820042,-0.00101448576226875,0.0012084727952501595,0.0062898058868234505,0.0027115793343980275,,,,,-0.02957587140090613,0.0005246510823655872,-0.0016042821324710735,0.0002554257291727549,,,2
0.0,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0802856991420722,0.0009343747877312343,0.0028974644969612003,0.00019525972755064685,-0.00274712351994935,0.0005659583061791793,0.00448320310361115,0.000534138278215872,,,,,-0.028675164082140728,0.00037802863350882275,-0.0024293237542631746,0.002088977604001695,,,2
0.0,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.07979839882605125,0.0007941535562515098,0.0034904792347957,0.00041889229278082224,-0.0007934905970409501,0.0006801142237801229,0.0034910347827434495,0.0009708607203135252,,,,,-0.02969835723298639,0.0011130235211112686,-0.0023443714829936,0.0008551130551987746,,,2
0.0,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0820079142859118,0.00023596760871096833,0.0036421675460292,0.0005053168678491776,-0.00069934887583625,0.000408089266119797,0.005513676740777,0.0019289389517638655,,,,,-0.027232325427631,0.00019126347039643532,-0.0006074675694347,0.0028164624082848326,,,2
0.0,factorized_g1p5_r1p35,closed_g3,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0793425422694228,0.0020005303839722415,0.0032890866699754,0.0007479313126665872,-0.0019177965395085002,0.0010375589872460096,0.0050986797943472,0.0014577997435224013,,,,,-0.029835001035260822,0.0012574701369229967,-0.0030969810159750233,0.001496411353284879,,,2
0.0,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.08006021387143916,0.002856974165007455,0.00328469053277385,0.0002314699035091986,-0.00023308831267285007,0.004235275488484065,0.00448568024381065,0.0019752452033451402,,,,,-0.02918514035317602,0.001989519900855799,-0.0004197452694447751,0.006053067820321879,,,2
0.0,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.08095144958687005,0.000577673851147223,0.00338217525665485,4.379856590115116e-05,-0.0008712365970895502,0.0016461573393625304,0.0070076263374141004,0.0017158383393561527,,,,,-0.028037388292250276,0.0006533545161787053,0.0005848686384927247,0.0032279155133479983,,,2
0.0,factorized_g2_r1p35,closed_g3,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0810248385454599,0.0014485975070988154,0.0030823364473383996,0.0010052177696406213,-0.0008730536192283501,0.0014198849871699562,0.0065417976411759,0.002019922913207911,,,,,-0.027901302924801252,0.0004807869689618394,-0.0006880141665141486,0.0005287081470582295,,,2
0.0,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0813500038459352,0.0003840455301087804,0.00259924547546695,0.0011245334047022399,0.0022594012622585,8.152991004167849e-05,0.00576478449306375,0.0002692807088453252,,,,,-0.02817472686800984,0.0007842905488826582,0.00184682584620195,0.00019778986529737824,,,2
0.0,factorized_g2p5_r1p35,closed_g3,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.07997084303123475,0.0003344986307941403,0.00320026555725875,0.0005385315511011742,-0.0024625275583101,0.002089323976810854,0.0063261055047449995,0.0032985758605923467,,,,,-0.029491191273851122,0.0006326097207549891,-0.004146168757234723,0.002896165265940296,,,2
0.0,factorized_g3_r1,closed_g3,cross_condition,0.0,0.0,1.000962495803833,0.0013046978425032356,7.970922962466224,0.03784303564250046,0.0813670016530238,4.7092918212886824e-05,0.00360552500239115,0.002320204833176846,-0.0026835623930563,0.002038119061822141,0.00389202028492985,0.0010215067772229305,,,,,-0.027838516306567217,0.0007087781113480078,-0.002724441399626724,0.0005545901548716997,,,2
0.02,baseline,baseline,within_condition_split,0.0,0.0,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.10766725563688334,0.0011595919134541918,0.00428211765741115,0.0014899427778198673,-0.0007229178729066559,0.0011316701165483998,0.005441011489474,0.0005908970612653048,,,,,,,,,,,2
0.02,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.0,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.10780625509256694,0.0002914535861311278,0.00358034458647615,0.00028961977814694707,0.0005141282845403999,0.0020620246900688883,0.00617257530913575,0.0014647984135483703,,,,,,,,,,,2
0.02,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.0,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.10883301942318065,0.001270401001112954,0.00309940646676205,0.0007663400704576062,0.0006283514290155001,0.00046175406111168503,0.0059004024351708,0.001978049736619058,,,,,,,,,,,2
0.02,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.0,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.10772541572726474,0.000852606844554788,0.0041031807240156995,0.0010593920297146371,8.691189757504994e-05,0.0024282200056385426,0.00708572978324405,0.0003380318837319859,,,,,,,,,,,2
0.02,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.0,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.1061722969620723,0.0005910041218158712,0.0030859809266004503,0.0007895196959380696,-0.00190131218851175,0.0007536668176222102,0.0052187704221862,5.6080614916120185e-05,,,,,,,,,,,2
0.02,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.0,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.10840641604398416,0.001004791506804404,0.00511756439837665,0.0005086805708977598,-0.00037695679222091193,0.000555004541598157,0.0060060454184124,0.0008289971322054863,,,,,,,,,,,2
0.02,closed_g3,closed_g3,within_condition_split,0.0,0.0,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.10755456639558104,0.0011594851344249111,0.00326732632161635,0.0008956008334654593,0.0005315496373564999,0.00031912460325489103,0.00591197847199675,0.0010350156566406488,,,,,,,,,,,2
0.02,baseline,factorized_g1_r1p5,cross_condition,0.00042470690095795,2.7102810816410125e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0785642419429527,0.0001387669927865032,0.00309628501715065,0.0004870286379396156,-0.00147105518454195,0.0031699461590353555,0.0061706377655107,0.0003054207971964347,,,,,-0.029172513421772447,0.0005728361564480401,-0.0013666603903588219,0.0015730987557267114,,,2
0.02,baseline,factorized_g1p5_r1p35,cross_condition,0.00057174195535475,4.1630714252383856e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.079187980153795,0.001724790563494328,0.00294887124426095,0.000867262863201229,-0.0009224715638663252,0.0014170852053111919,0.0046494451923319,0.0005584582119602397,,,,,-0.02906215737623699,0.0016693860196649395,-0.0008751883419207474,0.002213797294141235,,,2
0.02,baseline,factorized_g2_r1p35,cross_condition,0.0007241760613396499,5.986087259476229e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.07833190730290876,0.001686208518438162,0.0030476728578335997,0.0008060294103406957,-0.0008956044052530999,0.0008836993796551472,0.0068553040055806,0.001446077818953256,,,,,-0.0293644283791653,0.0018397010528878738,-0.000577601417587297,0.00023542443511007598,,,2
0.02,baseline,factorized_g2p5_r1p35,cross_condition,0.00088062719441945,7.669738612249566e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0777443519869129,0.0003831565721059423,0.0030366224222982,0.0023570420361860448,-0.0008943050060823,0.0025062629848061984,0.006990485990221999,0.00122548085595659,,,,,-0.029175424312564924,0.0004921414455291014,0.00041781002462690296,0.0026952646342692935,,,2
0.02,baseline,factorized_g3_r1,cross_condition,0.0010365326306782,8.972586603191162e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0779487156819632,0.0007082379347315025,0.0027231525955637003,0.0002095992684573053,-0.00105213053968335,0.0025294366039854024,0.0071615508797015,0.0008021856846560973,,,,,-0.030088120158470552,0.0007856381380563964,-0.000502193207119566,0.0016860992749121242,,,2
0.02,baseline,closed_g3,cross_condition,0.0010356459533795502,9.336185489654222e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.07891981740881024,0.00031242199925539296,0.0022663250941283002,0.0005011464781414851,-0.0023236098187771996,0.0023385452218454257,0.00545473882496025,0.0010413421525598274,,,,,-0.028691093607421947,0.0003123686097407501,-0.0022279257010021218,0.0016131478619437806,,,2
0.02,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.00027592625701795,7.657637856921248e-07,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.079693725040457,0.002769679566430891,0.0024591991000209,0.0003482392511480339,-0.00108586862902855,0.003357285167274979,0.0051209721191878,0.0012491532042162295,,,,,-0.028625912217416796,0.001988752272808848,-0.0016571084858064999,0.002095395791684692,,,2
0.02,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.00042410902096885,2.2502877427931376e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0788997286774358,0.000514956944377167,0.0028615628692859997,0.00038249291531620446,0.0004372947873477499,0.0064802990987850055,0.0081909696639398,0.0017249482068071346,,,,,-0.02886610673248005,5.707327096578114e-05,0.0001367746962900253,0.006663396756569833,,,2
0.02,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.0005716021114494,4.026464598914472e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.07948396785378635,0.0014335405135367,0.00222785228946855,0.0009040623483670133,-0.0033502422383173,0.002421373062876905,0.00748364803221385,0.0008870399673694757,,,,,-0.02750530817353327,0.0015833157813790694,-0.002656650286331625,0.001767194126653566,,,2
0.02,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.0007207924209069,5.366602672699938e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0798226463508229,0.0011826118313235218,0.0034686623567137496,0.0008923098815858929,-0.00026978594441184997,0.0008583241725368658,0.00592868935198365,0.002480200518340065,,,,,-0.028283689217452647,0.0005344892848557608,-0.0003383716905715939,0.0021668387883703884,,,2
0.02,factorized_g1_r1p5,closed_g3,cross_condition,0.0007200779218692001,5.708057999991346e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0770887719710788,0.00014953694098699763,0.0031339284682732997,0.00021033427448076297,-0.0027268816619515,0.0011777228133990967,0.0058758108824556,0.0008501045552082117,,,,,-0.030591638772995193,0.0005759324192910242,-0.0032497206228999497,1.2851833262792991e-05,,,2
0.02,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.0002766534598777,9.082769331136371e-07,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0799616340269161,9.222014914717247e-05,0.00186916800303565,0.0001925788740671473,-0.001547644860071,0.0034067097616738693,0.00792289421750415,0.0002857138130064833,,,,,-0.028317583548306595,0.0009692837736866911,-0.001905276523366275,0.0024234767894104406,,,2
0.02,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.00042474677320565005,2.459499101156511e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.08026475855250835,0.0026145750406494864,0.0032029739649176003,0.0009412872732497601,0.0017562769537064,0.0012147323790725954,0.0071063661065805,0.00011049404674594323,,,,,-0.02723789964011812,0.002274876601000935,0.002392757333454525,0.0013606887573278578,,,2
0.02,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.0005692361155524,3.8547079594205556e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.07863662843998935,0.0011083869859216955,0.0026163295886702997,0.00018644461464020307,-0.00011425962502294997,0.001695072383617883,0.0071460204579049,0.000903354410337328,,,,,-0.02998308929359305,2.9209268036981012e-05,-0.000239956943420244,0.0011866930822629618,,,2
0.02,factorized_g1p5_r1p35,closed_g3,cross_condition,0.00056866038357835,4.166693420060311e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.07874623487928645,0.0007415422607397034,0.0020076099421757,0.0008950786495064388,0.00017494400358529998,0.0015704032041148608,0.00362533231863225,0.0018377587787555395,,,,,-0.029447558030094398,0.00047340080702923897,-0.00040500652960069996,0.0011799638719315728,,,2
0.02,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0002766033285297,1.0462625870431514e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0783160555784839,0.0016098508982912642,0.00404107842618965,0.00019713416307469238,-0.00069762090003705,0.00033167602928513935,0.00599307370458335,0.003904178227724611,,,,,-0.028632800766184623,0.0014790495369218083,0.00020957924543130017,0.0012592673823452372,,,2
0.02,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.0004220319533487,2.2495263007247954e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0782433478617668,0.0016376187584428087,0.00305703771214095,0.0006364391952168592,-0.00221906737599515,0.0018404879601991986,0.00539342684812635,0.001810712193798727,,,,,-0.029822568023857646,0.0007089195827632028,-0.0020740449286722187,0.0009038802281790061,,,2
0.02,factorized_g2_r1p35,closed_g3,cross_condition,0.0004217545210849,2.521813875278865e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0796755164861377,0.00036916605883677745,0.0039839181996701,0.001180526303753373,0.0005323441609151001,0.002094525018608712,0.00487199397792065,0.0007258751471849338,,,,,-0.027964474575285198,0.0013752120483266196,0.00022311339344932514,0.0010399773174168865,,,2
0.02,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.00027444449369790004,8.946327140838103e-07,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.07987189171039374,0.001088962439690712,0.00270044819179175,0.0004866860437641029,0.0011459411645951,0.002080083735985507,0.0061859280243937,0.001733229807947593,,,,,-0.027417464792634474,0.000882068747196448,0.0022850756549614307,0.0019807525979734803,,,2
0.02,factorized_g2p5_r1p35,closed_g3,cross_condition,0.00027490781212685,1.0627056202021398e-06,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.0790233358072576,0.0008131821576235137,0.00269243078075285,0.00013277200398193018,-0.00206672841494175,0.0021116564475693036,0.005801275024319499,0.0004785984053643496,,,,,-0.02784009587156907,0.0010974226639280384,-0.001381847139364125,0.0023289275547529634,,,2
0.02,factorized_g3_r1,closed_g3,cross_condition,9.975512148230337e-05,1.3815543494422322e-07,0.9810866713523865,0.0012962684728010962,7.812833037612706,0.03688624232455909,0.07863621663134915,0.0009506741054987883,0.00246890594863175,0.0013954355092243628,-0.00129434181933895,0.001658546813078932,0.00708499783407715,0.0022868059995434435,,,,,-0.029344274588433444,0.0001314642151158669,-0.0013716382419067439,0.0012214822406524078,,,2
0.05,baseline,baseline,within_condition_split,0.0,0.0,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.10495680011820845,0.0006214901384973585,0.0036819006404593497,0.00033310672480725285,0.0011385231911375,0.0010381657130670804,0.0052786902517774,0.0020374375525824876,,,,,,,,,,,2
0.05,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.0,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.1043973884483632,0.0021976327124476214,0.0046215357596221,0.0004283994061135772,0.00076750856260375,0.001279587871895187,0.0042681178986346,0.0016392913856699306,,,,,,,,,,,2
0.05,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.0,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.1045734216806648,0.0015209368193978255,0.0042454937452943,0.0006507756253416546,-0.000830943687771362,0.0012742158031558127,0.0044129870730138,0.0007870804148760834,,,,,,,,,,,2
0.05,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.0,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.1046861913077142,0.0006108540199033268,0.0033055578588543997,0.0007799061525529488,0.00051507869517145,0.0008699960344485147,0.00596509074826445,5.043010160942337e-05,,,,,,,,,,,2
0.05,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.0,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.10435133911608785,0.0021365733854903906,0.00381810149433305,0.0004984733012414163,-0.00149058698862635,1.4732622724065778e-05,0.0043778595441215,0.0010069740368130503,,,,,,,,,,,2
0.05,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.0,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.10474061409046351,0.001597997970955675,0.00360665385535,0.0017475186249158669,9.502075889679997e-05,0.0008328044315095352,0.0062990532315152,0.0016925519007350016,,,,,,,,,,,2
0.05,closed_g3,closed_g3,within_condition_split,0.0,0.0,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.1041099467917607,0.00102367376599665,0.0031529869267668,0.0004132426599678028,-0.00228907508259355,0.000722101699236489,0.0060040531141408,0.0008259220008805525,,,,,,,,,,,2
0.05,baseline,factorized_g1_r1p5,cross_condition,0.00097109266789625,2.4570542547047558e-05,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.0772356525171023,0.0005253734396660963,0.0023968365797159,8.319981846798237e-05,0.00033270372847645,0.0007971145521234229,0.0040604459334409,0.0005572189928460778,,,,,-0.027441441766183523,0.0008841879858063987,-0.000620312148394175,0.0019559913446045565,,,2
0.05,baseline,factorized_g1p5_r1p35,cross_condition,0.00139937567291775,3.612108394476228e-05,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.07656688946303145,0.0006765918699989604,0.0020911756398687,0.00022897950871055857,-0.00018887212325439994,0.002151726677355256,0.00524627161199795,0.002375687807913231,,,,,-0.02819822143640517,0.0003946216089486365,-0.0003426618749374689,0.0009955359192438096,,,2
0.05,baseline,factorized_g2_r1p35,cross_condition,0.00184893666300915,4.823739739295688e-05,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.07749190695426925,0.0027616837759550025,0.0025731677816421003,4.162496992789409e-05,-0.00435415365733365,0.001630513207183883,0.00518251502796395,0.0008612692225412022,,,,,-0.027329588758692083,0.00214551169675466,-0.005180954600488124,0.001714598046493166,,,2
0.05,baseline,factorized_g2p5_r1p35,cross_condition,0.00230101891793305,6.037140922480842e-05,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.0763891538366023,0.00033023203240953455,0.0033276766725959,0.0006263340001653288,-0.0034043398222365,0.002626857835931383,0.00446750792903395,0.0016197784598522811,,,,,-0.02826491578054586,0.0010487997295843352,-0.003228307923492075,0.0031533070038269554,,,2
0.05,baseline,factorized_g3_r1,cross_condition,0.0026583465514704004,6.608971582379859e-05,0.9518264532089233,0.0013094182895365734,7.579698722199321,0.03534207048283092,0.0762823631171395,0.0011393007569690725,0.0018165776814771,0.00012925685219880183,-0.0019140074654394,0.001347186140234152,0.0067146331020222,0.00022246805061087264,,,,,-0.02856634398719647,2.9556702242548535e-05,-0.00253077944045655,0.0004117010679458441,,,2
