seed,condition,mode,gamma,response_scale,time,state_shift_mse_mean,state_shift_mse_std,state_shift_mse_q05,state_shift_mse_median,state_shift_mse_q95,energy_per_dimension_mean,energy_per_dimension_std,energy_per_dimension_q05,energy_per_dimension_median,energy_per_dimension_q95,nominal_gap_mse_mean,nominal_gap_mse_std,nominal_gap_mse_q05,nominal_gap_mse_median,nominal_gap_mse_q95,state_response_mse_mean,state_response_mse_std,state_response_mse_q05,state_response_mse_median,state_response_mse_q95,forcing_mse_mean,forcing_mse_std,forcing_mse_q05,forcing_mse_median,forcing_mse_q95,response_control_mse_mean,response_control_mse_std,response_control_mse_q05,response_control_mse_median,response_control_mse_q95,forcing_response_cross_mean,forcing_response_cross_std,forcing_response_cross_q05,forcing_response_cross_median,forcing_response_cross_q95,control_mse_mean,control_mse_std,control_mse_q05,control_mse_median,control_mse_q95,drift_mse_mean,drift_mse_std,drift_mse_q05,drift_mse_median,drift_mse_q95,baseline_drift_mse_mean,baseline_drift_mse_std,baseline_drift_mse_q05,baseline_drift_mse_median,baseline_drift_mse_q95,response_work_mean,response_work_std,response_work_q05,response_work_median,response_work_q95,forcing_work_mean,forcing_work_std,forcing_work_q05,forcing_work_median,forcing_work_q95,incremental_rate_q_mean,incremental_rate_q_std,incremental_rate_q_q05,incremental_rate_q_median,incremental_rate_q_q95
0,factorized_g1_r1p5,factorized,1.0,1.5,0.7,0.0283659710341016,0.0324864186901435,0.0031213834648951,0.0177860045805573,0.09363075196743,0.0141829855170508,0.0162432093450717,0.0015606917324475,0.0088930022902786,0.046815375983715,0.0068701893626712,0.0018459582686235,0.0042362281354144,0.0067537641152739,0.0100389949977397,0.1690797040527686,0.129422309857994,0.0268314372748136,0.1383504942059517,0.4349131450057028,0.0068701893626712,0.0018459582686235,0.0042362281354144,0.0067537641152739,0.0100389949977397,0.0422699260131921,0.0323555774644985,0.0067078593187034,0.0345876235514879,0.1087282862514257,-0.0005784944666993,0.001072186419294,-0.0025507486076094,-0.0004136598145123,0.0007941859628772,0.0479831265043467,0.0315703982279813,0.0122976314742118,0.0407874546945095,0.112425572797656,1.0330268883705138,0.4166270399193059,0.5055213838815689,0.9548505246639252,1.8607348918914797,0.7789661346971989,0.2925556411209907,0.418729518353939,0.7198579609394073,1.364032822847366,0.0607377862553112,0.0581351796288327,0.0077524777734652,0.0438228901475667,0.1824732832610607,0.0010379638182821,0.0006329964929765,-4.626337977242656e-05,0.0010383356711827,0.0020303248544223,2.382500922560692,0.3768893349572831,1.7891273856163026,2.3781275749206543,3.02246286869049
0,factorized_g1_r1p5,factorized,1.0,1.5,0.8,0.0514259759996784,0.0527120868109253,0.0067582969320937,0.0350045077502727,0.1591768324375152,0.0257129879998392,0.0263560434054626,0.0033791484660468,0.0175022538751363,0.0795884162187576,0.0072564690101426,0.0017441625740245,0.0047125365119427,0.007158980006352,0.0102082253433763,0.2106908572958782,0.1447963610421758,0.0416894637048244,0.1811351180076599,0.4987113311886784,0.0072564690101426,0.0017441625740245,0.0047125365119427,0.007158980006352,0.0102082253433763,0.0526727143239695,0.0361990902605439,0.0104223659262061,0.0452837795019149,0.1246778327971696,-0.0010546014869105,0.0010222770403774,-0.0029016717337071,-0.00089991724235,0.0002857155966921,0.0578199803037568,0.0353680323800208,0.0157420400530099,0.0510019585490226,0.1279167033731937,1.0412789554297923,0.4237317882414147,0.4987256497144699,0.9623435735702516,1.8720088601112364,0.7368770705461503,0.2820758127433404,0.3915689527988434,0.6794590950012207,1.283319920301437,0.0920573995672166,0.0789833531650363,0.0141906694509089,0.0709906071424484,0.2598806947469711,0.0009880083219759,0.0006522097892954,-0.0001548277650726,0.0010122415260411,0.0020150066586211,1.9747081005573277,0.283725341252584,1.5335186660289764,1.978321135044098,2.455380976200104
0,factorized_g1_r1p5,factorized,1.0,1.5,0.85,0.0664891568329185,0.065146538035937,0.0092410075012594,0.0472391191869974,0.2007213763892649,0.0332445784164592,0.0325732690179685,0.0046205037506297,0.0236195595934987,0.1003606881946324,0.0069544884082861,0.0017388435926673,0.0043770628748461,0.006873722653836,0.0098527217283844,0.2173179040933028,0.1467520835559986,0.0433883110061287,0.189172975718975,0.5124992132186889,0.0069544884082861,0.0017388435926673,0.0043770628748461,0.006873722653836,0.0098527217283844,0.0543294760233257,0.0366880208889996,0.0108470777515321,0.0472932439297437,0.1281248033046722,-0.0011795122720614,0.0009778564463031,-0.002915116038639,-0.0010481306817382,0.0001105091418139,0.058924939981196,0.0359556218197705,0.0157547168433666,0.0518880803138017,0.1319901272654533,1.018655144304037,0.421031769884206,0.4838294699788094,0.9361473321914672,1.8434362173080443,0.7068502051532268,0.2723886048418437,0.3817498311400413,0.6501807272434235,1.2516466856002806,0.1071864371616393,0.0890402618812574,0.0173237251117825,0.0834037996828556,0.2930872872471808,0.0009091860148437,0.0006408041895906,-0.0001896603891509,0.0009693262691143,0.0018733264645561,1.759078092098236,0.230617578550362,1.392508965730667,1.7594454884529114,2.146587812900543
0,factorized_g1_r1p5,factorized,1.0,1.5,0.9,0.0835987314824014,0.0790365431682042,0.0121210178826004,0.0608686152845621,0.2460165306925773,0.0417993657412007,0.0395182715841021,0.0060605089413002,0.030434307642281,0.1230082653462886,0.0058505158871412,0.0017667994368963,0.0033072837162762,0.0057678217999637,0.0089293279219418,0.2070036628153175,0.1439326103060089,0.0396730624139308,0.1788399219512939,0.4943456560373305,0.0058505158871412,0.0017667994368963,0.0033072837162762,0.0057678217999637,0.0089293279219418,0.0517509157038293,0.0359831525765022,0.0099182656034827,0.0447099804878234,0.1235864140093326,-0.0011031323200177,0.0009404469426967,-0.0028822595020756,-0.0009487130446359,9.701577000669192e-05,0.0553951668967492,0.0354709049876639,0.013772633112967,0.0481261648237705,0.1253512114286422,0.968067106962204,0.4102430686133962,0.4686850488185882,0.8775476515293121,1.7730697989463795,0.6713961061537266,0.2581038470268266,0.3779672250151634,0.6172697842121124,1.1749217569828032,0.1189968543616123,0.098020185312607,0.0194137054495513,0.0930929109454155,0.3199169874191283,0.0007818865019689,0.000616529719676,-0.0002402628175332,0.000810495839687,0.0016626329976133,1.5266561052799226,0.1701818427381532,1.255953812599182,1.5298328399658203,1.8036262273788453
0,factorized_g1_r1p5,factorized,1.0,1.5,0.93,0.0945541994436644,0.0879893918388264,0.0139600268565118,0.0693186447024345,0.2751712679862974,0.0472770997218322,0.0439946959194132,0.0069800134282559,0.0346593223512172,0.1375856339931487,0.0046042041978798,0.0017344119574473,0.0023178998730145,0.0044553966727107,0.0076709535671398,0.189923119559884,0.1390686108550801,0.0345218565315008,0.161094568669796,0.4551005959510802,0.0046042041978798,0.0017344119574473,0.0023178998730145,0.0044553966727107,0.0076709535671398,0.047480779889971,0.03476715271377,0.0086304641328752,0.040273642167449,0.11377514898777,-0.0009053749467057,0.0009301890710609,-0.0027271273895166,-0.0007199888350442,0.0001986955721804,0.0502742343456484,0.0344072454783362,0.0112888658884912,0.0430404748767614,0.1158477753400802,0.9243208367228508,0.3961925757275972,0.4648120015859603,0.8318184614181519,1.7050691246986378,0.6519681875705718,0.2464448215990755,0.3825189173221588,0.5943219661712646,1.1305197119712829,0.1230182496369816,0.1024393834660744,0.0200002342462539,0.0958434417843818,0.3305981025099754,0.0006622327874047,0.0006194560010981,-0.0004161784119787,0.0006851757643744,0.0015897852776106,1.374988444447517,0.1293966570764186,1.170234251022339,1.3757969737052915,1.5883159220218657
0,factorized_g1_r1p5,factorized,1.0,1.5,0.95,0.1019923534595873,0.0941699197989324,0.0151789990253746,0.0749013386666774,0.2958781495690344,0.0509961767297936,0.0470849598994662,0.0075894995126873,0.0374506693333387,0.1479390747845172,0.0034579879266675,0.0016393329701276,0.0015132339438423,0.0031949481926858,0.0065302979201078,0.1731583013711497,0.1337920860397092,0.0293201809749007,0.1422223299741745,0.4230025559663772,0.0034579879266675,0.0016393329701276,0.0015132339438423,0.0031949481926858,0.0065302979201078,0.0432895753427874,0.0334480215099273,0.0073300452437251,0.0355555824935436,0.1057506389915943,-0.0006899261766911,0.0008854664241777,-0.0024920733645558,-0.0004900540807284,0.000282668271393,0.045367710822029,0.033214968306868,0.0093369637615978,0.0376348495483398,0.1075807161629199,0.8911046815812588,0.3818028733449167,0.4648107320070266,0.7988473773002625,1.6679890632629393,0.6432515988945962,0.2371977204118004,0.3826513692736625,0.5872696340084076,1.0890837609767914,0.1238447449910454,0.1047851630634446,0.0197555075399577,0.0956306271255016,0.3355595350265501,0.0005412111509722,0.0006104249395245,-0.000476134904602,0.0005381808150559,0.0014981911866925,1.267708144247532,0.0996117920090109,1.1145538687705994,1.2685186862945557,1.43862447142601
0,factorized_g1_r1p5,factorized,1.0,1.5,0.97,0.1094217079188674,0.1004853690957206,0.0163674087263643,0.08081791177392,0.3167321518063544,0.0547108539594337,0.0502426845478603,0.0081837043631821,0.04040895588696,0.1583660759031772,0.0021800281676696,0.0015214373528376,0.0008481443976052,0.0017948761815205,0.0046078231418505,0.1516868827254511,0.126419175546483,0.02381202140823,0.1184344179928302,0.3928236529231069,0.0021800281676696,0.0015214373528376,0.0008481443976052,0.0017948761815205,0.0046078231418505,0.0379217206813627,0.0316047938866207,0.0059530053520575,0.0296086044982075,0.0982059132307767,-0.0003921392731444,0.0008436989744403,-0.0019386354717426,-0.0001851311535574,0.0004120467507163,0.0393174704539123,0.0315011233878483,0.0072076380252838,0.0311433617025613,0.099841035157442,0.8593129193782807,0.3633805058381966,0.4690296679735183,0.7641013860702515,1.5944438815116877,0.6422952079176902,0.2269782408329772,0.3956044986844063,0.5872338116168976,1.054655957221985,0.1228453950160183,0.106656746185621,0.0194043327122926,0.0934383906424045,0.3380755335092544,0.0004078609301677,0.0006160173555945,-0.0004875351602095,0.0003760071558644,0.0014125868969131,1.1542812596559524,0.0657499893529148,1.0571929037570953,1.1526737213134766,1.2590185105800629
0,factorized_g1_r1p5,factorized,1.0,1.5,0.98,0.113095786653459,0.1036873090904197,0.0169415197335183,0.0836267843842506,0.3271596759557723,0.0565478933267295,0.0518436545452098,0.0084707598667591,0.0418133921921253,0.1635798379778861,0.0016660640083428,0.0016163034217489,0.0006582710862858,0.0012528633233159,0.0036591668264009,0.1391173925208859,0.1216809464306368,0.021188404969871,0.1058413051068782,0.369304035604,0.0016660640083428,0.0016163034217489,0.0006582710862858,0.0012528633233159,0.0036591668264009,0.0347793481302214,0.0304202366076592,0.0052971012424677,0.0264603262767195,0.092326008901,-0.0002229491245243,0.0008713470219469,-0.0016487457207404,-4.039090345031582e-05,0.0006160062737762,0.035999513855786,0.0304047420106408,0.0063728973269462,0.027719940058887,0.0949563100934028,0.8487028136849404,0.3517806540385025,0.4799612045288086,0.76212477684021,1.5575944423675527,0.6477002249658108,0.22090035168388,0.4079412519931793,0.5961928963661194,1.0508038759231566,0.1215525418464094,0.1075079063723857,0.0186470849439501,0.091509610414505,0.3387728437781331,0.0003538802445455,0.0006776174535317,-0.000568135510548,0.000318984297337,0.0014665193390101,1.0941368799209594,0.0458714312164985,1.0301743030548096,1.0912147164344788,1.1633376717567443
0,factorized_g1_r1p5,factorized,1.0,1.5,0.99,0.1167266983194276,0.1069201914480006,0.0175000057555735,0.0863674655556678,0.3375713989138602,0.0583633491597138,0.0534600957240003,0.0087500028777867,0.0431837327778339,0.1687856994569301,0.0011068006531277,0.0017979575446375,0.0003924677017494,0.0007046096725389,0.0023928339360281,0.1274363796417601,0.1154531552135582,0.0192941647954285,0.0947871580719947,0.3537570521235464,0.0011068006531277,0.0017979575446375,0.0003924677017494,0.0007046096725389,0.0023928339360281,0.03185909491044,0.0288632888033895,0.0048235411988571,0.0236967895179986,0.0884392630308866,-9.419990379228694e-05,0.0006684993779542,-0.0009968154481612,7.695630301896017e-06,0.0006152697809739,0.0327774958515074,0.0291747268151096,0.005399595410563,0.0248301560059189,0.0898663327097892,0.8419748140871525,0.3356017509121635,0.4876401364803314,0.7571034133434296,1.5079552769660949,0.6574576355218887,0.2113620117152815,0.422116057574749,0.6102189123630524,1.0497868061065672,0.1203088455963879,0.1083993299385673,0.0181715750135481,0.0898785814642906,0.3435293376445769,0.0002027632405051,0.0006337535366616,-0.0006330063741188,0.0001515466283308,0.0012718298647087,1.0395618547797203,0.0252386945717332,1.0100753009319303,1.038274168968201,1.0734252750873563
0,factorized_g1_r1p5,factorized,1.0,1.5,1.0,0.1203395257857628,0.110190302252814,0.0180470855906605,0.0890736617147922,0.3479791030287741,0.0601697628928814,0.055095151126407,0.0090235427953302,0.0445368308573961,0.173989551514387,0.0006537407162832,0.0017089054722073,0.0002975118855829,0.0003767283924389,0.0007441248046234,0.1215417660409584,0.1097529356870794,0.0183291777037084,0.0912529528141021,0.3480248227715491,0.0006537407162832,0.0017089054722073,0.0002975118855829,0.0003767283924389,0.0007441248046234,0.0303854415102396,0.0274382339217698,0.0045822944259271,0.0228132382035255,0.0870062056928872,3.38602380913926e-05,0.0006497098206337,-0.0003011957422131,1.142619839811232e-05,0.0002928847519797,0.0311069026431068,0.0280983713555102,0.0050726974615827,0.0233509838581085,0.0877826150506734,0.8355636576116086,0.3212643793101178,0.4910578295588493,0.7565777599811554,1.4654307305812837,0.6626954740583897,0.1983283642807473,0.4327109113335609,0.6191422939300537,1.0429575204849244,0.1205917994217015,0.1096084270131415,0.0181434636004269,0.089900404214859,0.3471325710415839,0.0001355550116659,0.0010134058251534,-0.0004405154264532,6.107908484409563e-05,0.0006903406552737,1.006050742328167,0.0087631643821411,0.9928990334272384,1.0064263939857483,1.017693817615509
