seed,time,condition_a,condition_b,comparison,paired_rms,baseline_projection_scale,rbf_bandwidth,swd_mean,swd_std,linear_mmd2_mean,linear_mmd2_std,c2st_auc_mean,c2st_auc_std,swd_mean_excess_over_split_null,linear_mmd2_mean_excess_over_split_null,c2st_auc_mean_excess_over_split_null
0,0.5,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.6438988447189331,5.130008835139779,0.0720996063653354,0.0023123328037576,0.0013220877151719,0.0068893632310243,,,,,
0,0.5,closed_g3,closed_g3,within_condition_split,0.0,0.6438988447189331,5.130008835139779,0.0712214635389544,0.0013056691725027,-0.0021670067801303,0.004778115282503,,,,,
0,0.5,baseline,factorized_g1_r1p5,cross_condition,0.0775939151644706,0.6438988447189331,5.130008835139779,0.0535043125961732,0.0027863927266558,-0.0018683827948907,0.0064847479729399,,,-0.016605307557476794,-0.0042095722902736,
0,0.5,baseline,factorized_g1p5_r1p35,cross_condition,0.0824427977204322,0.6438988447189331,5.130008835139779,0.0536119828168227,0.0009644659355753,0.0019771658367156,0.0040498539084264,,,-0.016800627814890744,0.0030897231414009,
0,0.5,baseline,factorized_g2_r1p35,cross_condition,0.1015564277768135,0.6438988447189331,5.130008835139779,0.0541860282142193,0.0020741314012215,-0.0015433696267976,0.008248379112601,,,-0.017451514813220805,-0.0016916247518938,
0,0.5,baseline,factorized_g2p5_r1p35,cross_condition,0.119148202240467,0.6438988447189331,5.130008835139779,0.0531130571032641,0.0017611829415772,-0.0018862462700741,0.00573314063346,,,-0.017424443637933898,-0.001194573846409,
0,0.5,baseline,factorized_g3_r1,cross_condition,0.0912412256002426,0.6438988447189331,5.130008835139779,0.055075868239584,0.0016061681791377,0.000170872993065,0.005914447626076,,,-0.015678610255174995,-0.0015165047132079498,
0,0.5,baseline,closed_g3,cross_condition,0.101799726486206,0.6438988447189331,5.130008835139779,0.0540443351376805,0.0012914913673199,-0.004436625501329,0.0047917235716119,,,-0.016271071943888,-0.00437945595995085,
0,0.5,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0154802221804857,0.6438988447189331,5.130008835139779,0.052610714710517,0.0024836811567518,-0.0004347970186659,0.0073164199694835,,,-0.018502165450663847,0.00038923848801050015,
0,0.5,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.0362332910299301,0.6438988447189331,5.130008835139779,0.0522911327448669,0.0022119500358331,-0.0034172853634778,0.0060138740974955,,,-0.020046679812040592,-0.0038540622865829,
0,0.5,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.0564601756632328,0.6438988447189331,5.130008835139779,0.0540153749215193,0.0015892024404064,-0.0005740317245125,0.006574960483035,,,-0.017222395349146095,-0.0001708810988562999,
0,0.5,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.0458707995712757,0.6438988447189331,5.130008835139779,0.0522017990864052,0.0023936002983586,0.003228261108382,0.0089412877627247,,,-0.019252948937821195,0.0012523616041001501,
0,0.5,factorized_g1_r1p5,closed_g3,cross_condition,0.0656701326370239,0.6438988447189331,5.130008835139779,0.0523215056042917,0.0023303186532043,-0.0014521411777428,0.0091280934638683,,,-0.01869417100674419,-0.0016834934343735498,
0,0.5,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.0252989288419485,0.6438988447189331,5.130008835139779,0.0517761066042589,0.0014777606406142,0.0003430753235713,0.0063930098836612,,,-0.020864696430712044,0.0033600452005344,
0,0.5,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.0462566874921321,0.6438988447189331,5.130008835139779,0.0538135101404404,0.0023391663479822,-0.0007510815813628,0.0056174601235387,,,-0.017727250608288454,0.0031058158443616,
0,0.5,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.0333147346973419,0.6438988447189331,5.130008835139779,0.0537635365051374,0.0021476355148231,-0.0020701662738523,0.0052609783825527,,,-0.017994201997152452,-0.0005923189780659497,
0,0.5,factorized_g1p5_r1p35,closed_g3,cross_condition,0.0592715181410312,0.6438988447189331,5.130008835139779,0.0535184270186098,0.0036042067840399,-0.0039872983951014,0.0073015787954263,,,-0.01780024007048954,-0.0007649038516639494,
0,0.5,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0235701259225606,0.6438988447189331,5.130008835139779,0.0520758095883894,0.0027132294455119,-0.0001199142600756,0.0110521596847382,,,-0.020689883556066095,0.0024761707358673,
0,0.5,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.0354483984410762,0.6438988447189331,5.130008835139779,0.0535170490836292,0.0013651182227943,-0.0033713241748319,0.0078043304668297,,,-0.019465621814387296,-0.00315428930882705,
0,0.5,factorized_g2_r1p35,closed_g3,cross_condition,0.0586836636066436,0.6438988447189331,5.130008835139779,0.0530608870098592,0.0027354749835338,0.0001323902805969,0.0061031384348155,,,-0.0194827124749668,0.00209397239425285,
0,0.5,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.0468505769968032,0.6438988447189331,5.130008835139779,0.0543794991391916,0.0026188269194373,-0.00045008070664,0.0058367402792753,,,-0.0175031294725828,0.00060688170812615,
0,0.5,factorized_g2p5_r1p35,closed_g3,cross_condition,0.0643964111804962,0.6438988447189331,5.130008835139779,0.0538285564638392,0.0018248586253158,-0.0042998811609447,0.0050013695935922,,,-0.017615000734744687,-0.0014983714985274494,
0,0.5,factorized_g3_r1,closed_g3,cross_condition,0.0569916404783725,0.6438988447189331,5.130008835139779,0.0527496106196954,0.0019196809137751,-0.0041234180213488,0.0068386780155391,,,-0.018910924332449487,-0.0037009584888695996,
0,0.6,baseline,baseline,within_condition_split,0.0,0.6298627853393555,4.990778753834537,0.0677187270930498,0.0024575869895131,0.0016107830963911,0.0061573319936377,0.5278222222222222,0.016826140744261,,,
0,0.6,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.6298627853393555,4.990778753834537,0.0703602502543909,0.0026909816932491,0.001238797422861,0.0054529270770517,0.5254814814814814,0.0183155514213553,,,
0,0.6,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.6298627853393555,4.990778753834537,0.0704771836701757,0.0022317173882199,0.0002482287232502,0.004567342901232,0.5388888888888889,0.0237278811881509,,,
0,0.6,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.6298627853393555,4.990778753834537,0.0696953332305566,0.0021016660261257,0.0004466103053406,0.0061893901187868,0.5411851851851852,0.0166195085921221,,,
0,0.6,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.6298627853393555,4.990778753834537,0.0715116394199939,0.0024967586803214,0.0001132511369033,0.0089951025651214,0.528962962962963,0.021407940529053,,,
0,0.6,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.6298627853393555,4.990778753834537,0.0722363790666284,0.0016034704583488,0.0013602147157686,0.0057629662964319,0.5419111111111111,0.0273570989726164,,,
0,0.6,closed_g3,closed_g3,within_condition_split,0.0,0.6298627853393555,4.990778753834537,0.0708296550019969,0.0017272139227563,-0.0014904008027701,0.0077694450652626,0.5130370370370371,0.0121961202763107,,,
0,0.6,baseline,factorized_g1_r1p5,cross_condition,0.1181876137852668,0.6298627853393555,4.990778753834537,0.0534990578471112,0.001498724998859,-0.0016662159978453,0.0047162440739083,0.5024296296296297,0.0017846164761869,-0.015540430826609136,-0.00309100625747135,-0.024222222222222145
0,0.6,baseline,factorized_g1p5_r1p35,cross_condition,0.120696909725666,0.6298627853393555,4.990778753834537,0.0543478621839659,0.0005225006766283,0.0039670345833434,0.0075848496386169,0.5055259259259259,0.0010464126451205,-0.014750093197646856,0.00303752867352275,-0.02782962962962965
0,0.6,baseline,factorized_g2_r1p35,cross_condition,0.1459040343761444,0.6298627853393555,4.990778753834537,0.0538116470196337,0.0026503791849592,-0.0015206216262627,0.0054526128770251,0.5048592592592592,0.0045067484834417,-0.014895383142169497,-0.00254931832712855,-0.029644444444444473
0,0.6,baseline,factorized_g2p5_r1p35,cross_condition,0.1685981154441833,0.6298627853393555,4.990778753834537,0.0567306598131893,0.0018823730285477,-0.0031749185914393,0.0038328413514829,0.5088592592592592,0.0037757728884759,-0.012884523443332553,-0.0040369357080865,-0.01953333333333329
0,0.6,baseline,factorized_g3_r1,cross_condition,0.1228215768933296,0.6298627853393555,4.990778753834537,0.0542280447629596,0.0021391973428259,-0.002746794732718,0.0044326937842152,0.5045185185185185,0.0030131672629863,-0.015749508316879504,-0.0042322936387978495,-0.030348148148148124
0,0.6,baseline,closed_g3,cross_condition,0.1399176865816116,0.6298627853393555,4.990778753834537,0.0548198530671211,0.0032726316095071,-0.0015295957941145,0.0067121644504069,0.5045037037037038,0.0038166194940208,-0.014454337980402243,-0.001589786940925,-0.015925925925925788
0,0.6,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0237480923533439,0.6298627853393555,4.990778753834537,0.0518714468159319,0.0016890340552017,0.0047960205799887,0.0056783314599222,0.5012296296296297,0.0007060001515522,-0.0185472701463514,0.0040525075069331,-0.030955555555555403
0,0.6,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.0514567196369171,0.6298627853393555,4.990778753834537,0.0522676755774416,0.0021120854466649,-0.0001526339351057,0.0056396888280166,0.5011259259259259,0.0012174316891289,-0.017760116165032154,-0.0009953377992065,-0.03220740740740746
0,0.6,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.0787824913859367,0.6298627853393555,4.990778753834537,0.0541651265117801,0.0028403604500209,-0.0019361235333861,0.0075255783781891,0.5007851851851852,0.0003564802789782,-0.0167708183254123,-0.00261214781326825,-0.026437037037037037
0,0.6,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.0671802386641502,0.6298627853393555,4.990778753834537,0.0537040495556006,0.0017911592637874,-0.0013611209305139,0.0052966917494055,0.5026962962962963,0.0022794122410413,-0.01759426510490905,-0.0026606269998287,-0.031000000000000028
0,0.6,factorized_g1_r1p5,closed_g3,cross_condition,0.0954015105962753,0.6298627853393555,4.990778753834537,0.0537593541959256,0.0028763305146616,0.0022277956155486,0.0025498013816279,0.5022814814814814,0.0023018332289703,-0.016835598432268305,0.00235359730550315,-0.01697777777777787
0,0.6,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.0369788073003292,0.6298627853393555,4.990778753834537,0.0530989791156105,0.0032693006490663,-0.0040980732735676,0.0035593972763057,0.5017777777777779,0.0013094150989027,-0.016987279334755648,-0.004445492787862999,-0.038259259259259215
0,0.6,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.0658054947853088,0.6298627853393555,4.990778753834537,0.0523740279649244,0.0019435737314069,-0.0031740967065089,0.0083981337607441,0.5039703703703703,0.0026433548953708,-0.018620383580160403,-0.00335483663658565,-0.029955555555555624
0,0.6,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.0493579097092151,0.6298627853393555,4.990778753834537,0.0525233720321112,0.0018904708633702,-0.0045162179251947,0.0079803336948035,0.5039555555555556,0.0009365025558091,-0.01883340933629085,-0.0053204396447041,-0.03644444444444439
0,0.6,factorized_g1p5_r1p35,closed_g3,cross_condition,0.0867177546024322,0.6298627853393555,4.990778753834537,0.0533499078241805,0.0012377202147385,0.0001067356984904,0.0051256173528727,0.5028148148148148,0.0012174316891289,-0.017303511511905796,0.00072782173825035,-0.02314814814814814
0,0.6,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0341260805726051,0.6298627853393555,4.990778753834537,0.0528113580976476,0.0024026735627771,-0.0024289412070867,0.0067070520612571,0.5018666666666666,0.0019250140291295,-0.017792128227627643,-0.0027088719282086495,-0.03320740740740746
0,0.6,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.0568736344575881,0.6298627853393555,4.990778753834537,0.0517950040303037,0.0026025349173575,-0.0021723631770135,0.0085062977496296,0.5012444444444445,0.0012934784187426,-0.01917085211828879,-0.0030757756875681,-0.04030370370370362
0,0.6,factorized_g2_r1p35,closed_g3,cross_condition,0.0880169495940208,0.6298627853393555,4.990778753834537,0.0534611050247099,0.0033680474991367,-0.0044783371782592,0.0065115478135329,0.5022074074074074,0.0014307614019466,-0.016801389091566844,-0.00395644192954445,-0.02490370370370365
0,0.6,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.0734640732407569,0.6298627853393555,4.990778753834537,0.0523047716874165,0.0015497822126434,-0.0019115241987604,0.0067407456691968,0.5031111111111112,0.0032230650238784,-0.019569237555894653,-0.00264825712509635,-0.03232592592592587
0,0.6,factorized_g2p5_r1p35,closed_g3,cross_condition,0.0966776311397552,0.6298627853393555,4.990778753834537,0.0546937878174349,0.0020312262030054,-0.000355573709793,0.0046629785384116,0.5017925925925926,0.0001850369777303,-0.016476859393560493,0.00033300112314039993,-0.01920740740740745
0,0.6,factorized_g3_r1,closed_g3,cross_condition,0.0839665308594703,0.6298627853393555,4.990778753834537,0.0528036828339475,0.0024804200832952,-0.0012645865475698,0.0085296081346092,0.5023407407407406,0.0018434178312068,-0.01872933420036514,-0.0011994935040690502,-0.025133333333333452
0,0.7,baseline,baseline,within_condition_split,0.0,0.64177006483078,5.055098931706794,0.0705352730974242,0.0024892131677395,-0.000147315472657,0.0038658616226533,,,,,
0,0.7,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.64177006483078,5.055098931706794,0.0721433499773281,0.0030831387086586,-0.0040302955386633,0.0046993584744125,,,,,
0,0.7,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.64177006483078,5.055098931706794,0.0722419256061927,0.0030454363135407,0.002250526459531,0.0060004459624887,,,,,
0,0.7,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.64177006483078,5.055098931706794,0.0753484130010917,0.0021617996597225,0.0028430384440895,0.0074896873771238,,,,,
0,0.7,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.64177006483078,5.055098931706794,0.0749392595437607,0.0018481378906186,-2.192562728771471e-05,0.0067326038148246,,,,,
0,0.7,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.64177006483078,5.055098931706794,0.0734501419857757,0.0022938824626404,0.0012687124639314,0.0045742333905309,,,,,
0,0.7,closed_g3,closed_g3,within_condition_split,0.0,0.64177006483078,5.055098931706794,0.0720448374249656,0.0030613079448754,-0.000145577536402,0.0047719766998957,,,,,
0,0.7,baseline,factorized_g1_r1p5,cross_condition,0.1684221476316452,0.64177006483078,5.055098931706794,0.0560464529591001,0.0020474657773983,0.0021793422584192,0.0065896443739986,,,-0.015292858578276058,0.00426814776407935,
0,0.7,baseline,factorized_g1p5_r1p35,cross_condition,0.1667767316102981,0.64177006483078,5.055098931706794,0.0570049362689989,0.0019598863704318,-0.0034592833169334,0.0089761970846385,,,-0.014383663082809556,-0.0045108888103704,
0,0.7,baseline,factorized_g2_r1p35,cross_condition,0.198454201221466,0.64177006483078,5.055098931706794,0.0600478063061293,0.0023942617744638,-0.0034168926823365,0.0067234792158144,,,-0.012894036743128653,-0.00476475416805275,
0,0.7,baseline,factorized_g2p5_r1p35,cross_condition,0.2264159619808197,0.64177006483078,5.055098931706794,0.0631350107927073,0.0034297274349914,-0.0033417322429317,0.0071364460148147,,,-0.009602255527885156,-0.0032571116929593427,
0,0.7,baseline,factorized_g3_r1,cross_condition,0.1579091697931289,0.64177006483078,5.055098931706794,0.0588234544517304,0.0030127735704794,0.0012563903568427,0.0051332980692021,,,-0.013169253089869548,0.0006956918612054999,
0,0.7,baseline,closed_g3,cross_condition,0.1829785257577896,0.64177006483078,5.055098931706794,0.059189093261927,0.002746489481778,-0.0009971818999656,0.0045578897774754,,,-0.012100961999267905,-0.0008507353954361001,
0,0.7,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0353256613016128,0.64177006483078,5.055098931706794,0.0537314672369021,0.0022631810063667,-0.0037040360419093,0.0088696408981856,,,-0.01846117055485831,-0.00281415150234315,
0,0.7,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.0705402195453643,0.64177006483078,5.055098931706794,0.0559609565247547,0.003285325877931,-0.0049065038630462,0.0045394063694929,,,-0.01778492496445521,-0.0043128753157593,
0,0.7,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.1057764738798141,0.64177006483078,5.055098931706794,0.0579323367799894,0.002216450756546,-0.0032261617933596,0.0105446318412312,,,-0.015608967980555007,-0.0012000512103840927,
0,0.7,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.0962116792798042,0.64177006483078,5.055098931706794,0.0556325143463977,0.0021201453186132,-0.0014047559411711,0.0087508732180359,,,-0.017164231635154188,-2.3964403805149925e-05,
0,0.7,factorized_g1_r1p5,closed_g3,cross_condition,0.1323407888412475,0.64177006483078,5.055098931706794,0.055842858766655,0.0019137991058316,-0.0004381282329767,0.007092609509594,,,-0.016251234934491862,0.0016498083045559503,
0,0.7,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.0515395775437355,0.64177006483078,5.055098931706794,0.0538730738149569,0.002564749923511,-0.0035833250339302,0.0080900909882102,,,-0.0199220954886853,-0.00613010748574045,
0,0.7,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.0894548371434211,0.64177006483078,5.055098931706794,0.0565323328584953,0.0025203622864287,0.0004070406303972,0.0062478879460572,,,-0.0170582597164814,-0.0007072597857244428,
0,0.7,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.0712189748883247,0.64177006483078,5.055098931706794,0.0549062899827773,0.0022522932974915,-0.0001297837601392,0.0044826157757493,,,-0.0179397438132069,-0.0018894032218704,
0,0.7,factorized_g1p5_r1p35,closed_g3,cross_condition,0.1199964582920074,0.64177006483078,5.055098931706794,0.057292742764949,0.0016291128704029,0.0008515183977176,0.0059665264352303,,,-0.014850638750630155,-0.00020095606384690006,
0,0.7,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0471903681755065,0.64177006483078,5.055098931706794,0.0532439470882621,0.0027218318251931,-0.0021361961311589,0.0027838266965079,,,-0.0218998891841641,-0.003546752539559793,
0,0.7,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.0850079432129859,0.64177006483078,5.055098931706794,0.0566680833083878,0.0025172330801099,9.459719582430304e-05,0.0086095011046995,,,-0.017731194185045894,-0.001961278258186147,
0,0.7,factorized_g2_r1p35,closed_g3,cross_condition,0.1237598434090614,0.64177006483078,5.055098931706794,0.0569215621034885,0.001762667761259,7.219490747946043e-05,0.0071303268545581,,,-0.016775063109540155,-0.0012765355463642894,
0,0.7,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.107160747051239,0.64177006483078,5.055098931706794,0.0560612598404573,0.0019781233487784,-0.0005269505228533,0.007951535654432,,,-0.018133440924310892,-0.0011503439411751427,
0,0.7,factorized_g2p5_r1p35,closed_g3,cross_condition,0.1357845067977905,0.64177006483078,5.055098931706794,0.057843736385441,0.0019619255596761,0.0010445388325309,0.0070784710819216,,,-0.015648312098922153,0.0011282904143757573,
0,0.7,factorized_g3_r1,closed_g3,cross_condition,0.1153259500861167,0.64177006483078,5.055098931706794,0.0555653826946474,0.0023007783598018,0.0002741516431224,0.008781905211233,,,-0.01718210701072325,-0.00028741582064230006,
0,0.8,baseline,baseline,within_condition_split,0.0,0.6782854795455933,5.315854059813735,0.0758489326379442,0.0011102760306488,-0.0029589707538278,0.0074154752584565,0.5193777777777778,0.0026964997888208,,,
0,0.8,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.6782854795455933,5.315854059813735,0.0771961937615916,0.0036709790824397,0.0013994376990556,0.0092493404504834,0.5226666666666667,0.0160632699652128,,,
0,0.8,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.6782854795455933,5.315854059813735,0.0763119646904339,0.0018351242694662,0.0037827854691677,0.0046613694572164,0.5228296296296295,0.0318299907753238,,,
0,0.8,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.6782854795455933,5.315854059813735,0.0768372759396747,0.0033852405326524,-0.0009950562924033,0.0109661947845607,0.5189333333333334,0.0156029120422289,,,
0,0.8,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.6782854795455933,5.315854059813735,0.077946188401332,0.0033354488009551,0.0030790083443833,0.0069382463362785,0.5257481481481482,0.0311330821889571,,,
0,0.8,factorized_g3_r1,factorized_g3_r1,within_condition_split,0.0,0.6782854795455933,5.315854059813735,0.0800917610481077,0.004342536227484,-0.001231230535,0.0126427132606479,0.5217925925925926,0.0269282112230051,,,
0,0.8,closed_g3,closed_g3,within_condition_split,0.0,0.6782854795455933,5.315854059813735,0.0808743284546474,0.0039693317644982,0.0031748341065749,0.005479084208757,0.5077481481481482,0.0047233244900898,,,
0,0.8,baseline,factorized_g1_r1p5,cross_condition,0.2267730236053466,0.6782854795455933,5.315854059813735,0.0636341751917591,0.0029385409611781,-0.0045217460788445,0.0061358554578308,0.5058074074074074,0.0074521463751531,-0.012888388008008816,-0.0037419795514583997,-0.015214814814814903
0,0.8,baseline,factorized_g1p5_r1p35,cross_condition,0.219284176826477,0.6782854795455933,5.315854059813735,0.0632747032839461,0.0040921432854415,0.0002073919565432,0.0055992764171632,0.505674074074074,0.0063458096734398,-0.012805745380242956,-0.00020451540112674985,-0.015429629629629571
0,0.8,baseline,factorized_g2_r1p35,cross_condition,0.257718026638031,0.6782854795455933,5.315854059813735,0.0669708213181896,0.002874248168914,-0.0005299568051705,0.0083078071134187,0.517525925925926,0.0024675006931674,-0.009372282970619844,0.0014470567179450501,-0.0016296296296296475
0,0.8,baseline,factorized_g2p5_r1p35,cross_condition,0.291069895029068,0.6782854795455933,5.315854059813735,0.0727587651871772,0.0023006165795915,0.0024350626930601,0.0077089897888192,0.5089037037037037,0.003420875155757,-0.004138795332460907,0.0023750438977823505,-0.01365925925925926
0,0.8,baseline,factorized_g3_r1,cross_condition,0.1953702270984649,0.6782854795455933,5.315854059813735,0.063826105740362,0.0027559033046832,-0.0017846198185074,0.0086265695004102,0.504725925925926,0.0062954945023251,-0.014144241102663949,0.0003104808259065002,-0.01585925925925924
0,0.8,baseline,closed_g3,cross_condition,0.2294765263795852,0.6782854795455933,5.315854059813735,0.0653431497482271,0.0034770910180841,-0.00190683306821,0.0088266335354983,0.5113333333333333,0.0122285236281186,-0.013018480798068707,-0.00201476474458355,-0.0022296296296296925
0,0.8,factorized_g1_r1p5,factorized_g1p5_r1p35,cross_condition,0.0502828285098075,0.6782854795455933,5.315854059813735,0.0570296771321022,0.0018217325325795,-0.0010483750542774,0.0080225473015512,0.5007555555555555,0.0010813800053863,-0.019724402093910555,-0.00363948663838905,-0.021992592592592675
0,0.8,factorized_g1_r1p5,factorized_g2_r1p35,cross_condition,0.0932801663875579,0.6782854795455933,5.315854059813735,0.057809452962497,0.0027332873383037,-0.006637111405141,0.0107432784959565,0.5030518518518518,0.0018988408853348,-0.019207281888136148,-0.00683930210846715,-0.01774814814814829
0,0.8,factorized_g1_r1p5,factorized_g2p5_r1p35,cross_condition,0.1371228545904159,0.6782854795455933,5.315854059813735,0.0628768188406003,0.0017340632619084,0.0026065333088306,0.0079842556097323,0.5024740740740741,0.0023202100089423,-0.014694372240861495,0.00036731028711115,-0.021733333333333382
0,0.8,factorized_g1_r1p5,factorized_g3_r1,cross_condition,0.1327607929706573,0.6782854795455933,5.315854059813735,0.0592387884083644,0.0014446323845168,0.0002109418260343,0.0071630587378648,0.5081481481481481,0.0037796945028638,-0.01940518899648526,0.00012683824400650003,-0.014081481481481473
0,0.8,factorized_g1_r1p5,closed_g3,cross_condition,0.1756647229194641,0.6782854795455933,5.315854059813735,0.0610358584950452,0.0022643640700825,-0.0041836390565178,0.0045265056450728,0.5046666666666667,0.004068305680638,-0.01799940261307431,-0.006470774959333051,-0.01054074074074074
0,0.8,factorized_g1p5_r1p35,factorized_g2_r1p35,cross_condition,0.0687059685587883,0.6782854795455933,5.315854059813735,0.0577158357982069,0.0014193373044089,0.0004125891989426,0.0053304151915321,0.502074074074074,0.0012573405862352,-0.018858784516847395,-0.0009812753894396001,-0.018807407407407495
0,0.8,factorized_g1p5_r1p35,factorized_g2p5_r1p35,cross_condition,0.1168081238865852,0.6782854795455933,5.315854059813735,0.0628566862193753,0.0009022294463431,-0.0019160218156871,0.0044253728916008,0.5049481481481481,0.0036467021010759,-0.014272390326507636,-0.0053469187224626,-0.01934074074074066
0,0.8,factorized_g1p5_r1p35,factorized_g3_r1,cross_condition,0.0986704602837562,0.6782854795455933,5.315854059813735,0.059413831591566,0.0039289482280902,0.0008314678002423,0.006125819578134,0.5036592592592593,0.0013380164669552,-0.018788031277704807,-0.00044430966684155,-0.01865185185185181
0,0.8,factorized_g1p5_r1p35,closed_g3,cross_condition,0.158104121685028,0.6782854795455933,5.315854059813735,0.0615104501889488,0.0022845753546317,0.0011111029904279,0.0084549841243521,0.5029481481481483,0.0027112325413,-0.017082696383591854,-0.0023677067974433997,-0.012340740740740652
0,0.8,factorized_g2_r1p35,factorized_g2p5_r1p35,cross_condition,0.0625388249754905,0.6782854795455933,5.315854059813735,0.0601468535306815,0.0024581414515314,0.0021072963837746,0.008390792776638,0.501925925925926,0.0017283880070403,-0.017244878639821853,0.0010653203577846,-0.020414814814814775
0,0.8,factorized_g2_r1p35,factorized_g3_r1,cross_condition,0.1192303523421287,0.6782854795455933,5.315854059813735,0.0600927620814259,0.0016756635496526,0.0027033799984846,0.0032642402344732,0.5067851851851852,0.0045063101619529,-0.018371756412465287,0.00381652341218625,-0.013577777777777689
0,0.8,factorized_g2_r1p35,closed_g3,cross_condition,0.1648599952459335,0.6782854795455933,5.315854059813735,0.0610707295321526,0.0028485066727292,0.0024197262961634,0.0094822618512133,0.5105777777777778,0.0030660224766235,-0.017785072665008443,0.0013298373890776,-0.002762962962962967
0,0.8,factorized_g2p5_r1p35,factorized_g3_r1,cross_condition,0.1471965163946151,0.6782854795455933,5.315854059813735,0.0624831134770269,0.0042574449804368,-0.001669552405876,0.00746975052977,0.501437037037037,0.0015964982256057,-0.01653586124769295,-0.00259344131056765,-0.022333333333333427
0,0.8,factorized_g2p5_r1p35,closed_g3,cross_condition,0.180606871843338,0.6782854795455933,5.315854059813735,0.0633556355626874,0.0024938367711633,-0.0020493303981956,0.0073313604634573,0.506311111111111,0.0041619083941721,-0.016054622865302293,-0.0051762516236747,-0.010437037037037133
0,0.8,factorized_g3_r1,closed_g3,cross_condition,0.149766519665718,0.6782854795455933,5.315854059813735,0.0606544261732936,0.0031338103369667,-0.0010453184399664,0.0069580929699143,0.5062962962962964,0.0030516001334521,-0.019828618578083948,-0.00201712022575385,-0.008474074074073967
0,0.85,baseline,baseline,within_condition_split,0.0,0.7047006487846375,5.514450118237656,0.0805573956535969,0.0038985477487216,-0.0002383817805355,0.0062169712586025,,,,,
0,0.85,factorized_g1_r1p5,factorized_g1_r1p5,within_condition_split,0.0,0.7047006487846375,5.514450118237656,0.084569443851265,0.0041438403866816,0.0018640936549506,0.0084464896094243,,,,,
0,0.85,factorized_g1p5_r1p35,factorized_g1p5_r1p35,within_condition_split,0.0,0.7047006487846375,5.514450118237656,0.0809990614895954,0.0034149787482078,0.0051519594671209,0.0070588855807443,,,,,
0,0.85,factorized_g2_r1p35,factorized_g2_r1p35,within_condition_split,0.0,0.7047006487846375,5.514450118237656,0.0844511684581695,0.0052603049107129,0.0016413871382673,0.0085041798910913,,,,,
0,0.85,factorized_g2p5_r1p35,factorized_g2p5_r1p35,within_condition_split,0.0,0.7047006487846375,5.514450118237656,0.0827022825683451,0.0024776342889863,-0.0031992010252099,0.0033168723612992,,,,,
