requested_time,actual_time,future_time,data_odds,weak_defect_rms,strong_defect_rms,depth_gap_rms,revision_to_gap_rms,weak_strong_defect_cosine,weak_defect_depth_gap_cosine,weak_common_strong_energy_fraction
0.95,0.9491525292396545,0.9413400292396545,0.053571444004774094,0.05596878658980131,0.05559402937069535,0.21377773396670818,0.2631417568773031,0.6835048496723175,-0.035674780956469476,0.46933841332793236
0.8,0.7975830435752869,0.7897705435752869,0.25378793478012085,0.02218926721252501,0.021292550023645163,0.2539051864296198,0.08734889328479767,0.7516485676169395,-0.010640182561473921,0.5655137151479721
0.6,0.6037735939025879,0.5959610939025879,0.65625,0.015281250234693289,0.015337525052018464,0.3130442015826702,0.04883874161168933,0.7356009483337402,0.007858076236516354,0.5414381735026836
0.4,0.41025641560554504,0.40244391560554504,1.4375,0.015860510524362326,0.01423715555574745,0.40312911197543144,0.039370084181427956,0.5669328793883324,-0.029565450779955427,0.32179995626211166
0.2,0.1983470916748047,0.1905345916748047,4.0416669845581055,0.03462893422693014,0.03179782931692898,0.6534838229417801,0.053021601401269436,0.17905265651643276,-0.4875170588493347,0.03249674616381526
0.14,0.14035087823867798,0.13253837823867798,6.125,0.06479334086179733,0.05021769925951958,0.9738816320896149,0.06655097659677267,0.04861375712789595,-0.768386036157608,0.0026688896177802235
