step,model,elapsed_seconds,velocity,total,clean,epsilon,gate,gate_mean,consistency
1,B0_v,0.034598402213305235,2.0068447589874268,2.0068447589874268,,,,,
1,B1_x,0.034598402213305235,,1.0031098127365112,1.0031098127365112,,,,
1,B2_eps,0.034598402213305235,,1.0025911331176758,,1.0025911331176758,,,
1,D0_xeps,0.034598402213305235,,2.0057010650634766,1.0031098127365112,1.0025911331176758,,,
1,D1_scaled,0.034598402213305235,,2.1758837699890137,1.0031098127365112,1.0025911331176758,0.17018267512321472,0.5,
1,D2_velocity,0.034598402213305235,,694.0142211914062,1.0031098127365112,1.0025911331176758,692.008544921875,0.5,
1,D4_safe,0.034598402213305235,,4.012546062469482,1.0031098127365112,1.0025911331176758,2.006844997406006,0.48784953355789185,
1,S0_xv,0.034598402213305235,2.0068447589874268,3.0099544525146484,1.0031098127365112,,,,0.6800982356071472
1,S1_xv,0.034598402213305235,2.0068447589874268,3.0779643058776855,1.0031098127365112,,,,0.6800982356071472
500,B0_v,37.844486833084375,1.1331679821014404,1.1331679821014404,,,,,
500,B1_x,37.844486833084375,,0.12092515081167221,0.12092515081167221,,,,
500,B2_eps,37.844486833084375,,0.9675467014312744,,0.9675467014312744,,,
500,D0_xeps,37.844486833084375,,1.1208609342575073,0.12072838842868805,1.0001325607299805,,,
500,D1_scaled,37.844486833084375,,1.1363102197647095,0.11953465640544891,1.0002061128616333,0.0165694709867239,0.9515023827552795,
500,D2_velocity,37.844486833084375,,1.7412221431732178,0.17157641053199768,1.0002517700195312,0.5693939924240112,0.8281939625740051,
500,D4_safe,37.844486833084375,,1.5228393077850342,0.12270098924636841,1.0003148317337036,0.3998234272003174,0.8297015428543091,
500,S0_xv,37.844486833084375,1.1316890716552734,1.2517040967941284,0.12001505494117737,,,,0.3363926410675049
500,S1_xv,37.844486833084375,1.1316418647766113,1.2851965427398682,0.11994826793670654,,,,0.3360646069049835
1000,B0_v,75.88772576395422,1.0872845649719238,1.0872845649719238,,,,,
1000,B1_x,75.88772576395422,,0.07442334294319153,0.07442334294319153,,,,
1000,B2_eps,75.88772576395422,,0.9410438537597656,,0.9410438537597656,,,
1000,D0_xeps,75.88772576395422,,1.0733613967895508,0.07441259920597076,0.9989488124847412,,,
1000,D1_scaled,75.88772576395422,,1.0754808187484741,0.07434357702732086,0.9990673065185547,0.002069968730211258,0.975864052772522,
1000,D2_velocity,75.88772576395422,,1.377249002456665,0.1016126275062561,0.9991504549980164,0.2764859199523926,0.8951292037963867,
1000,D4_safe,75.88772576395422,,1.3399802446365356,0.08962886035442352,0.9992340803146362,0.2511173486709595,0.8723692297935486,
1000,S0_xv,75.88772576395422,1.086511254310608,1.1609934568405151,0.07448218017816544,,,,0.32751867175102234
1000,S1_xv,75.88772576395422,1.0864689350128174,1.1936407089233398,0.07442447543144226,,,,0.3274725079536438
1500,B0_v,113.76174174714833,1.1010483503341675,1.1010483503341675,,,,,
1500,B1_x,113.76174174714833,,0.08573341369628906,0.08573341369628906,,,,
1500,B2_eps,113.76174174714833,,0.9267783164978027,,0.9267783164978027,,,
