requested_time,actual_time,future_time,data_odds,weak_defect_rms,strong_defect_rms,depth_gap_rms,revision_to_gap_rms,weak_strong_defect_cosine,weak_defect_depth_gap_cosine,weak_common_strong_energy_fraction
0.95,0.9491525292396545,0.9452462792396545,0.053571444004774094,0.028147392440587282,0.028069533640518785,0.21377773396670818,0.13235022127628326,0.677762009203434,-0.033667875453829765,0.4618448428809643
0.8,0.7975830435752869,0.7936767935752869,0.25378793478012085,0.011120590497739613,0.010648025665432215,0.2539051864296198,0.04377494053915143,0.7513406127691269,-0.010673144366592169,0.5650587528944016
0.6,0.6037735939025879,0.5998673439025879,0.65625,0.007646446407306939,0.007663387630600482,0.3130442015826702,0.024437728570774198,0.736785776913166,0.007468584371963516,0.5431915260851383
0.4,0.41025641560554504,0.40635016560554504,1.4375,0.007899181742686778,0.007097266905475408,0.40312911197543144,0.019608045928180218,0.57025296241045,-0.03102971354383044,0.32558104023337364
0.2,0.1983470916748047,0.1944408416748047,4.0416669845581055,0.01707331300713122,0.01560596632771194,0.6534838229417801,0.026141806738451123,0.187108451500535,-0.4830687940120697,0.035460359416902065
0.14,0.14035087823867798,0.13644462823867798,6.125,0.031494501046836376,0.02452552132308483,0.9738816320896149,0.03234886843711138,0.047453974140807986,-0.7658214196562767,0.0025346477050334215
