condition,swd_2d,swd_fullD,mmd_2d,intrinsic_nll,intrinsic_swd,ambient_swd,intrinsic_mmd,off_subspace_rms,ridge_distance_mean,ridge_distance_median,ridge_distance_q90,reference_ridge_distance_mean,ridge_distance_excess,signed_ridge_mean,signed_ridge_std,signed_ridge_q10,signed_ridge_q50,signed_ridge_q90,reference_signed_ridge_mean,reference_signed_ridge_std,ridge_width_ratio,ridge_signed_bias_in_ref_std,conditional_ridge_w1,conditional_ridge_w1_worst_bin,conditional_ridge_valid_bins,arc_coverage_w1,arc_hist_tv,arc_hist_js,arc_empty_bin_fraction,ambient_surface_rms,ambient_surface_rms_q50,ambient_surface_rms_q90,ambient_surface_rms_q99,intrinsic_radius_mean,intrinsic_radius_std,intrinsic_radius_q10,intrinsic_radius_q90,reference_intrinsic_radius_mean,intrinsic_radius_mean_ratio
Bayes_exact,0.01779508496657977,0.029454372288783844,0.00015485286712646484,0.024824095889925957,0.01779508496657977,0.029454372288783844,0.00015485286712646484,5.691393312190485e-08,0.018900346010923386,0.015891671180725098,0.03904540091753006,0.01920345611870289,-0.00030311010777950287,-0.0007702717557549477,0.023617489263415337,-0.031011339277029037,-0.0010955100879073143,0.02960803732275963,-0.0008744261576794088,0.023955287411808968,0.985898806280775,0.004347866866737604,0.0024373805037252233,0.003615428195555774,16.0,0.004158861329644717,0.0400390625,0.0013246221759803225,0.0,5.691392956919117e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9172158241271973,0.396858274936676,0.37776780128479004,1.4680633544921875,0.9210076332092285,0.9958829775722718
B0_v_ind,0.0330960893356065,0.050928807230408685,0.0003666877746582031,8.634496688842773,0.0330960893356065,0.050928807230408685,0.0003666877746582031,5.6750984356312983e-08,0.06459313631057739,0.03032071888446808,0.18487441539764404,0.01920345611870289,0.04538968205451965,0.008474108763039112,0.09950751066207886,-0.08920705318450928,0.003449257230386138,0.122463658452034,-0.0008744261576794088,0.023955287411808968,4.153885067270191,0.3902493417263031,0.04769951911234885,0.1406745964309673,16.0,0.005956361679625577,0.0572509765625,0.0024471428344952214,0.0,5.6750984356312983e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9191557168960571,0.39671576023101807,0.40631431341171265,1.4636300802230835,0.9210076332092285,0.9979892497668902
B1_x_ind,0.08025254395076392,0.11540315686752042,0.0013164281845092773,32.630157470703125,0.08025254395076392,0.11540315686752042,0.0013164281845092773,5.4469147414693e-08,0.16688492894172668,0.1635141372680664,0.30495792627334595,0.01920345611870289,0.14768147468566895,0.027568567544221878,0.18988478183746338,-0.25993475317955017,0.049606118351221085,0.2740667462348938,-0.0008744261576794088,0.023955287411808968,7.926633422225526,1.187336802482605,0.1548792376230331,0.22096967879860063,16.0,0.021313125092626985,0.107666015625,0.00911466644092502,0.0,5.446914030926564e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.8828247785568237,0.363014817237854,0.4016105532646179,1.3780735731124878,0.9210076332092285,0.9585423038033273
B2_eps_ind,0.1979179565461991,0.28885215733113284,0.013811230659484863,1.266753911972046,0.1979179565461991,0.28885215733113284,0.013811230659484863,5.695275007155942e-08,0.025152670219540596,0.014311546459794044,0.05254115164279938,0.01920345611870289,0.0059492141008377075,-0.0006765954894945025,0.044027138501405716,-0.034516893327236176,0.00012570781109388918,0.032498691231012344,-0.0008744261576794088,0.023955287411808968,1.8378881348633769,0.008258329704403877,0.014912678443158831,0.03237097562073257,15.0,0.031108348413844973,0.2696533203125,0.06169720956724068,0.0,5.695275007155942e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9201423525810242,0.38611292839050293,0.35015159845352173,1.3917944431304932,0.9210076332092285,0.9990605065615045
D0_x_shared,0.07095311534889323,0.09835607634705104,0.0016613006591796875,5.289116382598877,0.07095311534889323,0.09835607634705104,0.0016613006591796875,5.325019003521447e-08,0.0691339448094368,0.06836079061031342,0.13151156902313232,0.01920345611870289,0.04993049055337906,0.06902790814638138,0.043205536901950836,0.018033303320407867,0.06832131743431091,0.13151142001152039,-0.0008744261576794088,0.023955287411808968,1.8035908381818158,2.9180333614349365,0.07342859850015067,0.1545521798525971,15.0,0.01486259203701684,0.1429443359375,0.025601255323106642,0.0,5.325019003521447e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.8707654476165771,0.35529208183288574,0.405897319316864,1.3972725868225098,0.9210076332092285,0.9454486762312885
D0_eps_shared,0.12107284593772624,0.16687506226221802,0.006350994110107422,1.3947919607162476,0.12107284593772624,0.16687506226221802,0.006350994110107422,5.134118907790253e-08,0.025997929275035858,0.015408330596983433,0.050811972469091415,0.01920345611870289,0.00679447315633297,0.00576152466237545,0.045835793018341064,-0.025064337998628616,0.005555594805628061,0.03700532019138336,-0.0008744261576794088,0.023955287411808968,1.9133894004438414,0.2770140469074249,0.015485937411889824,0.030529454646128936,16.0,0.0619551768913022,0.158935546875,0.024259046613660996,0.0,5.134118907790253e-08,4.214684778958144e-08,1.0536712125031045e-07,1.884864389012364e-07,0.8313502669334412,0.3903942108154297,0.3790728449821472,1.4502170085906982,0.9210076332092285,0.9026529606889593
D0_fixed_x_eps,0.02274726507762815,0.03680881321605645,0.00018393993377685547,1.344041347503662,0.02274726507762815,0.03680881321605645,0.00018393993377685547,5.835041250179529e-08,0.02551889792084694,0.015560399740934372,0.050473228096961975,0.01920345611870289,0.006315441802144051,0.0011712047271430492,0.0443982370197773,-0.03245941549539566,-5.591668013948947e-06,0.03399183601140976,-0.0008744261576794088,0.023955287411808968,1.8533794337984357,0.08539371192455292,0.01084902772141542,0.025835117620966627,16.0,0.0074007683900961735,0.049560546875,0.0018476048895107828,0.0,5.835040894908161e-08,4.247484497454934e-08,1.1920928955078125e-07,1.9880629054114252e-07,0.9288141131401062,0.39582139253616333,0.38318097591400146,1.465688943862915,0.9210076332092285,1.0084760208812562
D0_safe_schedule,0.020843083449363954,0.03570125238296043,0.00011730194091796875,1.3930141925811768,0.020843083449363954,0.03570125238296043,0.00011730194091796875,5.740116648667026e-08,0.02574135921895504,0.0154616329818964,0.05092910677194595,0.01920345611870289,0.0065379031002521515,0.002111263806000352,0.0450843945145607,-0.031521160155534744,0.00026419723872095346,0.035174660384655,-0.0008744261576794088,0.023955287411808968,1.8820226925073733,0.12463594973087311,0.011287256950501087,0.02704793648866974,16.0,0.008195248471484357,0.047607421875,0.0016926016001364789,0.0,5.740116648667026e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9289765357971191,0.39560583233833313,0.38700294494628906,1.4681681394577026,0.9210076332092285,1.0086523740961009
D3_oracle_bayes_gate,0.01642189446458297,0.027952182462283467,3.898143768310547e-05,0.43902337551116943,0.01642189446458297,0.027952182462283467,3.898143768310547e-05,5.7368019668047054e-08,0.021213768050074577,0.015312761068344116,0.044092897325754166,0.01920345611870289,0.002010311931371689,0.001522556645795703,0.031778547912836075,-0.02986503206193447,6.112086703069508e-05,0.032324425876140594,-0.0008744261576794088,0.023955287411808968,1.3265776096332937,0.10006070137023926,0.006124859368518533,0.009861786940587767,16.0,0.0048717384385327765,0.04541015625,0.0015862070112929632,0.0,5.73680125626197e-08,4.222908600581832e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9245736598968506,0.39625629782676697,0.3784745931625366,1.4693918228149414,0.9210076332092285,1.0038718752799
D1_scaled_gate,0.019679372858425824,0.03223736685191139,0.00012099742889404297,1.2975468635559082,0.019679372858425824,0.03223736685191139,0.00012099742889404297,5.779716971687776e-08,0.02507566101849079,0.01481789629906416,0.050328947603702545,0.01920345611870289,0.005872204899787903,0.0010882706847041845,0.043607644736766815,-0.03270997107028961,9.364109428133816e-05,0.03359278291463852,-0.0008744261576794088,0.023955287411808968,1.8203766035914912,0.08193168044090271,0.010377427964918811,0.029938646491396506,16.0,0.007019175788344515,0.048583984375,0.0017624546516683162,0.0,5.779716971687776e-08,4.214684778958144e-08,1.1920928955078125e-07,1.8854521499633847e-07,0.928328812122345,0.3947935998439789,0.3838094472885132,1.4666377305984497,0.9210076332092285,1.007949096890333
