condition,kind,steps,full_calls,prefix_calls,full_query_calls,full_forward_equivalents,integration_seconds,integration_samples_per_second,fid,fid_mean_component,fid_covariance_component,sfid,inception_score,noise_sha256,label_sha256
ordinary_heun_n32,ordinary_ig,32,80000,0,0,80000.0,405.2491571716964,12.338088584553415,39.65375458558128,7.582857131958008,32.070897453623274,68.02485712379735,38.074180603027344,d1d9435d5e9ab64196912f15fe69fd4cba91b3a02c13dc1106bbd02957626d51,c3c4cf73b2ea80c76f376a0ddac3b4f8f3924ad842b23262eb008b451002d674
pfr_ou_d1_strong_common_direction_raw_norm_first_heun_n22,ou_d1_strong_common_direction_raw_norm_first,22,55000,28750,13750,79991.25,423.09837702522054,11.817582556460513,35.75879011652091,5.435008525848389,30.323781590672525,66.87638272741628,40.646583557128906,d1d9435d5e9ab64196912f15fe69fd4cba91b3a02c13dc1106bbd02957626d51,c3c4cf73b2ea80c76f376a0ddac3b4f8f3924ad842b23262eb008b451002d674
pfr_ou_d1_strong_common_first_heun_n22,ou_d1_strong_common_first,22,55000,28750,13750,79991.25,417.94857064518146,11.963194400405698,36.35977373775296,5.8761701583862305,30.48360357936673,66.51203965544164,40.34160232543945,d1d9435d5e9ab64196912f15fe69fd4cba91b3a02c13dc1106bbd02957626d51,c3c4cf73b2ea80c76f376a0ddac3b4f8f3924ad842b23262eb008b451002d674
