condition,kind,steps,full_calls,prefix_calls,full_query_calls,full_forward_equivalents,integration_seconds,integration_samples_per_second,fid,fid_mean_component,fid_covariance_component,sfid,inception_score,noise_sha256,label_sha256
pfr_ou_d1_strong_common_direction_raw_norm_first_heun_n22,ou_d1_strong_common_direction_raw_norm_first,22,5500,2875,1375,7999.125,40.93912712112069,24.426510048478665,61.603741018618734,5.453105926513672,56.15063509210506,204.88086706714603,37.782894134521484,60c696d3a05410418335a0be4f7be33c26130b757af3981d1fa60c2a65830389,b26ebd40678f4839bfc1fefee98fe43b8ea0b03fb1f2d9be33333e2ae80efcfc
pfr_ou_d1_strong_common_first_heun_n22,ou_d1_strong_common_first,22,5500,2875,1375,7999.125,42.36313092894852,23.60543184773573,62.113462927417515,5.785309791564941,56.328153135852574,204.5115059424419,38.3709716796875,60c696d3a05410418335a0be4f7be33c26130b757af3981d1fa60c2a65830389,b26ebd40678f4839bfc1fefee98fe43b8ea0b03fb1f2d9be33333e2ae80efcfc
pfr_ou_d1_strong_common_norm_raw_direction_first_heun_n22,ou_d1_strong_common_norm_raw_direction_first,22,5500,2875,1375,7999.125,41.59373649745248,24.042081433613152,63.370228686102564,6.307577133178711,57.06265155292385,204.10685971242037,37.66272735595703,60c696d3a05410418335a0be4f7be33c26130b757af3981d1fa60c2a65830389,b26ebd40678f4839bfc1fefee98fe43b8ea0b03fb1f2d9be33333e2ae80efcfc
pfr_ou_d1_strong_unique_first_heun_n22,ou_d1_strong_unique_first,22,5500,2875,1375,7999.125,42.61654241848737,23.465066456592513,65.8295449068574,7.177120208740234,58.65242469811716,202.93776165302143,35.975948333740234,60c696d3a05410418335a0be4f7be33c26130b757af3981d1fa60c2a65830389,b26ebd40678f4839bfc1fefee98fe43b8ea0b03fb1f2d9be33333e2ae80efcfc
