global_id,integrated_gram,implemented_control_energy,implemented_linear_response,predicted_response,fp32_baseline_psi,fp32_controlled_psi,native_baseline_psi,native_controlled_psi,fp32_actual_response,native_actual_response,fp32_response_over_fixed_delta,native_response_over_fixed_delta,fp32_minus_prediction,gram_share_percent
0,18.27128163803472,8.804972842013713e-06,0.012683774620028506,0.012683774844088188,0.02800306557006485,0.029837707699785047,0.027043227975473733,0.0206768969948766,0.0018346421297201973,-0.006366330980597131,1.0137679912195892,-3.5178427798468213,-0.010849132714367991,87.60840013750997
142,0.01193118442268783,5.7496653424846094e-09,8.282530867429373e-06,8.282531014444055e-06,0.04103742784167561,0.04103811901075304,0.040811313103071414,0.041940838290348545,6.911690774297208e-07,0.0011295251872771306,0.00038191921785088776,0.624141603197842,-7.5913619370143345e-06,0.05720846515995646
285,7.131362482742865e-05,3.4366200582763906e-11,4.950533643056459e-08,4.950533731273458e-08,0.03605407291140941,0.03605406435007396,0.036336512446929516,0.03633087076567272,-8.56133545307225e-09,-5.641681256794706e-06,-4.730736149475527e-06,-0.003117423165069386,-5.806667276580683e-08,0.00034193948201926145
428,0.06203194863005967,2.989333938280186e-08,4.306207255781944e-05,4.306207332089215e-05,0.06516756582769474,0.06517524429342181,0.068434595618628,0.06824563193471413,7.678465727065098e-06,-0.0001889636839138703,0.004242888926224766,-0.10441564114960855,-3.5383607593827054e-05,0.29743506145616366
570,2.494568475698217,1.202138312762171e-06,0.0017317090801995435,0.0017317091108185532,0.04397754915415295,0.04554356903920428,0.04272963476192956,0.04797298477915957,0.0015660198850513257,0.005243350017230017,0.8653354282889697,2.897317317704434,-0.0001656892257672275,11.961128809620536
713,0.0019157427524991966,9.232008593006791e-10,1.3298929864114284e-06,1.3298930098757532e-06,0.021078995979159257,0.021078936995271823,0.02126987816973775,0.021508271915597815,-5.8983887434027604e-08,0.00023839374586006462,-3.2592719915047446e-05,0.13172920481049302,-1.3888768973097808e-06,0.009185735349407975
856,0.00046132916057565955,2.223155884672233e-10,3.2025093881278125e-07,3.2025094449714006e-07,0.03593046648443346,0.035930472149310055,0.035374814033571136,0.03548559306999033,5.664876595590229e-09,0.0001107790364191924,3.130240210767547e-06,0.061213159449823605,-3.1458606790154983e-07,0.0022120128459232266
999,0.0133659209203364,6.441068176814171e-09,9.278513237248387e-06,9.278513401300172e-06,0.055672163570424975,0.055672766172824066,0.04276511739457403,0.04040831973036646,6.026023990912677e-07,-0.0023567976642075716,0.00033297993855838705,-1.3022954150295871,-8.675911002208904e-06,0.06408783857600794
