global_id,k,time_current,time_successor,h,adjoint_norm,adjoint_squared_norm,integrated_gram,implemented_energy,implemented_prediction
0,0,1.0,0.9987389445304871,0.0012610554695129395,24.91046040966124,620.5310378213001,0.7825240592470911,3.7710015238946123e-07,0.0005432218165634528
0,1,0.9987389445304871,0.9974554777145386,0.0012834668159484863,24.907412125652208,620.3791787970866,0.7962360892914335,3.8370801128394897e-07,0.000552740595880676
0,2,0.9974554777145386,0.996148943901062,0.0013065338134765625,24.892827095890514,619.652840825901,0.8095973891558498,3.9014685251061e-07,0.0005620159011807069
0,3,0.996148943901062,0.9948186874389648,0.001330256462097168,24.86105587203261,618.0720990723271,0.8221944038329241,3.9621738330437114e-07,0.0005707606462030986
0,4,0.9948186874389648,0.9934640526771545,0.0013546347618103027,24.804416281039053,615.2590670430752,0.8334513197355253,4.0164211702585244e-07,0.0005785751053204474
0,5,0.9934640526771545,0.9920844435691833,0.0013796091079711914,24.714800881696434,610.8213826219028,0.8426947428087331,4.0609654392769793e-07,0.0005849918141655203
0,6,0.9920844435691833,0.9906790852546692,0.0014053583145141602,24.582294766831556,604.2892160033941,0.8492428740816133,4.0925210341738395e-07,0.0005895374733892024
0,7,0.9906790852546692,0.9892473220825195,0.0014317631721496582,24.397585988038266,595.2422020437211,0.8522458633954659,4.1069925105733357e-07,0.0005916221241749063
0,8,0.9892473220825195,0.9877883195877075,0.0014590024948120117,24.153432905808902,583.3883211354122,0.8511650159807574,4.1017838795789125e-07,0.0005908718085516855
0,9,0.9877883195877075,0.9863013625144958,0.00148695707321167,23.840304971954914,568.3601411558183,0.8451271320232271,4.0726871781738904e-07,0.0005866803588426893
0,10,0.9863013625144958,0.9847856163978577,0.0015157461166381836,23.434013049739008,549.1529676153382,0.8323764781032831,4.011241483850903e-07,0.0005778289590484021
0,11,0.9847856163978577,0.9832402467727661,0.0015453696250915527,22.96740175434957,527.5015433456997,0.8151848622753594,3.928394688245149e-07,0.000565894679503207
0,12,0.9832402467727661,0.9816642999649048,0.0015759468078613281,22.47491358068846,505.1217404594147,0.7960449944583728,3.836159225436649e-07,0.000552607939623939
0,13,0.9816642999649048,0.9800570011138916,0.0016072988510131836,21.941783543985263,481.4418650911025,0.7738209565905732,3.7290610703363704e-07,0.0005371801936624578
0,14,0.9800570011138916,0.9784172773361206,0.001639723777770996,21.326669810386687,454.82684520125883,0.7457903928450722,3.59398113587975e-07,0.0005177216050355186
0,15,0.9784172773361206,0.9767442345619202,0.0016730427742004395,20.62563410282873,425.41678214377146,0.7117404733892394,3.429893787981351e-07,0.0004940844288512498
0,16,0.9767442345619202,0.9750366806983948,0.0017075538635253906,19.837599790010344,393.5303654286185,0.6719742959021964,3.238259658029584e-07,0.00046647907280529907
0,17,0.9750366806983948,0.9732937812805176,0.0017428994178771973,18.955741801804972,359.32014725669643,0.6262588754852451,3.017955992038425e-07,0.00043474380108725417
0,18,0.9732937812805176,0.9715142250061035,0.0017795562744140625,18.000231650391274,324.0083394677478,0.5765910734623122,2.7786057041078486e-07,0.0004002648180467586
0,19,0.9715142250061035,0.9696969985961914,0.0018172264099121094,16.991109487396365,288.6978016126908,0.5246292695741485,2.528200572540912e-07,0.00036419335794452397
0,20,0.9696969985961914,0.9678407311439514,0.0018562674522399902,15.953776204453854,254.52297518179802,0.4724627146772585,2.2768087386954428e-07,0.00032797976118732595
0,21,0.9678407311439514,0.9659442901611328,0.0018964409828186035,14.910332974118436,222.3180293990835,0.4216130221718931,2.0317628954019633e-07,0.0002926803195753238
0,22,0.9659442901611328,0.964006245136261,0.0019380450248718262,13.873257161752727,192.46726427612333,0.3730102239810318,1.7975448903324619e-07,0.00025894065384926915
