index,noise_time,correction_active,future_time,current_gap_rms,future_gap_rms,pullback_rms,pullback_gain,pullback_raw_cosine,pullback_current_cosine,future_current_cosine,pullback_fallback,future_fallback,selected_direction_rms,selected_current_cosine,selected_current_norm_ratio,zero_current_gap
0,1.0,True,0.96875,0.09031409052230659,0.16433120107338314,0.32963750499390787,1.9269284370445436,0.8012561745220615,0.08660453028301897,0.13186954295522282,0.0,0.0,0.09031409112315986,0.08660452990689889,1.0000000136994547,0.0
1,0.9987389445304871,True,0.9674889445304871,0.08491271226516654,0.16967097195165773,0.34311218812100347,1.9405462189066796,0.7949680952775863,0.10097879002710068,0.15272409116732888,0.0,0.0,0.0849127119647399,0.10097879126495231,0.9999999992789761,0.0
2,0.9974554777145386,True,0.9662054777145386,0.08164928082917486,0.1739217273650631,0.3539875990921451,1.9550468037205357,0.7907830322942426,0.12065135289096009,0.1768021024876244,0.0,0.0,0.08164928034849224,0.12065135329260468,0.9999999975965869,0.0
3,0.996148943901062,True,0.964898943901062,0.0804143148143926,0.1772430986466427,0.35627585222884534,1.938329747607631,0.7879360548911556,0.14423321845618287,0.20581964412403683,0.0,0.0,0.08041431451396595,0.14423321865333785,1.0000000014420478,0.0
4,0.9948186874389648,True,0.9635686874389648,0.08167961773072038,0.18023016673302458,0.35282296374920874,1.8995271882703226,0.7874918033278757,0.17394520501857774,0.23858741654323473,0.0,0.0,0.08167961798608303,0.1739452033934574,1.000000009373311,0.0
5,0.9934640526771545,True,0.9622140526771545,0.08544858181548695,0.18308271750086738,0.3531603219528352,1.8788500928109693,0.7861355187431458,0.20983736587391655,0.27367143023518786,0.0,0.0,0.08544858178544429,0.20983736587016122,1.000000006248874,0.0
6,0.9920844435691833,True,0.9608344435691833,0.09136740592939238,0.1858428530395031,0.3541889366122984,1.8628402871470298,0.7875733021045884,0.2498591346271907,0.3090309671036178,0.0,0.0,0.09136740570407241,0.24985913458400436,1.0000000036051195,0.0
7,0.9906790852546692,True,0.9594290852546692,0.09870197305515889,0.18844570531960456,0.351869577662118,1.8304493816629532,0.7900008935361139,0.2870989482053706,0.3419804568853109,0.0,0.0,0.09870197302511623,0.28709894921931045,1.0000000055278502,0.0
8,0.9892473220825195,True,0.9579973220825195,0.10729623207401845,0.19106946927645513,0.3513220808198375,1.8055756543913195,0.7928640368965364,0.3226292410737745,0.37302100075589073,0.0,0.0,0.10729623225427443,0.3226292395941733,1.0000000105750175,0.0
9,0.9877883195877075,True,0.9565383195877075,0.11600537009296878,0.19387361202989856,0.3483088800623532,1.7638959572199853,0.8010912549591833,0.3561477073648524,0.40221407919401125,0.0,0.0,0.11600537051356608,0.3561477048713113,1.0000000110557001,0.0
10,0.9863013625144958,True,0.9550513625144958,0.12483609479761892,0.1962176892425745,0.3408100795481474,1.7100341983379856,0.809431052977039,0.3909758942412032,0.4309016753949465,0.0,0.0,0.12483609371608304,0.39097589858236814,0.9999999980772695,0.0
11,0.9847856163978577,True,0.9535356163978577,0.13397352370403467,0.1982651025417351,0.33366727768894167,1.6603437724613375,0.8189220668808106,0.42656383289384747,0.461025565562229,0.0,0.0,0.13397352403450397,0.42656383185737556,1.000000009373311,0.0
12,0.9832402467727661,True,0.9519902467727661,0.14317528347695066,0.20039996186331396,0.3256013229970009,1.6075975390211228,0.8294313660552425,0.46076858644523927,0.4909523285685047,0.0,0.0,0.1431752838374626,0.4607685875267752,1.0000000081716045,0.0
13,0.9816642999649048,True,0.9504142999649048,0.15190452733828175,0.2027856727401095,0.32469818440656506,1.5836339602547307,0.8364450407605017,0.491687320142744,0.5197493701932892,0.0,0.0,0.15190452634687385,0.4916873245590156,0.9999999978369282,0.0
14,0.9800570011138916,True,0.9488070011138916,0.1603569368861856,0.20516101379067667,0.3222075659901865,1.5564532318422872,0.8431952160692984,0.5188745749934066,0.5484626797899124,0.0,0.0,0.16035693706644158,0.5188745751736625,1.0000000064892154,0.0
15,0.9784172773361206,True,0.9471672773361206,0.1680615430757884,0.20737227124552574,0.31951192472009887,1.528756759820446,0.8505968247209826,0.547186040529801,0.5766779077389548,0.0,0.0,0.168061543916983,0.5471860362036575,1.0000000124977482,0.0
16,0.9767442345619202,True,0.9454942345619202,0.17540195422066795,0.2092712958974223,0.3136196659817811,1.4877975020677812,0.8613636923893806,0.5764441909568925,0.6043634521624734,0.0,0.0,0.17540195367990002,0.5764442007508008,1.0000000019227304,0.0
17,0.9750366806983948,True,0.9437866806983948,0.1819722633207998,0.21100401998527588,0.3072815538654404,1.44845750543379,0.8727935853023683,0.603493269713175,0.6296956137784065,0.0,0.0,0.18197226344097045,0.6034932715758201,1.0000000084119458,0.0
18,0.9732937812805176,True,0.9420437812805176,0.1880538103681418,0.21260443564143874,0.30272137812308725,1.4173614397164314,0.8823452748117908,0.6286031888617624,0.6541212805576863,0.0,0.0,0.1880538106385258,0.6286031877802264,1.0000000072102393,0.0
19,0.9715142250061035,True,0.9402642250061035,0.19358908649413817,0.2139917091136017,0.2966716809859199,1.3805295084753344,0.8916231504371089,0.6517000957842796,0.677215386782923,0.0,0.0,0.19358908715507678,0.6517000885740403,1.0000000096136523,0.0
20,0.9696969985961914,False,,0.19850209778955868,,,,,,,,,0.19850209778955868,0.9999999863005453,1.0,0.0
21,0.9678407311439514,False,,0.20172682999362868,,,,,,,,,0.20172682999362868,0.9999999819744018,1.0,0.0
22,0.9659442901611328,False,,0.20430448705390578,,,,,,,,,0.20430448705390578,0.9999999846181562,1.0,0.0
