step,local,context
82,0.8263230919837952,0.8468971252441406
83,0.8493472337722778,0.8964273929595947
84,0.8147468566894531,0.8401437997817993
85,0.8511618375778198,0.862798810005188
86,0.734173059463501,0.7928552627563477
87,0.8771283626556396,0.9063573479652405
88,0.8000089526176453,0.8341503143310547
89,0.7854797840118408,0.8193298578262329
90,0.9068905115127563,0.912605881690979
91,0.74178147315979,0.7842504978179932
92,0.9446945190429688,0.9294723868370056
93,0.7857917547225952,0.8432371616363525
94,0.8460633754730225,0.8627467155456543
95,0.7752426862716675,0.8303079009056091
96,0.9135037660598755,0.909788966178894
97,0.8383326530456543,0.8356955647468567
98,0.9563128352165222,0.913001537322998
99,0.8211476802825928,0.8280118703842163
100,0.7822045087814331,0.8094164133071899
101,0.868200421333313,0.9026561975479126
102,0.8448755741119385,0.8675756454467773
103,0.773735523223877,0.8085345029830933
104,0.8634994626045227,0.8622078895568848
105,0.7309752106666565,0.7869229316711426
106,0.8685418963432312,0.8963488936424255
107,0.7910038232803345,0.8019497394561768
108,0.8069610595703125,0.8301708102226257
109,0.784589409828186,0.8047206401824951
110,0.822232723236084,0.8611264228820801
111,0.8592261672019958,0.8703423142433167
112,0.8110632300376892,0.798404335975647
113,0.868233323097229,0.8835198879241943
114,0.8219295144081116,0.8592478632926941
115,0.8634381294250488,0.8555730581283569
116,0.7905639410018921,0.8522844314575195
117,0.7835801243782043,0.7904433608055115
118,0.804985761642456,0.8090019226074219
119,0.7745316028594971,0.787842333316803
120,0.8330932855606079,0.8423727750778198
121,0.8121867775917053,0.8272004127502441
122,0.7705930471420288,0.8231144547462463
123,0.7512656450271606,0.7642860412597656
124,0.7816677093505859,0.7972769141197205
125,0.7907743453979492,0.8420728445053101
126,0.7962265014648438,0.8054533004760742
127,0.762408971786499,0.7708339691162109
128,0.8017764687538147,0.7857251167297363
129,0.7797996997833252,0.7642284631729126
130,0.816940188407898,0.8792426586151123
131,0.7958833575248718,0.8524969220161438
132,0.9103822708129883,0.9043841361999512
133,0.9176831841468811,0.9804980754852295
134,0.8015575408935547,0.843416690826416
135,0.854087769985199,0.9045314788818359
136,0.7947067618370056,0.8186297416687012
137,0.8470022678375244,0.9257254600524902
138,0.7235020399093628,0.7668644785881042
139,0.7806181907653809,0.7780340909957886
140,0.842340886592865,0.8680524826049805
141,0.789912223815918,0.8261584043502808
142,0.8691568374633789,0.8842917680740356
143,0.6506975889205933,0.7310526371002197
144,0.857660174369812,0.8303571939468384
145,0.9412282705307007,0.9344602823257446
146,0.8855106830596924,0.904956579208374
147,0.7706655859947205,0.7719199061393738
148,0.7526781558990479,0.8509346842765808
149,0.7967114448547363,0.8258469104766846
150,0.7104284763336182,0.793075680732727
151,0.8983073830604553,0.94476318359375
152,0.7525153160095215,0.7910753488540649
153,0.722432017326355,0.7203590273857117
154,0.7281525731086731,0.7581280469894409
155,0.7116539478302002,0.7491681575775146
156,0.8424636721611023,0.8656654953956604
157,0.8337525129318237,0.898064136505127
158,0.7076334953308105,0.7463067770004272
159,0.8103300333023071,0.8400899171829224
160,0.7666373252868652,0.8082343339920044
161,0.7829881906509399,0.7991273999214172
162,0.9035199284553528,0.911675214767456
163,0.6877421736717224,0.704979419708252
164,0.8155217170715332,0.8103960752487183
165,0.8228599429130554,0.7766906023025513
166,0.8559344410896301,0.7786922454833984
167,0.810745120048523,0.7997151613235474
168,0.8124662041664124,0.8240634799003601
169,0.7669988870620728,0.8150196075439453
170,0.8019695281982422,0.7924930453300476
171,0.8613935708999634,0.8752551078796387
172,0.7315150499343872,0.7232691049575806
173,0.7605087757110596,0.80223149061203
174,0.8453097343444824,0.9091845750808716
175,0.8805911540985107,0.8361426591873169
176,0.7819296717643738,0.7969204187393188
177,0.7788989543914795,0.77732914686203
178,0.8856053352355957,0.8811425566673279
179,0.7688447833061218,0.7467615604400635
180,0.7483264207839966,0.797132134437561
181,0.7678258419036865,0.7403199076652527
182,0.680411159992218,0.7415037751197815
183,0.7652052044868469,0.8182446360588074
184,0.7398927211761475,0.7372767925262451
185,0.7287715077400208,0.7112404108047485
186,0.827968180179596,0.8270273208618164
187,0.7358868718147278,0.7560468316078186
188,0.7112724781036377,0.658860445022583
189,0.6808769702911377,0.7198798656463623
190,0.7803422212600708,0.8145548701286316
191,0.7055395245552063,0.7442208528518677
192,0.7357525825500488,0.7362329959869385
193,0.705398678779602,0.7261468768119812
194,0.767446756362915,0.7988110184669495
195,0.7752540707588196,0.80121248960495
196,0.7818021178245544,0.7212096452713013
197,0.8014447689056396,0.7901738882064819
198,0.8128981590270996,0.8516995906829834
199,0.7396491765975952,0.7886250019073486
200,0.8289777040481567,0.826614260673523
201,0.7355911731719971,0.694502592086792
202,0.7761345505714417,0.7616999745368958
203,0.7478560209274292,0.7303298711776733
204,0.9211037755012512,0.8873612880706787
205,0.708429753780365,0.6888673305511475
206,0.7956831455230713,0.7825750112533569
207,0.9305902719497681,0.8139986991882324
208,0.6737843751907349,0.6827607750892639
209,0.810157060623169,0.752693772315979
210,0.7325437068939209,0.7456827163696289
211,0.8251398801803589,0.8286327123641968
212,0.7942147850990295,0.7512305974960327
213,0.8654537200927734,0.8643921613693237
214,0.74611896276474,0.757972002029419
215,0.7695995569229126,0.7721226811408997
216,0.733434796333313,0.677728533744812
217,0.7866852283477783,0.7249394655227661
218,0.7665972113609314,0.8077777624130249
219,0.976570725440979,0.9978206753730774
220,0.7376961708068848,0.6963027715682983
221,0.8767702579498291,0.7748541831970215
222,0.8153986930847168,0.8144346475601196
223,0.7212108373641968,0.6727984547615051
224,0.6854289174079895,0.7126414179801941
225,0.7545222043991089,0.7938715815544128
226,0.8109939098358154,0.72540283203125
227,0.7309668064117432,0.7108080387115479
228,0.8195655941963196,0.8051885366439819
229,0.7513797283172607,0.7073931694030762
230,0.7621824741363525,0.7877440452575684
231,0.7279473543167114,0.7961456775665283
232,0.769862174987793,0.757308840751648
233,0.6233698725700378,0.7077314257621765
234,0.740170955657959,0.7447720766067505
235,0.8191176652908325,0.8004544377326965
236,0.6083914041519165,0.6777132749557495
237,0.8550131916999817,0.7674560546875
238,0.8588373064994812,0.7620968818664551
239,0.8157153725624084,0.7356438636779785
240,0.5968034267425537,0.6044234037399292
241,0.6719018816947937,0.7072861194610596
242,0.9223705530166626,0.888060986995697
243,0.6871710419654846,0.7014645338058472
244,0.7211772203445435,0.7182060480117798
245,0.7195826768875122,0.6645939350128174
246,0.6292552351951599,0.7064911723136902
247,0.6965470910072327,0.6732702255249023
248,0.8337275981903076,0.7752357125282288
249,0.7723368406295776,0.72422194480896
250,0.6138991117477417,0.6399779319763184
251,0.7690006494522095,0.730260968208313
252,0.6920915842056274,0.733605146408081
253,0.667064905166626,0.7311400175094604
254,0.7145618796348572,0.667037844657898
255,0.7099536657333374,0.7145528197288513
256,0.8249005079269409,0.7321033477783203
257,0.7439045906066895,0.6991694569587708
258,0.879971981048584,0.873913049697876
259,0.7456151843070984,0.6842907071113586
260,0.7353514432907104,0.7099559903144836
261,0.7765287160873413,0.7090479731559753
262,0.797741711139679,0.790789783000946
263,0.8491433262825012,0.8007951974868774
264,0.7467259764671326,0.7389228343963623
265,0.7234678268432617,0.7422819137573242
266,0.7690223455429077,0.6960005760192871
267,0.756546139717102,0.7345468997955322
268,0.7728493213653564,0.7068041563034058
269,0.7330023646354675,0.6939282417297363
270,0.6605494022369385,0.6565499305725098
271,0.9081735610961914,0.8498475551605225
272,0.6821783781051636,0.6816590428352356
273,0.7033160924911499,0.7448456287384033
274,0.7632753252983093,0.7171080708503723
275,0.7908284664154053,0.7626992464065552
276,0.7006770372390747,0.740402340888977
277,0.6863027811050415,0.711125910282135
278,0.6324642896652222,0.6417020559310913
279,0.6922255158424377,0.7215047478675842
280,0.7468377351760864,0.731006383895874
281,0.8154059052467346,0.7727002501487732
282,0.8003869652748108,0.8128126859664917
283,0.7193549275398254,0.6531598567962646
284,0.848685085773468,0.7687715291976929
285,0.7061104774475098,0.6944224834442139
286,0.7317126989364624,0.7377800941467285
287,0.7347012758255005,0.7372034788131714
288,0.7941640615463257,0.7502444982528687
289,0.7962874174118042,0.7017643451690674
290,0.8017711639404297,0.6938433647155762
291,0.7579330205917358,0.7067911028862
292,0.7865908145904541,0.7112464308738708
293,0.7466123104095459,0.6716023683547974
294,0.8559074401855469,0.792015552520752
295,0.7268878221511841,0.7755452394485474
296,0.6309685707092285,0.7028157711029053
297,0.7777358293533325,0.7525463104248047
298,0.6826531887054443,0.634894847869873
299,0.7145583629608154,0.6508495807647705
300,0.7980750203132629,0.7533484697341919
301,0.729219913482666,0.6614360213279724
302,0.7749048471450806,0.6414288282394409
303,0.8547848463058472,0.74126797914505
304,0.8439617156982422,0.7532575726509094
305,0.7530728578567505,0.7172614336013794
306,0.6428664922714233,0.6688022613525391
307,0.7352132797241211,0.6798511743545532
308,0.7591521143913269,0.7711706161499023
309,0.6881076097488403,0.6943454742431641
310,0.6633065938949585,0.6562785506248474
311,0.7356173992156982,0.6414190530776978
312,0.8321830630302429,0.7169495224952698
313,0.6593484282493591,0.6718153953552246
314,0.7282277941703796,0.6787132024765015
315,0.8144642114639282,0.6694338917732239
316,0.704383134841919,0.7083693742752075
317,0.6624811887741089,0.6252462863922119
318,0.6412672400474548,0.6492340564727783
319,0.7806402444839478,0.7545089721679688
320,0.9587981700897217,0.9120369553565979
321,0.7577811479568481,0.683569073677063
322,0.6302415132522583,0.6483922600746155
323,0.6314923763275146,0.6500993967056274
324,0.7230247855186462,0.619027853012085
325,0.7202058434486389,0.6897754073143005
326,0.7307732701301575,0.7511104345321655
327,0.79433274269104,0.7072387933731079
328,0.748046875,0.7331304550170898
329,0.568160355091095,0.6056874394416809
330,0.7224573493003845,0.6582649946212769
331,0.7251001000404358,0.6475263237953186
332,0.8755455017089844,0.8467570543289185
333,0.6586624979972839,0.661659836769104
334,0.630423367023468,0.5997847318649292
335,0.7042986154556274,0.6576688885688782
336,0.7735393047332764,0.6991139650344849
337,0.7561067342758179,0.6486248970031738
338,0.6941422820091248,0.7076781392097473
339,0.7228976488113403,0.7062844038009644
340,0.7083376049995422,0.6740430593490601
341,0.7944071888923645,0.6983420252799988
342,0.7184008359909058,0.7230434417724609
343,0.6248055100440979,0.5640939474105835
344,0.697235107421875,0.6548550128936768
345,0.6466206312179565,0.696678638458252
346,0.8408091068267822,0.7102115750312805
347,0.6660175323486328,0.619176983833313
348,0.7784665822982788,0.649587869644165
349,0.6389862298965454,0.6597288250923157
350,0.5803021192550659,0.612017810344696
351,0.8042027950286865,0.7196348905563354
352,0.6929914951324463,0.6896252632141113
353,0.7585939168930054,0.6759518384933472
354,0.791057825088501,0.696665346622467
355,0.7102210521697998,0.697616457939148
356,0.7955909371376038,0.7102422714233398
357,0.7266174554824829,0.7112153172492981
358,0.6796285510063171,0.6344802379608154
359,0.6244776844978333,0.6230021715164185
360,0.6642597913742065,0.6411080360412598
361,0.6932556629180908,0.6675719022750854
362,0.6855941414833069,0.6252174377441406
363,0.6935272216796875,0.6932814717292786
364,0.6700167655944824,0.7168182134628296
365,0.691850483417511,0.6466156840324402
366,0.7401076555252075,0.7214258909225464
367,0.733259379863739,0.6225062608718872
368,0.7797081470489502,0.7229613065719604
369,0.6981426477432251,0.6448575258255005
370,0.8336594700813293,0.8500459790229797
371,0.686100959777832,0.665729284286499
372,0.7103369235992432,0.642964243888855
373,0.714251697063446,0.6941152811050415
374,0.8230026960372925,0.6979959011077881
375,0.6770724058151245,0.5947988033294678
376,0.6619652509689331,0.5824892520904541
377,0.533794641494751,0.5800879001617432
378,0.7582153081893921,0.6808713674545288
379,0.7248967885971069,0.6665435433387756
380,0.6637035012245178,0.6234067678451538
381,0.702004075050354,0.6217312216758728
382,0.7258388996124268,0.6876863241195679
383,0.7019038200378418,0.6392567753791809
384,0.6287610530853271,0.6539976596832275
385,0.586292028427124,0.5804002285003662
386,0.75412917137146,0.7276010513305664
387,0.8344865441322327,0.7782821655273438
388,0.7750824689865112,0.6926101446151733
389,0.6439197063446045,0.6746425628662109
390,0.7430540919303894,0.6833944320678711
391,0.8006818294525146,0.6985688805580139
392,0.6875320672988892,0.6342415809631348
393,0.6715818643569946,0.6205796599388123
394,0.5458970069885254,0.5537582635879517
395,0.8990867137908936,0.7995370030403137
396,0.6386295557022095,0.5814430117607117
397,0.6813499927520752,0.6628028154373169
398,0.620244026184082,0.5798647999763489
399,0.7280765175819397,0.670854389667511
400,0.7868305444717407,0.6828795671463013
401,0.7118038535118103,0.6743601560592651
402,0.6832165718078613,0.5910390615463257
403,0.746415376663208,0.7267900705337524
404,0.6099590063095093,0.637008547782898
405,0.7659743428230286,0.6992665529251099
406,0.6169841289520264,0.6211750507354736
407,0.6301933526992798,0.5997952222824097
408,0.7679373025894165,0.7370136380195618
409,0.5942226648330688,0.5938102006912231
410,0.5953283309936523,0.6015329360961914
411,0.5841836929321289,0.5557292699813843
412,0.614009439945221,0.6304341554641724
413,0.7224087715148926,0.659752368927002
414,0.7169481515884399,0.6797876358032227
415,0.6986080408096313,0.6360210180282593
416,0.7995313405990601,0.734549880027771
417,0.7025368809700012,0.5897324085235596
418,0.6588374376296997,0.6949520111083984
419,0.6891305446624756,0.5812593698501587
420,0.6168195009231567,0.6521204113960266
421,0.8019839525222778,0.7286396026611328
422,0.6636886596679688,0.6605985760688782
423,0.7070372700691223,0.6859592795372009
424,0.712666928768158,0.6024247407913208
425,0.7455070614814758,0.6419239044189453
426,0.706817626953125,0.6173672676086426
427,0.7349919676780701,0.6754332184791565
428,0.7830732464790344,0.7208537459373474
429,0.7261166572570801,0.666405439376831
430,0.718809962272644,0.6881428360939026
431,0.6340560913085938,0.7028878927230835
432,0.6675164699554443,0.6125054359436035
433,0.6722730398178101,0.6356014013290405
434,0.652169942855835,0.5922104120254517
435,0.6838033199310303,0.6030955910682678
436,0.7700672149658203,0.7089787721633911
437,0.6564253568649292,0.6088533401489258
438,0.8496795892715454,0.6388845443725586
439,0.7647364735603333,0.6514042615890503
440,0.6882369518280029,0.6515119075775146
441,0.7218453884124756,0.6218342185020447
442,0.7291895151138306,0.6631371974945068
443,0.7184871435165405,0.6823137998580933
444,0.7088751792907715,0.6126651763916016
445,0.5792450904846191,0.6188526153564453
446,0.7439843416213989,0.6021796464920044
447,0.7004753351211548,0.6224656105041504
448,0.6121883392333984,0.5975170135498047
449,0.6282544732093811,0.6199607849121094
450,0.5541989803314209,0.5868240594863892
451,0.6037986874580383,0.5872851610183716
452,0.6627351641654968,0.6099215149879456
453,0.6166632771492004,0.6038772463798523
454,0.738601565361023,0.6211271286010742
455,0.6441830992698669,0.6292282342910767
456,0.7869586944580078,0.6875637769699097
457,0.6400882005691528,0.639371395111084
458,0.6633743047714233,0.5994803309440613
459,0.6781781911849976,0.5919991731643677
460,0.6216325759887695,0.7151668667793274
461,0.7121232748031616,0.6099634766578674
462,0.7638413906097412,0.6236475706100464
463,0.7113679051399231,0.6431736946105957
464,0.7232639193534851,0.6461631655693054
465,0.7680477499961853,0.7093484997749329
466,0.5969773530960083,0.5868946313858032
467,0.5862890481948853,0.6201518774032593
468,0.628256618976593,0.5921329855918884
469,0.6396505236625671,0.6471912264823914
470,0.6602525115013123,0.6473401784896851
471,0.6965852379798889,0.6821485161781311
472,0.7724786996841431,0.6673792600631714
473,0.7118391990661621,0.6661789417266846
474,0.8207714557647705,0.6331886649131775
475,0.6603660583496094,0.6231982707977295
476,0.6133861541748047,0.6016122102737427
477,0.6165072321891785,0.5614919662475586
478,0.5775836706161499,0.5517610907554626
479,0.6725447177886963,0.6081703901290894
480,0.6027776002883911,0.6247227191925049
481,0.6268551349639893,0.5905556678771973
482,0.6789171695709229,0.6060650944709778
483,0.6638718843460083,0.7155767679214478
484,0.688916802406311,0.6859983205795288
485,0.655243992805481,0.5975703001022339
486,0.731171190738678,0.5801440477371216
487,0.7248263955116272,0.6041123867034912
488,0.6170806884765625,0.5936506986618042
489,0.7255011796951294,0.5771931409835815
490,0.5865745544433594,0.5918793678283691
491,0.7685906887054443,0.6289168000221252
492,0.6335762143135071,0.6336914300918579
493,0.805738627910614,0.6771368980407715
494,0.637679934501648,0.5519009828567505
495,0.6629612445831299,0.5978052616119385
496,0.7097872495651245,0.5927073955535889
497,0.7771943211555481,0.6279394626617432
498,0.5850193500518799,0.5895005464553833
499,0.6673073768615723,0.5616112947463989
500,0.6622657775878906,0.5535097122192383
501,0.7080159187316895,0.6385144591331482
502,0.7097724676132202,0.6023982763290405
503,0.6258178949356079,0.6460034847259521
504,0.6905602216720581,0.663509726524353
505,0.7726487517356873,0.6819523572921753
506,0.6543716192245483,0.5630311965942383
507,0.6063789129257202,0.5857754349708557
508,0.6781061887741089,0.6187409162521362
509,0.7236367464065552,0.5938488245010376
510,0.6495152711868286,0.6867502927780151
511,0.6622283458709717,0.5890985727310181
512,0.6066956520080566,0.6012295484542847
513,0.6503098011016846,0.6185635328292847
514,0.5198589563369751,0.5215235948562622
515,0.5597512722015381,0.5821053981781006
516,0.637256920337677,0.5831068754196167
517,0.5795245170593262,0.5214136838912964
518,0.7250826954841614,0.6906935572624207
519,0.7556135654449463,0.6441230177879333
520,0.6480598449707031,0.6426374912261963
521,0.6473278999328613,0.5923598408699036
522,0.5999847650527954,0.601269006729126
523,0.7568076848983765,0.6615303754806519
524,0.6656380295753479,0.566936731338501
525,0.5460110902786255,0.5265894532203674
526,0.9102380275726318,0.7215579748153687
527,0.7929539680480957,0.6435539722442627
528,0.6688050031661987,0.6365737915039062
529,0.5832433700561523,0.5688201189041138
530,0.6841722726821899,0.5750436782836914
531,0.686873197555542,0.6292508840560913
532,0.7514302730560303,0.5899303555488586
533,0.626518726348877,0.5938808917999268
534,0.6650460958480835,0.5795619487762451
535,0.6868232488632202,0.6057963371276855
536,0.7279912233352661,0.5876331329345703
537,0.6206719875335693,0.5718113780021667
538,0.5802689790725708,0.5565088987350464
539,0.7422171831130981,0.5977566242218018
540,0.6690673828125,0.6244055032730103
541,0.6380724906921387,0.5542588829994202
542,0.6767225861549377,0.6242854595184326
543,0.6144064664840698,0.5393377542495728
544,0.6081511378288269,0.5118323564529419
545,0.7790819406509399,0.6987869143486023
546,0.9106166362762451,0.6858365535736084
547,0.6117182970046997,0.5758585929870605
548,0.5964056849479675,0.5955395698547363
549,0.5803847312927246,0.5296412706375122
550,0.6784322261810303,0.585868775844574
551,0.7789044380187988,0.669731855392456
552,0.7159401178359985,0.5986160039901733
553,0.5219755172729492,0.49226877093315125
554,0.6901239156723022,0.6006948947906494
555,0.7608853578567505,0.6066042184829712
556,0.6103503704071045,0.5839129090309143
557,0.6072150468826294,0.5995319485664368
558,0.5752004981040955,0.5916707515716553
559,0.6529412269592285,0.5452343225479126
560,0.8168325424194336,0.6415425539016724
561,0.5247072577476501,0.5061273574829102
562,0.6645961403846741,0.5666417479515076
563,0.6347551345825195,0.5303800106048584
564,0.6863515377044678,0.5923614501953125
565,0.6866967678070068,0.5431063175201416
566,0.8070876598358154,0.5746885538101196
567,0.741032600402832,0.6289320588111877
568,0.5519245862960815,0.5027475953102112
569,0.648007869720459,0.5595815181732178
570,0.5357648134231567,0.535427451133728
571,0.6191120147705078,0.5526103973388672
572,0.6425080895423889,0.58635413646698
573,0.6664242744445801,0.544433057308197
574,0.6107182502746582,0.49849414825439453
575,0.6362197399139404,0.5481017827987671
576,0.6675205230712891,0.5805574655532837
577,0.6189742088317871,0.5586670637130737
578,0.7865341901779175,0.6553312540054321
579,0.7062156200408936,0.614216148853302
580,0.6462321281433105,0.572437047958374
581,0.7369067668914795,0.5465987920761108
582,0.7365608215332031,0.5737985372543335
583,0.698093831539154,0.6452080011367798
584,0.6991109848022461,0.5980145931243896
585,0.6426011323928833,0.5832697153091431
586,0.5878733396530151,0.5238859057426453
587,0.699735164642334,0.5850374698638916
588,0.579376220703125,0.5727437734603882
589,0.5187361240386963,0.503419816493988
590,0.6656327247619629,0.5876660346984863
591,0.6889654397964478,0.5784484148025513
592,0.6942876577377319,0.6429554224014282
593,0.6843870282173157,0.5948913097381592
594,0.6666222810745239,0.5413804054260254
595,0.6328010559082031,0.5502182245254517
596,0.4574430584907532,0.4547361731529236
597,0.7362290024757385,0.6118394136428833
598,0.5896596312522888,0.5131001472473145
599,0.5534093976020813,0.49533969163894653
600,0.8878990411758423,0.6645915508270264
601,0.5549932718276978,0.4938870668411255
602,0.7630225419998169,0.5961837768554688
603,0.5889732837677002,0.5540893077850342
604,0.7220728993415833,0.5561061501502991
605,0.536783754825592,0.5059933662414551
606,0.6305325031280518,0.5044552087783813
607,0.6535727381706238,0.533401608467102
608,0.7396438121795654,0.5511370897293091
609,0.5777316093444824,0.5701627731323242
610,0.5369910597801208,0.48314663767814636
611,0.7952010631561279,0.588738203048706
612,0.671106219291687,0.5776321887969971
613,0.5659044981002808,0.5112307071685791
614,0.6207922697067261,0.6010465621948242
615,0.6566146612167358,0.5503960251808167
616,0.6557223796844482,0.5967750549316406
617,0.7729685306549072,0.5688216090202332
618,0.5225217342376709,0.5081053972244263
619,0.6267772912979126,0.5556881427764893
620,0.6032512187957764,0.5204720497131348
621,0.7234911918640137,0.5962717533111572
622,0.6093053817749023,0.5801838636398315
623,0.6663202047348022,0.5781648755073547
624,0.7294663190841675,0.5761052370071411
625,0.6652569770812988,0.5216957330703735
626,0.5385000705718994,0.5292453765869141
627,0.5916699171066284,0.5092320442199707
628,0.4921853244304657,0.4875301122665405
629,0.639512300491333,0.5642091035842896
630,0.7906173467636108,0.6201356649398804
631,0.5214300155639648,0.51174396276474
632,0.735948383808136,0.606562614440918
633,0.7664927244186401,0.5942726731300354
634,0.6813461780548096,0.5253371000289917
635,0.5508090257644653,0.5211514234542847
636,0.6684005260467529,0.5296707153320312
637,0.6417402625083923,0.5928360819816589
638,0.5520737171173096,0.5153384208679199
639,0.5999490022659302,0.5378539562225342
640,0.5867401957511902,0.4890860915184021
641,0.5154340267181396,0.47556936740875244
642,0.7028219103813171,0.5570305585861206
643,0.7698460221290588,0.6572818756103516
644,0.5784450769424438,0.5229684114456177
645,0.8305375576019287,0.6361417770385742
646,0.5442613363265991,0.5015566945075989
647,0.6047345399856567,0.5517190098762512
648,0.626304030418396,0.5257075428962708
649,0.6257768869400024,0.5127902030944824
650,0.605337381362915,0.530322790145874
651,0.6048221588134766,0.6233686208724976
652,0.8768315315246582,0.6478003859519958
653,0.5267783403396606,0.5123265981674194
654,0.6659711599349976,0.5371662378311157
655,0.5972127914428711,0.5410453081130981
656,0.8233098983764648,0.6270692944526672
657,0.5083513855934143,0.49491626024246216
658,0.7061260938644409,0.5272663831710815
659,0.6233466863632202,0.5714082717895508
660,0.6550335884094238,0.5952364206314087
661,0.7245360612869263,0.5567876100540161
662,0.5693588256835938,0.5126006007194519
663,0.7335360050201416,0.6016755104064941
664,0.6545968055725098,0.5482861995697021
665,0.6102148294448853,0.48289918899536133
666,0.6071255207061768,0.5262449979782104
667,0.6434965133666992,0.5682281851768494
668,0.7561373710632324,0.6129671335220337
669,0.653812050819397,0.6584724187850952
670,0.5996325612068176,0.5132827758789062
671,0.6797361969947815,0.5232963562011719
672,0.7776204943656921,0.544116735458374
673,0.7385503649711609,0.5864118337631226
674,0.5024319887161255,0.5404533743858337
675,0.6039912700653076,0.5203843116760254
676,0.5241776704788208,0.5231565237045288
677,0.7388424873352051,0.62010258436203
678,0.7379444241523743,0.5741657614707947
679,0.6254315376281738,0.5675026178359985
680,0.5962152481079102,0.5302610397338867
681,0.5965712070465088,0.5498082041740417
682,0.5580723881721497,0.4743945598602295
683,0.578312873840332,0.48716163635253906
684,0.5884380340576172,0.5346909165382385
685,0.599598228931427,0.5622125267982483
686,0.7076634168624878,0.5307198166847229
687,0.5505049824714661,0.544532299041748
688,0.6589457988739014,0.48908960819244385
689,0.527941107749939,0.5055372714996338
690,0.623666524887085,0.5319586992263794
691,0.6660664081573486,0.5704078674316406
692,0.572529673576355,0.5403882265090942
693,0.6932260990142822,0.5689248442649841
694,0.6080193519592285,0.5472134351730347
695,0.6697406768798828,0.5983563661575317
696,0.5577118396759033,0.48991137742996216
697,0.6197771430015564,0.509100615978241
698,0.6172218322753906,0.5511561632156372
699,0.6711932420730591,0.5937752723693848
700,0.7543075084686279,0.5739635229110718
701,0.5521916151046753,0.5412141680717468
702,0.6158990859985352,0.5340149402618408
703,0.669538140296936,0.5288881063461304
704,0.6250283718109131,0.595658540725708
705,0.7116274833679199,0.5381240844726562
706,0.562591016292572,0.4786296486854553
707,0.579390823841095,0.48251694440841675
708,0.6914974451065063,0.5210691094398499
