branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
ordinary,/data/users/zhoushunyu/eqvae/experiments/raev2_radius_direction_20260905/confirm_seed202609052/ordinary/samples.npz,1fbcfc58ac403cd6eda7b6bd5b037852919e3893583c1afcae2cc6bb62d9bf7e,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,59.92921867370605,38.773440920138796
