seed,ambient_dim,hidden_dim,condition,swd_2d,swd_fullD,mmd_2d,intrinsic_nll,intrinsic_swd,ambient_swd,intrinsic_mmd,off_subspace_rms,ridge_distance_mean,ridge_distance_median,ridge_distance_q90,reference_ridge_distance_mean,ridge_distance_excess,signed_ridge_mean,signed_ridge_std,signed_ridge_q10,signed_ridge_q50,signed_ridge_q90,reference_signed_ridge_mean,reference_signed_ridge_std,ridge_width_ratio,ridge_signed_bias_in_ref_std,conditional_ridge_w1,conditional_ridge_w1_worst_bin,conditional_ridge_valid_bins,arc_coverage_w1,arc_hist_tv,arc_hist_js,arc_empty_bin_fraction,ambient_surface_rms,ambient_surface_rms_q50,ambient_surface_rms_q90,ambient_surface_rms_q99,intrinsic_radius_mean,intrinsic_radius_std,intrinsic_radius_q10,intrinsic_radius_q90,reference_intrinsic_radius_mean,intrinsic_radius_mean_ratio
20260831,2,128,Bayes_exact,0.0177950849665797,0.0294543722887838,0.0001548528671264,0.0248240958899259,0.0177950849665797,0.0294543722887838,0.0001548528671264,5.6913933121904854e-08,0.0189003460109233,0.015891671180725,0.03904540091753,0.0192034561187028,-0.0003031101077795,-0.0007702717557549,0.0236174892634153,-0.031011339277029,-0.0010955100879073,0.0296080373227596,-0.0008744261576794,0.0239552874118089,0.985898806280775,0.0043478668667376,0.0024373805037252,0.0036154281955557,16.0,0.0041588613296447,0.0400390625,0.0013246221759803,0.0,5.6913929569191175e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9172158241271972,0.396858274936676,0.37776780128479,1.4680633544921875,0.9210076332092284,0.9958829775722718
20260831,2,128,B0_v_ind,0.0330960893356065,0.0509288072304086,0.0003666877746582,8.634496688842773,0.0330960893356065,0.0509288072304086,0.0003666877746582,5.675098435631298e-08,0.0645931363105773,0.030320718884468,0.184874415397644,0.0192034561187028,0.0453896820545196,0.0084741087630391,0.0995075106620788,-0.0892070531845092,0.0034492572303861,0.122463658452034,-0.0008744261576794,0.0239552874118089,4.153885067270191,0.3902493417263031,0.0476995191123488,0.1406745964309673,16.0,0.0059563616796255,0.0572509765625,0.0024471428344952,0.0,5.675098435631298e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9191557168960572,0.396715760231018,0.4063143134117126,1.4636300802230835,0.9210076332092284,0.9979892497668902
20260831,2,128,B1_x_ind,0.0802525439507639,0.1154031568675204,0.0013164281845092,32.630157470703125,0.0802525439507639,0.1154031568675204,0.0013164281845092,5.4469147414693e-08,0.1668849289417266,0.1635141372680664,0.3049579262733459,0.0192034561187028,0.1476814746856689,0.0275685675442218,0.1898847818374633,-0.2599347531795501,0.049606118351221,0.2740667462348938,-0.0008744261576794,0.0239552874118089,7.926633422225526,1.187336802482605,0.1548792376230331,0.2209696787986006,16.0,0.0213131250926269,0.107666015625,0.009114666440925,0.0,5.446914030926565e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.8828247785568237,0.363014817237854,0.4016105532646179,1.3780735731124878,0.9210076332092284,0.9585423038033272
20260831,2,128,B2_eps_ind,0.1979179565461991,0.2888521573311328,0.0138112306594848,1.266753911972046,0.1979179565461991,0.2888521573311328,0.0138112306594848,5.695275007155942e-08,0.0251526702195405,0.014311546459794,0.0525411516427993,0.0192034561187028,0.0059492141008377,-0.0006765954894945,0.0440271385014057,-0.0345168933272361,0.0001257078110938,0.0324986912310123,-0.0008744261576794,0.0239552874118089,1.8378881348633769,0.0082583297044038,0.0149126784431588,0.0323709756207325,15.0,0.0311083484138449,0.2696533203125,0.0616972095672406,0.0,5.695275007155942e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9201423525810242,0.3861129283905029,0.3501515984535217,1.3917944431304932,0.9210076332092284,0.9990605065615044
20260831,2,128,D0_x_shared,0.0709531153488932,0.098356076347051,0.0016613006591796,5.289116382598877,0.0709531153488932,0.098356076347051,0.0016613006591796,5.325019003521447e-08,0.0691339448094368,0.0683607906103134,0.1315115690231323,0.0192034561187028,0.049930490553379,0.0690279081463813,0.0432055369019508,0.0180333033204078,0.0683213174343109,0.1315114200115203,-0.0008744261576794,0.0239552874118089,1.803590838181816,2.9180333614349365,0.0734285985001506,0.1545521798525971,15.0,0.0148625920370168,0.1429443359375,0.0256012553231066,0.0,5.325019003521447e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.8707654476165771,0.3552920818328857,0.405897319316864,1.3972725868225098,0.9210076332092284,0.9454486762312884
20260831,2,128,D0_eps_shared,0.1210728459377262,0.166875062262218,0.0063509941101074,1.3947919607162476,0.1210728459377262,0.166875062262218,0.0063509941101074,5.1341189077902534e-08,0.0259979292750358,0.0154083305969834,0.0508119724690914,0.0192034561187028,0.0067944731563329,0.0057615246623754,0.045835793018341,-0.0250643379986286,0.005555594805628,0.0370053201913833,-0.0008744261576794,0.0239552874118089,1.9133894004438412,0.2770140469074249,0.0154859374118898,0.0305294546461289,16.0,0.0619551768913022,0.158935546875,0.0242590466136609,0.0,5.1341189077902534e-08,4.214684778958144e-08,1.0536712125031045e-07,1.884864389012364e-07,0.8313502669334412,0.3903942108154297,0.3790728449821472,1.4502170085906982,0.9210076332092284,0.9026529606889592
20260831,2,128,D0_fixed_x_eps,0.0227472650776281,0.0368088132160564,0.0001839399337768,1.344041347503662,0.0227472650776281,0.0368088132160564,0.0001839399337768,5.83504125017953e-08,0.0255188979208469,0.0155603997409343,0.0504732280969619,0.0192034561187028,0.006315441802144,0.001171204727143,0.0443982370197773,-0.0324594154953956,-5.591668013948947e-06,0.0339918360114097,-0.0008744261576794,0.0239552874118089,1.853379433798436,0.0853937119245529,0.0108490277214154,0.0258351176209666,16.0,0.0074007683900961,0.049560546875,0.0018476048895107,0.0,5.835040894908162e-08,4.247484497454934e-08,1.1920928955078125e-07,1.988062905411425e-07,0.9288141131401062,0.3958213925361633,0.3831809759140014,1.465688943862915,0.9210076332092284,1.0084760208812562
20260831,2,128,D0_safe_schedule,0.0208430834493639,0.0357012523829604,0.0001173019409179,1.3930141925811768,0.0208430834493639,0.0357012523829604,0.0001173019409179,5.740116648667026e-08,0.025741359218955,0.0154616329818964,0.0509291067719459,0.0192034561187028,0.0065379031002521,0.0021112638060003,0.0450843945145607,-0.0315211601555347,0.0002641972387209,0.035174660384655,-0.0008744261576794,0.0239552874118089,1.8820226925073733,0.1246359497308731,0.011287256950501,0.0270479364886697,16.0,0.0081952484714843,0.047607421875,0.0016926016001364,0.0,5.740116648667026e-08,4.214684778958144e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9289765357971193,0.3956058323383331,0.387002944946289,1.4681681394577026,0.9210076332092284,1.0086523740961009
20260831,2,128,D3_oracle_bayes_gate,0.0164218944645829,0.0279521824622834,3.898143768310547e-05,0.4390233755111694,0.0164218944645829,0.0279521824622834,3.898143768310547e-05,5.7368019668047054e-08,0.0212137680500745,0.0153127610683441,0.0440928973257541,0.0192034561187028,0.0020103119313716,0.0015225566457957,0.031778547912836,-0.0298650320619344,6.112086703069508e-05,0.0323244258761405,-0.0008744261576794,0.0239552874118089,1.3265776096332935,0.1000607013702392,0.0061248593685185,0.0098617869405877,16.0,0.0048717384385327,0.04541015625,0.0015862070112929,0.0,5.73680125626197e-08,4.2229086005818324e-08,1.1920928955078125e-07,1.884864389012364e-07,0.9245736598968506,0.3962562978267669,0.3784745931625366,1.4693918228149414,0.9210076332092284,1.0038718752799
20260831,2,128,D1_scaled_gate,0.0196793728584258,0.0322373668519113,0.000120997428894,1.2975468635559082,0.0196793728584258,0.0322373668519113,0.000120997428894,5.779716971687777e-08,0.0250756610184907,0.0148178962990641,0.0503289476037025,0.0192034561187028,0.0058722048997879,0.0010882706847041,0.0436076447367668,-0.0327099710702896,9.364109428133816e-05,0.0335927829146385,-0.0008744261576794,0.0239552874118089,1.8203766035914912,0.0819316804409027,0.0103774279649188,0.0299386464913965,16.0,0.0070191757883445,0.048583984375,0.0017624546516683,0.0,5.779716971687777e-08,4.214684778958144e-08,1.1920928955078125e-07,1.885452149963385e-07,0.928328812122345,0.3947935998439789,0.3838094472885132,1.4666377305984497,0.9210076332092284,1.007949096890333
