seed,ambient_dim,hidden_dim,time,condition,paired_velocity_mse,bayes_velocity_mse,irreducible_velocity_mse,gate_mean,gate_std,x_amplification_mean,epsilon_amplification_mean
20260831,2,128,0.97,D1_eps_own,0.8613860011100769,0.0350226312875747,0.8278717994689941,,,,
20260831,2,128,0.97,D1_gate_on_D0,0.8566918969154358,0.0336283892393112,0.8278717994689941,0.0186453592032194,0.0187015123665332,0.6215119361877441,1.011705756187439
20260831,2,128,0.97,D2_x_own,2.7890119552612305,1.9501265287399288,0.8278717994689941,,,,
20260831,2,128,0.97,D2_eps_own,0.8868985176086426,0.0627464652061462,0.8278717994689941,,,,
20260831,2,128,0.97,D2_gate_on_D0,0.861050546169281,0.0365257561206817,0.8278717994689941,0.000292761658784,0.0008503549033775,0.0097587211057543,1.0306259393692017
20260831,2,128,0.97,D4_x_own,2.2064929008483887,1.3704397678375244,0.8278717994689941,,,,
20260831,2,128,0.97,D4_eps_own,0.8594454526901245,0.0330556184053421,0.8278717994689941,,,,
20260831,2,128,0.97,D4_gate_on_D0,0.8590269684791565,0.0340755321085453,0.8278717994689941,0.014220668002963,0.0107804248109459,0.4740222692489624,1.0162672996520996
20260831,2,128,0.99,D1_x_own,14.226327896118164,13.070575714111328,0.9733789563179016,,,,
20260831,2,128,0.99,D1_eps_own,0.9832601547241212,0.00900658685714,0.9733789563179016,,,,
20260831,2,128,0.99,D1_gate_on_D0,1.0094729661941528,0.0314477421343326,0.9733789563179016,0.0282310135662555,0.024242378771305,2.823101282119751,0.9815847873687744
20260831,2,128,0.99,D2_x_own,19.39951705932617,18.285621643066406,0.9733789563179016,,,,
20260831,2,128,0.99,D2_eps_own,0.9880785942077636,0.0162780582904815,0.9733789563179016,,,,
20260831,2,128,0.99,D2_gate_on_D0,0.9858459234237672,0.0107275266200304,0.9733789563179016,0.000657090335153,0.0018586255609989,0.0657090246677398,1.0094373226165771
20260831,2,128,0.99,D4_x_own,13.630685806274414,12.560824394226074,0.9733789563179016,,,,
20260831,2,128,0.99,D4_eps_own,0.9844505190849304,0.0102052986621856,0.9733789563179016,,,,
20260831,2,128,0.99,D4_gate_on_D0,0.9878837466239928,0.0120119787752628,0.9733789563179016,0.004474745132029,0.0028579395730048,0.4474744796752929,1.005581021308899
20260831,512,128,0.01,D0_x_shared,0.9975571632385254,0.0021893940865993,0.9955934286117554,,,,
20260831,512,128,0.01,D0_eps_shared,9182.7509765625,9181.90625,0.9955934286117554,,,,
20260831,512,128,0.01,D3_oracle_bayes_gate,0.9975560903549194,0.0021889763884246,0.9955934286117554,0.9999977946281432,6.377355930453632e-06,1.0100986957550049,0.0002187953214161
20260831,512,128,0.03,D0_x_shared,0.847671389579773,0.0036389981396496,0.8447785377502441,,,,
