seed,ambient_dim,hidden_dim,condition,time,rollout_bayes_velocity_mse,state_swd_2d,state_intrinsic_swd,state_off_subspace_rms,true_off_subspace_rms,gate_mean,gate_std
20260831,2,128,D3_oracle_bayes_gate,0.97,0.0558199919760227,0.0168678875718152,0.0168678875718152,5.5778457408450783e-08,5.5274526289395e-08,0.1196984201669693,0.1708492338657379
20260831,2,128,D3_oracle_bayes_gate,0.99,0.0153595618903636,0.0222292364231996,0.0222292364231996,5.7317805612910895e-08,5.650083778618865e-08,0.0127983838319778,0.0467487648129463
20260831,2,128,D1_x_own,0.01,0.0003090934187639,0.029247587654689,0.029247587654689,5.4282253358906025e-08,5.482566933778799e-08,,
20260831,2,128,D1_x_own,0.03,0.0002946666791103,0.0310360795868207,0.0310360795868207,5.3959794854563376e-08,5.3512387410137314e-08,,
20260831,2,128,D1_x_own,0.1,0.0003064571646973,0.0234654062521544,0.0234654062521544,5.0113030169995916e-08,4.8166953092732e-08,,
20260831,2,128,D1_x_own,0.3,0.0006766911246813,0.0230456117396975,0.0230456117396975,4.070761150387625e-08,3.9727964917801735e-08,,
20260831,2,128,D1_x_own,0.5,0.0013277020771056,0.0196439951169984,0.0196439951169984,3.832680306459224e-08,3.732086995000827e-08,,
20260831,2,128,D1_x_own,0.7,0.0088235270231962,0.0181064621559153,0.0181064621559153,4.125720920455933e-08,4.2173606829010175e-08,,
20260831,2,128,D1_x_own,0.9,0.2148175537586212,0.0206279260046536,0.0206279260046536,5.0593950362554097e-08,5.2573049913462455e-08,,
20260831,2,128,D1_x_own,0.97,0.921237289905548,0.0255169614336637,0.0255169614336637,5.630292321257002e-08,5.5274526289395e-08,,
20260831,2,128,D1_x_own,0.99,4.189538478851318,0.0400028473206977,0.0400028473206977,5.709973294187876e-08,5.650083778618865e-08,,
20260831,2,128,D1_eps_own,0.01,6.495514869689941,0.0395241240703642,0.0395241240703642,5.101649946936959e-08,5.482566933778799e-08,,
20260831,2,128,D1_eps_own,0.03,0.4535974860191345,0.0527321201121592,0.0527321201121592,5.2613394529998914e-08,5.3512387410137314e-08,,
20260831,2,128,D1_eps_own,0.1,0.0351396314799785,0.0472391018055409,0.0472391018055409,4.8508585592799136e-08,4.8166953092732e-08,,
20260831,2,128,D1_eps_own,0.3,0.0039334325119853,0.0500331439855677,0.0500331439855677,4.10076808066151e-08,3.9727964917801735e-08,,
20260831,2,128,D1_eps_own,0.5,0.0024552855174988,0.04586133643912,0.04586133643912,3.8817226766241226e-08,3.732086995000827e-08,,
20260831,2,128,D1_eps_own,0.7,0.0048623671755194,0.0341156585234018,0.0341156585234018,4.2545735823296134e-08,4.2173606829010175e-08,,
20260831,2,128,D1_eps_own,0.9,0.1332179307937622,0.0414501954621368,0.0414501954621368,5.187963125763417e-08,5.2573049913462455e-08,,
20260831,2,128,D1_eps_own,0.97,0.3872483670711517,0.0480922852697955,0.0480922852697955,5.5908920160163695e-08,5.5274526289395e-08,,
20260831,2,128,D1_eps_own,0.99,0.0974615812301635,0.0449174804017874,0.0449174804017874,5.773275191245376e-08,5.650083778618865e-08,,
20260831,2,128,D1_gate_on_D0,0.01,0.0090740220621228,0.0293873756070915,0.0293873756070915,5.331676433684152e-08,5.482566933778799e-08,0.9542564153671264,0.0337744392454624
20260831,2,128,D1_gate_on_D0,0.03,0.0023214719258248,0.0315431908965456,0.0315431908965456,5.3344994199733264e-08,5.3512387410137314e-08,0.9375995397567748,0.0449158139526844
20260831,2,128,D1_gate_on_D0,0.1,0.0004935894394293,0.0240611078944427,0.0240611078944427,4.9973273519299255e-08,4.8166953092732e-08,0.9211946725845336,0.0520163401961326
20260831,2,128,D1_gate_on_D0,0.3,0.0007625589496456,0.0239870364208454,0.0239870364208454,4.154920674181994e-08,3.9727964917801735e-08,0.8575182557106018,0.0647247657179832
20260831,2,128,D1_gate_on_D0,0.5,0.0011661224998533,0.0209300677346804,0.0209300677346804,3.9053976053082806e-08,3.732086995000827e-08,0.6159876585006714,0.0741193145513534
20260831,2,128,D1_gate_on_D0,0.7,0.0040909419767558,0.0182774894782335,0.0182774894782335,4.2650995624171635e-08,4.2173606829010175e-08,0.2277623414993286,0.0720820352435112
20260831,2,128,D1_gate_on_D0,0.9,0.1172512918710708,0.0201418809798819,0.0201418809798819,5.244443102014885e-08,5.2573049913462455e-08,0.0148768406361341,0.0162135660648345
20260831,2,128,D1_gate_on_D0,0.97,0.2866957187652588,0.0197090675827755,0.0197090675827755,5.5105296326019015e-08,5.5274526289395e-08,0.0178539864718914,0.0175580624490976
20260831,2,128,D1_gate_on_D0,0.99,0.0932060480117797,0.0224192329731028,0.0224192329731028,5.5804427745442815e-08,5.650083778618865e-08,0.0280617959797382,0.0237263441085815
20260831,2,128,D2_x_own,0.01,0.0009131312835961,0.0293178927467697,0.0293178927467697,5.3618848028236243e-08,5.482566933778799e-08,,
20260831,2,128,D2_x_own,0.03,0.0008192096138373,0.0312161301381512,0.0312161301381512,5.266587521646216e-08,5.3512387410137314e-08,,
20260831,2,128,D2_x_own,0.1,0.0006801666459068,0.0236399627748462,0.0236399627748462,4.9949250069403206e-08,4.8166953092732e-08,,
20260831,2,128,D2_x_own,0.3,0.001385610550642,0.0232265920815748,0.0232265920815748,4.171015177689696e-08,3.9727964917801735e-08,,
20260831,2,128,D2_x_own,0.5,0.0018197617027908,0.0204607622261526,0.0204607622261526,3.907667434077666e-08,3.732086995000827e-08,,
20260831,2,128,D2_x_own,0.7,0.0167336482554674,0.0180459222883049,0.0180459222883049,4.2569496372379945e-08,4.2173606829010175e-08,,
20260831,2,128,D2_x_own,0.9,0.6047520637512207,0.023381508545926,0.023381508545926,5.2469403044597136e-08,5.2573049913462455e-08,,
20260831,2,128,D2_x_own,0.97,2.1395628452301025,0.0304976565600501,0.0304976565600501,5.6163028006039895e-08,5.5274526289395e-08,,
20260831,2,128,D2_x_own,0.99,11.016178131103516,0.0459405749406318,0.0459405749406318,5.807140013303069e-08,5.650083778618865e-08,,
20260831,2,128,D2_eps_own,0.01,10.967432022094728,0.0340494983599226,0.0340494983599226,5.3056091076086886e-08,5.482566933778799e-08,,
20260831,2,128,D2_eps_own,0.03,0.6122444272041321,0.039990452098452,0.039990452098452,5.339344966159842e-08,5.3512387410137314e-08,,
20260831,2,128,D2_eps_own,0.1,0.068382054567337,0.0328411335159458,0.0328411335159458,5.0120970485068035e-08,4.8166953092732e-08,,
20260831,2,128,D2_eps_own,0.3,0.0095071662217378,0.0330106764969157,0.0330106764969157,4.1528757321884775e-08,3.9727964917801735e-08,,
20260831,2,128,D2_eps_own,0.5,0.0101309046149253,0.03366370539072,0.03366370539072,3.9693070164048556e-08,3.732086995000827e-08,,
20260831,2,128,D2_eps_own,0.7,0.0139801567420363,0.0354169486364924,0.0354169486364924,4.21136903128172e-08,4.2173606829010175e-08,,
20260831,2,128,D2_eps_own,0.9,0.2809380292892456,0.0462918210087611,0.0462918210087611,5.3656691534342826e-08,5.2573049913462455e-08,,
20260831,2,128,D2_eps_own,0.97,0.8017376065254211,0.0511412822797368,0.0511412822797368,5.794226254351997e-08,5.5274526289395e-08,,
20260831,2,128,D2_eps_own,0.99,0.1830163598060608,0.0540540137200284,0.0540540137200284,5.95848064222082e-08,5.650083778618865e-08,,
20260831,2,128,D2_gate_on_D0,0.01,0.0004560776869766,0.0292636883958541,0.0292636883958541,5.4664237580936976e-08,5.482566933778799e-08,0.9982226490974426,0.0018841014243662
20260831,2,128,D2_gate_on_D0,0.03,0.0003249627188779,0.0311007120628565,0.0311007120628565,5.350585752239567e-08,5.3512387410137314e-08,0.9938608407974244,0.0060363146476447
20260831,2,128,D2_gate_on_D0,0.1,0.0003695365739986,0.023669147486418,0.023669147486418,4.933677644203272e-08,4.8166953092732e-08,0.9645118713378906,0.0344841256737709
20260831,2,128,D2_gate_on_D0,0.3,0.0007384911878034,0.0234094968363467,0.0234094968363467,4.087317506673571e-08,3.9727964917801735e-08,0.9289826154708862,0.0419713966548442
20260831,2,128,D2_gate_on_D0,0.5,0.0011458218796178,0.0201443387283123,0.0201443387283123,3.958770378176269e-08,3.732086995000827e-08,0.6986557245254517,0.0985990092158317
20260831,2,128,D2_gate_on_D0,0.7,0.0045300954952836,0.0185417617142722,0.0185417617142722,4.2722227533431585e-08,4.2173606829010175e-08,0.2043438851833343,0.1283376961946487
20260831,2,128,D2_gate_on_D0,0.9,0.1137032881379127,0.0209108647136518,0.0209108647136518,5.2153801277654566e-08,5.2573049913462455e-08,0.0003183257649652,0.0013417138252407
20260831,2,128,D2_gate_on_D0,0.97,0.288731575012207,0.0200673882725685,0.0200673882725685,5.6102621215359256e-08,5.5274526289395e-08,0.0002556516847107,0.0007430398254655
20260831,2,128,D2_gate_on_D0,0.99,0.0680994018912315,0.0235004754688091,0.0235004754688091,5.678469250369744e-08,5.650083778618865e-08,0.0006459570722654,0.001709405798465
20260831,2,128,D4_x_own,0.01,0.0004469504929147,0.029247598130251,0.029247598130251,5.297628646872e-08,5.482566933778799e-08,,
20260831,2,128,D4_x_own,0.03,0.0004249912453815,0.0310156190801607,0.0310156190801607,5.2182727472427366e-08,5.3512387410137314e-08,,
20260831,2,128,D4_x_own,0.1,0.0003224220417905,0.023567351523336,0.023567351523336,4.977464840294488e-08,4.8166953092732e-08,,
20260831,2,128,D4_x_own,0.3,0.0006119177560321,0.0229023943003687,0.0229023943003687,4.1701852637743286e-08,3.9727964917801735e-08,,
20260831,2,128,D4_x_own,0.5,0.0011699870228767,0.019610398158348,0.019610398158348,3.904165879475841e-08,3.732086995000827e-08,,
20260831,2,128,D4_x_own,0.7,0.007893587462604,0.0176604309607533,0.0176604309607533,4.3279733574763675e-08,4.2173606829010175e-08,,
20260831,2,128,D4_x_own,0.9,0.235868215560913,0.0203599672563823,0.0203599672563823,5.221701115942778e-08,5.2573049913462455e-08,,
20260831,2,128,D4_x_own,0.97,0.9766442179679872,0.0306575169432825,0.0306575169432825,5.6118736324606295e-08,5.5274526289395e-08,,
20260831,2,128,D4_x_own,0.99,4.742555141448975,0.0424709592516698,0.0424709592516698,5.789888035678815e-08,5.650083778618865e-08,,
20260831,2,128,D4_eps_own,0.01,12.545146942138672,0.0442901752997239,0.0442901752997239,5.266744906862186e-08,5.482566933778799e-08,,
20260831,2,128,D4_eps_own,0.03,0.5717352628707886,0.0603441686013528,0.0603441686013528,5.3687443823946523e-08,5.3512387410137314e-08,,
20260831,2,128,D4_eps_own,0.1,0.0562953427433967,0.0583900548511159,0.0583900548511159,5.013973591871945e-08,4.8166953092732e-08,,
20260831,2,128,D4_eps_own,0.3,0.0051813442260026,0.0603008157667263,0.0603008157667263,4.216080640162545e-08,3.9727964917801735e-08,,
20260831,2,128,D4_eps_own,0.5,0.0038694068789482,0.0603609028727139,0.0603609028727139,3.9714436184112856e-08,3.732086995000827e-08,,
20260831,2,128,D4_eps_own,0.7,0.0052153645083308,0.0464856833619382,0.0464856833619382,4.373027451265443e-08,4.2173606829010175e-08,,
20260831,2,128,D4_eps_own,0.9,0.1239813119173049,0.0591007850714974,0.0591007850714974,5.284741888544887e-08,5.2573049913462455e-08,,
20260831,2,128,D4_eps_own,0.97,0.2908183634281158,0.0671515058272799,0.0671515058272799,5.6440867979290494e-08,5.5274526289395e-08,,
20260831,2,128,D4_eps_own,0.99,0.0593343861401081,0.0645123357607052,0.0645123357607052,5.8894308097023895e-08,5.650083778618865e-08,,
20260831,2,128,D4_gate_on_D0,0.01,0.0003934110573027,0.0292573484334707,0.0292573484334707,5.4241304781044164e-08,5.482566933778799e-08,0.9991697669029236,0.0003712339093908
20260831,2,128,D4_gate_on_D0,0.03,0.000297446764307,0.0310846581879803,0.0310846581879803,5.193152219362673e-08,5.3512387410137314e-08,0.9964986443519592,0.0015702456003054
20260831,2,128,D4_gate_on_D0,0.1,0.0003047251375392,0.0236407820855355,0.0236407820855355,4.937742659194556e-08,4.8166953092732e-08,0.9830323457717896,0.0072978003881871
20260831,2,128,D4_gate_on_D0,0.3,0.0007071833824738,0.0233581168237319,0.0233581168237319,4.1011837481619295e-08,3.9727964917801735e-08,0.8958472013473511,0.0338077023625373
20260831,2,128,D4_gate_on_D0,0.5,0.0011649178341031,0.0201778826000985,0.0201778826000985,3.8365111976190747e-08,3.732086995000827e-08,0.6814743280410767,0.0589003041386604
20260831,2,128,D4_gate_on_D0,0.7,0.0039682183414697,0.0184192614762818,0.0184192614762818,4.345796256188805e-08,4.2173606829010175e-08,0.2949855327606201,0.0447063632309436
20260831,2,128,D4_gate_on_D0,0.9,0.1145635694265365,0.0204332958297372,0.0204332958297372,5.1987541382914066e-08,5.2573049913462455e-08,0.0397840067744255,0.0304532907903194
20260831,2,128,D4_gate_on_D0,0.97,0.2786917984485626,0.0196587756765978,0.0196587756765978,5.5933305986854975e-08,5.5274526289395e-08,0.0143387261778116,0.0112005490809679
20260831,2,128,D4_gate_on_D0,0.99,0.0765927508473396,0.0234427742233864,0.0234427742233864,5.7488268367933415e-08,5.650083778618865e-08,0.0044924160465598,0.002935477066785
20260831,512,128,D0_x_shared,0.01,0.0022523482330143,0.0016086750255607,0.0016086750255607,0.9872359037399292,0.9878277778625488,,
20260831,512,128,D0_x_shared,0.03,0.0036225812509655,0.0018356402479217,0.0018356402479217,0.9672917127609252,0.9677074551582336,,
20260831,512,128,D0_x_shared,0.1,0.0073586185462772,0.0048973871925104,0.0048973871925104,0.8974874019622803,0.8981572985649109,,
20260831,512,128,D0_x_shared,0.3,0.0580556541681289,0.0156134432985161,0.0156134432985161,0.6980465650558472,0.6981247663497925,,
20260831,512,128,D0_x_shared,0.5,0.088863581418991,0.0323942414566532,0.0323942414566532,0.498605877161026,0.4987595677375793,,
20260831,512,128,D0_x_shared,0.7,0.0804721266031265,0.0530147125540782,0.0530147125540782,0.2991657853126526,0.2993428111076355,,
20260831,512,128,D0_x_shared,0.9,0.2575404047966003,0.074630085034348,0.074630085034348,0.0997429937124252,0.0998213291168212,,
20260831,512,128,D0_x_shared,0.97,1.4966375827789309,0.1036813027642442,0.1036813027642442,0.0299808159470558,0.0299235116690397,,
20260831,512,128,D0_x_shared,0.99,12.063142776489258,0.1238505397430483,0.1238505397430483,0.0101428776979446,0.0099869864061474,,
20260831,512,128,D0_eps_shared,0.01,1563671.75,0.5118674273934704,0.5118674273934704,12.359796524047852,0.9878277778625488,,
20260831,512,128,D0_eps_shared,0.03,1626871.25,1.611199101072735,1.611199101072735,37.0404052734375,0.9677074551582336,,
20260831,512,128,D0_eps_shared,0.1,1888262.625,5.431191667284681,5.431191667284681,123.40227508544922,0.8981572985649109,,
20260831,512,128,D0_eps_shared,0.3,3118830.25,16.305449520052246,16.305449520052246,370.0833129882813,0.6981247663497925,,
20260831,512,128,D0_eps_shared,0.5,6104870.0,27.17382427933336,27.17382427933336,616.724609375,0.4987595677375793,,
20260831,512,128,D0_eps_shared,0.7,16927560.0,38.03677629268361,38.03677629268361,863.3440551757812,0.2993428111076355,,
20260831,512,128,D0_eps_shared,0.9,152258688.0,48.89876757732939,48.89876757732939,1109.94775390625,0.0998213291168212,,
20260831,512,128,D0_eps_shared,0.97,1691754496.0,52.70224937475872,52.70224937475872,1196.25634765625,0.0299235116690397,,
20260831,512,128,D0_eps_shared,0.99,15225788416.0,53.78411016139439,53.78411016139439,1220.916015625,0.0099869864061474,,
20260831,512,128,D3_oracle_bayes_gate,0.01,0.0022519268095493,0.0016086660279208,0.0016086660279208,0.987236499786377,0.9878277778625488,0.9999976754188538,6.416973974410212e-06
20260831,512,128,D3_oracle_bayes_gate,0.03,0.0036168224178254,0.0018358247985296,0.0018358247985296,0.9673129320144652,0.9677074551582336,0.999952793121338,5.922223499510437e-05
20260831,512,128,D3_oracle_bayes_gate,0.1,0.0073588648810982,0.0048975949075969,0.0048975949075969,0.8975576758384705,0.8981572985649109,0.9999486207962036,7.11366010364145e-05
20260831,512,128,D3_oracle_bayes_gate,0.3,0.0580439753830432,0.015611674394277,0.015611674394277,0.6982946395874023,0.6981247663497925,0.9994640350341796,0.0009762698900885
20260831,512,128,D3_oracle_bayes_gate,0.5,0.0887238234281539,0.0323798440865093,0.0323798440865093,0.4993487596511841,0.4987595677375793,0.9971163272857666,0.0050859786570072
20260831,512,128,D3_oracle_bayes_gate,0.7,0.0795999318361282,0.0528946496042156,0.0528946496042156,0.3013802170753479,0.2993428111076355,0.9857370853424072,0.02243148162961
20260831,512,128,D3_oracle_bayes_gate,0.9,0.1909359395503997,0.0724121726309807,0.0724121726309807,0.1078261509537696,0.0998213291168212,0.8822726607322693,0.1087401285767555
20260831,512,128,D3_oracle_bayes_gate,0.97,0.9066559672355652,0.0938394413399476,0.0938394413399476,0.0437765568494796,0.0299235116690397,0.6679439544677734,0.1493368446826934
20260831,512,128,D3_oracle_bayes_gate,0.99,4.316414833068848,0.1043575959448861,0.1043575959448861,0.0249468460679054,0.0099869864061474,0.4286439418792724,0.1624415963888168
20260831,512,128,D1_x_own,0.01,0.0020616629626601,0.0016129786610396,0.0016129786610396,0.9872359037399292,0.9878277778625488,,
20260831,512,128,D1_x_own,0.03,0.0036445925943553,0.0018105542927003,0.0018105542927003,0.9672916531562804,0.9677074551582336,,
20260831,512,128,D1_x_own,0.1,0.0066707073710858,0.0051601096857161,0.0051601096857161,0.8974869251251221,0.8981572985649109,,
20260831,512,128,D1_x_own,0.3,0.0571226589381694,0.0151862004284393,0.0151862004284393,0.6980451345443726,0.6981247663497925,,
20260831,512,128,D1_x_own,0.5,0.0889474898576736,0.0317495383159254,0.0317495383159254,0.4986039400100708,0.4987595677375793,,
20260831,512,128,D1_x_own,0.7,0.0683831423521041,0.0505063443277653,0.0505063443277653,0.2991642951965332,0.2993428111076355,,
20260831,512,128,D1_x_own,0.9,0.0835556089878082,0.0643534378111142,0.0643534378111142,0.0997391641139984,0.0998213291168212,,
20260831,512,128,D1_x_own,0.97,0.884049117565155,0.0786941750921162,0.0786941750921162,0.0299686212092638,0.0299235116690397,,
20260831,512,128,D1_x_own,0.99,8.822614669799805,0.0931662599980695,0.0931662599980695,0.0101025132462382,0.0099869864061474,,
20260831,512,128,D1_eps_own,0.01,82932.3046875,0.0844791354846961,0.0844791354846961,2.861703872680664,0.9878277778625488,,
20260831,512,128,D1_eps_own,0.03,86151.421875,0.3254301483043615,0.3254301483043615,8.534889221191406,0.9677074551582336,,
20260831,512,128,D1_eps_own,0.1,99916.59375,1.1241652667315858,1.1241652667315858,28.40506362915039,0.8981572985649109,,
20260831,512,128,D1_eps_own,0.3,165009.4375,3.385320470926072,3.385320470926072,85.16131591796875,0.6981247663497925,,
20260831,512,128,D1_eps_own,0.5,323065.0,5.6496428572925215,5.6496428572925215,141.90945434570312,0.4987595677375793,,
20260831,512,128,D1_eps_own,0.7,896086.8125,7.912818908166391,7.912818908166391,198.65286254882807,0.2993428111076355,,
20260831,512,128,D1_eps_own,0.9,8060886.5,10.177599300593045,10.177599300593045,255.3921661376953,0.0998213291168212,,
20260831,512,128,D1_eps_own,0.97,89565352.0,10.972809731321984,10.972809731321984,275.2506103515625,0.0299235116690397,,
20260831,512,128,D1_eps_own,0.99,806088448.0,11.19514959740117,11.19514959740117,280.924560546875,0.0099869864061474,,
20260831,512,128,D1_gate_on_D0,0.01,0.0109354890882968,0.0015991923391979,0.0015991923391979,0.9881261587142944,0.9878277778625488,0.9994272589683532,0.000776075059548
20260831,512,128,D1_gate_on_D0,0.03,0.0036310730502009,0.0018400402302116,0.0018400402302116,0.9684507846832277,0.9677074551582336,0.9999502897262572,8.198082650778815e-05
20260831,512,128,D1_gate_on_D0,0.1,0.0073791900649666,0.0048891831335227,0.0048891831335227,0.8985774517059326,0.8981572985649109,0.999993085861206,1.428515406587394e-05
20260831,512,128,D1_gate_on_D0,0.3,0.0580841191112995,0.0156107564640245,0.0156107564640245,0.698906660079956,0.6981247663497925,0.9999744296073914,7.074122549965978e-05
20260831,512,128,D1_gate_on_D0,0.5,0.0888728946447372,0.0324201074319758,0.0324201074319758,0.4992296099662781,0.4987595677375793,0.9999803900718688,6.801193376304582e-05
20260831,512,128,D1_gate_on_D0,0.7,0.0804869979619979,0.0530783649761838,0.0530783649761838,0.299541562795639,0.2993428111076355,0.9999998807907104,5.708399726245261e-07
20260831,512,128,D1_gate_on_D0,0.9,0.2573458850383758,0.0747539595776543,0.0747539595776543,0.0998682379722595,0.0998213291168212,1.0,0.0
20260831,512,128,D1_gate_on_D0,0.97,1.4959638118743896,0.1038733834291205,0.1038733834291205,0.0300187319517135,0.0299235116690397,0.999913215637207,0.0001724077883409
20260831,512,128,D1_gate_on_D0,0.99,12.029500961303713,0.1240276323249321,0.1240276323249321,0.0101643726229667,0.0099869864061474,0.998278260231018,0.003496567485854
20260831,512,128,D2_x_own,0.01,0.003814703784883,0.0015750580863757,0.0015750580863757,0.9872359037399292,0.9878277778625488,,
20260831,512,128,D2_x_own,0.03,0.0036467118188738,0.0018323894051503,0.0018323894051503,0.9672916531562804,0.9677074551582336,,
20260831,512,128,D2_x_own,0.1,0.0058104209601879,0.0048480112479923,0.0048480112479923,0.8974869251251221,0.8981572985649109,,
20260831,512,128,D2_x_own,0.3,0.0556144267320632,0.0135827757819912,0.0135827757819912,0.6980454921722412,0.6981247663497925,,
20260831,512,128,D2_x_own,0.5,0.0926793366670608,0.0284580107468737,0.0284580107468737,0.4986048936843872,0.4987595677375793,,
20260831,512,128,D2_x_own,0.7,0.071610227227211,0.0439627293164244,0.0439627293164244,0.2991663515567779,0.2993428111076355,,
20260831,512,128,D2_x_own,0.9,0.0631975010037422,0.0730727187643828,0.0730727187643828,0.0997340008616447,0.0998213291168212,,
20260831,512,128,D2_x_own,0.97,0.4778174459934234,0.079892474020834,0.079892474020834,0.0299573168158531,0.0299235116690397,,
20260831,512,128,D2_x_own,0.99,5.964837551116943,0.0817237223310598,0.0817237223310598,0.0101463617756962,0.0099869864061474,,
20260831,512,128,D2_eps_own,0.01,86615.890625,0.0819171921639677,0.0819171921639677,2.913970470428467,0.9878277778625488,,
20260831,512,128,D2_eps_own,0.03,90192.53125,0.3080483206031374,0.3080483206031374,8.722869873046875,0.9677074551582336,,
20260831,512,128,D2_eps_own,0.1,104755.8671875,1.019464379566847,1.019464379566847,29.07352828979492,0.8981572985649109,,
20260831,512,128,D2_eps_own,0.3,173221.984375,2.8999719271727287,2.8999719271727287,87.24766540527344,0.6981247663497925,,
20260831,512,128,D2_eps_own,0.5,339401.15625,4.704583401769376,4.704583401769376,145.44622802734375,0.4987595677375793,,
20260831,512,128,D2_eps_own,0.7,942111.125,6.466090817437375,6.466090817437375,203.66067504882807,0.2993428111076355,,
20260831,512,128,D2_eps_own,0.9,8477286.0,8.197766159731499,8.197766159731499,261.8873291015625,0.0998213291168212,,
20260831,512,128,D2_eps_own,0.97,94192608.0,8.801633977035513,8.801633977035513,282.26910400390625,0.0299235116690397,,
20260831,512,128,D2_eps_own,0.99,847733824.0,8.9697785513221,8.9697785513221,288.0926818847656,0.0099869864061474,,
20260831,512,128,D2_gate_on_D0,0.01,0.0023425992112606,0.0016081057585476,0.0016081057585476,0.9873069524765016,0.9878277778625488,0.9999370574951172,6.289231532718986e-05
20260831,512,128,D2_gate_on_D0,0.03,0.0036229323595762,0.0018372572622492,0.0018372572622492,0.9674094915390016,0.9677074551582336,0.99997478723526,2.8452281185309403e-05
20260831,512,128,D2_gate_on_D0,0.1,0.0073625445365905,0.0048979481998941,0.0048979481998941,0.8976148366928101,0.8981572985649109,0.9999879002571106,2.003518602577969e-05
20260831,512,128,D2_gate_on_D0,0.3,0.0580595210194587,0.0156158191765185,0.0156158191765185,0.6981502771377563,0.6981247663497925,0.9999880194664,1.2122286534577142e-05
