ordinal,source_batch,id,label,write_query,write_time,successor_time,read_query,read_time,quantized_input_changed_fraction,finite_recurrence_roundoff_rms,state_projection,state_rms,state_relative_norm,state_cosine,read_projection,read_rms,read_relative_norm,read_cosine,feedback_projection,feedback_rms,feedback_relative_norm,feedback_cosine
12,4581,36648,648,92,0.41025641560554504,0.3758389353752136,93,0.3758389353752136,0.8892059326171875,2.652614767676005e-08,0.0838926081984321,0.011557034626648675,0.08389260819861642,0.9999999999978029,0.05630471094432735,0.014847949130598288,0.10778138330519825,0.5223973678728226,0.0,0.0,0.0,0.0
12,4581,36649,649,92,0.41025641560554504,0.3758389353752136,93,0.3758389353752136,0.8841552734375,2.7537485252815214e-08,0.08389260751914322,0.01135621180314327,0.08389260751934095,0.9999999999976431,0.06432496728023658,0.015658681780976784,0.11567657135085639,0.5560760189298294,0.0,0.0,0.0,0.0
12,4581,36650,650,92,0.41025641560554504,0.3758389353752136,93,0.3758389353752136,0.8936882019042969,2.5184815504251532e-08,0.08389260796788205,0.011433262869953094,0.08389260796805327,0.9999999999979591,0.061231298230203464,0.014475382226793492,0.10621443590976357,0.5764875339753595,0.0,0.0,0.0,0.0
12,4581,36651,651,92,0.41025641560554504,0.3758389353752136,93,0.3758389353752136,0.885345458984375,2.7113005805964926e-08,0.0838926079697241,0.011288600824516062,0.08389260796991935,0.9999999999976729,0.05321274541527825,0.014148583491631226,0.10514691649077561,0.5060799421535727,0.0,0.0,0.0,0.0
12,4581,36652,652,92,0.41025641560554504,0.3758389353752136,93,0.3758389353752136,0.88818359375,2.7334265437451913e-08,0.08389260823900808,0.01181023633278643,0.0838926082391922,0.9999999999978054,0.0574631635801915,0.015138328912069182,0.10753331779573477,0.534375435986694,0.0,0.0,0.0,0.0
12,4581,36653,653,92,0.41025641560554504,0.3758389353752136,93,0.3758389353752136,0.8852767944335938,2.4406902770766835e-08,0.08389260740906004,0.010369417430759177,0.08389260740925361,0.9999999999976925,0.04892003372641281,0.012932893167024794,0.10463212001752689,0.46754317620839786,0.0,0.0,0.0,0.0
12,4581,36654,654,92,0.41025641560554504,0.3758389353752136,93,0.3758389353752136,0.8879432678222656,2.5496744940699648e-08,0.08389260808392252,0.011049176320226194,0.08389260808410706,0.9999999999978002,0.04698642725634271,0.013404027507874349,0.10177218589662915,0.46168240214538786,0.0,0.0,0.0,0.0
12,4581,36655,655,92,0.41025641560554504,0.3758389353752136,93,0.3758389353752136,0.8893928527832031,2.6748593165842327e-08,0.08389260798556819,0.011718765354761658,0.08389260798574856,0.9999999999978499,0.06033502613580488,0.01499299128577616,0.10733222335237595,0.5621333859611068,0.0,0.0,0.0,0.0
12,4581,36648,648,92,0.41025641560554504,0.3758389353752136,94,0.3380281627178192,0.8835525512695312,2.709465145288564e-08,0.08111716485637464,0.011247047844624186,0.08164241163079049,0.9935664960904004,0.05795508899111687,0.014849081332631532,0.10778960196895111,0.5376686427305937,0.005664458604229347,0.0014937580296607081,0.01084320166670662,0.522397238227314
12,4581,36649,649,92,0.41025641560554504,0.3758389353752136,94,0.3380281627178192,0.8797111511230469,2.825630826070725e-08,0.08192403179822294,0.011166756521579573,0.08249303010266312,0.9931024681269186,0.0670287029721854,0.015724455876474384,0.11616246933111356,0.5770254657821059,0.006471326156393933,0.0015753206432969691,0.011637486050466985,0.5560759538899085
12,4581,36650,650,92,0.41025641560554504,0.3758389353752136,94,0.3380281627178192,0.8896064758300781,2.5631978422028085e-08,0.08161279792576907,0.011186030635202548,0.08207851892077868,0.9943259088841612,0.06361907183468961,0.014610008920793453,0.10720227154253426,0.5934489159536857,0.006160091888066508,0.0014562764417895033,0.010685561069817294,0.5764874532855799
12,4581,36651,651,92,0.41025641560554504,0.3758389353752136,94,0.3380281627178192,0.8778953552246094,2.7787562988073584e-08,0.08080610171685138,0.01094236613500171,0.0813195228263706,0.9936863733126489,0.05544489672605463,0.01425013469018519,0.1059016065557003,0.5235510444961256,0.0053533956765429176,0.0014233992143905222,0.010578164126259148,0.5060798464313568
