time,frequency_cycles_per_pixel,strong_mean_psd,weak_mean_psd,difference_mean_psd,difference_energy_fraction,weak_over_strong_db
0.1,0.02734375,0.0906078275225212,0.13634348584608683,0.06032795867993254,0.0349334302634308,1.774686756816578
0.1,0.03515625,0.02145223551011055,0.03151021108338068,0.021735157215115746,0.01645635029743516,1.6697875632068233
0.1,0.04296875,0.007153561811426761,0.011844112115085513,0.010371555866321644,0.009147088222860209,2.1898017562880683
0.1,0.05078125,0.0027043061925082204,0.005344355250581296,0.005208592157613509,0.0060656712837521345,2.9583945626339636
0.1,0.05859375,0.0012808351164165007,0.0035743487468390214,0.00360444053842019,0.004410922910087385,4.457036980168639
0.1,0.06640625,0.0006420894484856166,0.002725446024110583,0.0027918844314245655,0.004068653317349624,6.278420523223397
0.1,0.07421875,0.0003295223441835156,0.0011760772822745436,0.0012353847703850042,0.0019395477895495527,5.52550992514405
0.1,0.08203125,0.00018987212304646925,0.0007494098778147811,0.0008137596174901153,0.0014802851987024098,5.962582066749265
0.1,0.08984375,0.00013237357594907085,0.0005579358953080102,0.0006092121619853184,0.0012137795014524914,6.247830019562173
0.1,0.09765625,9.036984322562022e-05,0.0003734809442207272,0.0004117721138295687,0.0009659993919395235,6.162449192399363
0.1,0.10546875,6.352088528670056e-05,0.0002778721441297474,0.0003051643052626982,0.0007901899837527916,6.409284700101359
0.1,0.11328125,4.755803559637869e-05,0.00021450465116442456,0.00023466961790678963,0.0006648596495687151,6.542128059413156
0.1,0.12109375,4.102913544156096e-05,0.00019525918869109938,0.00019977355715199564,0.0006307350147894693,6.775191147802308
0.1,0.12890625,4.750660897464264e-05,0.00022532484016027485,0.00019989051062001717,0.0006760518892882808,6.760550401087032
0.1,0.13671875,2.443856536712172e-05,0.00015257243054268922,0.00015747794814288115,0.0005739072073733876,7.954003571300348
0.1,0.14453125,1.9926003996662192e-05,0.00013011032403466508,0.0001346881383519164,0.0005236791100997096,8.14891545372426
0.1,0.15234375,1.793076034689397e-05,0.00011495538273330937,0.00012030153563362887,0.0005133877898823879,8.069306056815847
0.1,0.16015625,1.643638462480141e-05,0.00010805955969834147,0.00011221319392710737,0.0004906398087178693,8.178568980680206
0.1,0.16796875,1.7126563412264893e-05,0.00011168817064167006,0.0001142529952059134,0.0005521186386278784,8.143369507188996
0.1,0.17578125,2.20211351056614e-05,0.00014284378076843745,0.00014682897342519518,0.0007234033797321853,8.120216350765961
0.1,0.18359375,2.0336276580687223e-05,0.00012552234542258545,0.0001299414935257983,0.0006767946617417289,7.904496057655499
0.1,0.19140625,2.2678954506984454e-05,0.00014381462865208173,0.00014904528580104098,0.0008235069225407197,8.02180034372544
0.1,0.19921875,2.5287874188060702e-05,0.00015426904028920197,0.00016012489107269386,0.000976830642228089,7.853664556363635
0.1,0.20703125,2.485998056930596e-05,0.00013520408277071638,0.0001427630088927202,0.0008546349904198293,7.354890213770867
0.1,0.21484375,2.513655743702084e-05,0.00013511385424532006,0.0001405460387798549,0.0008986725451156824,7.3039408393515695
0.1,0.22265625,2.4250815240475855e-05,0.0001368979251674423,0.00014196831460380497,0.0009143234422789871,7.516705231166107
0.1,0.23046875,2.2604137969254547e-05,0.00012739845479099295,0.000133413489860256,0.0009054178903384014,7.509762110524251
0.1,0.23828125,2.215730568948124e-05,0.00011612522191514265,0.00012382419193354198,0.0008852400810659233,7.19409607530781
0.1,0.24609375,2.2703582493712074e-05,0.00010316496271107544,0.00011305954233871421,0.0008198117530509997,6.574378337861405
0.1,0.25390625,2.6260242845946266e-05,0.0001069077741833322,0.00011477576508951464,0.0008502738435408313,6.097105496602536
0.1,0.26171875,2.3359111064904325e-05,0.00010356523621242287,0.00011365265390792407,0.0008547900433890315,6.467576884527407
0.1,0.26953125,2.513196483369063e-05,0.00010692656147357531,0.0001174030910001503,0.0009373017723871005,6.288591577282788
0.1,0.27734375,2.863998475493296e-05,0.00011975985754795457,0.00013159339474966077,0.0010623901252124134,6.213384882894973
0.1,0.28515625,2.9047575604539393e-05,0.00011789495607426611,0.00013320240428761366,0.0011496861325349115,6.083853342229819
0.1,0.29296875,3.133901367982173e-05,0.00011897149529891002,0.000139403686931637,0.00120186941195238,5.793575960987864
0.1,0.30078125,3.3992743039509515e-05,0.0001257886976061342,0.00014988309266764468,0.0013431293842242856,5.682554092106015
0.1,0.30859375,3.723113587751634e-05,0.00014053105773182347,0.00016544791127637653,0.0014863584345092603,5.768660288397813
0.1,0.31640625,4.3153407251830524e-05,0.00016092267371739063,0.0001880995754116374,0.001780742775705317,5.716021478511229
0.1,0.32421875,4.80222860403183e-05,0.00016125348743454128,0.00019279276273607705,0.0018450969480461985,5.260662856562963
0.1,0.33203125,5.8249993548900945e-05,0.00017194865817903433,0.00021050514819412499,0.002125440010321022,4.701029095041333
0.1,0.33984375,6.981140335280869e-05,0.00019079596431047653,0.0002355888925648159,0.002419357582554952,4.366428160225854
0.1,0.34765625,9.730191820733514e-05,0.00021523798557441788,0.00027158026817812505,0.0028318248304479133,3.447975167824367
0.1,0.35546875,0.00012461705780073218,0.00024321979635037437,0.00031777081099160676,0.003299427862497358,2.9042142712127372
0.1,0.36328125,0.00011916793868661794,0.000251450579260209,0.00033535324075397815,0.003629811692879909,3.242932132517136
0.1,0.37109375,0.00013965281649685118,0.00028345036573023535,0.0003745864046598075,0.00415824731161968,3.074273227779969
0.1,0.37890625,0.00017017856855205913,0.00034803117057907214,0.0004119785519898898,0.004704929787214728,3.1071327594338753
0.1,0.38671875,0.00016307090877447467,0.0003237341333426939,0.0004199658228619069,0.004915297402698457,2.978120007600244
0.1,0.39453125,0.00022886340669113665,0.00041665995411859077,0.0005053554734448272,0.0059683456415712,2.602054034600018
0.1,0.40234375,0.00022114049059114205,0.00039163620264342716,0.0005199326764615099,0.006124984548232026,2.4821456221676663
0.1,0.41015625,0.00023517338802398272,0.0003901785640767079,0.0005370417480815106,0.006522474561421587,2.1987523024460263
0.1,0.41796875,0.0002869469483682333,0.0004199204001132128,0.0005918672049625288,0.007569280852476283,1.6536536310963932
0.1,0.42578125,0.00037380837097724577,0.00043036791439103356,0.0006530592981618191,0.00825766583933765,0.6119086287454856
0.1,0.43359375,0.0004705559636350073,0.00043911583465746674,0.0007346202811704556,0.00976304192505738,-0.30032183675327073
0.1,0.44140625,0.0006018674617546957,0.0004936066153652048,0.0008834350009450495,0.011944083358607593,-0.8611989354641519
0.1,0.44921875,0.0006582279624569408,0.00046589015924963556,0.000877216655595631,0.012079578717054815,-1.500927906220397
0.1,0.45703125,0.0006681841033064223,0.0004298579837967403,0.0008961502341342284,0.012241523261106267,-1.9157114182791068
0.1,0.46484375,0.0006260136312365508,0.0004080150819585011,0.0008340125886622252,0.01163873788861263,-1.8590757318729754
0.1,0.47265625,0.0005413310750721621,0.00039076834564728336,0.0007823822018556716,0.01046182275094171,-1.4154358218471874
0.1,0.48046875,0.00041717061843053206,0.00037776441991334856,0.0006592091282404945,0.009479880673689848,-0.4309266212858265
0.1,0.48828125,0.00036189870123739116,0.00037160693097536626,0.0006220597806376456,0.00873447726473591,0.11496781042411718
0.1,0.49609375,0.0003272889840931747,0.00036483424777585324,0.0005668042929749508,0.008032896127943447,0.4716421167599989
0.2,0.00390625,384.16971179132,325.9434791216074,7.938286774017378,0.252405715222739,-0.7138082489786337
0.2,0.01171875,38.70407864835257,32.953777210969555,2.2493484195433977,0.3169332278621071,-0.6985153226100315
0.2,0.01953125,2.782634817882273,2.242550807007848,0.43844922227429556,0.11781957217167446,-0.9371392380309325
0.2,0.02734375,0.6043357386452877,0.4532901013162415,0.15206346455451003,0.053669620095266664,-1.2490204261767115
0.2,0.03515625,0.17845910354786232,0.11341753003984427,0.06576358241422643,0.02888303685326915,-1.9685852190058801
0.2,0.04296875,0.07326803065579249,0.040835584609122726,0.0344788694245078,0.017059126417890043,-2.5387574105352027
0.2,0.05078125,0.031800487186900095,0.01820948453738506,0.017868269889919144,0.011303433597741075,-2.4213612123942903
0.2,0.05859375,0.016054856955018904,0.010142897355624023,0.011408673276240977,0.007718349444639403,-1.9944440993632515
0.2,0.06640625,0.009975456371366171,0.006724632596438927,0.008550960814407484,0.006716216954545993,-1.7126421210183622
0.2,0.07421875,0.005523991200134848,0.003530534958456088,0.0047227076025631925,0.003779641486829676,-1.944124619392579
0.2,0.08203125,0.0031351705913853344,0.0021320664085614687,0.003004789429083958,0.0028273021278367397,-1.674604489506648
0.2,0.08984375,0.002041127988767219,0.001523592524740998,0.0020862148388492803,0.002124235229099258,-1.270014047717753
0.2,0.09765625,0.0013532001797322646,0.001053089753431457,0.0014485980832183104,0.0017036669404443005,-1.0889665969815292
0.2,0.10546875,0.0009119465800844018,0.000761081170479532,0.0010806035534768651,0.0013738998514282721,-0.7853842159838456
0.2,0.11328125,0.00061609841403039,0.0005852307746645539,0.000759008385685237,0.0010862637013730689,-0.2232293517271443
0.2,0.12109375,0.00047610584500290326,0.0004708332293515491,0.0006273605171671867,0.001030977935878954,-0.048364073455954504
0.2,0.12890625,0.0004244614434813699,0.0004549034874978943,0.0005064538997795485,0.0009154068127337952,0.3008101968669348
0.2,0.13671875,0.00027795159411220894,0.000315539819230923,0.0004085408620491314,0.0008454424279496182,0.5508500324089838
0.2,0.14453125,0.0002258019269865374,0.0002756896758431843,0.0003447064965708586,0.0007853154630876219,0.8669285888580148
0.2,0.15234375,0.000183639346814483,0.00024551754573643163,0.00029885932124999504,0.000798003880573507,1.261167947559758
0.2,0.16015625,0.0001526220030248145,0.00022152048689595637,0.00026720753845385105,0.0007393935963542131,1.6179674833048274
0.2,0.16796875,0.00015251366451627993,0.00021710525639479715,0.0002551535321948012,0.0008212337718921109,1.5336158220896259
0.2,0.17578125,0.00015874417072191387,0.00027218090250679614,0.0002707052305181691,0.0009252230374743504,2.341598633535495
0.2,0.18359375,0.00014222601794224376,0.00023004312717394044,0.00025470485383510073,0.0009625046276021083,2.088302119138859
0.2,0.19140625,0.00014092743573745727,0.00023921713994093038,0.0002636201111354166,0.0010936080869109067,2.297967439488611
0.2,0.19921875,0.00013965886887471932,0.00024380159755944364,0.00026874170678915094,0.00123652504567531,2.41968026813567
0.2,0.20703125,0.0001356830299617852,0.00022217641031165697,0.00024420709146637763,0.0011276797501369523,2.1417241229698294
0.2,0.21484375,0.00013066054807545806,0.00021959990806580146,0.00023433375447505397,0.001180177956809549,2.254876783916896
0.2,0.22265625,0.00012515505836961757,0.0002151087795735423,0.00023282262358343021,0.0011706988498223932,2.352097291927661
0.2,0.23046875,0.0001120241293472089,0.0002042741329384664,0.00021979603020424698,0.0011465308480316401,2.6090179851275552
0.2,0.23828125,9.915332284364956e-05,0.00018427972058726702,0.00020456914120610121,0.0011445391328684358,2.691702721469156
0.2,0.24609375,9.177723847449709e-05,0.00017128752031885262,0.00019343722867377463,0.0010942271387063426,2.709907363743005
0.2,0.25390625,9.556431136166381e-05,0.00017906965941739378,0.00018907259980571948,0.0011196684845698613,2.72726272988855
0.2,0.26171875,8.29446544153623e-05,0.00016192457247994968,0.00018886551525049082,0.001127241769511281,2.9052435706353332
0.2,0.26953125,8.500365008860284e-05,0.00016181764839163192,0.00019067012558384645,0.0012219036576300076,2.7958831063300114
0.2,0.27734375,9.162491893944055e-05,0.00017742657836940386,0.0002018386156698105,0.0013161281497676162,2.870050739300818
0.2,0.28515625,9.036160706397354e-05,0.0001767687086852814,0.00020667544692642506,0.0014692654025630844,2.9142144320288077
0.2,0.29296875,9.128005463949801e-05,0.00017955045898825707,0.0002160477851746643,0.0015424343191527768,2.93810628283385
0.2,0.30078125,9.590270131614928e-05,0.00018680222801144736,0.00022709969510199024,0.0016856275440950232,2.8955121157695696
0.2,0.30859375,0.00010380500848992903,0.0002017066372955823,0.00024766797353628547,0.0018385918873833683,2.8850188090531437
0.2,0.31640625,0.00011436683951113111,0.0002201468428738993,0.0002718626595138982,0.0021612809309114983,2.8441234192927056
0.2,0.32421875,0.00012339347945792504,0.0002260107656968787,0.0002771366101406426,0.0022402808672325803,2.6283691596389454
0.2,0.33203125,0.000140298146470133,0.00024040261370603477,0.0003009823688922124,0.0025673391802321626,2.3388725165034745
0.2,0.33984375,0.00015303889822602888,0.0002610146287128384,0.00032638802957753524,0.0027991220948575856,2.318630178895292
0.2,0.34765625,0.0001804415173918429,0.00028771359777560564,0.00035786277382051247,0.0031280032625442397,2.0262391721750204
0.2,0.35546875,0.00021256308161922988,0.00032403851241180994,0.00039479949130108547,0.0034819740450694743,1.8310879215244733
0.2,0.36328125,0.00020757971048077298,0.00032849602145230885,0.0004251072015016297,0.0038862910817606556,1.9934521212315697
0.2,0.37109375,0.00025446782230235455,0.0003725366748768522,0.0004652357048101867,0.004381217418125077,1.6553616070146129
0.2,0.37890625,0.00034256595461116895,0.0004647163520078056,0.0005106843401820344,0.004989648808194703,1.3244375521185214
0.2,0.38671875,0.00029957600421668523,0.00041145122851334395,0.0005358661886822459,0.00535869179668047,1.378113395793327
0.2,0.39453125,0.00041462977555549257,0.0005140081635876864,0.0006000473730635242,0.006050658684912951,0.9330953000518174
0.2,0.40234375,0.00037436027395563017,0.0004759993378400089,0.000608963960037079,0.00614247523790844,1.0431659215670348
0.2,0.41015625,0.00038328375157303617,0.000484634141607469,0.0006414644804036343,0.0066914440671308455,1.0189359741196267
0.2,0.41796875,0.00042145095274168483,0.0005043155800411414,0.0006881157364491784,0.007445004053720826,0.7795534526526902
0.2,0.42578125,0.0004528421290281917,0.0005133636582165185,0.000701452026424291,0.0074302045681287395,0.5447829751146234
0.2,0.43359375,0.0005052612210643281,0.0005277386154921635,0.0007473650010220916,0.008278479776253591,0.18902906074762876
0.2,0.44140625,0.0005506412202844614,0.0005454045912288992,0.0007903798516775944,0.008737114131337053,-0.041499294710725484
0.2,0.44921875,0.0005791788575966163,0.0005367346997587051,0.0007793440720953677,0.008841166799107444,-0.33053026728978185
0.2,0.45703125,0.0005580693828713059,0.0005039530081019712,0.0007736459474855359,0.008693257025234092,-0.44298154797218403
0.2,0.46484375,0.0005578070669209606,0.0004932204411720487,0.0007762673574408888,0.009046523934012554,-0.5344294476684373
0.2,0.47265625,0.0005252336317721601,0.00047862165951323063,0.0007569545213411791,0.008641176810302381,-0.4036017880602954
0.2,0.48046875,0.00048575670120246453,0.00045367641324212154,0.0007251495442437849,0.008857490937025139,-0.29672599807446365
0.2,0.48828125,0.0004631115359492595,0.0004489701720783941,0.0007011763698704936,0.008332596669346812,-0.1346811021615672
0.2,0.49609375,0.00048446318922616065,0.0004714074773560938,0.0006842437116889042,0.00807690028588678,-0.11864316894181626
0.4,0.00390625,455.87573613668184,411.5931012564762,4.541154673119543,0.12344804041540225,-0.44378390701925363
0.4,0.01171875,66.1573271863768,56.87563089742507,1.7514591466780487,0.19056942662273219,-0.6565172388598645
0.4,0.01953125,9.953943254835913,7.289071704542734,0.6952712877719676,0.12279025789609022,-1.3532293808083498
0.4,0.02734375,3.133237827429683,2.0966994453104713,0.3424002115729579,0.07540267208912008,-1.7445718081932058
0.4,0.03515625,1.269530136640131,0.6961802461155795,0.1987456539568457,0.054887583193998404,-2.6092131863641836
0.4,0.04296875,0.6145783131944279,0.30344464508312724,0.12659998948200885,0.039094590817266156,-3.0649775325614876
0.4,0.05078125,0.33639233826290427,0.14969320573162215,0.08728597881828805,0.03126537678717841,-3.5164400661093675
0.4,0.05859375,0.19186142929344738,0.07951957415756489,0.06047953274034139,0.023784642451543818,-3.8251362980595536
0.4,0.06640625,0.13066303259149428,0.0525106896579523,0.0467879876104628,0.020117774807930085,-3.9590501141769603
0.4,0.07421875,0.08649995288902797,0.03181151738519258,0.03150440043458035,0.015241177978761752,-4.3443148581452755
0.4,0.08203125,0.053867507861697035,0.018521213539548633,0.02234637819634253,0.012435921575098203,-4.636574447671146
0.4,0.08984375,0.03784311943275567,0.013075261426435898,0.016597747324854126,0.01011526980426841,-4.6153654748104955
0.4,0.09765625,0.0259738186442148,0.009307092673536715,0.012154117049295492,0.008491648211022723,-4.457217655173375
0.4,0.10546875,0.02014585621555446,0.006739004829689341,0.010735718930920235,0.0075430493639902715,-4.7558996237073545
0.4,0.11328125,0.014396568400344036,0.0049648347663722205,0.008049100642432546,0.006286182963081937,-4.623541855761301
0.4,0.12109375,0.012081874962939823,0.003699297947659474,0.0070702093718416565,0.0058935735067959655,-5.140150253108349
0.4,0.12890625,0.009654748385366877,0.0031879663241391387,0.0058222657833406095,0.005225813684201948,-4.812272349051384
0.4,0.13671875,0.008116456831343231,0.002397974304807895,0.005236751461231437,0.004862061192009912,-5.295219579707977
0.4,0.14453125,0.0057625764249732755,0.0019419996488620344,0.004020348465778429,0.004271363625711861,-4.7236755113019875
0.4,0.15234375,0.005114939698571586,0.001569744351182846,0.0037625410833489617,0.004219235317079872,-5.130115891624538
0.4,0.16015625,0.004231654735522034,0.0013253491383634543,0.0032907163125975953,0.0038981236968905434,-5.04179925921744
0.4,0.16796875,0.0036122571285548528,0.0012066708592786371,0.00282525422447837,0.003664425450107415,-4.76189832011382
0.4,0.17578125,0.0029093304652917933,0.001123499574182944,0.0024153412511551784,0.0033319853618207886,-4.132201425763883
0.4,0.18359375,0.00250771041727129,0.0009895198632347288,0.0021421058492291853,0.0032674735147441175,-4.038528675682034
0.4,0.19140625,0.002148590758080171,0.0008840544054644093,0.0019084331830278758,0.0031681408107971606,-3.856747106415787
0.4,0.19921875,0.0018810807482094111,0.0008189499938327194,0.0017736826082579654,0.0032001896367993693,-3.611500547159623
0.4,0.20703125,0.0017227217800311998,0.0007555504551448843,0.0016641096583991015,0.003018779738487808,-3.579516729179144
0.4,0.21484375,0.0015236285345923907,0.0007236808641771393,0.0015207517877618793,0.0030290262508818272,-3.2333200854304334
0.4,0.22265625,0.0014007728359024794,0.0006888787841854274,0.0014173210854522835,0.002890755954249388,-3.0822490149259805
0.4,0.23046875,0.0012834170260715325,0.0006378288593126629,0.00133512343553852,0.0028441507735639045,-3.0366363091916404
0.4,0.23828125,0.001124994255841703,0.0005741398286422901,0.0011978506263936638,0.0027892135207115637,-2.9213262962323756
0.4,0.24609375,0.0010259109389225613,0.0005432648645367049,0.0011298002606418022,0.002685875786557562,-2.7609804246819114
0.4,0.25390625,0.0009238157746190563,0.0005475786561413485,0.0010353871625814616,0.002659581949219734,-2.271388621769456
0.4,0.26171875,0.0008226496689764462,0.0004787693801852534,0.000993388620971044,0.0025479595217806194,-2.3508856007645353
0.4,0.26953125,0.0007855075687418604,0.0004764418488000608,0.0009601693366990155,0.002633633255670419,-2.171404728062623
0.4,0.27734375,0.0007685304957697336,0.0004710999906843479,0.0009497804643174399,0.002634541231438202,-2.125480096033966
0.4,0.28515625,0.000728131655930779,0.0004653919215230322,0.0009204629987099111,0.002806685942654692,-1.943910723152626
0.4,0.29296875,0.0006976348998758042,0.0004657119831938946,0.0009101824381495246,0.0028085743207054903,-1.755107856094745
0.4,0.30078125,0.0006769606552299082,0.0004627571363253199,0.0008950672616251148,0.002905597759156438,-1.6521030347061691
0.4,0.30859375,0.0006648941378962496,0.0004843709242492512,0.0009008734704599944,0.0029630879397226795,-1.3757443848434994
0.4,0.31640625,0.000670168771210412,0.0005031123538078763,0.0009378190770359376,0.003244248615995092,-1.245192050870638
0.4,0.32421875,0.0006609127781687203,0.0005279680809893535,0.0009528354348782878,0.0034277983326881007,-0.9753648117590226
0.4,0.33203125,0.0006834372838961112,0.0005441996461935871,0.0009855438841311522,0.003746497934001344,-0.9894041230193655
0.4,0.33984375,0.0007114240067151698,0.0005636465394305321,0.00104826367305802,0.003990767625056367,-1.0112167124126261
0.4,0.34765625,0.0007562620671110111,0.0006125173663728942,0.001111552922011436,0.004348612957309532,-0.915539109024869
0.4,0.35546875,0.0008105490302085286,0.000663808313013547,0.0011862320537391509,0.004708332111211086,-0.8673660363530401
0.4,0.36328125,0.0008230371355180853,0.0006986569150873507,0.0012536055962548334,0.0051968714488764,-0.7115546914271509
