hidden_cosine_mean,hidden_gap_over_final_rms,raw_gap_over_full_rms,raw_trained_gap_cosine_mean,raw_trained_gap_cosine_std,raw_trained_gap_positive_fraction,time,trained_gap_over_full_rms,trained_gap_over_raw_gap_rms
0.23380345106124878,0.972293496131897,2.8783493041992188,-0.14627109467983246,0.20514872670173645,0.25,0.05000000074505806,0.1080271378159523,0.03780046105384827
0.22928357124328613,0.9733602404594421,2.720893621444702,0.05809447541832924,0.19763024151325226,0.5625,0.10000000149011612,0.12324919551610947,0.045775994658470154
0.22574567794799805,0.9742120504379272,2.5311083793640137,-0.032925233244895935,0.20354042947292328,0.4375,0.20000000298023224,0.15489980578422546,0.06285642087459564
0.24281847476959229,0.9702049493789673,2.188715934753418,0.19517913460731506,0.1655435711145401,0.84375,0.4000000059604645,0.2605386972427368,0.12215892970561981
0.27213531732559204,0.9623050093650818,1.7660191059112549,0.31666839122772217,0.09618742763996124,1.0,0.6000000238418579,0.42277199029922485,0.24343495070934296
0.28370562195777893,0.9596182107925415,1.402682900428772,0.3839997947216034,0.05806145817041397,1.0,0.800000011920929,0.5197864770889282,0.3759194612503052
0.27857619524002075,0.9619702100753784,1.299134373664856,0.40918996930122375,0.054638683795928955,1.0,0.8999999761581421,0.4543801546096802,0.35432422161102295
0.2747594714164734,0.962878942489624,1.2484183311462402,0.41117939352989197,0.06075652688741684,1.0,0.949999988079071,0.3607674837112427,0.29150378704071045
