x,target,strong,weak,guided_power,density_ratio,guidance,moment_matched_weak,moment_matched_guided_power
-3.336,9.652815296696958e-27,2.0704782655280335e-10,0.016696159364932066,1.3922152039027187e-18,1.2400925388127153e-08,16.51866563436393,0.002680810533684064,9.169507234520189e-18
-3.334,1.0693776043982041e-26,2.148910899452751e-10,0.01676573257603836,1.4934678725160993e-18,1.28172800663896e-08,16.504502129092327,0.0026967434495115926,9.819015639404264e-18
-3.332,1.1845954957373355e-26,2.230243644060543e-10,0.016835536437760194,1.601988017868721e-18,1.3247238377616267e-08,16.4903385644441,0.0027127614195125538,1.0513898674709213e-17
-3.33,1.3121121992804487e-26,2.314580985391858e-10,0.016905571419968582,1.7182901835080464e-18,1.3691231889730218e-08,16.476174940210154,0.002728864834704347,1.1257280926555772e-17
-3.328,1.453228055825346e-26,2.4020310698989095e-10,0.016975837992076512,1.84292482892623e-18,1.41497054285041e-08,16.462011256180613,0.002745054087512593,1.2052498945259144e-17
-3.326,1.6093795481895526e-26,2.4927058288284294e-10,0.017046336623030626,1.9764807997074584e-18,1.462311747065133e-08,16.447847512144943,0.0027613295717738803,1.2903115401221891e-17
-3.324,1.7821534120110123e-26,2.58672110669226e-10,0.01711706778130308,2.1195879649570614e-18,1.5111940548121946e-08,16.433683707891813,0.0027776916827385416,1.3812934170871083e-17
-3.322,1.9733021940248102e-26,2.684196793954481e-10,0.017188031934883146,2.2729200331585366e-18,1.5616661663904075e-08,16.419519843209187,0.0027941408170733834,1.478601641269498e-17
-3.32,2.1847614047237184e-26,2.7852569640692356e-10,0.01725922955126908,2.437197558336692e-18,1.613778271964886e-08,16.40535591788429,0.002810677372864434,1.5826697697260653e-17
-3.318,2.4186684270536995e-26,2.8900300150057006e-10,0.01733066109745963,2.6131911491798012e-18,1.667582095543558e-08,16.391191931703595,0.0028273017496196666,1.693960625911957e-17
-3.316,2.6773833590094344e-26,2.9986488154027664e-10,0.017402327039945886,2.8017248946041483e-18,1.7231309402010257e-08,16.37702788445284,0.0028440143482717306,1.8129682442831743e-17
-3.314,2.963511985808774e-26,3.1112508554983767e-10,0.01747422784470275,3.0036800201215196e-18,1.7804797345832615e-08,16.36286377591702,0.0028608155711806428,1.9402199419877554e-17
-3.312,3.279931096910893e-26,3.2279784029844517e-10,0.017546363977180682,3.2199987903097014e-18,1.839685080728114e-08,16.34869960588037,0.0028777058221365177,2.076278525809561e-17
-3.31,3.629816384658986e-26,3.348978663941648e-10,0.01761873590229715,3.451688673680596e-18,1.9008053032368786e-08,16.334535374126382,0.002894685506362215,2.2217446430419423e-17
-3.308,4.016673184978285e-26,3.474403949013868e-10,0.01769134408442841,3.699826787303748e-18,1.963900499833684e-08,16.32037108043779,0.002911755030516078,2.3772592855160218e-17
-3.306,4.444370346537674e-26,3.604411844986207e-10,0.017764188987400783,3.9655646396683035e-18,2.029032593349817e-08,16.306206724596578,0.0029289148026945453,2.543506456588064e-17
-3.304,4.9171775433303746e-26,3.7391653919360507e-10,0.017837271074482457,4.250133191470517e-18,2.096265385171615e-08,16.292042306383973,0.002946165232434875,2.7212160115074082e-17
-3.302,5.439806376980494e-26,3.878833266131093e-10,0.01791059080837473,4.554848255287965e-18,2.1656646101910855e-08,16.277877825580426,0.0029635067307177327,2.91116668224003e-17
-3.3,6.01745564952828e-26,4.023589968854164e-10,0.017984148651203687,4.881116256461924e-18,2.237297993299707e-08,16.263713281965643,0.002980939709969898,3.1141892985180805e-17
-3.298,6.655861225268531e-26,4.1736160213391064e-10,0.01805794506451155,5.230440378952868e-18,2.3112353074665877e-08,16.249548675318554,0.0029984645840668437,3.3311702176214304e-17
-3.2960000000000003,7.361350941766069e-26,4.329098166008696e-10,0.01813198050924813,5.604427121472284e-18,2.3875484334436916e-08,16.235384005417313,0.0030160817683353856,3.563054976182279e-17
-3.294,8.140905075781995e-26,4.4902295742101786e-10,0.018206255445762293,6.004793290826652e-18,2.4663114211414216e-08,16.221219272039317,0.0030337916795562976,3.8108521781318194e-17
-3.292,9.002222919937085e-26,4.657210060650205e-10,0.018280770333793217,6.433373461148075e-18,2.5476005527190723e-08,16.207054474961176,0.003051594735966886,4.0756376337906463e-17
-3.29,9.953796080931326e-26,4.830246304737379e-10,0.01835552563246184,6.892127929533811e-18,2.631494407436128e-08,16.192889613958734,0.003069491357263605,4.358558766040226e-17
-3.2880000000000003,1.1004989170502787e-25,5.009552079046438e-10,0.018430521800262296,7.383151200583299e-18,2.7180739283112077e-08,16.17872468880706,0.0030874819646046275,4.660839300505135e-17
-3.286,1.2166128626576963e-25,5.195348485123734e-10,0.018505759295053086,7.908681034405757e-18,2.8074224906364918e-08,16.164559699280407,0.0031055669806124096,4.983784257726833e-17
-3.284,1.3448600474791108e-25,5.387864196861716e-10,0.018581238574048396,8.471108094898436e-18,2.8996259723970753e-08,16.150394645152275,0.003123746829376256,5.328785266430855e-17
-3.282,1.4864957920400113e-25,5.587335711675768e-10,0.01865696009380945,9.072986237452231e-18,2.994772826645913e-08,16.13622952619539,0.00314202193645485,5.697326218172059e-17
-3.2800000000000002,1.6429039748161285e-25,5.794007609723681e-10,0.01873292431023571,9.717043477752122e-18,3.0929541558857524e-08,16.122064342181645,0.0031603927288788134,6.090989284900193e-17
-3.278,1.8156100603911742e-25,6.008132821415558e-10,0.018809131678556187,1.0406193686007291e-17,3.1942637885114526e-08,16.107899092882167,0.003178859635153216,6.511461322322871e-17
-3.276,2.0062954337003458e-25,6.229972903468703e-10,0.018885582653320503,1.1143549053780634e-17,3.298798357366711e-08,16.093733778067286,0.003197423085260075,6.960540683357744e-17
-3.274,2.216813169845492e-25,6.459798323770539e-10,0.018962277688390206,1.1932433383602291e-17,3.406657380471541e-08,16.079568397506527,0.0032160835106608793,7.440144467465988e-17
-3.2720000000000002,2.449205381657043e-25,6.697888755318872e-10,0.01903921723692994,1.2776396254749174e-17,3.517943343976944e-08,16.06540295096863,0.003234841344299061,7.95231623325093e-17
-3.27,2.7057223010982674e-25,6.944533379517855e-10,0.019116401751398532,1.3679228121979365e-17,3.632761787405834e-08,16.051237438221495,0.003253697020602487,8.499234203393039e-17
-3.268,2.9888432658729806e-25,7.200031199115545e-10,0.01919383168354015,1.4644976407622116e-17,3.751221391239978e-08,16.037071859032253,0.00327265097548591,9.083219992782596e-17
-3.266,3.3012997993396744e-25,7.464691361077887e-10,0.019271507484375398,1.5677962651267034e-17,3.873434066914581e-08,16.022906213167214,0.0032917036463534165,9.706747892609096e-17
-3.2640000000000002,3.646100990191891e-25,7.738833489702016e-10,0.019349429604192434,1.6782800785376426e-17,3.999515049283549e-08,16.00874050039187,0.003310855472100891,1.0372454745177973e-16
-3.262,4.0265613984930387e-25,8.022788030280405e-10,0.019427598492538018,1.7964416609475906e-17,4.129582991619838e-08,15.994574720470906,0.0033301068931184275,1.1083150446358121e-16
-3.26,4.446331736719164e-25,8.316896603637299e-10,0.019506014598208554,1.9228068540188076e-17,4.263760063217182e-08,15.980408873168187,0.003349458351292741,1.1841829114825104e-16
-3.258,4.909432598655727e-25,8.621512371867679e-10,0.019584678369241045,2.0579369719262723e-17,4.4021720496611816e-08,15.966242958246754,0.003368910290009579,1.2651680969662908e-16
