sample_id,amount,time,grid,cfg,projected,conditional_value,projected_value
3,2.75,0.125,4,0.0012443502200760001,0.0012485948391250002,3.827596083300013e-05,4.252057988200016e-05
3,2.75,0.25,4,0.0040296493098130005,0.004041865933686,0.0017769879195830003,0.0017892045434560002
3,2.75,0.375,4,0.090764336287975,0.095926031470298,0.017893448472022996,0.023055143654345994
3,2.75,0.5,4,0.581123054027557,0.583145678043365,0.06534546613693204,0.06736809015274003
3,2.75,0.625,4,0.688792586326599,0.6895599365234371,0.00841856002807595,0.009185910224913996
4,0.0,0.125,4,0.0008729580440550001,0.0008729580440550001,-0.00018615467706700002,-0.00018615467706700002
4,0.0,0.25,4,0.000715946196578,0.000715946196578,0.000145101745147,0.000145101745147
4,0.0,0.375,4,0.0013342329766600001,0.0013342329766600001,-0.00015487300697699996,-0.00015487300697699996
4,0.0,0.5,4,0.001139650121331,0.001139650121331,-4.0865619667000176e-05,-4.0865619667000176e-05
4,0.0,0.625,4,0.000969465123489,0.000969465123489,5.3285621109999725e-06,5.3285621109999725e-06
4,1.25,0.125,4,0.00046631720033400004,0.00041358548332900004,-7.343743345700004e-05,-0.00012616915046200004
4,1.25,0.25,4,0.004296760074794,0.0042932555079460005,0.00020158011466300026,0.00019807554781500064
4,1.25,0.375,4,0.026761593297123003,0.02679119631648,0.009901762008667003,0.009931365028024
4,1.25,0.5,4,0.088604301214218,0.088768996298313,0.006301596760749997,0.0064662918448449985
4,1.25,0.625,4,0.079461820423603,0.07924967259168601,0.0004485771059989929,0.00023642927408200343
4,2.75,0.125,4,0.005586104001849001,0.005573301110416,0.0022647643927480006,0.002251961501315
4,2.75,0.25,4,0.008493697270751001,0.008516075089573001,0.0007715290412310003,0.0007939068600530006
4,2.75,0.375,4,0.052657239139080006,0.052886169403791004,0.006795171648264001,0.007024101912974999
4,2.75,0.5,4,0.24807910621166201,0.248372659087181,0.016665458679198997,0.01695901155471799
4,2.75,0.625,4,0.31581461429595903,0.316310048103332,0.005037963390350009,0.005533397197723
5,0.0,0.125,4,0.001162253669463,0.001162253669463,0.00045631016837499995,0.00045631016837499995
5,0.0,0.25,4,0.0031429943628600004,0.0031429943628600004,0.00034043402411000016,0.00034043402411000016
5,0.0,0.375,4,0.007349352817982001,0.007349352817982001,0.0016928999684750002,0.0016928999684750002
5,0.0,0.5,4,0.029183093458414,0.029183093458414,0.002162246033549999,0.002162246033549999
5,0.0,0.625,4,0.05542149394750501,0.05542149394750501,0.004445146769285001,0.004445146769285001
5,1.25,0.125,4,0.0024188065435730003,0.002494501881301,-0.00011829333379899994,-4.259799607100011e-05
5,1.25,0.25,4,0.327183097600936,0.31912526488304105,0.164563477039337,0.15650564432144204
5,1.25,0.375,4,0.5671975612640381,0.5670899152755731,0.043531060218811035,0.043423414230346014
5,1.25,0.5,4,0.6780009865760801,0.6781042814254761,0.0008699297904970482,0.0009732246398930222
5,1.25,0.625,4,0.767286360263824,0.767302155494689,0.014132797718047985,0.014148592948913019
5,2.75,0.125,4,0.0007907551480450001,0.00071646249853,-0.002001640503295,-0.00207593315281
5,2.75,0.25,4,0.683482110500335,0.681354165077209,0.03369826078414895,0.03157031536102295
5,2.75,0.375,4,0.876685917377471,0.876366853713989,-0.0009350776672369943,-0.0012541413307189941
5,2.75,0.5,4,0.8790072798728941,0.8790535926818841,0.0006566047668460362,0.0007029175758360706
5,2.75,0.625,4,0.882905483245849,0.882958590984344,0.004470288753508966,0.0045233964920039504
6,0.0,0.125,4,0.09269605576992,0.09269605576992,0.043742615729571,0.043742615729571
6,0.0,0.25,4,0.048573154956102,0.048573154956102,0.005592580884694998,0.005592580884694998
6,0.0,0.375,4,0.057644851505756003,0.057644851505756003,-0.0026891827583310005,-0.0026891827583310005
6,0.0,0.5,4,0.047008417546749004,0.047008417546749004,0.00013645738363299992,0.00013645738363299992
6,0.0,0.625,4,0.048956785351037,0.048956785351037,0.00030703842639899503,0.00030703842639899503
6,1.25,0.125,4,0.029152369126677003,0.028717860579490002,-0.005347503349185,-0.005782011896372001
6,1.25,0.25,4,0.224638402462005,0.224412843585014,-0.010201334953308022,-0.010426893830299017
6,1.25,0.375,4,0.25721931457519503,0.256497621536254,0.020603433251381004,0.019881740212439963
6,1.25,0.5,4,0.616964280605316,0.6162172555923461,0.03323441743850697,0.032487392425537
6,1.25,0.625,4,0.740794420242309,0.7405759692192071,0.004180550575255904,0.003962099552153986
6,2.75,0.125,4,0.17242658138275102,0.172647595405578,-0.0020520836114879815,-0.0018310695886609996
6,2.75,0.25,4,0.24660928547382302,0.246325179934501,0.010164037346839988,0.009879931807517978
6,2.75,0.375,4,0.766895294189453,0.767083346843719,0.004103660583495983,0.004291713237762007
6,2.75,0.5,4,0.7874371409416191,0.787560403347015,0.005077719688415083,0.005200982093811035
6,2.75,0.625,4,0.79986572265625,0.799754321575164,-0.00021940469741810187,-0.0003308057785040841
7,0.0,0.125,4,0.0032038281206040005,0.0032038281206040005,0.0007993902545430005,0.0007993902545430005
7,0.0,0.25,4,0.0020195816177870003,0.0020195816177870003,0.00023634487297400004,0.00023634487297400004
7,0.0,0.375,4,0.004167134407907,0.004167134407907,2.9453542082999613e-05,2.9453542082999613e-05
7,0.0,0.5,4,0.007425124291330001,0.007425124291330001,0.0011775647290050003,0.0011775647290050003
7,0.0,0.625,4,0.023597298189997003,0.023597298189997003,0.0024114884436130003,0.0024114884436130003
7,1.25,0.125,4,0.0015976411523290002,0.001598964561708,7.195118814700015e-05,7.327459752599994e-05
7,1.25,0.25,4,0.001722343149594,0.001766405068337,-0.003290979308077001,-0.0032469173893340006
7,1.25,0.375,4,0.040755301713943,0.040262337774038,0.019393416121602,0.018900452181697
7,1.25,0.5,4,0.575538456439971,0.5758255124092101,0.06455999612808194,0.064847052097321
7,1.25,0.625,4,0.8161513805389401,0.816095173358917,0.005465865135192982,0.0054096579551699
7,2.75,0.125,4,0.0037282614503050004,0.0037345292512320004,0.003175921738148,0.003182189539075
7,2.75,0.25,4,0.532059848308563,0.5235246419906611,0.135742366313935,0.12720715999603305
7,2.75,0.375,4,0.616464853286743,0.6164009571075441,0.02604991197586104,0.025986015796662043
7,2.75,0.5,4,0.7436772584915161,0.7426490783691401,0.003101766109467108,0.0020735859870910645
7,2.75,0.625,4,0.7983342409133911,0.797981321811676,0.0018500685691840157,0.0014971494674689279
8,0.0,0.125,4,0.00018209277186500002,0.00018209277186500002,-1.9256694939999853e-06,-1.9256694939999853e-06
8,0.0,0.25,4,0.00282630813308,0.00282630813308,0.0006314553320410001,0.0006314553320410001
8,0.0,0.375,4,0.23502241075038902,0.23502241075038902,0.051956698298455006,0.051956698298455006
8,0.0,0.5,4,0.47498729825019803,0.47498729825019803,0.04027709364891102,0.04027709364891102
8,0.0,0.625,4,0.694177508354187,0.694177508354187,0.015255570411682906,0.015255570411682906
8,1.25,0.125,4,0.26583501696586603,0.24549369513988403,0.18821733444929203,0.16787601262331003
8,1.25,0.25,4,0.627959132194519,0.6280996799468991,0.012745380401611994,0.012885928153992032
8,1.25,0.375,4,0.8005093336105341,0.800553262233734,0.012731432914733998,0.012775361537933905
8,1.25,0.5,4,0.8275544047355651,0.8275290131568901,-0.0011516213417049892,-0.0011770129203799717
8,1.25,0.625,4,0.8127967119216911,0.8128058910369871,-0.002044498920440896,-0.0020353198051449306
8,2.75,0.125,4,0.5047307610511781,0.5063374042510981,0.20076146721840005,0.20236811041832004
8,2.75,0.25,4,0.27751341462135304,0.27810847759246804,0.06237712502479603,0.06297218799591103
8,2.75,0.375,4,0.811819911003112,0.811772525310516,0.004201650619505948,0.004154264926909956
8,2.75,0.5,4,0.825934767723083,0.8260115981101991,-0.002835810184478982,-0.002758979797362948
8,2.75,0.625,4,0.8419559001922601,0.842059850692749,0.0006150603294370338,0.0007190108299259812
9,0.0,0.125,4,0.00020698911976000002,0.00020698911976000002,-2.1462707082e-05,-2.1462707082e-05
9,0.0,0.25,4,0.001050586230121,0.001050586230121,0.00024354777997399998,0.00024354777997399998
9,0.0,0.375,4,0.022869598120450002,0.022869598120450002,0.010287885554134001,0.010287885554134001
9,0.0,0.5,4,0.23773783445358201,0.23773783445358201,0.046404764056205,0.046404764056205
9,0.0,0.625,4,0.707225203514099,0.707225203514099,0.04322445392608698,0.04322445392608698
9,1.25,0.125,4,0.0017303153872480002,0.0017215120606120001,0.0004281135043120001,0.000419310177676
9,1.25,0.25,4,0.24980369210243203,0.24953615665435702,0.131869517266751,0.131601981818676
9,1.25,0.375,4,0.832532286643981,0.8324754834175111,0.04066514968872004,0.04060834646225009
9,1.25,0.5,4,0.9180837273597711,0.9181078076362611,-0.0005681514739990234,-0.0005440711975089885
9,1.25,0.625,4,0.9123671054840081,0.912413835525512,-0.0008726716041569382,-0.000825941562653032
9,2.75,0.125,4,0.006376428995281001,0.005475644953548,0.0040923713240770005,0.003191587282344
9,2.75,0.25,4,0.7936017513275141,0.792568266391754,0.032775044441223034,0.03174155950546298
9,2.75,0.375,4,0.8788841366767881,0.878935694694519,0.00330901145935103,0.003360569477081965
9,2.75,0.5,4,0.9136210680007931,0.9135915637016291,0.002311110496521107,0.0022816061973570667
9,2.75,0.625,4,0.90687358379364,0.9069408774375911,-0.0019636154174800247,-0.0018963217735289417
10,0.0,0.125,4,0.000501179660204,0.000501179660204,0.00011497185914699997,0.00011497185914699997
10,0.0,0.25,4,0.032989434897899,0.032989434897899,0.015586294233799002,0.015586294233799002
10,0.0,0.375,4,0.250461757183074,0.250461757183074,0.05634339153766599,0.05634339153766599
10,0.0,0.5,4,0.5765551924705501,0.5765551924705501,0.034154772758484,0.034154772758484
10,0.0,0.625,4,0.7961883544921871,0.7961883544921871,0.012763321399688943,0.012763321399688943
10,1.25,0.125,4,0.015349678695201001,0.015365318395197001,0.014792949368711,0.014808589068707
10,1.25,0.25,4,0.30356445908546403,0.303182184696197,-0.07181036472320601,-0.07219263911247303
10,1.25,0.375,4,0.9266437888145441,0.9264026284217831,0.009102523326874001,0.008861362934112993
10,1.25,0.5,4,0.9349610805511471,0.934955120086669,-0.0015199184417719058,-0.00152587890625
10,1.25,0.625,4,0.9172900319099421,0.9171651601791381,-0.0018950700759889916,-0.002019941806792991
10,2.75,0.125,4,0.152985036373138,0.16445444524288103,0.14815085101872702,0.15962025988847003
10,2.75,0.25,4,0.876335978507995,0.876006186008453,0.040690183639526034,0.04036039113998402
10,2.75,0.375,4,0.9002802371978761,0.9007682800292961,0.003630638122559038,0.004118680953979048
10,2.75,0.5,4,0.8990297317504881,0.8991622328758241,-0.0007606148719789818,-0.0006281137466429554
10,2.75,0.625,4,0.893601477146148,0.8935334086418151,-0.0011657476425170898,-0.0012338161468500308
11,0.0,0.125,4,0.000892157491762,0.000892157491762,3.066717181399994e-05,3.066717181399994e-05
11,0.0,0.25,4,0.000744887569453,0.000744887569453,2.220162423299994e-05,2.220162423299994e-05
11,0.0,0.375,4,0.001313514658249,0.001313514658249,0.00014227104838899986,0.00014227104838899986
11,0.0,0.5,4,0.001198616926558,0.001198616926558,-3.1646224670000027e-05,-3.1646224670000027e-05
11,0.0,0.625,4,0.001232229871675,0.001232229871675,2.1639280020999824e-05,2.1639280020999824e-05
11,1.25,0.125,4,0.006061080843210001,0.004646935500204,-0.00037245452403999926,-0.001786599867046
11,1.25,0.25,4,0.030732335522770004,0.031096927821636002,0.0036870930343860034,0.004051685333252002
11,1.25,0.375,4,0.09712261706590601,0.09769037365913301,0.014689534902573007,0.015257291495800004
11,1.25,0.5,4,0.191823035478591,0.19118031859397802,0.014983505010603998,0.014340788125991016
11,1.25,0.625,4,0.328577071428298,0.32845395803451505,0.012126505374908003,0.012003391981125044
11,2.75,0.125,4,0.029115764424204,0.029572650790214,0.013687297701835,0.014144184067845
11,2.75,0.25,4,0.017763249576091003,0.017472235485911,0.0018749926239250009,0.0015839785337449994
11,2.75,0.375,4,0.087293751537799,0.086551249027252,0.028673563152551,0.027931060642004
11,2.75,0.5,4,0.477612167596817,0.47624781727790805,0.0022249817848210007,0.0008606314659120318
11,2.75,0.625,4,0.43616154789924605,0.43715938925743103,-0.00912779569625799,-0.008129954338073009
12,0.0,0.125,4,0.000137535360408,0.000137535360408,6.687871063999995e-06,6.687871063999995e-06
12,0.0,0.25,4,8.329164120368661e-05,8.329164120368661e-05,-3.600223863031715e-06,-3.600223863031715e-06
12,0.0,0.375,4,0.000194587773876,0.000194587773876,7.5599418779e-05,7.5599418779e-05
12,0.0,0.5,4,0.031094498932361003,0.031094498932361003,0.013395348563790002,0.013395348563790002
12,0.0,0.625,4,0.094642162322998,0.094642162322998,0.005748555064201993,0.005748555064201993
12,1.25,0.125,4,6.407799810403958e-05,6.288511212915182e-05,-7.104921678546816e-06,-8.297807653434575e-06
12,1.25,0.25,4,0.000141158394399,0.000139331852551,4.603803972999987e-06,2.7772621249999867e-06
12,1.25,0.375,4,0.06534719467163,0.064114294946193,0.036937765777111,0.035704866051674
12,1.25,0.5,4,0.6382145881652831,0.6377012729644771,0.052210032939911,0.051696717739105
12,1.25,0.625,4,0.692534327507019,0.6927050352096551,0.010273516178131992,0.010444223880768044
12,2.75,0.125,4,6.204412056831643e-05,6.309304444584997e-05,5.332316504791372e-06,6.381240382324911e-06
12,2.75,0.25,4,0.008036101236939,0.007314873393625,0.004673360381275,0.003952132537961
12,2.75,0.375,4,0.5966777801513671,0.591401636600494,-0.08274602890014593,-0.08802217245101895
12,2.75,0.5,4,0.7382841110229491,0.739033043384552,-0.008661329746246005,-0.00791239738464311
12,2.75,0.625,4,0.70795738697052,0.7081890702247621,-0.004793763160705011,-0.004562079906462957
13,0.0,0.125,4,0.06066061556339201,0.06066061556339201,0.009653937071562,0.009653937071562
13,0.0,0.25,4,0.029859613627195,0.029859613627195,-0.010400649160147001,-0.010400649160147001
13,0.0,0.375,4,0.023788157850503002,0.023788157850503002,0.0017546322196720018,0.0017546322196720018
13,0.0,0.5,4,0.11441995203495,0.11441995203495,0.006020911037922003,0.006020911037922003
13,0.0,0.625,4,0.20944936573505402,0.20944936573505402,0.00977785885334101,0.00977785885334101
13,1.25,0.125,4,0.078891620039939,0.07801412791013701,0.045191451907158,0.044313959777356006
13,1.25,0.25,4,0.089825995266437,0.089849300682544,-0.013754807412623998,-0.013731501996517001
13,1.25,0.375,4,0.039624702185392005,0.039731051772832,-0.0062855295836919955,-0.0061791799962519975
13,1.25,0.5,4,0.31160715222358704,0.311792284250259,0.02930775284767201,0.029492884874343983
13,1.25,0.625,4,0.37743529677391,0.37756133079528803,-0.005638867616652998,-0.005512833595274991
13,2.75,0.125,4,0.057557042688131006,0.056085851043462004,-0.030177775770425998,-0.031648967415095
13,2.75,0.25,4,0.27934572100639304,0.280872344970703,0.10076473653316503,0.102291360497475
13,2.75,0.375,4,0.028498755767941003,0.028574280440807003,0.016731373034418004,0.016806897707284003
13,2.75,0.5,4,0.452027171850204,0.451872020959854,0.007825553417205977,0.007670402526855968
13,2.75,0.625,4,0.525076866149902,0.524954676628112,0.005660355091094971,0.005538165569304976
14,0.0,0.125,4,0.048671536147594,0.048671536147594,0.0027527138590809977,0.0027527138590809977
14,0.0,0.25,4,0.31426739692687905,0.31426739692687905,0.03118079900741505,0.03118079900741505
14,0.0,0.375,4,0.525819599628448,0.525819599628448,-0.01143956184387196,-0.01143956184387196
14,0.0,0.5,4,0.48847457766532904,0.48847457766532904,0.0007803440094000247,0.0007803440094000247
14,0.0,0.625,4,0.5200201272964471,0.5200201272964471,0.005220174789428045,0.005220174789428045
14,1.25,0.125,4,0.021790668368339,0.021756066009402,-0.0026771258562800007,-0.0027117282152170005
14,1.25,0.25,4,0.45114266872406006,0.44987794756889304,0.019739240407944003,0.01847451925277699
14,1.25,0.375,4,0.507542729377746,0.5068032145500181,0.01298496127128601,0.012245446443558072
14,1.25,0.5,4,0.5831451416015621,0.582939863204956,0.005402565002440962,0.005197286605834961
14,1.25,0.625,4,0.598627269268035,0.598560810089111,0.003256380558012917,0.0031899213790889114
14,2.75,0.125,4,0.037390287965536,0.037255153059959,0.021071756258606997,0.02093662135303
14,2.75,0.25,4,0.5938364863395691,0.593025624752044,-0.004222929477690984,-0.0050337910652160645
14,2.75,0.375,4,0.552835822105407,0.5530014038085931,0.010621964931488037,0.010787546634674072
14,2.75,0.5,4,0.5415022373199461,0.54140555858612,0.008822917938232977,0.00872623920440696
14,2.75,0.625,4,0.585007190704345,0.585002064704895,0.0072934627532960095,0.007288336753845992
15,0.0,0.125,4,0.00034834787948000005,0.00034834787948000005,4.3766456656e-05,4.3766456656e-05
15,0.0,0.25,4,0.001581227174028,0.001581227174028,0.00035678327549199993,0.00035678327549199993
15,0.0,0.375,4,0.0025324008893220003,0.0025324008893220003,-4.846905358099965e-05,-4.846905358099965e-05
15,0.0,0.5,4,0.0029292872641230004,0.0029292872641230004,0.00014836178161200001,0.00014836178161200001
15,0.0,0.625,4,0.005135833285748,0.005135833285748,0.0003210464492439998,0.0003210464492439998
15,1.25,0.125,4,0.000341497623594,0.00034168636193400003,-9.537217556500002e-05,-9.5183437225e-05
15,1.25,0.25,4,0.018705664202570003,0.018353138118982003,0.004088329151272002,0.003735803067684002
15,1.25,0.375,4,0.007695399690419001,0.007709340192377001,-0.011960016097872998,-0.011946075595914998
15,1.25,0.5,4,0.052304815500974,0.051682908087968,0.020015213638544,0.019393306225537997
15,1.25,0.625,4,0.5216464400291441,0.521869242191314,0.069794982671738,0.07001778483390797
15,2.75,0.125,4,0.000720044248737,0.000547679490409,0.000486699602334,0.00031433484400599995
15,2.75,0.25,4,0.6229310631752011,0.628219664096832,0.09612274169921908,0.10141134262085005
15,2.75,0.375,4,0.601511895656585,0.5989282727241511,0.09282499551772994,0.09024137258529596
15,2.75,0.5,4,0.876344799995422,0.876577734947204,0.009617686271667925,0.009850621223449929
15,2.75,0.625,4,0.8470734357833861,0.8471247553825371,-0.004422605037688987,-0.004371285438538042
16,0.0,0.125,4,0.00017561290587700003,0.00017561290587700003,-5.639638402999997e-06,-5.639638402999997e-06
16,0.0,0.25,4,0.00041207377216700004,0.00041207377216700004,2.7204805518999992e-05,2.7204805518999992e-05
16,0.0,0.375,4,0.000489061640109,0.000489061640109,3.8131693145000006e-05,3.8131693145000006e-05
16,0.0,0.5,4,0.0005340276984490001,0.0005340276984490001,9.769573807000037e-06,9.769573807000037e-06
16,0.0,0.625,4,0.0005734270671380001,0.0005734270671380001,1.0834424757000011e-05,1.0834424757000011e-05
16,1.25,0.125,4,0.000279007217613,0.000280685984762,3.423908492499996e-05,3.5917852073999955e-05
16,1.25,0.25,4,0.000731084088329,0.000724662735592,0.00037531214184200005,0.000368890789105
16,1.25,0.375,4,0.015191039070487002,0.014881941489875001,-0.006810851395130001,-0.007119948975742002
16,1.25,0.5,4,0.10336859524250001,0.103348761796951,0.006445012986660004,0.006425179541110992
16,1.25,0.625,4,0.35270580649375904,0.352939933538436,0.04496553540229803,0.045199662446974986
16,2.75,0.125,4,0.000872883480042,0.0008624442270950001,-2.182170283000003e-05,-3.2260955776999964e-05
16,2.75,0.25,4,0.46711468696594205,0.468593955039978,0.04301610589027399,0.04449537396430997
16,2.75,0.375,4,0.682475686073303,0.681898117065429,-0.012908577919006015,-0.013486146926879994
16,2.75,0.5,4,0.6768718957901001,0.6766862273216241,0.00496780872345004,0.004782140254974032
16,2.75,0.625,4,0.755817532539367,0.7554498910903931,0.012254297733306996,0.011886656284333053
17,0.0,0.125,4,8.544011507183315e-05,8.544011507183315e-05,3.4663389669731395e-06,3.4663389669731395e-06
17,0.0,0.25,4,4.983010876458139e-05,4.983010876458139e-05,-1.1024330888176337e-05,-1.1024330888176337e-05
17,0.0,0.375,4,8.005169365787879e-05,8.005169365787879e-05,1.2716096534859389e-05,1.2716096534859389e-05
17,0.0,0.5,4,0.0006557556334880001,0.0006557556334880001,0.00010415434371700003,0.00010415434371700003
17,0.0,0.625,4,0.0008941090782170001,0.0008941090782170001,8.21874709800005e-06,8.21874709800005e-06
17,1.25,0.125,4,6.923908222233877e-05,6.92424364387989e-05,4.1474413592368364e-07,4.180983523838222e-07
17,1.25,0.25,4,0.00029998159152400003,0.00030009628972,4.4271524530000025e-05,4.4386222726000015e-05
17,1.25,0.375,4,0.001343807089142,0.0013442097697400001,0.0006390131893569999,0.000639415869955
17,1.25,0.5,4,0.0007438744651150001,0.000744257413316,-5.366641562400002e-05,-5.328346742300004e-05
17,1.25,0.625,4,0.000402623758418,0.000403168232878,4.3117324799999465e-07,9.756477079999834e-07
17,2.75,0.125,4,0.00017334097356000002,0.000168205602676,4.095841723000002e-05,3.5823046345999994e-05
17,2.75,0.25,4,0.000311364507069,0.00031134934397400004,-0.000169026054209,-0.00016904121730399997
17,2.75,0.375,4,0.001717640552669,0.0017085447907440002,0.00010247703175999992,9.338126983500007e-05
17,2.75,0.5,4,0.0048047336749730005,0.004806202836334,-0.00016198586672499984,-0.00016051670536400015
17,2.75,0.625,4,0.001536409952677,0.0015338521916410002,-7.4747484178e-05,-7.730524521399988e-05
18,0.0,0.125,4,9.698962821858005e-05,9.698962821858005e-05,-2.5154171452419953e-05,-2.5154171452419953e-05
18,0.0,0.25,4,0.000107337349618,0.000107337349618,1.1607444320951599e-05,1.1607444320951599e-05
18,0.0,0.375,4,0.0011006774147970001,0.0011006774147970001,0.0004100258811380001,0.0004100258811380001
18,0.0,0.5,4,0.061661019921302004,0.061661019921302004,0.026280354708433,0.026280354708433
18,0.0,0.625,4,0.691200613975524,0.691200613975524,0.02630490064620894,0.02630490064620894
18,1.25,0.125,4,0.0005709165707230001,0.00024201342603100002,0.00045252505515300007,0.00012362191046100002
18,1.25,0.25,4,0.006838548928499001,0.006675703916698,-0.0015430264174939997,-0.001705871429295
18,1.25,0.375,4,0.741717338562011,0.7390833497047421,0.172185480594635,0.16955149173736606
18,1.25,0.5,4,0.793369770050048,0.7947448492050171,-0.010978281497955988,-0.00960320234298695
18,1.25,0.625,4,0.6851619482040401,0.685455024242401,-0.01041281223297097,-0.01011973619461004
18,2.75,0.125,4,0.015699055045843,0.014732696115970001,0.004893794655799999,0.003927435725927001
18,2.75,0.25,4,0.345911979675292,0.354199111461639,0.023305118083953025,0.031592249870300015
18,2.75,0.375,4,0.718178212642669,0.7199830412864681,-0.009377598762512096,-0.007572770118713046
