start,time,amount,step,kind,grid,variant,sample_id,q,margin,top1,q_gain,energy,energy_change,moments_change,gap_norm,clean_gap_norm,parallel_fraction,local_error_rms,local_error_over_step,excess_state_energy,q_drift
0,0.25,0.0,16,component,16,orthogonal,2,0.000676019582897,-6.044338226318359,0.0,-0.000139401876367,0.7298140525817871,0.00032395124435400004,0.0024570941459380003,6.346976280212402,4.760231971740723,0.16666130721569,,,,
0,0.25,0.0,16,component,16,orthogonal,3,0.0013483527582130001,-4.745938777923584,0.0,0.00018414994701700002,1.270462989807129,-0.0019004344940180002,0.0017409165157000002,7.132887840270996,5.349665641784668,0.021346237510442,,,,
0,0.25,0.0,16,component,16,gap,0,0.00021503964671800002,-6.995081424713135,0.0,1.707416959106922e-05,0.9448629617691041,-0.000888228416442,0.000883376633282,7.589255809783935,5.691941738128662,0.08214789628982501,,,,
0,0.25,0.0,16,component,16,gap,1,0.0008162055164570001,-5.664793968200684,0.0,0.000104582752101,0.624200522899627,0.002819776535034,0.0017013931646940002,6.1930928230285645,4.644819736480713,0.23532879352569502,,,,
0,0.25,0.0,16,component,16,gap,2,0.000676280469633,-6.046627998352051,0.0,-0.000139140989631,0.731280446052551,0.0017903447151180001,0.0023537913803010004,6.346976280212402,4.760231971740723,0.16666130721569,,,,
0,0.25,0.0,16,component,16,gap,3,0.001351456157863,-4.742044448852539,0.0,0.00018725334666600001,1.270276665687561,-0.0020867586135860003,0.001756496960297,7.132887840270996,5.349665641784668,0.021346237510442,,,,
0,0.25,0.0,16,integration,1,cfg,0,,,,,,,,,,,1.0635447324602861e-05,0.00059455394512,-3.402276433916995e-07,
0,0.25,0.0,16,integration,1,cfg,1,,,,,,,,,,,6.6728784986480605e-06,0.00043720900430300005,-2.0428133495897782e-07,
0,0.25,0.0,16,integration,1,cfg,2,,,,,,,,,,,7.668909347557928e-06,0.00046585532254500003,-1.1880575101486099e-07,
0,0.25,0.0,16,integration,1,cfg,3,,,,,,,,,,,8.17776071926346e-06,0.000403377751354,3.775502079861326e-07,
0,0.25,0.0,16,integration,2,cfg,0,,,,,,,,,,,2.172146196244284e-06,0.00012142959167200002,-7.851009797832376e-08,
0,0.25,0.0,16,integration,2,cfg,1,,,,,,,,,,,1.3708838650927642e-06,8.98207217687741e-05,-4.8800565366491355e-08,
0,0.25,0.0,16,integration,2,cfg,2,,,,,,,,,,,1.611996822248329e-06,9.792230412131177e-05,-2.6408233821939572e-08,
0,0.25,0.0,16,integration,2,cfg,3,,,,,,,,,,,1.716396468509629e-06,8.466329745715485e-05,1.068653716629342e-07,
0,0.25,0.0,16,integration_future,1,cfg,0,0.00021805861615500002,-6.9926533699035645,,,0.944798231124877,,,,,,,,,
0,0.25,0.0,16,integration_future,1,cfg,1,0.0008102394640440001,-5.667441368103027,,,0.624400198459625,,,,,,,,,
0,0.25,0.0,16,integration_future,1,cfg,2,0.0006804930744690001,-6.028788566589355,,,0.7314908504486081,,,,,,,,,
0,0.25,0.0,16,integration_future,1,cfg,3,0.001377679873257,-4.718221664428711,,,1.270594120025634,,,,,,,,,
0,0.25,0.0,16,integration_future,4,cfg,0,0.00021780846873200002,-6.995448112487793,,,0.944789946079254,,,,,,,,,
0,0.25,0.0,16,integration_future,4,cfg,1,0.0008117647957980001,-5.664257049560547,,,0.624414265155792,,,,,,,,,
0,0.25,0.0,16,integration_future,4,cfg,2,0.0006797490641470001,-6.029382705688477,,,0.731513679027557,,,,,,,,,
0,0.25,0.0,16,integration_future,4,cfg,3,0.0013794411206610002,-4.7146196365356445,,,1.270604014396667,,,,,,,,,
0,0.25,0.0,16,integration,1,projected,0,,,,,,,,,,,1.0635447324602861e-05,0.00059455394512,-3.402276433916995e-07,
0,0.25,0.0,16,integration,1,projected,1,,,,,,,,,,,6.6728784986480605e-06,0.00043720900430300005,-2.0428133495897782e-07,
0,0.25,0.0,16,integration,1,projected,2,,,,,,,,,,,7.668909347557928e-06,0.00046585532254500003,-1.1880575101486099e-07,
0,0.25,0.0,16,integration,1,projected,3,,,,,,,,,,,8.17776071926346e-06,0.000403377751354,3.775502079861326e-07,
0,0.25,0.0,16,integration,2,projected,0,,,,,,,,,,,2.172146196244284e-06,0.00012142959167200002,-7.851009797832376e-08,
0,0.25,0.0,16,integration,2,projected,1,,,,,,,,,,,1.3708838650927642e-06,8.98207217687741e-05,-4.8800565366491355e-08,
0,0.25,0.0,16,integration,2,projected,2,,,,,,,,,,,1.611996822248329e-06,9.792230412131177e-05,-2.6408233821939572e-08,
0,0.25,0.0,16,integration,2,projected,3,,,,,,,,,,,1.716396468509629e-06,8.466329745715485e-05,1.068653716629342e-07,
0,0.25,0.0,16,integration_future,1,projected,0,0.00021805861615500002,-6.9926533699035645,,,0.944798231124877,,,,,,,,,
0,0.25,0.0,16,integration_future,1,projected,1,0.0008102394640440001,-5.667441368103027,,,0.624400198459625,,,,,,,,,
0,0.25,0.0,16,integration_future,1,projected,2,0.0006804930744690001,-6.028788566589355,,,0.7314908504486081,,,,,,,,,
0,0.25,0.0,16,integration_future,1,projected,3,0.001377679873257,-4.718221664428711,,,1.270594120025634,,,,,,,,,
0,0.25,0.0,16,integration_future,4,projected,0,0.00021780846873200002,-6.995448112487793,,,0.944789946079254,,,,,,,,,
0,0.25,0.0,16,integration_future,4,projected,1,0.0008117647957980001,-5.664257049560547,,,0.624414265155792,,,,,,,,,
0,0.25,0.0,16,integration_future,4,projected,2,0.0006797490641470001,-6.029382705688477,,,0.731513679027557,,,,,,,,,
0,0.25,0.0,16,integration_future,4,projected,3,0.0013794411206610002,-4.7146196365356445,,,1.270604014396667,,,,,,,,,
0,0.25,0.0,16,passive_grid_defect,16,null,0,0.00019841441826400002,-7.131031990051269,,,,,,,,,,,,4.4894113671034575e-07
0,0.25,0.0,16,passive_grid_defect,16,null,1,0.000709263142198,-5.697406768798828,,,,,,,,,,,,-2.359622158110141e-06
0,0.25,0.0,16,passive_grid_defect,16,null,2,0.0008156269323080001,-5.463222503662109,,,,,,,,,,,,2.054730430245399e-07
0,0.25,0.0,16,passive_grid_defect,16,null,3,0.001144798588939,-5.654311180114746,,,,,,,,,,,,-1.9404222257435322e-05
0,0.375,0.0,24,component,8,zero,0,0.000967215397395,-5.176827430725098,0.0,0.0,0.9390187263488771,0.0,0.0,7.061933994293213,4.413708686828613,0.10161849111318501,,,,
0,0.375,0.0,24,component,8,zero,1,0.0007488353876390001,-6.8924407958984375,0.0,0.0,0.638373792171478,0.0,0.0,6.447710990905762,4.029819488525391,0.161851957440376,,,,
0,0.375,0.0,24,component,8,zero,2,0.0010612990008660001,-5.330643653869629,0.0,0.0,0.7322174310684201,0.0,0.0,7.894411563873291,4.934007167816162,0.163945868611335,,,,
0,0.375,0.0,24,component,8,zero,3,0.0011848530266430001,-5.295450210571289,0.0,0.0,1.263483643531799,0.0,0.0,6.896548748016357,4.310342788696289,0.07227787375450101,,,,
0,0.375,0.0,24,component,8,parallel,0,0.0009762115078040001,-5.170666694641113,0.0,8.996110409498215e-06,0.9322646856307981,-0.006754040718078001,0.0025973338633770004,7.061933994293213,4.413708686828613,0.10161849111318501,,,,
0,0.375,0.0,24,component,8,parallel,1,0.0007901654462330001,-6.834966659545898,0.0,4.133005859330296e-05,0.6445657014846801,0.0061919093132010005,0.0028864021878680004,6.447710990905762,4.029819488525391,0.161851957440376,,,,
0,0.375,0.0,24,component,8,parallel,2,0.001080567715689,-5.296231746673584,0.0,1.926871482282877e-05,0.739704370498657,0.007486939430236,0.0033382892142980003,7.894411563873291,4.934007167816162,0.163945868611335,,,,
0,0.375,0.0,24,component,8,parallel,3,0.0012076980201520002,-5.290727615356445,0.0,2.28449935093522e-05,1.269981861114502,0.006498217582702,0.0022086352109900002,6.896548748016357,4.310342788696289,0.07227787375450101,,,,
0,0.375,0.0,24,component,8,orthogonal,0,0.0012083408655590001,-4.9289045333862305,0.0,0.00024112546816400002,0.939607441425323,0.000588715076446,0.000506238138768,7.061933994293213,4.413708686828613,0.10161849111318501,,,,
0,0.375,0.0,24,component,8,orthogonal,1,0.00112165894825,-6.466590404510498,0.0,0.00037282356061000004,0.639197707176208,0.0008239150047300001,0.0008279117173510001,6.447710990905762,4.029819488525391,0.161851957440376,,,,
0,0.375,0.0,24,component,8,orthogonal,2,0.001331178704276,-4.610625267028809,0.0,0.00026987970340900004,0.7315460443496701,-0.00067138671875,0.0009345595026380001,7.894411563873291,4.934007167816162,0.163945868611335,,,,
0,0.375,0.0,24,component,8,orthogonal,3,0.0013079284690320002,-5.344776153564453,0.0,0.000123075442388,1.262566328048706,-0.0009173154830930001,0.0006624594680030001,6.896548748016357,4.310342788696289,0.07227787375450101,,,,
0,0.375,0.0,24,component,8,gap,0,0.00121113914065,-4.925506591796875,0.0,0.00024392374325500003,0.9389173388481141,-0.000101387500762,0.000449719693278,7.061933994293213,4.413708686828613,0.10161849111318501,,,,
0,0.375,0.0,24,component,8,gap,1,0.001126925344578,-6.461458683013916,0.0,0.000378089956939,0.64018577337265,0.001811981201171,0.001095126266591,6.447710990905762,4.029819488525391,0.161851957440376,,,,
0,0.375,0.0,24,component,8,gap,2,0.0013305171160020001,-4.617735862731934,0.0,0.000269218115136,0.7327700257301331,0.0005525946617120001,0.000931616814341,7.894411563873291,4.934007167816162,0.163945868611335,,,,
0,0.375,0.0,24,component,8,gap,3,0.001310431980527,-5.341155052185059,0.0,0.00012557895388400002,1.263036251068115,-0.000447392463684,0.000643920851871,6.896548748016357,4.310342788696289,0.07227787375450101,,,,
0,0.375,0.0,24,component,16,zero,0,0.000958409917075,-5.204131126403809,0.0,0.0,0.941524922847747,0.0,0.0,7.061933994293213,4.413708686828613,0.10161849111318501,,,,
0,0.375,0.0,24,component,16,zero,1,0.0007141173700800001,-6.930242538452148,0.0,0.0,0.6423962116241451,0.0,0.0,6.447710990905762,4.029819488525391,0.161851957440376,,,,
0,0.375,0.0,24,component,16,zero,2,0.001149814925156,-5.143389701843262,0.0,0.0,0.734909892082214,0.0,0.0,7.894411563873291,4.934007167816162,0.163945868611335,,,,
