index,k,objective,iteration,coarse_relative_mse,shift_rms,closure_calls,per_sample_rejections
8,8,local,36,0.00937359593808651,0.23074166476726532,75,0
9,8,local,36,0.007316970732063055,0.18245261907577515,75,0
8,8,local,37,0.00907869916409254,0.23350314795970917,77,0
9,8,local,37,0.007230624556541443,0.18454217910766602,77,0
8,8,local,38,0.008829410187900066,0.23773133754730225,79,0
9,8,local,38,0.007053513079881668,0.1878587305545807,79,0
8,8,local,39,0.008765250444412231,0.24074110388755798,82,0
9,8,local,39,0.006883855909109116,0.19029901921749115,82,0
8,8,local,40,0.008605343289673328,0.2415635734796524,84,0
9,8,local,40,0.006757812574505806,0.19105073809623718,84,0
8,8,local,41,0.008382379077374935,0.2454063445329666,86,0
9,8,local,41,0.006612028926610947,0.19421936571598053,86,0
8,8,local,42,0.008221310563385487,0.24824415147304535,88,0
9,8,local,42,0.006483663804829121,0.1965351104736328,88,0
8,8,local,43,0.008029589429497719,0.2554680109024048,90,0
9,8,local,43,0.006358772050589323,0.20226803421974182,90,0
8,8,local,44,0.007786205504089594,0.2584470510482788,92,0
9,8,local,44,0.006220319774001837,0.20480568706989288,92,0
8,8,local,45,0.007545283064246178,0.26095521450042725,94,0
9,8,local,45,0.006138754077255726,0.2069551646709442,94,0
8,8,local,46,0.007394598331302404,0.2663521468639374,96,0
9,8,local,46,0.006049575749784708,0.21130001544952393,96,0
8,8,local,47,0.007287513930350542,0.2703646719455719,98,0
9,8,local,47,0.0059612649492919445,0.2145683467388153,98,0
8,8,local,48,0.007127845659852028,0.2787379026412964,100,0
9,8,local,48,0.005877875257283449,0.22136056423187256,100,0
8,8,local,49,0.006981694605201483,0.2847273349761963,102,0
9,8,local,49,0.005774717312306166,0.22619563341140747,102,0
8,8,local,50,0.006797183770686388,0.28610923886299133,104,0
9,8,local,50,0.0056872060522437096,0.22729748487472534,104,0
8,8,local,51,0.006639582570642233,0.29076215624809265,106,0
9,8,local,51,0.005616188980638981,0.2310805469751358,106,0
8,8,local,52,0.006549911107867956,0.29340413212776184,108,0
9,8,local,52,0.005568263586610556,0.23310726881027222,108,0
8,8,local,53,0.006447665859013796,0.2998216450214386,110,0
9,8,local,53,0.005527953617274761,0.2382451593875885,110,0
8,8,local,54,0.006371854338794947,0.3019532859325409,112,0
9,8,local,54,0.005473522003740072,0.23987948894500732,112,0
8,8,local,55,0.006298783700913191,0.30365484952926636,114,0
9,8,local,55,0.0053876182064414024,0.24102680385112762,114,0
8,8,local,56,0.006199830677360296,0.30635640025138855,116,0
9,8,local,56,0.005332291591912508,0.2429249882698059,116,0
8,8,local,57,0.006085770204663277,0.31230464577674866,118,0
9,8,local,57,0.005215316545218229,0.24717840552330017,118,0
8,8,local,58,0.005986915435642004,0.3143320381641388,120,0
9,8,local,58,0.00514609320089221,0.24834296107292175,120,0
8,8,local,59,0.00589790428057313,0.3153926134109497,122,0
9,8,local,59,0.005088228266686201,0.24903744459152222,122,0
8,8,local,60,0.005811465438455343,0.3190211057662964,124,0
9,8,local,60,0.005054195877164602,0.25175586342811584,124,0
8,8,local,61,0.005725017748773098,0.32288727164268494,126,0
9,8,local,61,0.005001600831747055,0.2545473873615265,126,0
8,8,local,62,0.005599174648523331,0.3308762013912201,128,0
9,8,local,62,0.0049009076319634914,0.2604207694530487,128,0
8,8,local,63,0.005479137413203716,0.3427359163761139,130,0
9,8,local,63,0.00481431232765317,0.2692451477050781,130,0
8,8,local,64,0.005362512543797493,0.3466635048389435,132,0
9,8,local,64,0.004709506873041391,0.2722172737121582,132,0
10,8,agreement,1,0.9863231182098389,0.00014159694546833634,2,0
11,8,agreement,1,0.9688253998756409,0.00024075702822301537,2,0
10,8,agreement,2,0.9172255396842957,0.0009111940744332969,4,0
11,8,agreement,2,0.8841246366500854,0.001090986537747085,4,0
10,8,agreement,3,0.45390206575393677,0.009585740976035595,6,0
11,8,agreement,3,0.5615711808204651,0.011317173019051552,6,0
10,8,agreement,4,0.33829614520072937,0.014986470341682434,8,0
11,8,agreement,4,0.38330841064453125,0.016160879284143448,8,0
10,8,agreement,5,0.30683401226997375,0.017036007717251778,10,0
11,8,agreement,5,0.32749271392822266,0.01770958863198757,10,0
10,8,agreement,6,0.2647162675857544,0.02119327522814274,12,0
11,8,agreement,6,0.2558135986328125,0.022582748904824257,12,0
10,8,agreement,7,0.17804208397865295,0.03263687342405319,14,0
11,8,agreement,7,0.19395659863948822,0.03643367066979408,14,0
10,8,agreement,8,0.14978022873401642,0.037666089832782745,16,0
11,8,agreement,8,0.16721558570861816,0.040975820273160934,16,0
10,8,agreement,9,0.13441510498523712,0.04056074470281601,18,0
11,8,agreement,9,0.14957156777381897,0.043200261890888214,18,0
10,8,agreement,10,0.11512692272663116,0.045742206275463104,20,0
11,8,agreement,10,0.12704238295555115,0.0467575304210186,20,0
10,8,agreement,11,0.10539577901363373,0.05011184886097908,22,0
11,8,agreement,11,0.11875221878290176,0.05094567686319351,22,0
10,8,agreement,12,0.09044486284255981,0.05783207714557648,24,0
11,8,agreement,12,0.10648064315319061,0.05832705274224281,24,0
10,8,agreement,13,0.08368945121765137,0.07054232805967331,26,0
11,8,agreement,13,0.08456743508577347,0.07100285589694977,26,0
10,8,agreement,14,0.07498462498188019,0.07631172239780426,28,0
11,8,agreement,14,0.07566864788532257,0.07722057402133942,28,0
10,8,agreement,15,0.06269636750221252,0.08400331437587738,30,0
11,8,agreement,15,0.06677228212356567,0.08625993132591248,30,0
10,8,agreement,16,0.0561518669128418,0.08933619409799576,32,0
11,8,agreement,16,0.06463739275932312,0.09235911816358566,32,0
10,8,agreement,17,0.05364300310611725,0.08679952472448349,34,0
11,8,agreement,17,0.06024911254644394,0.0897294133901596,34,0
10,8,agreement,18,0.050000064074993134,0.08664539456367493,36,0
11,8,agreement,18,0.05785687267780304,0.08976122736930847,36,0
10,8,agreement,19,0.04507187753915787,0.08772401511669159,38,0
11,8,agreement,19,0.05431796610355377,0.09116914868354797,38,0
10,8,agreement,20,0.04141446202993393,0.0946146547794342,40,0
11,8,agreement,20,0.049405477941036224,0.09833801537752151,40,0
10,8,agreement,21,0.039125971496105194,0.10007854551076889,42,0
11,8,agreement,21,0.04477511718869209,0.10409250110387802,42,0
10,8,agreement,22,0.03681815043091774,0.10731343179941177,44,0
11,8,agreement,22,0.042118072509765625,0.11154279112815857,44,0
10,8,agreement,23,0.035278115421533585,0.11171475797891617,46,0
11,8,agreement,23,0.040674757212400436,0.11606287956237793,46,0
10,8,agreement,24,0.03358416631817818,0.11473820358514786,48,0
11,8,agreement,24,0.0389225073158741,0.11903291195631027,48,0
10,8,agreement,25,0.03273001313209534,0.11597681790590286,50,0
11,8,agreement,25,0.03574768081307411,0.12008117884397507,50,0
10,8,agreement,26,0.03245218098163605,0.11556367576122284,52,0
11,8,agreement,26,0.03298940509557724,0.11944801360368729,52,0
10,8,agreement,27,0.03148026019334793,0.11543764919042587,54,0
11,8,agreement,27,0.03191852197051048,0.11923841387033463,54,0
10,8,agreement,28,0.028994888067245483,0.11779463291168213,56,0
11,8,agreement,28,0.029548224061727524,0.12153102457523346,56,0
10,8,agreement,29,0.028994888067245483,0.11779463291168213,58,1
11,8,agreement,29,0.027585890144109726,0.13049104809761047,58,1
10,8,agreement,30,0.028851157054305077,0.11780265718698502,60,0
11,8,agreement,30,0.027283363044261932,0.13046769797801971,60,0
10,8,agreement,31,0.028317520394921303,0.11784126609563828,62,0
11,8,agreement,31,0.02678467333316803,0.1304078996181488,62,0
10,8,agreement,32,0.02756517007946968,0.11791948229074478,64,0
11,8,agreement,32,0.026302818208932877,0.1303686648607254,64,0
10,8,agreement,33,0.02613970637321472,0.11820470541715622,66,0
11,8,agreement,33,0.02540152333676815,0.13036251068115234,66,0
10,8,agreement,34,0.02596318908035755,0.11881258338689804,68,0
11,8,agreement,34,0.024466808885335922,0.13048022985458374,68,0
10,8,agreement,35,0.02507481910288334,0.11887592077255249,70,0
11,8,agreement,35,0.024139005690813065,0.1305115669965744,70,0
10,8,agreement,36,0.024823354557156563,0.11891387403011322,72,0
11,8,agreement,36,0.023801404982805252,0.1305427998304367,72,0
10,8,agreement,37,0.024202901870012283,0.1191473975777626,75,0
11,8,agreement,37,0.02355760708451271,0.130683034658432,75,0
10,8,agreement,38,0.02367345616221428,0.11946900933980942,77,0
11,8,agreement,38,0.023211348801851273,0.1308067888021469,77,0
10,8,agreement,39,0.022892829030752182,0.1203099861741066,79,0
11,8,agreement,39,0.022756487131118774,0.13114506006240845,79,0
10,8,agreement,40,0.022604627534747124,0.12084848433732986,81,0
11,8,agreement,40,0.02243966795504093,0.13137970864772797,81,0
10,8,agreement,41,0.02211989276111126,0.12171149253845215,83,0
11,8,agreement,41,0.02201208844780922,0.131747767329216,83,0
10,8,agreement,42,0.021455638110637665,0.12260052561759949,85,0
11,8,agreement,42,0.02157716266810894,0.13212668895721436,85,0
10,8,agreement,43,0.020864417776465416,0.12466945499181747,87,0
11,8,agreement,43,0.02085096389055252,0.13305407762527466,87,0
10,8,agreement,44,0.0206608884036541,0.12541501224040985,89,0
11,8,agreement,44,0.01990870013833046,0.13348707556724548,89,0
10,8,agreement,45,0.020137067884206772,0.12571363151073456,91,0
11,8,agreement,45,0.019450420513749123,0.13369973003864288,91,0
10,8,agreement,46,0.019268648698925972,0.12733957171440125,93,0
11,8,agreement,46,0.018971102312207222,0.13467073440551758,93,0
10,8,agreement,47,0.018373850733041763,0.12979106605052948,95,0
11,8,agreement,47,0.01823921874165535,0.13617445528507233,95,0
10,8,agreement,48,0.018212158232927322,0.13558566570281982,97,0
11,8,agreement,48,0.01800204999744892,0.13982652127742767,97,0
10,8,agreement,49,0.017056558281183243,0.13605965673923492,99,0
11,8,agreement,49,0.017254749312996864,0.14013132452964783,99,0
10,8,agreement,50,0.016755329445004463,0.1350805163383484,101,0
11,8,agreement,50,0.017010267823934555,0.13949517905712128,101,0
10,8,agreement,51,0.015923043712973595,0.13657425343990326,103,0
11,8,agreement,51,0.016362959519028664,0.14044919610023499,103,0
10,8,agreement,52,0.01567539945244789,0.13938815891742706,105,0
11,8,agreement,52,0.015761815011501312,0.14231693744659424,105,0
10,8,agreement,53,0.015121977776288986,0.14229589700698853,107,0
11,8,agreement,53,0.015451136976480484,0.1442679464817047,107,0
10,8,agreement,54,0.014732141979038715,0.1432589590549469,109,0
11,8,agreement,54,0.015318663790822029,0.14492909610271454,109,0
10,8,agreement,55,0.01425933837890625,0.14536361396312714,111,0
11,8,agreement,55,0.015018012374639511,0.14636386930942535,111,0
10,8,agreement,56,0.013954787515103817,0.1458776742219925,113,0
11,8,agreement,56,0.014573493041098118,0.14669901132583618,113,0
10,8,agreement,57,0.013546615839004517,0.1472136527299881,115,0
11,8,agreement,57,0.014280740171670914,0.14764946699142456,115,0
10,8,agreement,58,0.01332318875938654,0.14940442144870758,117,0
11,8,agreement,58,0.013969696126878262,0.14918315410614014,117,0
10,8,agreement,59,0.013073365204036236,0.1493474543094635,119,0
11,8,agreement,59,0.013804001733660698,0.14916472136974335,119,0
10,8,agreement,60,0.012748544104397297,0.15138816833496094,121,0
11,8,agreement,60,0.013570921495556831,0.15067031979560852,121,0
10,8,agreement,61,0.012621643021702766,0.15217573940753937,123,0
11,8,agreement,61,0.013387574814260006,0.1512688845396042,123,0
10,8,agreement,62,0.012202467769384384,0.15615063905715942,125,0
11,8,agreement,62,0.012787459418177605,0.15429803729057312,125,0
10,8,agreement,63,0.011738314293324947,0.1604790985584259,127,1
11,8,agreement,63,0.012787459418177605,0.15429803729057312,127,1
10,8,agreement,64,0.01151781715452671,0.16048568487167358,129,0
11,8,agreement,64,0.01275192853063345,0.1542934775352478,129,0
10,8,write,1,0.8822527527809143,0.0009278595680370927,3,0
11,8,write,1,0.8674826622009277,0.000986668630503118,3,0
10,8,write,2,0.4331681728363037,0.00736731942743063,5,0
11,8,write,2,0.500128984451294,0.0077005112543702126,5,0
10,8,write,3,0.3391954302787781,0.009354211390018463,7,0
11,8,write,3,0.4034883975982666,0.00863704364746809,7,0
10,8,write,4,0.24545542895793915,0.015341139398515224,9,0
11,8,write,4,0.26203855872154236,0.012941493652760983,9,0
10,8,write,5,0.20841284096240997,0.01740149036049843,11,1
11,8,write,5,0.26203855872154236,0.012941493652760983,11,1
10,8,write,6,0.16663169860839844,0.01679496094584465,14,1
11,8,write,6,0.26203855872154236,0.012941493652760983,14,1
10,8,write,7,0.1455335170030594,0.016546277329325676,17,0
11,8,write,7,0.2578098475933075,0.013054566457867622,17,0
10,8,write,8,0.14353296160697937,0.016541654244065285,19,0
11,8,write,8,0.21228498220443726,0.013289662078022957,19,0
10,8,write,9,0.1370018720626831,0.016492748633027077,21,0
11,8,write,9,0.20259463787078857,0.013513164594769478,21,0
10,8,write,10,0.11568409204483032,0.016643710434436798,24,0
11,8,write,10,0.19581741094589233,0.014788039028644562,24,0
10,8,write,11,0.1084999144077301,0.016906199976801872,26,0
11,8,write,11,0.15600398182868958,0.015425696969032288,26,0
10,8,write,12,0.09031523764133453,0.018679389730095863,28,0
11,8,write,12,0.13081707060337067,0.018563659861683846,28,0
10,8,write,13,0.07815778255462646,0.019318556413054466,30,0
11,8,write,13,0.11698652058839798,0.019075747579336166,30,0
10,8,write,14,0.06506900489330292,0.020771950483322144,32,0
11,8,write,14,0.10494935512542725,0.020582690834999084,32,0
10,8,write,15,0.05776282027363777,0.02237083576619625,34,0
11,8,write,15,0.0890071913599968,0.022106723859906197,34,0
10,8,write,16,0.05489877238869667,0.025212973356246948,36,0
11,8,write,16,0.07133972644805908,0.02512134052813053,36,0
10,8,write,17,0.0471084900200367,0.0249409768730402,38,0
11,8,write,17,0.06004227325320244,0.024479908868670464,38,0
10,8,write,18,0.04466976970434189,0.024785006418824196,40,0
11,8,write,18,0.05314920097589493,0.024566372856497765,40,0
10,8,write,19,0.0435202419757843,0.025541434064507484,42,0
11,8,write,19,0.04711728170514107,0.025712253525853157,42,0
10,8,write,20,0.040787871927022934,0.02539663575589657,44,0
11,8,write,20,0.04178662970662117,0.02547738514840603,44,0
10,8,write,21,0.036978818476200104,0.025784751400351524,46,0
11,8,write,21,0.037230685353279114,0.02577959932386875,46,0
10,8,write,22,0.03253262862563133,0.026798147708177567,48,0
11,8,write,22,0.03318725526332855,0.027013728395104408,48,0
10,8,write,23,0.026673920452594757,0.02721821703016758,50,1
11,8,write,23,0.03318725526332855,0.027013728395104408,50,1
10,8,write,24,0.026232250034809113,0.027258148416876793,52,0
11,8,write,24,0.03182801976799965,0.027021747082471848,52,0
10,8,write,25,0.025600409135222435,0.027366604655981064,54,0
11,8,write,25,0.030255071818828583,0.027007263153791428,54,0
10,8,write,26,0.02464146725833416,0.027591992169618607,56,0
11,8,write,26,0.027773505076766014,0.026981458067893982,56,0
10,8,write,27,0.02295505255460739,0.028111403807997704,58,1
11,8,write,27,0.027773505076766014,0.026981458067893982,58,1
10,8,write,28,0.022169142961502075,0.028104368597269058,60,0
11,8,write,28,0.027057630941271782,0.0269581638276577,60,0
10,8,write,29,0.02200244553387165,0.028109660372138023,62,0
11,8,write,29,0.02662750333547592,0.026960961520671844,62,0
10,8,write,30,0.021509405225515366,0.028143394738435745,64,0
11,8,write,30,0.025631997734308243,0.026985295116901398,64,0
10,8,write,31,0.020739251747727394,0.028267988935112953,66,0
11,8,write,31,0.02384019084274769,0.027100764214992523,66,0
10,8,write,32,0.019639691337943077,0.028740132227540016,68,0
11,8,write,32,0.02235553227365017,0.027488280087709427,68,0
10,8,write,33,0.018594449386000633,0.029084600508213043,70,0
11,8,write,33,0.01889857091009617,0.02788086235523224,70,0
10,8,write,34,0.017299726605415344,0.02945101074874401,72,0
11,8,write,34,0.01758163794875145,0.028220972046256065,72,0
10,8,write,35,0.015914617106318474,0.029888013377785683,74,0
11,8,write,35,0.016800250858068466,0.028592849150300026,74,0
10,8,write,36,0.01455617230385542,0.030581271275877953,76,0
11,8,write,36,0.015570634976029396,0.02919822558760643,76,0
10,8,write,37,0.013269866816699505,0.03156518563628197,78,0
11,8,write,37,0.014241248369216919,0.03015764430165291,78,0
10,8,write,38,0.012680844403803349,0.03189793974161148,80,0
11,8,write,38,0.01322875078767538,0.030487194657325745,80,0
10,8,write,39,0.011888165958225727,0.03226172551512718,82,0
11,8,write,39,0.01235225796699524,0.03091318905353546,82,0
10,8,write,40,0.011041286401450634,0.03280753642320633,84,0
11,8,write,40,0.011139838956296444,0.03157665580511093,84,0
10,8,write,41,0.009942729957401752,0.03403949365019798,86,1
11,8,write,41,0.011139838956296444,0.03157665580511093,86,1
10,8,write,42,0.009696890600025654,0.03404005616903305,88,0
11,8,write,42,0.01089264266192913,0.03162262216210365,88,0
10,8,write,43,0.009591038338840008,0.03404124453663826,90,0
11,8,write,43,0.010562305338680744,0.031621191650629044,90,0
10,8,write,44,0.00939347967505455,0.034043800085783005,92,0
11,8,write,44,0.010265928693115711,0.031624685972929,92,0
10,8,write,45,0.009164282120764256,0.034046612679958344,94,0
11,8,write,45,0.00998258963227272,0.03165048733353615,94,0
10,8,write,46,0.008975338190793991,0.03405112028121948,96,0
11,8,write,46,0.009546143002808094,0.031685661524534225,96,0
10,8,write,47,0.008965892717242241,0.03407043591141701,98,0
11,8,write,47,0.008900251239538193,0.031758613884449005,98,0
10,8,write,48,0.008839443325996399,0.03409957513213158,100,0
11,8,write,48,0.008526119403541088,0.03180402144789696,100,0
10,8,write,49,0.008591009303927422,0.034155502915382385,102,0
11,8,write,49,0.008239022456109524,0.03187881037592888,102,0
10,8,write,50,0.008236998692154884,0.03427182510495186,104,0
11,8,write,50,0.00798831507563591,0.03201098367571831,104,0
10,8,write,51,0.007919752970337868,0.03442707285284996,106,0
11,8,write,51,0.007612864952534437,0.032171830534935,106,0
10,8,write,52,0.007558452896773815,0.034611959010362625,108,0
11,8,write,52,0.007361988537013531,0.03236362338066101,108,0
10,8,write,53,0.007276763208210468,0.03475043922662735,110,0
11,8,write,53,0.007228455971926451,0.032470863312482834,110,0
10,8,write,54,0.0070670065470039845,0.03490467369556427,112,0
11,8,write,54,0.0070056370459496975,0.03258395195007324,112,0
10,8,write,55,0.00680589210242033,0.0352647639811039,114,0
11,8,write,55,0.006496324669569731,0.03289426118135452,114,0
10,8,write,56,0.006631922442466021,0.03582216054201126,116,0
11,8,write,56,0.005803112406283617,0.0334000289440155,116,0
10,8,write,57,0.006283481605350971,0.03619984909892082,118,0
11,8,write,57,0.005603123921900988,0.03381889685988426,118,0
10,8,write,58,0.005937628448009491,0.0363139733672142,120,0
11,8,write,58,0.005223759450018406,0.033980488777160645,120,0
10,8,write,59,0.005616979673504829,0.03650821000337601,122,0
11,8,write,59,0.004988092929124832,0.034248560667037964,122,0
10,8,write,60,0.005405491683632135,0.03673458471894264,124,0
11,8,write,60,0.004792012274265289,0.034543052315711975,124,0
10,8,write,61,0.005045467056334019,0.03732944652438164,126,0
11,8,write,61,0.004532496444880962,0.03527358919382095,126,0
10,8,write,62,0.004783820826560259,0.0376034751534462,128,0
11,8,write,62,0.004335158504545689,0.035596076399087906,128,0
10,8,write,63,0.004594499710947275,0.03779512643814087,130,0
11,8,write,63,0.00415228633210063,0.03581393510103226,130,0
10,8,write,64,0.004449391271919012,0.038073040544986725,132,0
11,8,write,64,0.00385920493863523,0.036160435527563095,132,0
10,8,local,1,0.7862944602966309,0.006090452894568443,4,0
11,8,local,1,0.8902221322059631,0.0037325310986489058,4,0
10,8,local,2,0.598069429397583,0.01671956479549408,6,0
11,8,local,2,0.6243426203727722,0.015298968181014061,6,0
10,8,local,3,0.45742207765579224,0.03118946962058544,8,0
11,8,local,3,0.43108636140823364,0.03513137251138687,8,0
10,8,local,4,0.37678027153015137,0.040271420031785965,10,0
11,8,local,4,0.3854237496852875,0.04112231731414795,10,0
10,8,local,5,0.3385164141654968,0.046487826853990555,12,0
11,8,local,5,0.3182601034641266,0.04488355293869972,12,0
10,8,local,6,0.2976204752922058,0.059012964367866516,14,0
11,8,local,6,0.25692734122276306,0.055376239120960236,14,0
10,8,local,7,0.26642733812332153,0.06740722060203552,16,0
11,8,local,7,0.2210220992565155,0.06373192369937897,16,0
10,8,local,8,0.22047263383865356,0.08946774154901505,18,0
11,8,local,8,0.16916842758655548,0.08677908778190613,18,0
10,8,local,9,0.18491104245185852,0.09897109866142273,20,0
11,8,local,9,0.1358896642923355,0.09526651352643967,20,0
10,8,local,10,0.17773237824440002,0.10290393978357315,22,0
11,8,local,10,0.12057781219482422,0.09967035055160522,22,0
10,8,local,11,0.16230832040309906,0.1117820292711258,24,0
11,8,local,11,0.1135680079460144,0.10943661630153656,24,0
10,8,local,12,0.1521649807691574,0.11483629047870636,26,0
11,8,local,12,0.10896015912294388,0.11244690418243408,26,0
10,8,local,13,0.13145694136619568,0.12953226268291473,28,0
11,8,local,13,0.09953443706035614,0.12597650289535522,28,0
10,8,local,14,0.11994301527738571,0.13823039829730988,30,0
11,8,local,14,0.09733896702528,0.1320292204618454,30,0
10,8,local,15,0.11371786892414093,0.14084498584270477,32,0
11,8,local,15,0.09052151441574097,0.1334260106086731,32,0
10,8,local,16,0.10792628675699234,0.1404765546321869,34,0
11,8,local,16,0.08502727001905441,0.13145913183689117,34,0
10,8,local,17,0.1004386842250824,0.14385069906711578,36,0
11,8,local,17,0.08056101948022842,0.13178236782550812,36,0
10,8,local,18,0.09087078273296356,0.15053273737430573,38,0
11,8,local,18,0.07582493871450424,0.13399113714694977,38,0
10,8,local,19,0.08060631901025772,0.15911008417606354,41,1
11,8,local,19,0.07582493871450424,0.13399113714694977,41,1
10,8,local,20,0.08042073994874954,0.159115731716156,43,0
11,8,local,20,0.07540339976549149,0.13401661813259125,43,0
10,8,local,21,0.07798568904399872,0.15923118591308594,45,0
11,8,local,21,0.0738086849451065,0.1343715786933899,45,0
10,8,local,22,0.07593492418527603,0.15940430760383606,47,0
11,8,local,22,0.07307980954647064,0.1345950961112976,47,0
10,8,local,23,0.07148681581020355,0.1604156792163849,49,0
11,8,local,23,0.07053883373737335,0.13576127588748932,49,0
10,8,local,24,0.0702299028635025,0.16232633590698242,51,1
11,8,local,24,0.07053883373737335,0.13576127588748932,51,1
10,8,local,25,0.07005749642848969,0.16235004365444183,53,0
11,8,local,25,0.06998011469841003,0.13572609424591064,53,0
10,8,local,26,0.0680660530924797,0.16268198192119598,55,0
11,8,local,26,0.06837841868400574,0.1356096714735031,55,0
10,8,local,27,0.06666345149278641,0.16300475597381592,57,0
11,8,local,27,0.06824683398008347,0.13568921387195587,57,0
10,8,local,28,0.0642346739768982,0.16419363021850586,59,0
11,8,local,28,0.06785344332456589,0.13625435531139374,59,0
10,8,local,29,0.06366752833127975,0.1653432995080948,61,0
11,8,local,29,0.06671106070280075,0.13682159781455994,61,0
10,8,local,30,0.06319160759449005,0.16549459099769592,63,0
11,8,local,30,0.0656185895204544,0.1370142549276352,63,0
10,8,local,31,0.06204647570848465,0.16626714169979095,65,0
11,8,local,31,0.06487083435058594,0.13762417435646057,65,0
10,8,local,32,0.06101126968860626,0.16720795631408691,67,0
11,8,local,32,0.06435241550207138,0.13824602961540222,67,0
10,8,local,33,0.05796869844198227,0.1708480268716812,69,0
11,8,local,33,0.06239744648337364,0.14069241285324097,69,0
10,8,local,34,0.05342242494225502,0.177408829331398,71,0
11,8,local,34,0.05966208130121231,0.1454508900642395,71,0
10,8,local,35,0.05342242494225502,0.177408829331398,73,1
11,8,local,35,0.05596432089805603,0.1561395823955536,73,1
10,8,local,36,0.05325297638773918,0.1774115413427353,75,0
11,8,local,36,0.05511626973748207,0.15611833333969116,75,0
10,8,local,37,0.05209789052605629,0.1774650663137436,77,0
11,8,local,37,0.0532306507229805,0.15607194602489471,77,0
10,8,local,38,0.05154728889465332,0.17753633856773376,79,0
11,8,local,38,0.05303036794066429,0.15614008903503418,79,0
10,8,local,39,0.050026629120111465,0.1779778152704239,81,0
11,8,local,39,0.052248869091272354,0.15666332840919495,81,0
10,8,local,40,0.049457211047410965,0.17859573662281036,83,0
11,8,local,40,0.05111231654882431,0.1574781835079193,83,0
10,8,local,41,0.04844093322753906,0.17971833050251007,85,0
11,8,local,41,0.05022329092025757,0.15871544182300568,85,0
10,8,local,42,0.047862935811281204,0.18026697635650635,87,0
11,8,local,42,0.049882080405950546,0.15923821926116943,87,0
10,8,local,43,0.04698196053504944,0.18161602318286896,89,0
11,8,local,43,0.04925476387143135,0.16033490002155304,89,0
10,8,local,44,0.045361366122961044,0.18453708291053772,91,0
11,8,local,44,0.04858631268143654,0.16253507137298584,91,0
10,8,local,45,0.042696453630924225,0.19072917103767395,93,0
11,8,local,45,0.048076678067445755,0.1673930436372757,93,0
10,8,local,46,0.04044928401708603,0.1951630413532257,95,0
11,8,local,46,0.04752932861447334,0.17053796350955963,95,0
10,8,local,47,0.03843531385064125,0.19902347028255463,97,0
11,8,local,47,0.04709324985742569,0.1733403503894806,97,0
10,8,local,48,0.037109360098838806,0.20294708013534546,99,0
11,8,local,48,0.04617106914520264,0.1762492060661316,99,0
10,8,local,49,0.03531379625201225,0.20927169919013977,101,0
11,8,local,49,0.044507645070552826,0.18100285530090332,101,0
10,8,local,50,0.03461746126413345,0.2153552919626236,104,0
11,8,local,50,0.04324121028184891,0.1856277585029602,104,0
10,8,local,51,0.03351311385631561,0.21971799433231354,106,0
11,8,local,51,0.041825465857982635,0.18915250897407532,106,0
10,8,local,52,0.03273717686533928,0.22357948124408722,108,0
11,8,local,52,0.04074752703309059,0.19222716987133026,108,0
10,8,local,53,0.03273717686533928,0.22357948124408722,110,1
11,8,local,53,0.03902911767363548,0.1999368816614151,110,1
10,8,local,54,0.032623521983623505,0.22358891367912292,112,0
11,8,local,54,0.03890754655003548,0.19991770386695862,112,0
10,8,local,55,0.03220619633793831,0.2236323356628418,114,0
11,8,local,55,0.03871888667345047,0.19987788796424866,114,0
10,8,local,56,0.03166693076491356,0.22370587289333344,116,0
11,8,local,56,0.03851098567247391,0.19985520839691162,116,0
10,8,local,57,0.031059900298714638,0.22379639744758606,118,0
11,8,local,57,0.037983283400535583,0.1998988538980484,118,0
10,8,local,58,0.030849657952785492,0.22384898364543915,121,0
11,8,local,58,0.03776413947343826,0.19991548359394073,121,0
10,8,local,59,0.030617397278547287,0.2239132821559906,123,0
11,8,local,59,0.03731974959373474,0.20002292096614838,123,0
10,8,local,60,0.030467750504612923,0.22392424941062927,125,0
11,8,local,60,0.03718211129307747,0.2001042366027832,125,0
10,8,local,61,0.030056597664952278,0.22397491335868835,127,0
11,8,local,61,0.03693358600139618,0.20039071142673492,127,0
10,8,local,62,0.029463808983564377,0.22412100434303284,129,0
11,8,local,62,0.03666650503873825,0.2009740173816681,129,0
10,8,local,63,0.028668275102972984,0.22485634684562683,131,1
11,8,local,63,0.03666650503873825,0.2009740173816681,131,1
10,8,local,64,0.028544196859002113,0.22487884759902954,133,0
11,8,local,64,0.03659434616565704,0.2009771317243576,133,0
12,8,agreement,1,0.9085385799407959,0.0003584286605473608,2,0
13,8,agreement,1,0.9954254627227783,9.162529750028625e-05,2,0
12,8,agreement,2,0.751670777797699,0.0029914584010839462,5,0
13,8,agreement,2,0.9266054034233093,0.0016367265488952398,5,0
12,8,agreement,3,0.5432091355323792,0.010288252495229244,7,0
13,8,agreement,3,0.8280390501022339,0.006483756005764008,7,0
12,8,agreement,4,0.34112387895584106,0.014867122285068035,9,0
13,8,agreement,4,0.7852234840393066,0.009523754008114338,9,0
12,8,agreement,5,0.2781550884246826,0.0191105455160141,12,0
13,8,agreement,5,0.721320390701294,0.012560505419969559,12,0
12,8,agreement,6,0.22859258949756622,0.02164396457374096,14,0
13,8,agreement,6,0.6634677052497864,0.014670788310468197,14,0
12,8,agreement,7,0.1932639628648758,0.032529398798942566,16,0
