k,objective,iteration,variant,shift_rms,state_rms,agreement_rms,write_rms,local_gap_rms,agreement_ratio,write_ratio,local_gap_ratio,conditional_drift_rms,guided_drift_rms,u_resnet_p,u_resnet_top1,u_resnet_prediction,u_convnext_p,u_convnext_top1,u_convnext_prediction,c_resnet_p,c_resnet_top1,c_resnet_prediction,c_convnext_p,c_convnext_top1,c_convnext_prediction,g_resnet_p,g_resnet_top1,g_resnet_prediction,g_convnext_p,g_convnext_top1,g_convnext_prediction,initial_agreement_rms,initial_local_gap_rms,initial_state_rms,conditional_drift_over_initial_gap,guided_drift_over_initial_gap,shift_over_initial_state_rms,reference_radius_rms,shift_over_reference_radius,coarse_relative_mse,coarse_objective_rms_ratio,fine_objective_rms_ratio,n
24,local,64,cfg_equal,0.3773718047887087,0.8084273003041744,0.07743814936839044,0.6263222135603428,0.1372506213374436,1.0112313814461231,8.399138420820236,1.3445449620485306,0.6164481937885284,0.5671936552971601,0.36607978984102374,0.5625,539.375,0.380259022131213,0.625,528.6875,0.5287911604173132,0.625,483.8125,0.4714337036421057,0.75,468.875,0.6035685888491571,0.625,415.5625,0.5585313239716925,0.8125,420.375,0.08149197814054787,0.10740266554057598,0.7044146284461021,8.263745140602687,7.628029882756765,0.5354441869855735,0.008390833245357499,48.48732985478272,,,1.3445449620485306,16
24,local,64,optimized,0.37737181037664413,0.6896204426884651,0.03624015161767602,0.4715684689581394,0.0112767402024474,0.47129432298243046,6.267526358366013,0.10774199455045164,0.4694094844162464,0.47864619083702564,0.16034028211834084,0.3125,390.0625,0.107992327753891,0.1875,343.5,0.2435277799195319,0.3125,354.4375,0.1510004246592871,0.3125,353.625,0.3339456081739627,0.5625,354.9375,0.18728247864055447,0.375,388.5625,0.08149197814054787,0.10740266554057598,0.7044146284461021,6.240914523649897,6.356398875085247,0.5354441950293402,0.008390833245357499,48.48733075860055,0.011989386184723116,0.10774199616374583,0.10774199455045164,16
24,local,64,radius4_projected,0.0335633319336921,0.6949457973241806,0.0741502488963306,0.10222775349393487,0.0929910116828978,0.903548464179039,1.2513408437371254,0.8721542209386826,0.06140845385380089,0.06717336853034794,0.3038433994512886,0.25,413.25,0.2733294246845617,0.375,401.5625,0.5490419387029988,0.75,455.0625,0.4759043480571563,0.6875,492.375,0.6974080825087867,0.8125,459.0,0.6031774704752024,0.875,458.0,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.759957726142169,0.8308258665585274,0.04748785966575519,0.008390833245357499,3.9999999183404005,,,0.8721542209386826,16
24,local,64,radius_projected,0.008390833158046007,0.701894398778677,0.0795020463410765,0.08318207249976695,0.10374294221401215,0.9739702790975571,1.0201427079737186,0.9672276601195335,0.015733594074845314,0.017259193118661642,0.3234854343843949,0.3125,450.6875,0.2843677247310552,0.4375,388.8125,0.5887191048383329,0.8125,470.1875,0.4865654578015892,0.6875,449.6875,0.7334790673239695,0.8125,432.9375,0.6135795212394441,0.875,520.375,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.19490415950685216,0.21720168914228458,0.011871965161591365,0.008390833245357499,0.9999999949419727,,,0.9672276601195335,16
24,write,0,optimized,0.0,0.7044146284461021,0.08149197814054787,0.08149197814054787,0.10740266554057598,1.0,1.0,1.0,0.0,0.0,0.32425109519206785,0.375,453.875,0.2864882164849405,0.4375,388.8125,0.5878438397562604,0.8125,463.875,0.48853483889615745,0.6875,481.0625,0.7508947748419814,0.8125,432.9375,0.6161261786837713,0.8125,519.4375,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.0,0.0,0.0,0.008390833245357499,0.0,1.0,1.0,1.0,16
24,write,1,optimized,0.001955439925950486,0.7044258564710617,0.07888787356205285,0.07152880472131073,0.1065914980135858,0.968472070991993,0.8703208230435848,0.9920400977134705,0.014733188698301092,0.010499228272237815,0.3339528711256179,0.4375,444.5625,0.291795597690907,0.4375,399.5625,0.6008560842877273,0.8125,463.875,0.5095799361351965,0.75,506.5625,0.7585791601650271,0.8125,423.4375,0.6197104037419194,0.8125,519.4375,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.20178132784165514,0.14205724289145225,0.0027855030188212904,0.008390833245357499,0.2663219992349373,0.7633455470204353,0.8711343035191736,0.8703208230435848,16
24,write,4,optimized,0.010413862109999172,0.7042627334594727,0.0714181549847126,0.04416961991228163,0.10393731482326984,0.8940608575940132,0.540714368224144,0.9707126095890999,0.05360130954068154,0.03692873753607273,0.4056725521202793,0.625,436.625,0.3652852257146151,0.5,479.375,0.6434917080732703,0.8125,430.4375,0.554436840672679,0.8125,476.0,0.7793968436180876,0.8125,423.4375,0.6287518542376347,0.875,520.5,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.6864430153655353,0.4882874452813977,0.01477611330936119,0.008390833245357499,1.2826069218879081,0.30189943592995405,0.5437675382859724,0.540714368224144,16
24,write,16,optimized,0.021375310083385557,0.7045728117227554,0.0724789029918611,0.017710293526761234,0.10434724669903517,0.9094525203108788,0.21982827130705118,0.974499300122261,0.06931647122837603,0.05434325500391424,0.5466697851350375,0.8125,463.875,0.46130557525884797,0.625,491.4375,0.7089834906050783,0.8125,432.9375,0.6062801037587633,0.875,484.375,0.8321882461505083,0.875,417.0,0.6468711522174999,0.9375,432.875,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.8679255680227318,0.7003235566874122,0.030296111559745376,0.008390833245357499,2.5936783311237006,0.0501761413179338,0.2199685804373732,0.21982827130705118,16
24,write,32,optimized,0.027193844318389893,0.70468969643116,0.07436629384756088,0.010019958455814049,0.10528481658548117,0.9319660700857639,0.12425652099773288,0.9822070635855198,0.07348685548640788,0.05949093424715102,0.5730062618459044,0.8125,463.875,0.47333840120882087,0.625,491.4375,0.7272246558691222,0.8125,432.9375,0.6189686091856856,0.875,484.375,0.8329100491191639,0.875,417.0,0.6471727055031806,0.875,431.9375,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.9195324891996863,0.7679406455165576,0.03854663879266675,0.008390833245357499,3.3154789660205286,0.016220622695982456,0.1232487424316921,0.12425652099773288,16
24,write,64,cfg_equal,0.031848312355577946,0.7058734335005283,0.07337789190933108,0.0866891669575125,0.09789052745327353,0.9240602180361748,1.1059888750314713,0.9174735397100449,0.10911188297905028,0.09227280970662832,0.5581927402247402,0.6875,432.25,0.4826978523306025,0.75,437.1875,0.7276591326444759,0.8125,430.4375,0.5893746761430521,0.875,461.5625,0.8393014710309217,0.875,399.875,0.6338040108093992,0.875,458.3125,0.08149197814054787,0.10740266554057598,0.7044146284461021,1.4076860298168714,1.225403282393218,0.04515522565492014,0.008390833245357499,3.920410946501684,,,1.1059888750314713,16
24,write,64,optimized,0.03184831247199327,0.7047775238752365,0.0752215429674834,0.005571329587837681,0.10587504738941789,0.941286850720644,0.06874137138947845,0.9869491681456566,0.07472043228335679,0.06146929180249572,0.5819052585102895,0.8125,463.875,0.48221701200418465,0.625,460.0625,0.7366939501657725,0.8125,432.9375,0.6226574749562133,0.875,484.375,0.8338604204909643,0.875,417.0,0.6508817034773529,0.875,431.9375,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.9348718083976196,0.7929172095338708,0.045155225795725264,0.008390833245357499,3.9204109592731426,0.005197796686843503,0.06646741335622357,0.06874137138947845,16
24,write,64,radius4_projected,0.029404889326542616,0.7046541348099709,0.07576927985064685,0.010120476523297839,0.1057882895693183,0.9485086686909199,0.13365650200285017,0.985767800360918,0.07029201509431005,0.05792925786226988,0.5694347898414378,0.8125,463.875,0.4796807353322947,0.625,460.0625,0.7343422349604225,0.8125,432.0625,0.6202036448012223,0.875,484.375,0.8287447644634085,0.875,417.0,0.6465089089469984,0.875,431.9375,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.8703572404683521,0.7410121458732767,0.041617976688249896,0.008390833245357499,3.5657797664075352,,,0.13365650200285017,16
24,write,64,radius_projected,0.008390833478188142,0.7043444998562336,0.08180197863839567,0.06143827689811587,0.10702612018212676,1.009647499769926,0.7610378377139568,0.9958253391087055,0.02337282506050542,0.01926362479571253,0.3870304741808752,0.5625,414.875,0.33045015373318165,0.4375,388.8125,0.6376818551528913,0.8125,432.0625,0.5407872891719308,0.875,484.375,0.7775809293434577,0.8125,411.25,0.625861906708451,0.8125,519.4375,0.08149197814054787,0.10740266554057598,0.7044146284461021,0.2833388139656846,0.23896588916949627,0.011871965604549336,0.008390833245357499,1.0000000226290902,,,0.7610378377139568,16
40,agreement,0,optimized,0.0,0.6542641781270504,0.022568243672139943,0.022568243672139943,0.07687434926629066,1.0,1.0,1.0,0.0,0.0,0.6644440936711362,0.8125,432.9375,0.5785653856255522,0.8125,476.0,0.7180707275520035,0.8125,432.9375,0.6052793383132666,0.875,520.375,0.7514637977828897,0.8125,432.9375,0.6160026642610319,0.8125,519.4375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.0,0.0,0.0,0.006005808536428958,0.0,1.0,1.0,1.0,16
40,agreement,1,optimized,0.0012574847050927929,0.6543109677731991,0.021990692184772342,0.02236380137037486,0.07621960970573127,0.9733278192579746,0.99638806656003,0.9909365698695183,0.0029882146836825996,0.003189800595464476,0.6623151281914943,0.8125,432.9375,0.5791699426772539,0.8125,476.0,0.7137501342076575,0.8125,432.9375,0.6049775942155975,0.875,520.375,0.743276795786187,0.8125,432.9375,0.6171740370627958,0.875,520.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.1512872601064079,0.16379751707407636,0.001813587994013882,0.006005808536428958,0.2299955126716658,0.9484476931393147,0.9735510502220228,0.9733278192579746,16
40,agreement,4,optimized,0.033229399705305696,0.655266284942627,0.016108098265249282,0.0574261371511966,0.06430891645140946,0.7176409065723419,2.6808183416724205,0.8384110480546951,0.05441018124110997,0.05544468539301306,0.6898130619865697,0.8125,436.75,0.5918258470610454,0.875,484.375,0.7156569976068567,0.8125,423.4375,0.6051831118311384,0.875,484.375,0.7292863831862633,0.8125,423.4375,0.6124089134063979,0.875,484.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,2.5516271251168163,2.596033006759699,0.04995516867324289,0.006005808536428958,5.740590034689994,0.5201608967036009,0.7175069722479308,0.7176409065723419,16
40,agreement,16,optimized,0.18631397560238838,0.6631221435964108,0.007481896871468052,0.21326610818505287,0.040836362284608185,0.3412631042301655,9.813834965229034,0.5404069498181343,0.21304544061422348,0.2138223573565483,0.6381989971814619,0.75,437.5625,0.5774442204447041,0.8125,436.625,0.6465507574066578,0.75,437.5625,0.5807584929134464,0.8125,436.625,0.6494496269588126,0.75,437.5625,0.582025169282133,0.8125,436.625,0.022568243672139943,0.07687434926629066,0.6542641781270504,9.80440815583878,9.836623623052823,0.2851752818578295,0.006005808536428958,32.256860891996666,0.12054195534437895,0.34134234492105786,0.3412631042301655,16
40,agreement,32,optimized,0.26430281065404415,0.6576641276478767,0.0044629835756495595,0.27297269459813833,0.034647706197574735,0.20402746461331844,12.6095649600029,0.4573943689465523,0.27287289686501026,0.27348265890032053,0.6053657977172406,0.6875,428.5625,0.535615326012703,0.875,458.0,0.6069095786951948,0.6875,428.5625,0.5383322343077452,0.875,458.0,0.6060039260482881,0.6875,428.5625,0.5413428111278336,0.875,458.0,0.022568243672139943,0.07687434926629066,0.6542641781270504,12.605310341278985,12.63070228388171,0.4057384776102268,0.006005808536428958,46.05706920064948,0.04325403633993119,0.20404762234318977,0.20402746461331844,16
40,agreement,64,cfg_equal,0.32790355756878853,0.738390889018774,0.023428185959346592,0.41763629764318466,0.08734316262416542,1.0497858561575413,19.501874148845673,1.1370197422802448,0.416342506185174,0.40200201235711575,0.6593730872336891,0.875,482.6875,0.5944325183518231,0.875,416.75,0.7238533612689935,0.9375,485.1875,0.6248180710244924,0.875,417.25,0.7579625197977293,0.9375,485.1875,0.6419924618676305,0.875,417.25,0.022568243672139943,0.07687434926629066,0.6542641781270504,19.456054562845793,18.828061854868672,0.5034739153674339,0.006005808536428958,57.34396765659727,,,1.0497858561575413,16
40,agreement,64,optimized,0.32790355756878853,0.6542761996388435,0.0026175027815042995,0.31930251978337765,0.03238806838635355,0.11936548817902803,14.792428255081177,0.42718564346432686,0.31926137302070856,0.3198005761951208,0.6147906049300218,0.6875,425.75,0.5116258223843033,0.8125,508.125,0.6161107573861955,0.6875,425.75,0.5095828025077935,0.8125,508.125,0.6172150855709333,0.6875,425.75,0.5117776939259784,0.8125,508.125,0.022568243672139943,0.07687434926629066,0.6542641781270504,14.790572169264415,14.813025215654053,0.5034739153605109,0.006005808536428958,57.34396765714608,0.01456813223194331,0.11933631525898052,0.11936548817902803,16
40,agreement,64,radius4_projected,0.024023233563639224,0.6487519219517708,0.019422762852627784,0.03556626883801073,0.07123760157264769,0.8660265058279037,1.5887801796197891,0.9298048503696918,0.029696438345126808,0.02983446093276143,0.6694077223635304,0.8125,432.9375,0.595445624569038,0.875,484.375,0.7219680282896661,0.8125,432.9375,0.6126778653269866,0.875,484.375,0.7465717917402799,0.8125,432.9375,0.6192444652624545,0.875,520.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,1.3276207264761613,1.3341713582561434,0.03681391172322297,0.006005808536428958,3.9999999082612723,,,0.8660265058279037,16
40,agreement,64,radius_projected,0.006005808478221297,0.6528019942343235,0.02165948337642476,0.022861607314553112,0.07544100843369961,0.9612825512886047,1.015003651380539,0.9821456708014011,0.007631687680259347,0.007596424664370716,0.6646606875883663,0.8125,432.9375,0.5836850515879632,0.875,484.375,0.7178733277569336,0.8125,432.9375,0.6070161529787583,0.875,520.375,0.7497033889048907,0.8125,432.9375,0.6170240713181556,0.875,520.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.3402837947594998,0.33945714609012445,0.009203478049763202,0.006005808536428958,0.9999999904096228,,,0.9612825512886047,16
40,frozen_inverse,1,oracle,0.022851294779684395,0.654644962400198,0.021890775067731738,7.225291727763761e-05,0.07554967724718153,0.9763274602591991,0.003996114210167434,0.985411349684,0.02189194702077657,0.02160155330784619,0.7184770801159175,0.8125,432.9375,0.605058846915199,0.875,520.375,0.7610327089169004,0.8125,432.9375,0.6217832862021169,0.875,520.375,0.7827910715350299,0.8125,411.25,0.6308138134190813,0.875,494.0,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.9763799092092834,0.9692646572138455,0.03489491214443456,0.006005808536428958,3.9616421945035083,,,,16
40,local,0,optimized,0.0,0.6542641781270504,0.022568243672139943,0.022568243672139943,0.07687434926629066,1.0,1.0,1.0,0.0,0.0,0.6644440936711362,0.8125,432.9375,0.5785653856255522,0.8125,476.0,0.7180707275520035,0.8125,432.9375,0.6052793383132666,0.875,520.375,0.7514637977828897,0.8125,432.9375,0.6160026642610319,0.8125,519.4375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.0,0.0,0.0,0.006005808536428958,0.0,1.0,1.0,1.0,16
40,local,1,optimized,0.0053753730053358595,0.6543289199471474,0.021316582686267793,0.02363045618403703,0.07279211236163974,0.946264736354351,1.0568735785782337,0.947497334331274,0.009623377301977598,0.009425565995115903,0.6689098344095328,0.8125,432.9375,0.5792885335449682,0.875,484.375,0.7168793918326628,0.8125,432.9375,0.6037750000468805,0.875,520.375,0.741865900288758,0.8125,432.9375,0.6149282468759338,0.875,520.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.4462947999746078,0.4422699752724864,0.008114951683361208,0.006005808536428958,0.9086724416068136,0.8989257887005806,0.947497324350088,0.947497334331274,16
40,local,4,optimized,0.07310700882226229,0.6549822427332401,0.015589289541821927,0.10691349348053336,0.04837235284503549,0.6895824261009693,5.112913601100445,0.6252920031547546,0.10528563382104039,0.10471529327332973,0.6497494118175382,0.6875,416.875,0.5651805314082594,0.875,493.0625,0.6704299902903585,0.8125,425.1875,0.5851692132055177,0.875,493.0625,0.6784679219199461,0.8125,425.1875,0.5947100421981304,0.875,493.0625,0.022568243672139943,0.07687434926629066,0.6542641781270504,5.0440925030240225,5.024490762272401,0.11178102578367678,0.006005808536428958,13.038453113581822,0.3941826783120632,0.6252919964395955,0.6252920031547546,16
40,local,16,optimized,0.22233084496110678,0.6528498269617558,0.010536092915572226,0.25712583772838116,0.02224341151304543,0.47384907118976116,11.87763512134552,0.29610173404216766,0.25690880324691534,0.25720883905887604,0.5506313287769444,0.6875,407.5,0.46631279788562097,0.75,422.0,0.5778688070131466,0.6875,406.875,0.4774547517299652,0.75,422.0,0.5840318794944324,0.6875,407.5,0.4768326182675082,0.75,422.0,0.022568243672139943,0.07687434926629066,0.6542641781270504,11.86916224712804,11.883385154963314,0.34045750499598826,0.006005808536428958,38.50865274118042,0.08886611624620855,0.29610173143185536,0.29610173404216766,16
40,local,32,optimized,0.2967342436313629,0.6456687934696674,0.009589313121978194,0.3187841884791851,0.013420898700132966,0.43201610818505287,14.756682097911835,0.1795139480382204,0.31861310079693794,0.31890459172427654,0.4726445642882027,0.75,429.125,0.48632774912402965,0.75,395.5625,0.4921614251798019,0.75,429.125,0.49447831453289837,0.75,395.5625,0.4979891966213472,0.75,429.125,0.4962297336605843,0.75,395.5625,0.022568243672139943,0.07687434926629066,0.6542641781270504,14.749678362105868,14.763217874425628,0.4550180679673157,0.006005808536428958,51.640252592619184,0.032787891686894,0.17951394400707316,0.1795139480382204,16
40,local,64,cfg_equal,0.3564017526805401,0.7519669942557812,0.023566784569993615,0.45248084142804146,0.08953886711969972,1.0570471808314323,21.177896797657013,1.1671221032738686,0.4507311340421438,0.43600680865347385,0.6333805721515091,0.875,475.6875,0.5463061038171872,0.875,443.375,0.697517615983088,0.875,482.6875,0.5870894067920744,0.875,443.375,0.7366459527256666,0.875,482.6875,0.6094047669321299,0.875,443.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,21.109094305890167,20.461926983527984,0.546681558665343,0.006005808536428958,62.51888461889821,,,1.1671221032738686,16
40,local,64,optimized,0.3564017489552498,0.6440400183200836,0.009447312622796744,0.3664667587727308,0.008453851827653125,0.42503046430647373,17.04612898826599,0.11136919911950827,0.36636853590607643,0.3667360693216324,0.4260583460563794,0.5,465.5625,0.4752415722614387,0.75,404.1875,0.43811072630342096,0.5625,470.75,0.4810746562143322,0.75,404.1875,0.4390576870646328,0.5625,470.75,0.4823756590776611,0.75,404.1875,0.022568243672139943,0.07687434926629066,0.6542641781270504,17.04240042750332,17.059410043096527,0.5466815535762063,0.006005808536428958,62.51888380923737,0.012518037430709228,0.1113691988138823,0.11136919911950827,16
40,local,64,radius4_projected,0.024023233796469867,0.6475600227713585,0.02067189762601629,0.03565166250336915,0.06954312045127153,0.9213924743235111,1.5945764854550362,0.9098968468606472,0.029062926303595304,0.02889203024096787,0.666712230215353,0.8125,432.9375,0.5899997982687637,0.875,484.375,0.713692007874215,0.8125,432.9375,0.6071524821127241,0.875,484.375,0.7472688433390431,0.8125,432.9375,0.613800850995176,0.875,520.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,1.2975988999221661,1.2913306099422277,0.03681391207506444,0.006005808536428958,3.9999999637930523,,,0.9098968468606472,16
40,local,64,radius_projected,0.006005808594636619,0.6525061540305614,0.02204479626379907,0.023072347976267338,0.07498819520696998,0.9782440140843391,1.026050604879856,0.9768257550895214,0.0073222696664743125,0.007298099604668096,0.6661927830673449,0.8125,432.9375,0.5819116980619583,0.875,484.375,0.7196413758988456,0.8125,432.9375,0.6053588752110954,0.875,520.375,0.7515616862192473,0.8125,432.9375,0.6156722838786663,0.875,520.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.32582095808438755,0.3255625245050034,0.009203478241074552,0.006005808536428958,1.000000011576427,,,0.9768257550895214,16
40,write,0,optimized,0.0,0.6542641781270504,0.022568243672139943,0.022568243672139943,0.07687434926629066,1.0,1.0,1.0,0.0,0.0,0.6644440936711362,0.8125,432.9375,0.5785653856255522,0.8125,476.0,0.7180707275520035,0.8125,432.9375,0.6052793383132666,0.875,520.375,0.7514637977828897,0.8125,432.9375,0.6160026642610319,0.8125,519.4375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.0,0.0,0.0,0.006005808536428958,0.0,1.0,1.0,1.0,16
40,write,1,optimized,0.0010960925956169376,0.6542775481939316,0.02234233997296542,0.02049786038696766,0.07664848887361586,0.9905351512134075,0.9025538451969624,0.9970811679959297,0.0034158222642872715,0.0031733058858662844,0.6683786569039967,0.8125,432.9375,0.5790192086315074,0.8125,476.0,0.7224196231863971,0.8125,432.9375,0.6071689350574161,0.875,520.375,0.7545728522454738,0.8125,432.9375,0.6175244905680302,0.8125,519.4375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.1709240526544579,0.16049309022206482,0.0016685394183006373,0.006005808536428958,0.20170959049648185,0.8192484080791473,0.9028357184418163,0.9025538451969624,16
40,write,4,optimized,0.008466726692859083,0.6543689928948879,0.021542882663197815,0.011254144832491875,0.07524557667784393,0.9591333903372288,0.5041582304984331,0.9810189306735992,0.017882090469356626,0.016887192148715258,0.7033338576366077,0.8125,432.9375,0.596541590821289,0.875,520.375,0.7520176207890472,0.8125,432.9375,0.6161479010115727,0.875,520.375,0.7776632218974555,0.8125,411.25,0.6258780642529018,0.875,494.0,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.8007904240399336,0.7619908191725494,0.013013523321470148,0.006005808536428958,1.4132114679749783,0.2609152104705572,0.5040581171005724,0.5041582304984331,16
40,write,16,optimized,0.016637841472402215,0.6544716209173203,0.02181582822231576,0.003008642917848192,0.07541671674698591,0.9729430563747883,0.13842937583103776,0.9838224947452545,0.021622211032081395,0.021243647148367018,0.71559973962394,0.8125,432.9375,0.6045639309813851,0.875,520.375,0.7597534810447542,0.8125,432.9375,0.6212948238971876,0.875,520.375,0.7815296214921545,0.8125,411.25,0.6304599959112238,0.875,494.0,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.9642247048338562,0.9532411788639336,0.02552862497147753,0.006005808536428958,2.7794700878727525,0.02112918366037775,0.13811573230991758,0.13842937583103776,16
40,write,32,optimized,0.018515278410632163,0.6544984765350819,0.021852417616173625,0.001461330015445128,0.07546085538342595,0.9745141975581646,0.06756920786574483,0.9843676425516605,0.02176073135342449,0.02141383063280955,0.7168046507376857,0.8125,432.9375,0.605540730903158,0.875,520.375,0.7601349146752909,0.8125,432.9375,0.6223052529676352,0.875,520.375,0.7824367408811668,0.8125,411.25,0.6312287687615026,0.875,494.0,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.9701424884153601,0.9605064148647672,0.028331488397420536,0.006005808536428958,3.1172143671644865,0.005782693759101676,0.06715454918691745,0.06756920786574483,16
40,write,64,cfg_equal,0.02004473132546991,0.6549611687660217,0.021535735519137233,0.0236884078476578,0.07351782266050577,0.9608799666166306,1.079811505973339,0.9598124772310257,0.03556185308843851,0.0338063093367964,0.732929521486767,0.8125,432.9375,0.6113508452181122,0.8125,519.4375,0.7770613378743292,0.8125,423.4375,0.6271173869317863,0.8125,519.4375,0.7938999615071225,0.8125,423.4375,0.6346853178692982,0.875,431.9375,0.022568243672139943,0.07687434926629066,0.6542641781270504,1.6152130601095767,1.5423042131527511,0.03068331850600317,0.006005808536428958,3.390234046830458,,,1.079811505973339,16
40,write,64,optimized,0.020044730801600963,0.6545227356255054,0.021879494306631386,0.0006030728472978808,0.07551520178094506,0.9757672697305679,0.027949224808253348,0.9849581643939018,0.02186257060384378,0.021552262303885072,0.7176221564686784,0.8125,432.9375,0.6046710069131223,0.875,520.375,0.7602896420285106,0.8125,432.9375,0.6219582816702314,0.875,520.375,0.7821107465751993,0.8125,411.25,0.6308824899606407,0.875,494.0,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.9750039590777136,0.9669695492398793,0.030683317705361528,0.006005808536428958,3.390233957951058,0.0010243379759344862,0.026811715762663543,0.027949224808253348,16
40,write,64,radius4_projected,0.01996139419497922,0.6545190513134003,0.021879003092180938,0.0006353797371048131,0.07551489071920514,0.9757387600839138,0.029764648381387815,0.9849535897374153,0.021793676540255547,0.02148231817409396,0.7173886120526731,0.8125,432.9375,0.604933340982825,0.875,520.375,0.7602323092523875,0.8125,432.9375,0.6217939839989413,0.875,520.375,0.7822589418647112,0.8125,411.25,0.6309022419736721,0.875,494.0,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.9710223496043795,0.9629272303387086,0.03055863936504289,0.006005808536428958,3.37386917712262,,,0.029764648381387815,16
40,write,64,radius_projected,0.006005808478221297,0.6542691215872765,0.02237187686841935,0.01581492437981069,0.07649145415052772,0.9928886666893959,0.7053619474172592,0.9959104806184769,0.006638064718572423,0.006596746403374709,0.6817929268770513,0.8125,432.9375,0.588888819089334,0.875,484.375,0.7323657518854816,0.8125,432.9375,0.6121294351542019,0.875,520.375,0.7614218364506087,0.8125,432.9375,0.6216257674677763,0.875,520.375,0.022568243672139943,0.07687434926629066,0.6542641781270504,0.2908726556418595,0.2911479156750288,0.009203478058168771,0.006005808536428958,0.9999999851423175,,,0.7053619474172592,16
