index,noise_time,radial_energy_fraction,relative_radius_ratio,cosine,degenerate_reference,degenerate_ordinary,zero_depth_direction
0,1.0,0.10022724221718668,1.0454953715882729,0.9999999814161565,0.0,0.0,0.0
1,0.9987389445304871,0.0750171033388792,1.0334713631633203,0.9999999813090544,0.0,0.0,0.0
2,0.9974554777145386,0.05685201302650153,1.0245012834433,0.9999999813651667,0.0,0.0,0.0
3,0.996148943901062,0.046807981903471504,1.0187057528498118,0.9999999814087059,0.0,0.0,0.0
4,0.9948186874389648,0.041386561444067035,1.0147843636721372,0.9999999813644681,0.0,0.0,0.0
5,0.9934640526771545,0.04207293565796751,1.0145700425314716,0.9999999814371112,0.0,0.0,0.0
6,0.9920844435691833,0.044650760925980165,1.0162246896158904,0.9999999812874012,0.0,0.0,0.0
7,0.9906790852546692,0.04755702093290928,1.0187615878202487,0.9999999811190646,0.0,0.0,0.0
8,0.9892473220825195,0.0501229279158796,1.0217282405805308,0.9999999809432775,0.0,0.0,0.0
9,0.9877883195877075,0.052053980248106035,1.0245793453434016,0.9999999810450245,0.0,0.0,0.0
10,0.9863013625144958,0.0548723227012657,1.0281026737696957,0.9999999811802991,0.0,0.0,0.0
11,0.9847856163978577,0.05628138122898037,1.0309490646377673,0.999999981063651,0.0,0.0,0.0
12,0.9832402467727661,0.05771195975323509,1.0335346787893214,0.9999999811057932,0.0,0.0,0.0
13,0.9816642999649048,0.059713105676110316,1.0363622685368172,0.9999999812049791,0.0,0.0,0.0
14,0.9800570011138916,0.0604852713928803,1.0383243726659566,0.9999999811477028,0.0,0.0,0.0
15,0.9784172773361206,0.06095816148793472,1.0399896865088958,0.9999999812135939,0.0,0.0,0.0
16,0.9767442345619202,0.06182939641060149,1.041725695312256,0.9999999810880982,0.0,0.0,0.0
17,0.9750366806983948,0.0631094264518698,1.0434974911103492,0.9999999811106827,0.0,0.0,0.0
18,0.9732937812805176,0.06359905838282377,1.0447494801227004,0.999999981025001,0.0,0.0,0.0
19,0.9715142250061035,0.064398776780902,1.0460760763534345,0.9999999810867012,0.0,0.0,0.0
20,0.9696969985961914,0.06522198030032275,1.047367560173152,0.9999999809681903,0.0,0.0,0.0
21,0.9678407311439514,0.06598449659429848,1.048507394714281,0.9999999810147565,0.0,0.0,0.0
22,0.9659442901611328,0.06671722209005602,1.0495739303557203,0.9999999811763409,0.0,0.0,0.0
23,0.964006245136261,0.06722606993237261,1.0503825062559917,0.9999999811865855,0.0,0.0,0.0
24,0.9620253443717957,0.06791773200934763,1.0512746284052263,0.999999981266912,0.0,0.0,0.0
25,0.9599999785423279,0.06825647641523223,1.0518489187678788,0.9999999811977613,0.0,0.0,0.0
26,0.9579287767410278,0.06834108270754993,1.052279556703521,0.9999999811756425,0.0,0.0,0.0
27,0.9558101296424866,0.06842325841689963,1.0526239345013164,0.9999999811975285,0.0,0.0,0.0
28,0.9536424279212952,0.06838676019556783,1.052863899949938,0.9999999813870527,0.0,0.0,0.0
29,0.9514237642288208,0.06818418522614955,1.0530144071392715,0.9999999813411851,0.0,0.0,0.0
30,0.9491525292396545,0.0679052479218425,1.0530602406992111,0.9999999814720358,0.0,0.0,0.0
31,0.9468267560005188,0.06784304652491804,1.0531796770670916,0.9999999815032352,0.0,0.0,0.0
32,0.9444444179534912,0.06784689606443205,1.0533017890348564,0.9999999814114999,0.0,0.0,0.0
33,0.9420035481452942,0.06751486983763662,1.0532792685388122,0.9999999814268667,0.0,0.0,0.0
34,0.9395017623901367,0.06772006041272269,1.0534443926936947,0.9999999814110342,0.0,0.0,0.0
35,0.9369369745254517,0.06786853616549467,1.0535807046052068,0.9999999814848416,0.0,0.0,0.0
36,0.9343065619468689,0.06747517315954887,1.0534479757663795,0.9999999816652853,0.0,0.0,0.0
37,0.9316081404685974,0.06739405717142426,1.0534475254581777,0.9999999816811178,0.0,0.0,0.0
38,0.9288389086723328,0.0671798835332353,1.053351346849464,0.9999999815907795,0.0,0.0,0.0
39,0.9259962439537048,0.0668964548412722,1.0532265264962335,0.9999999816589988,0.0,0.0,0.0
40,0.9230769276618958,0.06669240711350391,1.0531166241990868,0.9999999817609787,0.0,0.0,0.0
41,0.9200779795646667,0.0664488213239909,1.0529523307036144,0.9999999815756455,0.0,0.0,0.0
42,0.9169960021972656,0.06667218711635667,1.05299413790158,0.9999999815991614,0.0,0.0,0.0
43,0.913827657699585,0.06635048129577563,1.0527881502779202,0.999999981632689,0.0,0.0,0.0
44,0.9105690717697144,0.06605651444603636,1.0525689890591894,0.9999999816014897,0.0,0.0,0.0
45,0.9072164297103882,0.06591700706812441,1.0524026772957296,0.9999999816054478,0.0,0.0,0.0
46,0.9037656784057617,0.0662394641865916,1.0524325913258363,0.9999999815770425,0.0,0.0,0.0
47,0.9002123475074768,0.06591395269662517,1.0521716304940638,0.9999999816871714,0.0,0.0,0.0
48,0.8965517282485962,0.06558680282227927,1.0518750061432365,0.9999999817514327,0.0,0.0,0.0
49,0.8927790522575378,0.06479756454633931,1.0513886485332624,0.999999981657369,0.0,0.0,0.0
50,0.8888888955116272,0.0642460678756283,1.0509910228359514,0.9999999817844946,0.0,0.0,0.0
51,0.8848758339881897,0.06341839424678145,1.0504710554436314,0.9999999819658697,0.0,0.0,0.0
52,0.8807339668273926,0.06263087052837679,1.0499511866217945,0.9999999818243086,0.0,0.0,0.0
53,0.8764568567276001,0.06185951109530567,1.049432481672382,0.9999999820482917,0.0,0.0,0.0
54,0.8720378875732422,0.0619890503067475,1.0493139448154252,0.99999998205062,0.0,0.0,0.0
55,0.8674699068069458,0.06135339836355088,1.048829485657392,0.9999999821563251,0.0,0.0,0.0
56,0.8627451062202454,0.060725529695611805,1.0483454330796376,0.9999999821765814,0.0,0.0,0.0
57,0.8578553795814514,0.06053618105202694,1.0480501380655916,0.9999999822014943,0.0,0.0,0.0
58,0.8527919054031372,0.05937886241115722,1.047337284904439,0.9999999822808895,0.0,0.0,0.0
59,0.8475452661514282,0.058429280927010496,1.0467026413921268,0.9999999823828694,0.0,0.0,0.0
60,0.8421052694320679,0.057418934581510726,1.0460341829617974,0.9999999825642444,0.0,0.0,0.0
61,0.836461067199707,0.05697838481282437,1.0456240119142457,0.9999999825288541,0.0,0.0,0.0
62,0.8306010961532593,0.05617764716577753,1.0450273640789092,0.9999999825726263,0.0,0.0,0.0
63,0.8245124816894531,0.055570861092445585,1.0445110718773212,0.9999999825700652,0.0,0.0,0.0
64,0.8181818127632141,0.05538080062816603,1.0441691095968708,0.9999999828222208,0.0,0.0,0.0
65,0.8115941882133484,0.0549054861697751,1.0436988117313013,0.9999999829279259,0.0,0.0,0.0
66,0.8047336935997009,0.054411928192515,1.0432229994721711,0.9999999829509761,0.0,0.0,0.0
67,0.7975830435752869,0.05393740924022491,1.0427449893641751,0.999999982974492,0.0,0.0,0.0
68,0.790123462677002,0.053065574198257734,1.0420965515072458,0.9999999830499291,0.0,0.0,0.0
69,0.7823343873023987,0.05233331382847551,1.0415107722629326,0.9999999830517918,0.0,0.0,0.0
70,0.774193525314331,0.0520062841155979,1.0410655330407899,0.9999999831747264,0.0,0.0,0.0
71,0.7656765580177307,0.05100781950674376,1.0403502167672851,0.9999999832359608,0.0,0.0,0.0
72,0.7567567229270935,0.05025795710837103,1.039721325629158,0.9999999834296759,0.0,0.0,0.0
73,0.7474048137664795,0.0488972431695862,1.038843823260395,0.9999999834017362,0.0,0.0,0.0
74,0.73758864402771,0.04765386326815663,1.0380067791673355,0.9999999833928886,0.0,0.0,0.0
75,0.7272727489471436,0.046532194086590026,1.0372208872896154,0.9999999834289774,0.0,0.0,0.0
76,0.7164179682731628,0.04553929314780944,1.0364894420844504,0.9999999834049959,0.0,0.0,0.0
77,0.7049808502197266,0.04471157280591854,1.0358134874645621,0.9999999835330527,0.0,0.0,0.0
78,0.6929134130477905,0.044385475799846044,1.0353413237633649,0.9999999834359623,0.0,0.0,0.0
79,0.6801619529724121,0.04368020070768987,1.0347120957220906,0.9999999835051131,0.0,0.0,0.0
80,0.6666666865348816,0.042923157168765935,1.0340360904627013,0.9999999835027847,0.0,0.0,0.0
81,0.6523604989051819,0.04179015255346447,1.0331873644760343,0.9999999833556358,0.0,0.0,0.0
82,0.6371681094169617,0.04093197254682088,1.0324425644364674,0.999999983375892,0.0,0.0,0.0
83,0.621004581451416,0.03939833057509332,1.0313935919634531,0.9999999833372422,0.0,0.0,0.0
84,0.6037735939025879,0.037736218314570864,1.030253484452376,0.9999999832555186,0.0,0.0,0.0
85,0.5853658318519592,0.03583953151923577,1.0289889356051571,0.9999999831451569,0.0,0.0,0.0
86,0.5656565427780151,0.0343335439254606,1.0278582903183997,0.9999999832042958,0.0,0.0,0.0
87,0.5445026159286499,0.031487508555250225,1.026089405145729,0.9999999832489993,0.0,0.0,0.0
88,0.52173912525177,0.030333381537662765,1.02502911051875,0.9999999831288587,0.0,0.0,0.0
89,0.4971751570701599,0.028517532460171625,1.0236057473237161,0.9999999831356108,0.0,0.0,0.0
90,0.47058823704719543,0.026973062539809255,1.0222656479713041,0.9999999830387533,0.0,0.0,0.0
91,0.4417177736759186,0.024179256625136005,1.0202188738228288,0.9999999828732107,0.0,0.0,0.0
92,0.41025641560554504,0.020922627864670352,1.0178382160090842,0.9999999828371219,0.0,0.0,0.0
93,0.3758389353752136,0.017766857768163755,1.0152990232841113,0.99999998272839,0.0,0.0,0.0
94,0.3380281627178192,0.015232659950421643,1.01294703597459,0.9999999827258289,0.0,0.0,0.0
95,0.29629629850387573,0.013179987111139626,1.010761942044599,0.9999999825533014,0.0,0.0,0.0
96,0.25,0.011141448076726419,1.0084039117677603,0.999999982467154,0.0,0.0,0.0
97,0.1983470916748047,0.009803738027154792,1.0064835468383972,0.999999982196372,0.0,0.0,0.0
98,0.14035087823867798,0.009455567471859697,1.0057865099012853,0.9999999818028882,0.0,0.0,0.0
99,0.07476635277271271,0.006398057219099342,1.0,0.9999999795816839,0.0,0.0,0.0
