branch,sample_path,sample_sha256,fid_reference,evaluator_root,evaluator_commit,inception_score,fid
radial,/data/users/zhoushunyu/eqvae/experiments/raev2_radius_direction_20260905/screen_seed202609051/radial/samples.npz,e8ea9c9a81628b6f7f6c2301a0082641cdca2c0b6a2c8f747de485b03aa1a4d1,imagenet_256_fid_stats,/data/users/zhoushunyu/eqvae/external_sources/nanogen-evals,19dfb4c2705333eb8b97e454fb354d47d1fe135b,56.521524810791014,38.63679647306236
