start,method,k,index,gap_rms,clean_gap_rms,noise_gap_rms,modified_rms,correction_rms,sign_disagreement,guidance_flip_fraction,best_scalar_alpha,orthogonal_fraction,sample_id
0,smc_high,5,3,0.1275788098573684,0.117611713707447,0.0099670942872762,0.2254083454608917,0.2000000029802322,0.596435546875,0.303955078125,0.8320437076474838,0.8821715435263351,3
0,smc_high,5,4,0.0676816999912262,0.0623940676450729,0.0052876328118145,0.2333346456289291,0.2000000029802322,0.689453125,0.307861328125,2.0766914292471355,0.7982163045735419,4
0,smc_high,5,5,0.1081752926111221,0.0997240990400314,0.0084511945024132,0.2023519277572631,0.2000000178813934,0.462646484375,0.503662109375,0.540433434111699,0.9573561880356218,5
0,smc_high,5,6,0.1910775005817413,0.1761495769023895,0.0149279292672872,0.2031810134649276,0.2000000178813934,0.38330078125,0.3154296875,0.5175636210531854,0.8735511792981796,6
0,smc_high,5,7,0.1429182738065719,0.1317527890205383,0.011165490373969,0.214596688747406,0.2000000029802322,0.510009765625,0.303955078125,0.6481407609952139,0.902040062249184,7
0,smc_high,6,0,0.1033709347248077,0.0936799123883247,0.0096910251304507,0.1720389723777771,0.2000000178813934,0.27197265625,0.658935546875,0.013239889676312696,0.9999683561865509,0
0,smc_high,6,1,0.1509625017642974,0.136809766292572,0.0141527345404028,0.1916873455047607,0.2000000178813934,0.354248046875,0.441650390625,0.42856483366086134,0.9413204024346116,1
0,smc_high,6,2,0.0865179747343063,0.0784069150686264,0.0081110596656799,0.1790881603956222,0.2000000178813934,0.28271484375,0.70458984375,-0.029529508892752118,0.9998982385025401,2
0,smc_high,6,3,0.1123537719249725,0.1018206030130386,0.0105331661179661,0.173501119017601,0.2000000178813934,0.276611328125,0.653564453125,0.10797438399445371,0.9975525489704112,3
0,smc_high,6,4,0.0614915005862712,0.0557266734540462,0.0057648280635476,0.1892535388469696,0.2000000178813934,0.375,0.62451171875,-0.053144510798330206,0.9998509055858731,4
0,smc_high,6,5,0.1166984811425209,0.1057579964399337,0.0109404828399419,0.2084474116563797,0.2000000178813934,0.40576171875,0.5234375,0.6266772140602217,0.9364343603319076,5
0,smc_high,6,6,0.206541508436203,0.1871782392263412,0.0193632654845714,0.1793455481529235,0.2000000178813934,0.24169921875,0.43359375,0.4081658147744342,0.8826344199534351,6
0,smc_high,6,7,0.1387561559677124,0.1257477700710296,0.013008389621973,0.1603714376688003,0.2000000178813934,0.233642578125,0.607421875,0.1291277137556803,0.9937393269722145,7
0,smc_high,7,0,0.0982194170355796,0.0874766707420349,0.0107427490875124,0.2262039929628372,0.2000000178813934,0.59326171875,0.360107421875,1.0788419664409277,0.883494771633093,0
0,smc_high,7,1,0.1277005672454834,0.1137333214282989,0.0139672495424747,0.1855007857084274,0.2000000178813934,0.40771484375,0.453369140625,0.32862216844584896,0.974074670552593,1
0,smc_high,7,2,0.0764723792672157,0.0681082159280777,0.0083641661331057,0.2247901260852813,0.2000000178813934,0.63818359375,0.358154296875,1.4003547359670507,0.8792324163624649,2
0,smc_high,7,3,0.1038916632533073,0.0925285145640373,0.0113631505519151,0.2216557115316391,0.2000000178813934,0.56640625,0.379150390625,0.922998386678737,0.9015782153405151,3
0,smc_high,7,4,0.0624116510152816,0.0555853769183158,0.0068262740969657,0.2260651439428329,0.2000000029802322,0.650390625,0.347900390625,1.9255247071941988,0.8469984647206185,4
0,smc_high,7,5,0.1024801060557365,0.0912713408470153,0.0112087614834308,0.1914227604866027,0.2000000178813934,0.429443359375,0.544189453125,0.34016002230834136,0.9832785159880217,5
0,smc_high,7,6,0.2159707099199295,0.192348912358284,0.0236217956990003,0.2012860178947448,0.2000000178813934,0.32861328125,0.32958984375,0.5055319126364867,0.8401121932572617,6
0,smc_high,7,7,0.1358233988285064,0.1209677159786224,0.0148556847125291,0.2046834528446197,0.2000000178813934,0.4609375,0.405517578125,0.5513689603415619,0.9306635257435454,7
0,smc_high,8,0,0.0915227234363555,0.0800823867321014,0.0114403404295444,0.1877802610397339,0.2000000178813934,0.373046875,0.58984375,0.21714724233071417,0.9943836012349171,0
0,smc_high,8,1,0.1283044815063476,0.1122664213180542,0.0160380601882934,0.198694422841072,0.2000000178813934,0.41162109375,0.44775390625,0.484189885177848,0.9498652179936576,1
0,smc_high,8,2,0.0687805414199829,0.060182973742485,0.0085975676774978,0.1924176514148712,0.2000000178813934,0.32568359375,0.6728515625,0.18552063871521124,0.9977987260654846,2
0,smc_high,8,3,0.0970790907740593,0.0849442034959793,0.0121348863467574,0.1918005049228668,0.2000000178813934,0.396484375,0.556640625,0.3295599426096623,0.9859898196073421,3
0,smc_high,8,4,0.0637548863887786,0.0557855255901813,0.0079693607985973,0.1936626434326172,0.2000000178813934,0.4169921875,0.576416015625,0.19311430519636008,0.997977103671946,4
0,smc_high,8,5,0.1060092523694038,0.0927580967545509,0.0132511565461754,0.217107743024826,0.2000000178813934,0.460205078125,0.499755859375,0.8174848424667457,0.916880825238377,5
0,smc_high,8,6,0.2349690347909927,0.2055979073047638,0.029371129348874,0.2044292837381363,0.2000000178813934,0.28662109375,0.35888671875,0.5162226986411816,0.8049509491353387,6
0,smc_high,8,7,0.1337604820728302,0.1170404255390167,0.0167200602591037,0.1943000853061676,0.2000000178813934,0.37109375,0.513671875,0.43719257869240163,0.9536326445291671,7
0,smc_high,9,0,0.0907093808054924,0.0779533758759498,0.0127560067921876,0.220875933766365,0.2000000178813934,0.534423828125,0.443359375,1.0339065504518217,0.90537870802794,0
0,smc_high,9,1,0.108644388616085,0.0933662727475166,0.0152781167998909,0.192229226231575,0.2000000178813934,0.4326171875,0.489013671875,0.370889774543179,0.9777829259980448,1
0,smc_high,9,2,0.0595919117331504,0.0512118004262447,0.0083801122382283,0.2202395647764206,0.2000000178813934,0.649658203125,0.349365234375,1.6975484983716984,0.8882715189554024,2
0,smc_high,9,3,0.0914964824914932,0.0786297917366027,0.0128666926175355,0.2124001383781433,0.2000000178813934,0.521240234375,0.443359375,0.8054259506575714,0.937881165186093,3
0,smc_high,9,4,0.0688662379980087,0.0591819249093532,0.0096843149513006,0.2206882536411285,0.2000000178813934,0.58935546875,0.399169921875,1.4175741015657894,0.8968390479719031,4
0,smc_high,9,5,0.0914540514349937,0.0785933285951614,0.0128607256338,0.191013678908348,0.2000000178813934,0.424072265625,0.562744140625,0.28994217117846766,0.990317727013094,5
0,smc_high,9,6,0.2537274658679962,0.2180470377206802,0.0356804244220256,0.2167549878358841,0.2000000029802322,0.28076171875,0.336181640625,0.5542325330398195,0.7609850127117832,6
0,smc_high,9,7,0.1301085352897644,0.111812025308609,0.0182965137064456,0.2045173048973083,0.2000000178813934,0.453369140625,0.43212890625,0.5539725874112795,0.9358408879896228,7
0,smc_high,10,0,0.0856260284781456,0.0722469612956047,0.0133790671825408,0.1982194781303405,0.2000000178813934,0.4365234375,0.539306640625,0.45164597901271836,0.9807833238941898,0
0,smc_high,10,1,0.1166382208466529,0.0984134972095489,0.0182247217744588,0.2029436230659485,0.2000000178813934,0.421875,0.475341796875,0.5435925321903047,0.9499440429769116,1
0,smc_high,10,2,0.0564138926565647,0.047599222511053,0.0088146710768342,0.193668395280838,0.2000000178813934,0.349609375,0.648681640625,0.10839930046915051,0.9995013614137284,2
0,smc_high,10,3,0.0966751947999,0.0815696939826011,0.0151054989546537,0.2000647932291031,0.2000000178813934,0.428466796875,0.52392578125,0.501386372703712,0.9702064615583116,3
0,smc_high,10,4,0.0790334194898605,0.0666844472289085,0.0123489722609519,0.1974289119243621,0.2000000178813934,0.443115234375,0.53173828125,0.4182047826462044,0.9858868639360534,4
0,smc_high,10,5,0.0961786434054374,0.0811507329344749,0.0150279132649302,0.2269355356693267,0.2000000178813934,0.5263671875,0.45361328125,1.1215847649605217,0.8797998906134088,5
0,smc_high,10,6,0.2620548009872436,0.2211087346076965,0.0409460626542568,0.2239719033241272,0.2000000178813934,0.2802734375,0.333740234375,0.5739988638533827,0.7409154286277996,6
0,smc_high,10,7,0.1308786273002624,0.1104288399219513,0.020449785515666,0.206133097410202,0.2000000178813934,0.430419921875,0.4541015625,0.5727075549916074,0.9315453556678769,7
0,smc_high,11,0,0.0861604139208793,0.0713515952229499,0.0148088214918971,0.2151865810155868,0.2000000178813934,0.519775390625,0.451171875,0.9246755697800684,0.9289365976220078,0
0,smc_high,11,1,0.1050405129790306,0.0869866758584976,0.0180538389831781,0.2000461518764495,0.2000000178813934,0.455322265625,0.475830078125,0.5008363489531802,0.9648013259197455,1
0,smc_high,11,2,0.0534419864416122,0.0442566461861133,0.0091853411868214,0.2156596183776855,0.2000000178813934,0.613037109375,0.384033203125,1.639523670201402,0.9137461326928372,2
0,smc_high,11,3,0.098585158586502,0.0816408321261406,0.0169443245977163,0.2105640172958374,0.2000000029802322,0.516845703125,0.426513671875,0.723129398131924,0.9409426303942577,3
0,smc_high,11,4,0.0864446833729744,0.0715870037674903,0.014857679605484,0.2153534889221191,0.2000000178813934,0.523193359375,0.437255859375,0.9266953245892259,0.9282394546554177,4
0,smc_high,11,5,0.0825680270791053,0.0683766454458236,0.0141913797706365,0.1932412534952163,0.2000000178813934,0.4189453125,0.573974609375,0.3050727356232282,0.9914678670801621,5
0,smc_high,11,6,0.2465251833200454,0.2041536718606948,0.0423715151846408,0.2110002934932708,0.2000000178813934,0.277099609375,0.347900390625,0.5371957346575279,0.7785035109350962,6
0,smc_high,11,7,0.1285691261291504,0.1064713075757026,0.0220978185534477,0.1985159963369369,0.2000000178813934,0.427490234375,0.45947265625,0.48211114251574133,0.9500032976079728,7
0,smc_high,12,0,0.082792267203331,0.0672687143087387,0.0155235501006245,0.2019794285297393,0.2000000178813934,0.44873046875,0.51904296875,0.5580403741215044,0.9734867912382865,0
0,smc_high,12,1,0.1288750767707824,0.1047109961509704,0.0241640768945217,0.2060552090406417,0.2000000178813934,0.413330078125,0.469482421875,0.5740193204720578,0.933332026615801,1
0,smc_high,12,2,0.0544391311705112,0.0442317947745323,0.0102073373273015,0.1963054239749908,0.2000000178813934,0.403076171875,0.593017578125,0.2529730256702718,0.9975361653918678,2
0,smc_high,12,3,0.106775939464569,0.0867554545402526,0.0200204886496067,0.1999194175004959,0.2000000178813934,0.406005859375,0.526611328125,0.4985863795909973,0.9638922852043601,3
0,smc_high,12,4,0.0918224453926086,0.0746057331562042,0.0172167085111141,0.1962268203496933,0.2000000178813934,0.438232421875,0.512939453125,0.4113404085491162,0.9813003529594709,4
0,smc_high,12,5,0.0885153412818908,0.071918711066246,0.0165966264903545,0.2302720993757248,0.2000000178813934,0.551513671875,0.4365234375,1.3312246149560742,0.8591549645264522,5
0,smc_high,12,6,0.2305132895708084,0.1872920542955398,0.0432212427258491,0.2020525634288787,0.2000000178813934,0.278564453125,0.36572265625,0.5077652193032257,0.815122923587332,6
0,smc_high,12,7,0.1309146881103515,0.1063681840896606,0.0245465040206909,0.2062941789627075,0.2000000178813934,0.431640625,0.452880859375,0.5746056512990481,0.9311462785724206,7
0,smc_high,13,0,0.086535520851612,0.0689579918980598,0.017577527090907,0.2082412242889404,0.2000000178813934,0.495361328125,0.465576171875,0.7246409094141961,0.9535838573735199,0
0,smc_high,13,1,0.1336051970720291,0.1064666435122489,0.0271385554224252,0.2058686316013336,0.2000000178813934,0.449951171875,0.427001953125,0.5667182016140505,0.9299087348160665,1
0,smc_high,13,2,0.0558865666389465,0.044534608721733,0.011351958848536,0.2123584449291229,0.2000000178813934,0.5732421875,0.4208984375,1.3158179469640732,0.9381293557354963,2
0,smc_high,13,3,0.10818812251091,0.0862124115228653,0.0219757128506898,0.2084281146526336,0.2000000178813934,0.494140625,0.437744140625,0.6470469423098417,0.9419116997948249,3
0,smc_high,13,4,0.0899940356612205,0.0717139989137649,0.0182800386101007,0.2112883627414703,0.2000000178813934,0.50830078125,0.45068359375,0.7866284255971031,0.9422008527319914,4
0,smc_high,13,5,0.0794183760881424,0.0632865205407142,0.0161318574100732,0.1936382949352264,0.2000000178813934,0.417236328125,0.57568359375,0.30148189882310067,0.9923260036923713,5
0,smc_high,13,6,0.2204424738883972,0.1756650954484939,0.0447773784399032,0.200937733054161,0.2000000178813934,0.29150390625,0.372802734375,0.5038683641071423,0.833328455609998,6
0,smc_high,13,7,0.1301611214876175,0.1037221401929855,0.0264389775693416,0.2009463459253311,0.2000000178813934,0.441650390625,0.45068359375,0.511197870227336,0.943587370898564,7
0,smc_high,14,0,0.0875453650951385,0.0683948174118995,0.0191505476832389,0.2035139799118042,0.2000000178813934,0.46435546875,0.492431640625,0.5925037539057509,0.9669735793878236,0
0,smc_high,14,1,0.1704815030097961,0.1331886798143386,0.037292830646038,0.204300582408905,0.2000000178813934,0.36474609375,0.4365234375,0.5299119914308978,0.8969201528479388,1
0,smc_high,14,2,0.0593367367982864,0.0463568270206451,0.0129799116402864,0.1996120810508728,0.2000000178813934,0.439208984375,0.5537109375,0.4779848155334896,0.9898543333661011,2
0,smc_high,14,3,0.1161734163761138,0.0907604843378067,0.0254129357635974,0.2019122987985611,0.2000000178813934,0.420166015625,0.5009765625,0.5284734104622866,0.9526511320198834,3
0,smc_high,14,4,0.0835787281394004,0.0652958825230598,0.0182828474789857,0.1991728693246841,0.2000000178813934,0.444580078125,0.52734375,0.4763667722649837,0.9798168446673509,4
0,smc_high,14,5,0.0882275700569152,0.0689277872443199,0.0192997809499502,0.2289231717586517,0.2000000178813934,0.556884765625,0.4267578125,1.2968682861371632,0.8661314247605139,5
0,smc_high,14,6,0.2131869345903396,0.1665522903203964,0.0466346405446529,0.2018148154020309,0.2000000178813934,0.2998046875,0.398193359375,0.5080223753297829,0.8438055322102297,6
0,smc_high,14,7,0.1366807073354721,0.1067818030714988,0.0298989042639732,0.2011003047227859,0.2000000178813934,0.393798828125,0.48193359375,0.5118117568834263,0.9375464141693453,7
0,smc_high,15,0,0.0924517661333084,0.0707833841443061,0.0216683819890022,0.2047664076089859,0.2000000178813934,0.468994140625,0.484130859375,0.612858327948126,0.9609549879896595,0
0,smc_high,15,1,0.1790977269411087,0.1371216922998428,0.0419760309159755,0.2024512737989425,0.2000000178813934,0.37890625,0.3935546875,0.5153777160426608,0.8900172362349872,1
0,smc_high,15,2,0.0616826489567756,0.0472257770597934,0.0144568709656596,0.2089655846357345,0.2000000178813934,0.525390625,0.464599609375,0.9818462707910015,0.9570804852531701,2
0,smc_high,15,3,0.1141624301671981,0.0874056071043014,0.0267568193376064,0.2070995569229126,0.2000000178813934,0.468505859375,0.452880859375,0.6108803006633329,0.9415961593741692,3
0,smc_high,15,4,0.0754723027348518,0.057783480733633,0.0176888201385736,0.2114171534776687,0.2000000178813934,0.521240234375,0.467041015625,0.9123199754753529,0.9454791592157432,4
0,smc_high,15,5,0.0817451402544975,0.0625861212611198,0.0191590171307325,0.1933682560920715,0.2000000178813934,0.41259765625,0.571533203125,0.30480244836425946,0.9916636790914526,5
0,smc_high,15,6,0.2024387717247009,0.1549921780824661,0.0474465861916542,0.2004318684339523,0.2000000178813934,0.311279296875,0.4228515625,0.5021098168170567,0.8618652260544468,6
0,smc_high,15,7,0.1382164806127548,0.1058219894766807,0.0323944874107837,0.2048397660255432,0.2000000178813934,0.447509765625,0.423583984375,0.551280976900919,0.9282410959932599,7
0,smc_high,16,0,0.0933596640825271,0.0700197517871856,0.0233399160206317,0.203920304775238,0.2000000178813934,0.462646484375,0.487060546875,0.5908374635200686,0.9627200510864966,0
0,smc_high,16,1,0.1923649460077285,0.1442737132310867,0.0480912365019321,0.196262925863266,0.2000000178813934,0.316162109375,0.427734375,0.47999053911887507,0.8824226849303366,1
0,smc_high,16,2,0.0651228055357933,0.0488421022891998,0.0162807013839483,0.2015080004930496,0.2000000178813934,0.464111328125,0.519287109375,0.5713829278351491,0.9828028450855438,2
0,smc_high,16,3,0.114220917224884,0.085665687918663,0.028555229306221,0.2003468573093414,0.2000000178813934,0.428466796875,0.490966796875,0.505321617086733,0.9576027781346543,3
0,smc_high,16,4,0.0708789899945259,0.0531592443585395,0.0177197474986314,0.2040683180093765,0.2000000178813934,0.461181640625,0.53271484375,0.6636073337026983,0.9730745651152234,4
0,smc_high,16,5,0.0906108096241951,0.0679581090807914,0.0226527024060487,0.2274030894041061,0.2000000178813934,0.558349609375,0.417236328125,1.213258411376848,0.8753809542323688,5
0,smc_high,16,6,0.1951227188110351,0.1463420391082763,0.0487806797027587,0.2021194249391555,0.2000000178813934,0.333740234375,0.416259765625,0.5111924142359637,0.8697477121774748,6
0,smc_high,16,7,0.146677479147911,0.110008105635643,0.0366693697869777,0.1975109875202179,0.2000000178813934,0.368408203125,0.480712890625,0.4770055788881687,0.9351551514180307,7
0,smc_high,17,0,0.0960902124643325,0.07056625187397,0.0255239624530076,0.2029552161693573,0.2000000178813934,0.455322265625,0.492919921875,0.5644844685288974,0.9636249734223525,0
0,smc_high,17,1,0.1908534169197082,0.1401579827070236,0.0506954379379749,0.1999021172523498,0.2000000178813934,0.35400390625,0.388671875,0.4994625855616489,0.8789824698239549,1
0,smc_high,17,2,0.0665814653038978,0.0488957650959491,0.0176857020705938,0.2069551199674606,0.2000000178813934,0.501220703125,0.480712890625,0.8192370960686088,0.9646417968270978,2
0,smc_high,17,3,0.110117919743061,0.0808678492903709,0.0292500723153352,0.2030538767576217,0.2000000178813934,0.460205078125,0.461181640625,0.5507535112494748,0.9543537829263139,3
0,smc_high,17,4,0.0691262185573577,0.0507645681500434,0.0183616522699594,0.2131548970937729,0.2000000178813934,0.535888671875,0.45751953125,1.0687012625698264,0.9380203259275129,4
0,smc_high,17,5,0.0865077525377273,0.0635291337966919,0.0229786224663257,0.1935217529535293,0.2000000178813934,0.404052734375,0.572265625,0.3296714637743159,0.989081559756268,5
0,smc_high,17,6,0.1912913620471954,0.1404795944690704,0.050811767578125,0.1990351527929306,0.2000000178813934,0.328125,0.4384765625,0.4947391362545433,0.8797208589108938,6
0,smc_high,17,7,0.1470823138952255,0.1080135777592659,0.0390687398612499,0.2033773809671402,0.2000000178813934,0.44140625,0.4091796875,0.5314875166836888,0.9231786169229063,7
0,smc_high,18,0,0.095033198595047,0.0683051124215126,0.0267280861735343,0.2039036154747009,0.2000000178813934,0.46728515625,0.47998046875,0.5872895213676469,0.9618101127636364,0
0,smc_high,18,1,0.1964995563030243,0.1412340551614761,0.0552655011415481,0.1992066949605941,0.2000000178813934,0.319091796875,0.419189453125,0.495898953497197,0.8721941327827747,1
0,smc_high,18,2,0.0702073127031326,0.0504615046083927,0.0197458062320947,0.2015771269798278,0.2000000178813934,0.470703125,0.506103515625,0.5642445111932293,0.9804996632483158,2
0,smc_high,18,3,0.111412189900875,0.080077514052391,0.0313346795737743,0.1990585774183273,0.2000000178813934,0.428955078125,0.489501953125,0.48486668358303164,0.9624729313635799,3
0,smc_high,18,4,0.0696425586938858,0.0500555895268917,0.019586969166994,0.2051370739936828,0.2000000178813934,0.464599609375,0.52685546875,0.7145541318339497,0.9701299100925458,4
0,smc_high,18,5,0.0934956967830658,0.0672000348567962,0.0262956656515598,0.2253405600786209,0.2000000178813934,0.55615234375,0.4150390625,1.116509082490513,0.8862281542124726,5
0,smc_high,18,6,0.1911040544509887,0.1373560428619384,0.0537480153143405,0.2046666145324707,0.2000000029802322,0.357177734375,0.410888671875,0.525854088624468,0.8711553293362488,6
0,smc_high,18,7,0.1499739289283752,0.1077937632799148,0.0421801656484603,0.1977017372846603,0.2000000178813934,0.3623046875,0.48876953125,0.4796811546665205,0.9314459166584366,7
0,smc_high,19,0,0.0953196361660957,0.0670216158032417,0.0282980166375637,0.2008969783782959,0.2000000178813934,0.44775390625,0.497314453125,0.5197884314753951,0.9691112084933928,0
0,smc_high,19,1,0.191495656967163,0.1346453875303268,0.0568502731621265,0.1985135078430175,0.2000000178813934,0.33984375,0.418701171875,0.4919227586638117,0.880238089606464,1
0,smc_high,19,2,0.0712845399975776,0.0501219406723976,0.0211625974625349,0.2054917961359024,0.2000000178813934,0.492431640625,0.48291015625,0.7191161486223511,0.96838525329109,2
