sigma,noise_variance,target_variance,strong_variance,weak_variance,gamma,edm2_guidance,raw_clean_gap_rms,clean_correction_rms,ode_drift_correction_rms,score_correction_rms,tilted_marginal_variance,target_marginal_variance
0.506905991759484,0.2569536844816661,1.0,2.0,4.0,1.6933613931197151,2.693361393119715,0.05996846201143377,0.1015482783749282,0.20032960751253198,0.3952007093409621,1.2569536844816664,1.2569536844816662
0.4855933748302039,0.23580092567898692,1.0,2.0,4.0,1.7137877297476969,2.713787729747697,0.05535808865712815,0.09487201308287138,0.19537336792546853,0.40233944294191454,1.235800925678987,1.235800925678987
0.46517683655802816,0.21638948927013443,1.0,2.0,4.0,1.7331576466515173,2.7331576466515175,0.051075859418361895,0.08852251631023184,0.19029863345138673,0.40908879913165686,1.2163894892701346,1.2163894892701343
0.4456187017497896,0.19857602734916796,1.0,2.0,4.0,1.7514850670903848,2.7514850670903845,0.04710273200173986,0.08249973172020775,0.1851352544142784,0.4154566531595659,1.198576027349168,1.198576027349168
0.4268828792475718,0.18222899259469696,1.0,2.0,4.0,1.7687897263523165,2.7687897263523165,0.0434200323805236,0.07680090719255506,0.17991095667253074,0.4214527342713853,1.182228992594697,1.182228992594697
0.4089347953287124,0.16722766683053591,1.0,2.0,4.0,1.7850963377805007,2.7850963377805007,0.04000959439697386,0.07142098043412128,0.17465126775703016,0.42708830295705436,1.1672276668305361,1.167227666830536
0.39174132990597593,0.15346126955650266,1.0,2.0,4.0,1.8004337809944313,2.8004337809944313,0.03685386666619406,0.06635294650608041,0.1693794895779982,0.4323758476509281,1.1534612695565027,1.1534612695565027
0.37527075541015453,0.14082813986610804,1.0,2.0,4.0,1.8148343274351961,2.814834327435196,0.033935991347539184,0.06158820203305791,0.1641167107885737,0.4373288043967117,1.140828139866108,1.140828139866108
0.35949267824232084,0.12923498570983682,1.0,2.0,4.0,1.8283329147450214,2.8283329147450216,0.031239859027866447,0.05711686251264263,0.15888185203633617,0.4419613017243142,1.1292349857098365,1.1292349857098367
0.3443779826876961,0.11859619496004711,1.0,2.0,4.0,1.8409664781253574,2.8409664781253574,0.02875014358387896,0.052928050579211995,0.15369173768350494,0.4462879318939574,1.1185961949600471,1.1185961949600471
0.3298987771876285,0.10883320318989255,1.0,2.0,4.0,1.8527733438039176,2.852773343803918,0.026452320488300173,0.04901015428248079,0.14856118807195964,0.45032354875164066,1.1088332031898926,1.1088332031898926
0.316028342870541,0.09987391349750022,1.0,2.0,4.0,1.8637926871364145,2.8637926871364145,0.024332671618920297,0.04535105542183543,0.1435031269977364,0.4540830917071307,1.0998739134975002,1.0998739134975002
