index,noise_time,radial_energy_fraction,relative_radius_ratio,cosine,degenerate_reference,degenerate_ordinary,zero_depth_direction
0,1.0,0.10022724221718668,1.0128227398670278,0.9873577710255049,0.0,0.0,0.0
1,0.9987389445304871,0.07548336081078827,1.0111870122584514,0.9889510243453551,0.0,0.0,0.0
2,0.9974554777145386,0.05740687410363751,1.0101956245601178,0.9899197450620122,0.0,0.0,0.0
3,0.996148943901062,0.04749591582639068,1.0096979113314302,0.9904073156267404,0.0,0.0,0.0
4,0.9948186874389648,0.04225515319834107,1.0097154463310727,0.9903916176403873,0.0,0.0,0.0
5,0.9934640526771545,0.043172235814453334,1.0101633394346572,0.9899565894771367,0.0,0.0,0.0
6,0.9920844435691833,0.04590979851598778,1.010977031861432,0.9891676459922455,0.0,0.0,0.0
7,0.9906790852546692,0.048993329818428806,1.0119090836490505,0.9882654666309245,0.0,0.0,0.0
8,0.9892473220825195,0.05247920856217782,1.0128645563037135,0.9873403319958597,0.0,0.0,0.0
9,0.9877883195877075,0.0555901781508704,1.0137607808695175,0.9864740013291594,0.0,0.0,0.0
10,0.9863013625144958,0.05967836985639889,1.014599398788996,0.9856646415828727,0.0,0.0,0.0
11,0.9847856163978577,0.06303306766157361,1.0154681740854867,0.9848266697986983,0.0,0.0,0.0
12,0.9832402467727661,0.06622474730258437,1.0162850232184863,0.9840392443323508,0.0,0.0,0.0
13,0.9816642999649048,0.0700092067263582,1.017000079077203,0.9833512859309558,0.0,0.0,0.0
14,0.9800570011138916,0.07271677330425975,1.0177188949664124,0.9826605083176401,0.0,0.0,0.0
15,0.9784172773361206,0.07504011910022935,1.0183560227709822,0.9820489506195299,0.0,0.0,0.0
16,0.9767442345619202,0.0771712610844699,1.0189705876312218,0.9814597801733762,0.0,0.0,0.0
17,0.9750366806983948,0.07979819824454719,1.0194739000163973,0.9809779245054815,0.0,0.0,0.0
18,0.9732937812805176,0.0812990706426685,1.0199946864643135,0.9804807853708044,0.0,0.0,0.0
19,0.9715142250061035,0.08333616801068824,1.0204853765256703,0.9800137213538401,0.0,0.0,0.0
20,0.9696969985961914,0.08520930522437704,1.0208825287064538,0.9796357124140486,0.0,0.0,0.0
21,0.9678407311439514,0.08683734832970985,1.0211801691334694,0.9793511257895734,0.0,0.0,0.0
22,0.9659442901611328,0.0880199960306482,1.0214363043317571,0.979106379931327,0.0,0.0,0.0
23,0.964006245136261,0.0892031297844018,1.0216542295212858,0.9788985158794093,0.0,0.0,0.0
24,0.9620253443717957,0.09072948417568104,1.0218740834146738,0.9786896405725274,0.0,0.0,0.0
25,0.9599999785423279,0.09144092588822751,1.0220587299931794,0.9785149284116924,0.0,0.0,0.0
26,0.9579287767410278,0.09227862848141583,1.0222041233102792,0.9783770998166874,0.0,0.0,0.0
27,0.9558101296424866,0.09282763222378063,1.0223395357793197,0.9782485100727063,0.0,0.0,0.0
28,0.9536424279212952,0.09307115348504995,1.0224358677598648,0.9781572116180323,0.0,0.0,0.0
29,0.9514237642288208,0.09316924298722029,1.0224980678618885,0.9780975077373442,0.0,0.0,0.0
30,0.9491525292396545,0.0929087509729477,1.0225407825852744,0.9780563738460187,0.0,0.0,0.0
31,0.9468267560005188,0.09283395416528151,1.022578176149167,0.9780207200311124,0.0,0.0,0.0
32,0.9444444179534912,0.09321412114816104,1.0225937953214161,0.9780060982923023,0.0,0.0,0.0
33,0.9420035481452942,0.09307044193516015,1.0226019523614087,0.9779979727291502,0.0,0.0,0.0
34,0.9395017623901367,0.09337631710183635,1.0225787810636684,0.9780196270814631,0.0,0.0,0.0
35,0.9369369745254517,0.09366443813955164,1.022547251545824,0.9780491741904989,0.0,0.0,0.0
36,0.9343065619468689,0.0933702456026261,1.022516322416719,0.9780783345815726,0.0,0.0,0.0
37,0.9316081404685974,0.09326950874219457,1.0224740123730154,0.9781182337754871,0.0,0.0,0.0
38,0.9288389086723328,0.09321804367989871,1.0224116703742183,0.978176864397712,0.0,0.0,0.0
39,0.9259962439537048,0.093006350229474,1.0223511772523635,0.9782336431834847,0.0,0.0,0.0
40,0.9230769276618958,0.09296562499742081,1.0222605430129916,0.9783188555748202,0.0,0.0,0.0
41,0.9200779795646667,0.09258823650084781,1.0221590453786775,0.9784143062084913,0.0,0.0,0.0
42,0.9169960021972656,0.09306156574010162,1.0220421456210316,0.9785242595328018,0.0,0.0,0.0
43,0.913827657699585,0.09279894881045768,1.0219355450472793,0.9786243495997041,0.0,0.0,0.0
44,0.9105690717697144,0.09238415366037649,1.0218082821313292,0.9787442210824229,0.0,0.0,0.0
45,0.9072164297103882,0.09231385449768388,1.02166948569566,0.9788749761171639,0.0,0.0,0.0
46,0.9037656784057617,0.09278608660643532,1.021519290966913,0.9790166172333993,0.0,0.0,0.0
47,0.9002123475074768,0.0925767250154047,1.0213725927216002,0.9791551291213837,0.0,0.0,0.0
48,0.8965517282485962,0.09210370630194756,1.021218446242623,0.9793006850297097,0.0,0.0,0.0
49,0.8927790522575378,0.09125775725284402,1.0210810307268985,0.979430313501507,0.0,0.0,0.0
50,0.8888888955116272,0.09073106293961775,1.0209128996110521,0.9795890925412531,0.0,0.0,0.0
51,0.8848758339881897,0.08984163804621793,1.02075277488539,0.9797400246195029,0.0,0.0,0.0
52,0.8807339668273926,0.08898678623005211,1.0205750987818465,0.9799079214103985,0.0,0.0,0.0
53,0.8764568567276001,0.08825437873671489,1.0203947325260379,0.9800785409882665,0.0,0.0,0.0
54,0.8720378875732422,0.08827727641017637,1.0202084997924976,0.9802548265533988,0.0,0.0,0.0
55,0.8674699068069458,0.08771348316785908,1.0200092726438306,0.9804434634826612,0.0,0.0,0.0
56,0.8627451062202454,0.08684422152619935,1.0198089026594535,0.9806334678577259,0.0,0.0,0.0
57,0.8578553795814514,0.08686678821298463,1.0195962220327928,0.9808353604713921,0.0,0.0,0.0
58,0.8527919054031372,0.08532992442849183,1.0194074319070205,0.9810145101957023,0.0,0.0,0.0
59,0.8475452661514282,0.08451965177468085,1.019202747814823,0.9812089927757625,0.0,0.0,0.0
60,0.8421052694320679,0.08324968078534277,1.0189988450291567,0.981402924770955,0.0,0.0,0.0
61,0.836461067199707,0.08261026490551014,1.018791095831897,0.9816006358996965,0.0,0.0,0.0
62,0.8306010961532593,0.08168461664640067,1.018579615644645,0.981802088546101,0.0,0.0,0.0
63,0.8245124816894531,0.08087451791106294,1.0183608897426166,0.9820106937962119,0.0,0.0,0.0
64,0.8181818127632141,0.08098038901162352,1.0181335260043851,0.9822278176050168,0.0,0.0,0.0
65,0.8115941882133484,0.08045343244661658,1.017916633008048,0.982435049006017,0.0,0.0,0.0
66,0.8047336935997009,0.07983701892832719,1.017696595976595,0.9826454839021899,0.0,0.0,0.0
67,0.7975830435752869,0.07904773219529913,1.0174793393174186,0.9828534553246573,0.0,0.0,0.0
68,0.790123462677002,0.07817946123524373,1.0172731753862463,0.9830509603051468,0.0,0.0,0.0
69,0.7823343873023987,0.077376971049111,1.0170631396197714,0.983252267150674,0.0,0.0,0.0
70,0.774193525314331,0.0771763635667157,1.0168284548986704,0.983477604707703,0.0,0.0,0.0
71,0.7656765580177307,0.07612154527193542,1.016620144877583,0.9836776900840923,0.0,0.0,0.0
72,0.7567567229270935,0.07502884149503429,1.0164057589885778,0.9838837842717767,0.0,0.0,0.0
73,0.7474048137664795,0.07389879656419812,1.016204183408059,0.9840776493642479,0.0,0.0,0.0
