id,window,input_band,mode,total_rms,out_low,out_mid,out_high
36,1,1,replay,0.14955593645572662,0.06398686021566391,0.09092090278863907,0.10003021359443665
36,1,2,recursive,0.23916245996952057,0.08758018910884857,0.13607311248779297,0.1761036515235901
36,1,2,replay,0.23909291625022888,0.08727775514125824,0.13589516282081604,0.1762966513633728
36,2,0,recursive,0.17082718014717102,0.1656397432088852,0.029673531651496887,0.029408801347017288
36,2,0,replay,0.17082218825817108,0.1656346619129181,0.029673408716917038,0.029408521950244904
36,2,1,recursive,0.13706138730049133,0.029674166813492775,0.12783639132976532,0.039536356925964355
36,2,1,replay,0.13708244264125824,0.029677221551537514,0.12785576283931732,0.03954440727829933
36,2,2,recursive,0.15529635548591614,0.03137414529919624,0.041143111884593964,0.1464235782623291
36,2,2,replay,0.15534982085227966,0.03137672692537308,0.04116092622280121,0.14647473394870758
40,0,0,recursive,0.7636173367500305,0.3717018663883209,0.45107197761535645,0.4914093017578125
40,0,0,replay,0.7638193964958191,0.3721579909324646,0.4512576758861542,0.49120768904685974
40,0,1,recursive,0.32728004455566406,0.1356966495513916,0.19295231997966766,0.22686566412448883
40,0,1,replay,0.3279743194580078,0.1360245645046234,0.19339028000831604,0.22729864716529846
40,0,2,recursive,0.14302633702754974,0.05883517861366272,0.0845959335565567,0.09918911755084991
40,0,2,replay,0.1432945728302002,0.058941684663295746,0.08475632220506668,0.09937594085931778
40,1,0,recursive,0.31221804022789,0.14547227323055267,0.18076537549495697,0.2089061588048935
40,1,0,replay,0.3012027442455292,0.14139880239963531,0.1740456223487854,0.2010909914970398
40,1,1,recursive,0.12531667947769165,0.054073724895715714,0.07637142390012741,0.08335288614034653
40,1,1,replay,0.1256968230009079,0.05418948084115982,0.07659406960010529,0.08364531397819519
40,1,2,recursive,0.13395144045352936,0.049050766974687576,0.07281089574098587,0.10117105394601822
40,1,2,replay,0.13433657586574554,0.049170032143592834,0.07302048802375793,0.10147230327129364
40,2,0,recursive,0.1552547812461853,0.15085330605506897,0.02554296888411045,0.026360638439655304
40,2,0,replay,0.15525084733963013,0.1508491337299347,0.02554340288043022,0.026360932737588882
40,2,1,recursive,0.1252901703119278,0.026832181960344315,0.11618566513061523,0.038451943546533585
40,2,1,replay,0.12531296908855438,0.02683820016682148,0.11620321124792099,0.03846901282668114
40,2,2,recursive,0.1525702178478241,0.030740948393940926,0.043471094220876694,0.1429787576198578
40,2,2,replay,0.15276622772216797,0.03080587461590767,0.043590523302555084,0.14313764870166779
44,0,0,recursive,1.1906845569610596,0.49926504492759705,0.7569619417190552,0.771668553352356
44,0,0,replay,1.1939114332199097,0.5000631809234619,0.7580136060714722,0.7750977873802185
44,0,1,recursive,1.1566475629806519,0.475371778011322,0.7409253120422363,0.7502565979957581
44,0,1,replay,1.1563971042633057,0.4752960801124573,0.7407031655311584,0.7501376271247864
44,0,2,recursive,0.10948449373245239,0.0385727658867836,0.06261953711509705,0.08110357075929642
44,0,2,replay,0.10949922353029251,0.03859145566821098,0.0626322329044342,0.08110476285219193
44,1,0,recursive,0.1281294971704483,0.06627410650253296,0.06717958301305771,0.08667072653770447
44,1,0,replay,0.1284620761871338,0.06635170429944992,0.06737694144248962,0.08695000410079956
44,1,1,recursive,0.1817270666360855,0.06423899531364441,0.10597766935825348,0.13291653990745544
44,1,1,replay,0.18280352652072906,0.06479468196630478,0.10663051158189774,0.13359905779361725
44,1,2,recursive,0.1332564353942871,0.04716053605079651,0.07338088005781174,0.10073930025100708
44,1,2,replay,0.1335495561361313,0.047242555767297745,0.07347732782363892,0.10101834684610367
44,2,0,recursive,0.14235079288482666,0.13888198137283325,0.02041596919298172,0.02363741025328636
44,2,0,replay,0.14234338700771332,0.13887424767017365,0.020416324958205223,0.023638010025024414
44,2,1,recursive,0.13090448081493378,0.025082167237997055,0.1204858347773552,0.04460975527763367
44,2,1,replay,0.13092108070850372,0.025080900639295578,0.12050463259220123,0.04460839182138443
