ordinal,source_batch,id,label,write_query,write_time,successor_time,read_query,read_time,quantized_input_changed_fraction,finite_recurrence_roundoff_rms,state_projection,state_rms,state_relative_norm,state_cosine,read_projection,read_rms,read_relative_norm,read_cosine,feedback_projection,feedback_rms,feedback_relative_norm,feedback_cosine
11,3606,28848,848,80,0.6666666865348816,0.6523604989051819,81,0.6523604989051819,0.6735458374023438,2.565318455424734e-08,0.021459281474012912,0.0034225538522040244,0.02145928147463957,0.9999999999707978,0.015777821329476395,0.01211312055218507,0.07594880159392903,0.20774286095829053,0.0,0.0,0.0,0.0
11,3606,28849,849,80,0.6666666865348816,0.6523604989051819,81,0.6523604989051819,0.654052734375,2.5222517767056098e-08,0.021459281625132397,0.0031795055545231323,0.021459281625831286,0.9999999999674318,0.01270654743375651,0.01144438644891032,0.07724103878121627,0.16450513398386005,0.0,0.0,0.0,0.0
11,3606,28850,850,80,0.6666666865348816,0.6523604989051819,81,0.6523604989051819,0.6673545837402344,2.550733847476802e-08,0.02145928166312584,0.003340501505858767,0.021459281663766365,0.9999999999701517,0.013692709891988758,0.01185976049853341,0.07618674637819449,0.17972561558171182,0.0,0.0,0.0,0.0
11,3606,28851,851,80,0.6666666865348816,0.6523604989051819,81,0.6523604989051819,0.6868820190429688,2.567232792002712e-08,0.021459281790204395,0.003655208268609804,0.021459281790748814,0.9999999999746303,0.01520612595099686,0.012135836822798745,0.07124801735197232,0.21342525050033434,0.0,0.0,0.0,0.0
11,3606,28852,852,80,0.6666666865348816,0.6523604989051819,81,0.6523604989051819,0.6879730224609375,2.6549270121558014e-08,0.021459281156891087,0.0037716350258945627,0.02145928115744077,0.999999999974385,0.020930390719671052,0.012752199594442537,0.07255554543166304,0.2884740317938136,0.0,0.0,0.0,0.0
11,3606,28853,853,80,0.6666666865348816,0.6523604989051819,81,0.6523604989051819,0.6715736389160156,2.5490096274624036e-08,0.021459281586359125,0.0033779468977623082,0.02145928158699363,0.9999999999704319,0.015154491391041355,0.012324464154066128,0.07829434703846674,0.19355792549870568,0.0,0.0,0.0,0.0
11,3606,28854,854,80,0.6666666865348816,0.6523604989051819,81,0.6523604989051819,0.6835823059082031,2.6504783015996583e-08,0.021459281658938716,0.00370058326824284,0.02145928165951272,0.9999999999732516,0.01594910030486754,0.012682832724622882,0.07354637362542048,0.21685773911978332,0.0,0.0,0.0,0.0
11,3606,28855,855,80,0.6666666865348816,0.6523604989051819,81,0.6523604989051819,0.6822090148925781,2.5889781173968843e-08,0.021459281932595605,0.00360011323101484,0.02145928193317631,0.9999999999729393,0.014763327973990709,0.012325465635475676,0.07346870085938649,0.20094717616208563,0.0,0.0,0.0,0.0
11,3606,28848,848,80,0.6666666865348816,0.6523604989051819,82,0.6371681094169617,0.67352294921875,2.5575525210281737e-08,0.021326969495908933,0.0034126256952961244,0.02139703231135064,0.9967255825750874,0.015602973053902245,0.01216563500988697,0.0762780652309606,0.20455386495001365,0.0003674383851153744,0.0002820943658331336,0.0017687208617403808,0.2077424386535609
11,3606,28849,849,80,0.6666666865348816,0.6523604989051819,82,0.6371681094169617,0.6547393798828125,2.5050051704503745e-08,0.021255444900412753,0.003160257543147194,0.02132937196227814,0.9965340253807693,0.012799100490797438,0.011538004879506934,0.07787289308468906,0.16435886717189305,0.0002959136468873978,0.0002665207051707912,0.0017988151847191706,0.16450475257334207
11,3606,28850,850,80,0.6666666865348816,0.6523604989051819,82,0.6371681094169617,0.6681289672851562,2.5393789861153448e-08,0.021278410662840485,0.00332347022574331,0.02134987323019701,0.9966527872748469,0.013770804852424483,0.01198610997403611,0.07699841162610001,0.17884531072270352,0.00031887937231328686,0.00027619414944604766,0.0017742629471808723,0.17972497978383337
11,3606,28851,851,80,0.6666666865348816,0.6523604989051819,82,0.6371681094169617,0.6885795593261719,2.5534087804377543e-08,0.021313656241248324,0.0036408882847417286,0.021375210912571226,0.9971202777097886,0.015682475698897476,0.012254955954006401,0.07194735123814415,0.21797155043260488,0.00035412482338592166,0.0002826234320036947,0.0016592476877774467,0.21342493106636173
