provider,evidence_label,known_best_fid1k_gain,time,rms,centroid,dc_fraction,low_fraction,mid_fraction,high_fraction
raw_final_h4,depth_probe,nan,0.05000000074505806,6.035726547241211,0.40116003155708313,0.007471638265997171,0.037223055958747864,0.1110382229089737,0.8517387509346008
raw_final_h6,depth_probe,nan,0.05000000074505806,4.861268043518066,0.39993250370025635,0.008982724510133266,0.04006783291697502,0.11068157851696014,0.8492505550384521
raw_final_h8,failed,-0.039,0.05000000074505806,2.947571039199829,0.3987334370613098,0.010761994868516922,0.04418863356113434,0.11014540493488312,0.8456659317016602
raw_final_h10,depth_probe,nan,0.05000000074505806,0.6900265216827393,0.39624637365341187,0.01383004430681467,0.05070607364177704,0.11028160899877548,0.8390123248100281
depth4_v,depth_probe,nan,0.05999999865889549,0.1247757226228714,0.24621382355690002,0.1620795577764511,0.42486274242401123,0.10460343956947327,0.4705338180065155
depth6_v,depth_probe,nan,0.05999999865889549,0.12470056861639023,0.27936801314353943,0.12385891377925873,0.3472268581390381,0.11079315841197968,0.541979968547821
depth8_v,useful,12.4539,0.05999999865889549,0.11579202115535736,0.31202417612075806,0.10142554342746735,0.2764836847782135,0.10764005780220032,0.6158762574195862
depth8_x,useful,5.6779,0.05999999865889549,0.08125729858875275,0.21028690040111542,0.18636727333068848,0.4951372742652893,0.11653310060501099,0.3883296251296997
depth8_epsilon,useful,7.191,0.05999999865889549,1.2152364253997803,0.3745514154434204,0.018882544711232185,0.08935202658176422,0.13253390789031982,0.7781140804290771
depth10_v,depth_probe,nan,0.05999999865889549,0.07956700026988983,0.2931310534477234,0.11572448909282684,0.29970109462738037,0.12024366855621338,0.5800552368164062
depth12_v,depth_probe,nan,0.05999999865889549,0.013823851011693478,0.35951852798461914,0.074663445353508,0.1327873170375824,0.10706868767738342,0.7601439952850342
depth12_x,failed,0.0458,0.05999999865889549,0.03935997933149338,0.263415664434433,0.1200372576713562,0.37296754121780396,0.11575601994991302,0.5112764239311218
external_v500,useful,6.6,0.05999999865889549,0.02418065443634987,0.12715953588485718,0.23713578283786774,0.6963176727294922,0.10264952480792999,0.201032817363739
final_linear_x,failed,-0.3325,0.05999999865889549,0.18035712838172913,0.35736724734306335,0.08100052177906036,0.14559264481067657,0.1022670716047287,0.7521402835845947
raw_final_h4,depth_probe,nan,0.05999999865889549,6.0919294357299805,0.4009021520614624,0.008436228148639202,0.03825870901346207,0.1102714091539383,0.851469874382019
raw_final_h6,depth_probe,nan,0.05999999865889549,4.91337776184082,0.3995395600795746,0.010163647122681141,0.04144176095724106,0.10981957614421844,0.8487386703491211
raw_final_h8,failed,-0.039,0.05999999865889549,2.909820795059204,0.3983708620071411,0.011957642622292042,0.04560393840074539,0.10925541818141937,0.8451406359672546
raw_final_h10,depth_probe,nan,0.05999999865889549,0.6610894799232483,0.39573320746421814,0.01579274609684944,0.05274299532175064,0.10930447280406952,0.8379525542259216
depth4_v,depth_probe,nan,0.07999999821186066,0.13683608174324036,0.23295441269874573,0.15122270584106445,0.45494672656059265,0.10871171951293945,0.4363415539264679
depth6_v,depth_probe,nan,0.07999999821186066,0.13678306341171265,0.2682710886001587,0.1170680820941925,0.37146204710006714,0.11394977569580078,0.5145882368087769
depth8_v,useful,12.4539,0.07999999821186066,0.12494217604398727,0.30036741495132446,0.10455247759819031,0.3011639416217804,0.11099117994308472,0.5878448486328125
depth8_x,useful,5.6779,0.07999999821186066,0.0938178300857544,0.20910140872001648,0.17085689306259155,0.49553218483924866,0.12020716816186905,0.3842606544494629
depth8_epsilon,useful,7.191,0.07999999821186066,0.9343039989471436,0.36777931451797485,0.02473609149456024,0.10220782458782196,0.13542743027210236,0.7623647451400757
depth10_v,depth_probe,nan,0.07999999821186066,0.08473853766918182,0.2812555432319641,0.12096812576055527,0.3232809603214264,0.12471339851617813,0.5520055890083313
depth12_v,depth_probe,nan,0.07999999821186066,0.014698399230837822,0.3601973056793213,0.0713600367307663,0.1311507523059845,0.10643775761127472,0.7624114751815796
depth12_x,failed,0.0458,0.07999999821186066,0.041662514209747314,0.26661354303359985,0.11508295685052872,0.36297112703323364,0.11989456415176392,0.5171343088150024
external_v500,useful,6.6,0.07999999821186066,0.027869414538145065,0.12748363614082336,0.18837189674377441,0.6916424036026001,0.11316031217575073,0.19519726932048798
final_linear_x,failed,-0.3325,0.07999999821186066,0.16867247223854065,0.35201936960220337,0.08773421496152878,0.16147536039352417,0.10159914195537567,0.736925482749939
raw_final_h4,depth_probe,nan,0.07999999821186066,6.160625457763672,0.40037161111831665,0.010200301185250282,0.040233150124549866,0.10894264280796051,0.850824236869812
raw_final_h6,depth_probe,nan,0.07999999821186066,4.981855392456055,0.39881885051727295,0.012216915376484394,0.043888866901397705,0.10834535211324692,0.8477658033370972
raw_final_h8,failed,-0.039,0.07999999821186066,2.837120771408081,0.3978186845779419,0.013856559991836548,0.047839246690273285,0.10775385051965714,0.8444069027900696
raw_final_h10,depth_probe,nan,0.07999999821186066,0.6192206740379333,0.39432379603385925,0.01974608190357685,0.05724964290857315,0.10784630477428436,0.8349040746688843
depth4_v,depth_probe,nan,0.10000000149011612,0.14762574434280396,0.22527343034744263,0.13356231153011322,0.4709068238735199,0.11356192827224731,0.4155312776565552
depth6_v,depth_probe,nan,0.10000000149011612,0.14760822057724,0.2619936466217041,0.10596968978643417,0.38334161043167114,0.11742612719535828,0.49923229217529297
depth8_v,useful,12.4539,0.10000000149011612,0.13369575142860413,0.29224157333374023,0.10185187309980392,0.3163018524646759,0.1143379881978035,0.5693601369857788
depth8_x,useful,5.6779,0.10000000149011612,0.10458070039749146,0.20978666841983795,0.1531830132007599,0.49071618914604187,0.12431962788105011,0.3849641680717468
depth8_epsilon,useful,7.191,0.10000000149011612,0.7799059152603149,0.36441749334335327,0.027699559926986694,0.10700905323028564,0.13749966025352478,0.7554912567138672
depth10_v,depth_probe,nan,0.10000000149011612,0.08937729150056839,0.2743496596813202,0.12214766442775726,0.3360608220100403,0.12812092900276184,0.5358182191848755
depth12_v,depth_probe,nan,0.10000000149011612,0.015151862055063248,0.3587612509727478,0.07356372475624084,0.13651233911514282,0.104532390832901,0.7589552998542786
depth12_x,failed,0.0458,0.10000000149011612,0.043495796620845795,0.27054667472839355,0.10774706304073334,0.3506038188934326,0.12464270740747452,0.5247535109519958
external_v500,useful,6.6,0.10000000149011612,0.031340014189481735,0.13101238012313843,0.15040656924247742,0.6789390444755554,0.12254869192838669,0.1985122710466385
final_linear_x,failed,-0.3325,0.10000000149011612,0.15782320499420166,0.3450603783130646,0.09736339747905731,0.18190112709999084,0.10024293512105942,0.7178559303283691
raw_final_h4,depth_probe,nan,0.10000000149011612,6.194056510925293,0.39988166093826294,0.011749539524316788,0.04204528033733368,0.10778559744358063,0.8501691222190857
raw_final_h6,depth_probe,nan,0.10000000149011612,5.017880439758301,0.3981783390045166,0.013965528458356857,0.046072203665971756,0.10708490014076233,0.846842885017395
raw_final_h8,failed,-0.039,0.10000000149011612,2.772334575653076,0.3973952531814575,0.015361249446868896,0.04963986948132515,0.10649217665195465,0.8438679575920105
raw_final_h10,depth_probe,nan,0.10000000149011612,0.5904733538627625,0.39255490899086,0.02365807257592678,0.06225217133760452,0.10670048743486404,0.8310473561286926
depth4_v,depth_probe,nan,0.11999999731779099,0.1570846140384674,0.21996167302131653,0.1172434464097023,0.4798144996166229,0.12004002928733826,0.4001454710960388
depth6_v,depth_probe,nan,0.11999999731779099,0.15696340799331665,0.25771594047546387,0.09655389189720154,0.38965076208114624,0.12177474796772003,0.4885745048522949
depth8_v,useful,12.4539,0.11999999731779099,0.14143729209899902,0.285749614238739,0.09827940165996552,0.3271417021751404,0.11829015612602234,0.5545681715011597
depth8_x,useful,5.6779,0.11999999731779099,0.1140981987118721,0.21150152385234833,0.13944225013256073,0.4817466139793396,0.129808247089386,0.3884451389312744
depth8_epsilon,useful,7.191,0.11999999731779099,0.67055344581604,0.36498093605041504,0.027182426303625107,0.10466107726097107,0.13737621903419495,0.757962703704834
depth10_v,depth_probe,nan,0.11999999731779099,0.09329065680503845,0.26995599269866943,0.12122142314910889,0.342690110206604,0.13254773616790771,0.5247621536254883
depth12_v,depth_probe,nan,0.11999999731779099,0.015134433284401894,0.3550892472267151,0.07910089939832687,0.14770697057247162,0.10235459357500076,0.749938428401947
depth12_x,failed,0.0458,0.11999999731779099,0.04493355751037598,0.2738651633262634,0.10117711871862411,0.33860886096954346,0.12991014122962952,0.5314810276031494
external_v500,useful,6.6,0.11999999731779099,0.03480268269777298,0.13569891452789307,0.12443223595619202,0.6616023778915405,0.1336829662322998,0.20471467077732086
final_linear_x,failed,-0.3325,0.11999999731779099,0.14804837107658386,0.3362753093242645,0.1096544861793518,0.2069024294614792,0.09862162917852402,0.6944758892059326
raw_final_h4,depth_probe,nan,0.11999999731779099,6.206382751464844,0.3994380235671997,0.013118429109454155,0.043750155717134476,0.10671647638082504,0.8495334386825562
raw_final_h6,depth_probe,nan,0.11999999731779099,5.0342254638671875,0.39758482575416565,0.015506071038544178,0.04814944416284561,0.10593362152576447,0.8459169268608093
raw_final_h8,failed,-0.039,0.11999999731779099,2.7149882316589355,0.39701440930366516,0.016646282747387886,0.05130353569984436,0.10535843670368195,0.8433380126953125
raw_final_h10,depth_probe,nan,0.11999999731779099,0.5693346261978149,0.3906131684780121,0.027208104729652405,0.0674915611743927,0.10574080049991608,0.8267676830291748
depth4_v,depth_probe,nan,0.14000000059604645,0.16577589511871338,0.2163495421409607,0.10284710675477982,0.48273584246635437,0.12865066528320312,0.3886135220527649
depth6_v,depth_probe,nan,0.14000000059604645,0.16533894836902618,0.25478675961494446,0.08858467638492584,0.3917989730834961,0.1274813413619995,0.4807196855545044
depth8_v,useful,12.4539,0.14000000059604645,0.14852452278137207,0.2810260057449341,0.09358546137809753,0.3334750533103943,0.1231805831193924,0.5433443784713745
depth8_x,useful,5.6779,0.14000000059604645,0.12287075072526932,0.2144075334072113,0.12809576094150543,0.469036340713501,0.13622814416885376,0.39473551511764526
depth8_epsilon,useful,7.191,0.14000000059604645,0.5890737175941467,0.36678779125213623,0.024842675775289536,0.10055774450302124,0.13649772107601166,0.7629445195198059
depth10_v,depth_probe,nan,0.14000000059604645,0.09700233489274979,0.26791584491729736,0.11761809885501862,0.34325528144836426,0.1381027102470398,0.518642008304596
depth12_v,depth_probe,nan,0.14000000059604645,0.014848809689283371,0.3498208224773407,0.08616912364959717,0.16271862387657166,0.10036486387252808,0.7369165420532227
depth12_x,failed,0.0458,0.14000000059604645,0.046265844255685806,0.27705925703048706,0.09488780796527863,0.3262181878089905,0.1354801505804062,0.5383016467094421
external_v500,useful,6.6,0.14000000059604645,0.03765775263309479,0.1418631374835968,0.10311201214790344,0.6379995346069336,0.14822205901145935,0.21377837657928467
final_linear_x,failed,-0.3325,0.14000000059604645,0.13944929838180542,0.32589566707611084,0.12404405325651169,0.23573315143585205,0.09712826460599899,0.6671385765075684
raw_final_h4,depth_probe,nan,0.14000000059604645,6.203393936157227,0.39902549982070923,0.014341693371534348,0.04540809243917465,0.10568554699420929,0.8489063382148743
raw_final_h6,depth_probe,nan,0.14000000059604645,5.037219047546387,0.39700520038604736,0.01691082864999771,0.05022021755576134,0.10483221709728241,0.8449475765228271
raw_final_h8,failed,-0.039,0.14000000059604645,2.662175178527832,0.39662808179855347,0.01781442202627659,0.05298658460378647,0.10428579151630402,0.8427276611328125
raw_final_h10,depth_probe,nan,0.14000000059604645,0.552614152431488,0.3886074721813202,0.03027704358100891,0.07273688912391663,0.10498090833425522,0.8222821950912476
depth4_v,depth_probe,nan,0.1599999964237213,0.17424151301383972,0.21443240344524384,0.09000320732593536,0.47928643226623535,0.13949266076087952,0.3812209367752075
depth6_v,depth_probe,nan,0.1599999964237213,0.1733025759458542,0.2530694007873535,0.08129201829433441,0.38965582847595215,0.13480573892593384,0.4755384624004364
depth8_v,useful,12.4539,0.1599999964237213,0.15542098879814148,0.27820008993148804,0.08753455430269241,0.3345997631549835,0.12917327880859375,0.5362268686294556
depth8_x,useful,5.6779,0.1599999964237213,0.13128148019313812,0.21878981590270996,0.11711982637643814,0.45210158824920654,0.14343133568763733,0.4044671058654785
depth8_epsilon,useful,7.191,0.1599999964237213,0.5299005508422852,0.3680990934371948,0.02207891084253788,0.09785555303096771,0.1359156221151352,0.7662288546562195
depth10_v,depth_probe,nan,0.1599999964237213,0.10080903768539429,0.26848918199539185,0.11106204986572266,0.3372350335121155,0.1441481113433838,0.5186169147491455
depth12_v,depth_probe,nan,0.1599999964237213,0.014434457756578922,0.3434452712535858,0.09374430775642395,0.18033793568611145,0.09862112998962402,0.7210409641265869
depth12_x,failed,0.0458,0.1599999964237213,0.0477486327290535,0.2803393304347992,0.08930876106023788,0.3130759596824646,0.14121010899543762,0.5457139611244202
external_v500,useful,6.6,0.1599999964237213,0.039902061223983765,0.14910903573036194,0.08233924210071564,0.6092994213104248,0.16539287567138672,0.2253076434135437
final_linear_x,failed,-0.3325,0.1599999964237213,0.13218969106674194,0.31430888175964355,0.13982832431793213,0.26706838607788086,0.09618984162807465,0.6367417573928833
raw_final_h4,depth_probe,nan,0.1599999964237213,6.187536716461182,0.3986299932003021,0.0154509786516428,0.04706090688705444,0.1046609878540039,0.8482781052589417
raw_final_h6,depth_probe,nan,0.1599999964237213,5.030154228210449,0.39642632007598877,0.018211713060736656,0.05232169106602669,0.10374583303928375,0.8439325094223022
raw_final_h8,failed,-0.039,0.1599999964237213,2.611175537109375,0.3962327241897583,0.01888411119580269,0.05471719056367874,0.10324124991893768,0.842041552066803
raw_final_h10,depth_probe,nan,0.1599999964237213,0.5386389493942261,0.3865587115287781,0.03289958834648132,0.07791709899902344,0.1044401228427887,0.8176427483558655
depth4_v,depth_probe,nan,0.18000000715255737,0.18308553099632263,0.2143457531929016,0.0785653293132782,0.46912896633148193,0.15226426720619202,0.37860676646232605
depth6_v,depth_probe,nan,0.18000000715255737,0.1814315915107727,0.25273939967155457,0.07401605695486069,0.38254326581954956,0.14379021525382996,0.47366654872894287
depth8_v,useful,12.4539,0.18000000715255737,0.16263355314731598,0.2773779034614563,0.08023787289857864,0.32986029982566833,0.13625502586364746,0.5338847041130066
depth8_x,useful,5.6779,0.18000000715255737,0.1399068981409073,0.22479285299777985,0.10573172569274902,0.43058037757873535,0.15122699737548828,0.418192595243454
depth8_epsilon,useful,7.191,0.18000000715255737,0.48781800270080566,0.36829739809036255,0.01969415694475174,0.09750843793153763,0.13604477047920227,0.7664468288421631
depth10_v,depth_probe,nan,0.18000000715255737,0.10501611977815628,0.2714921832084656,0.10191409289836884,0.3248612880706787,0.15051573514938354,0.5246229767799377
depth12_v,depth_probe,nan,0.18000000715255737,0.014024288393557072,0.33646804094314575,0.10113167762756348,0.19927069544792175,0.09729020297527313,0.7034391164779663
depth12_x,failed,0.0458,0.18000000715255737,0.04960518330335617,0.28370073437690735,0.08484607934951782,0.29929977655410767,0.14698700606822968,0.5537132024765015
external_v500,useful,6.6,0.18000000715255737,0.041796620935201645,0.15792229771614075,0.06361281126737595,0.5746428966522217,0.1842072606086731,0.2411498725414276
final_linear_x,failed,-0.3325,0.18000000715255737,0.12647494673728943,0.3023436963558197,0.15567231178283691,0.2982264459133148,0.09637978672981262,0.6053937673568726
raw_final_h4,depth_probe,nan,0.18000000715255737,6.1588873863220215,0.39822423458099365,0.016495514661073685,0.04877108335494995,0.10362986475229263,0.8475990295410156
raw_final_h6,depth_probe,nan,0.18000000715255737,5.013150691986084,0.39581960439682007,0.01946418359875679,0.054519686847925186,0.10265731811523438,0.8428230285644531
raw_final_h8,failed,-0.039,0.18000000715255737,2.560411214828491,0.395810067653656,0.019898077473044395,0.05654033273458481,0.10220572352409363,0.841253936290741
raw_final_h10,depth_probe,nan,0.18000000715255737,0.5266886949539185,0.3844074010848999,0.035121217370033264,0.08307076245546341,0.10420118272304535,0.8127280473709106
depth4_v,depth_probe,nan,0.20000000298023224,0.1924343705177307,0.2166491150856018,0.06796905398368835,0.45185935497283936,0.1658572256565094,0.38228338956832886
depth6_v,depth_probe,nan,0.20000000298023224,0.18987998366355896,0.2542198598384857,0.06655500084161758,0.3699449896812439,0.1536746323108673,0.4763803780078888
depth8_v,useful,12.4539,0.20000000298023224,0.1702582836151123,0.27856409549713135,0.07247382402420044,0.3197726011276245,0.1436571180820465,0.5365703105926514
depth8_x,useful,5.6779,0.20000000298023224,0.14898386597633362,0.23219287395477295,0.09456775337457657,0.40559107065200806,0.15886864066123962,0.4355403184890747
depth8_epsilon,useful,7.191,0.20000000298023224,0.4575386643409729,0.3674599826335907,0.017990615218877792,0.09903915226459503,0.13694700598716736,0.7640138268470764
depth10_v,depth_probe,nan,0.20000000298023224,0.10954047739505768,0.2762070894241333,0.09166410565376282,0.3082001209259033,0.15663325786590576,0.5351666212081909
depth12_v,depth_probe,nan,0.20000000298023224,0.013690758496522903,0.3295215368270874,0.10758967697620392,0.21780171990394592,0.09658172726631165,0.6856166124343872
depth12_x,failed,0.0458,0.20000000298023224,0.05183710157871246,0.28713133931159973,0.08135762810707092,0.2858363389968872,0.15198558568954468,0.5621780157089233
external_v500,useful,6.6,0.20000000298023224,0.04373982176184654,0.1682247668504715,0.04899268597364426,0.536759078502655,0.20084455609321594,0.2623963952064514
final_linear_x,failed,-0.3325,0.20000000298023224,0.12255889177322388,0.2910938262939453,0.16989868879318237,0.3258187174797058,0.09819521754980087,0.5759860277175903
raw_final_h4,depth_probe,nan,0.20000000298023224,6.118147850036621,0.3978032171726227,0.01749795861542225,0.05055653303861618,0.10257810354232788,0.8468654155731201
raw_final_h6,depth_probe,nan,0.20000000298023224,4.986148834228516,0.39518260955810547,0.02068731188774109,0.0568220391869545,0.10155359655618668,0.84162437915802
raw_final_h8,failed,-0.039,0.20000000298023224,2.5087170600891113,0.39536014199256897,0.020884184166789055,0.058466412127017975,0.1011544018983841,0.8403792381286621
raw_final_h10,depth_probe,nan,0.20000000298023224,0.5161873698234558,0.3821517527103424,0.03699560463428497,0.08816316723823547,0.10428030788898468,0.8075565099716187
depth4_v,depth_probe,nan,0.2199999988079071,0.20212697982788086,0.2211940884590149,0.05871615186333656,0.4290474057197571,0.17876200377941132,0.3921906054019928
depth6_v,depth_probe,nan,0.2199999988079071,0.19846218824386597,0.25772279500961304,0.05897199362516403,0.3524090349674225,0.16318091750144958,0.48441004753112793
depth8_v,useful,12.4539,0.2199999988079071,0.17802417278289795,0.28161299228668213,0.06467195600271225,0.3054199814796448,0.15051114559173584,0.5440689325332642
depth8_x,useful,5.6779,0.2199999988079071,0.15837222337722778,0.24067017436027527,0.08411137759685516,0.37871819734573364,0.16535702347755432,0.4559248089790344
depth8_epsilon,useful,7.191,0.2199999988079071,0.4346626400947571,0.36607620120048523,0.016915995627641678,0.10141874849796295,0.13833311200141907,0.7602481842041016
depth10_v,depth_probe,nan,0.2199999988079071,0.11410924792289734,0.2816438674926758,0.08233997970819473,0.29026123881340027,0.16175143420696259,0.5479873418807983
depth12_v,depth_probe,nan,0.2199999988079071,0.013467139564454556,0.32307764887809753,0.1128973662853241,0.23469802737236023,0.09641820192337036,0.6688838005065918
depth12_x,failed,0.0458,0.2199999988079071,0.054285742342472076,0.2906668782234192,0.07867905497550964,0.2730967402458191,0.1557527631521225,0.571150541305542
external_v500,useful,6.6,0.2199999988079071,0.045887596905231476,0.17983637750148773,0.03868449479341507,0.49723494052886963,0.21430814266204834,0.28845691680908203
final_linear_x,failed,-0.3325,0.2199999988079071,0.12055282294750214,0.2820015251636505,0.18044514954090118,0.34577733278274536,0.10181964933872223,0.5524029731750488
raw_final_h4,depth_probe,nan,0.2199999988079071,6.065882682800293,0.3973608911037445,0.01846819370985031,0.052433520555496216,0.10150384902954102,0.8460626602172852
raw_final_h6,depth_probe,nan,0.2199999988079071,4.950379371643066,0.39451634883880615,0.021886536851525307,0.059231482446193695,0.1004280298948288,0.8403404951095581
raw_final_h8,failed,-0.039,0.2199999988079071,2.4564578533172607,0.39489006996154785,0.021843325346708298,0.06049150601029396,0.10007772594690323,0.8394307494163513
raw_final_h10,depth_probe,nan,0.2199999988079071,0.5066782236099243,0.37982064485549927,0.038617853075265884,0.09317347407341003,0.10461180657148361,0.8022147417068481
depth4_v,depth_probe,nan,0.23999999463558197,0.2118561863899231,0.22764788568019867,0.05072804540395737,0.40305790305137634,0.18937891721725464,0.407563179731369
depth6_v,depth_probe,nan,0.23999999463558197,0.20696096122264862,0.26309657096862793,0.05167622119188309,0.3314807415008545,0.1709710955619812,0.4975481629371643
depth8_v,useful,12.4539,0.23999999463558197,0.18568110466003418,0.28620290756225586,0.057403191924095154,0.28847333788871765,0.15585476160049438,0.5556718707084656
depth8_x,useful,5.6779,0.23999999463558197,0.1679324209690094,0.24989643692970276,0.07490850985050201,0.3515814244747162,0.16983510553836823,0.4785834550857544
depth8_epsilon,useful,7.191,0.23999999463558197,0.4154754877090454,0.36454424262046814,0.016365911811590195,0.10402172803878784,0.13974864780902863,0.7562296390533447
depth10_v,depth_probe,nan,0.23999999463558197,0.11849416047334671,0.28745418787002563,0.07450167089700699,0.27259552478790283,0.1651487648487091,0.5622556805610657
depth12_v,depth_probe,nan,0.23999999463558197,0.013343610800802708,0.31730300188064575,0.11696828156709671,0.24940082430839539,0.0969180017709732,0.6536811590194702
depth12_x,failed,0.0458,0.23999999463558197,0.056833140552043915,0.2942322790622711,0.07652395963668823,0.26142770051956177,0.15814848244190216,0.5804238319396973
external_v500,useful,6.6,0.23999999463558197,0.0479961633682251,0.19203898310661316,0.031183738261461258,0.4581286609172821,0.22458231449127197,0.31728899478912354
final_linear_x,failed,-0.3325,0.23999999463558197,0.12052594125270844,0.27637308835983276,0.1858542114496231,0.35501694679260254,0.10690201073884964,0.5380810499191284
raw_final_h4,depth_probe,nan,0.23999999463558197,6.002531051635742,0.396880567073822,0.01943868026137352,0.054440371692180634,0.10040810704231262,0.8451515436172485
raw_final_h6,depth_probe,nan,0.23999999463558197,4.905370712280273,0.3938077986240387,0.023086320608854294,0.06177781894803047,0.09928317368030548,0.8389390110969543
raw_final_h8,failed,-0.039,0.23999999463558197,2.4034557342529297,0.39438632130622864,0.022807840257883072,0.06264910101890564,0.09897240996360779,0.8383784890174866
raw_final_h10,depth_probe,nan,0.23999999463558197,0.49787673354148865,0.37746942043304443,0.04003767669200897,0.09803242981433868,0.10514277964830399,0.7968248128890991
depth4_v,depth_probe,nan,0.25999999046325684,0.22161827981472015,0.23559299111366272,0.04379288852214813,0.3753325939178467,0.19739148020744324,0.42727595567703247
depth6_v,depth_probe,nan,0.25999999046325684,0.21549737453460693,0.2698069214820862,0.04507330060005188,0.30884528160095215,0.17662465572357178,0.5145300626754761
depth8_v,useful,12.4539,0.25999999046325684,0.19331109523773193,0.291939377784729,0.05088023841381073,0.2699804902076721,0.1596454381942749,0.5703741312026978
depth8_x,useful,5.6779,0.25999999046325684,0.17778128385543823,0.2595939338207245,0.06687196344137192,0.3247627913951874,0.172460675239563,0.502776563167572
depth8_epsilon,useful,7.191,0.25999999046325684,0.3983055353164673,0.36308908462524414,0.016142627224326134,0.10634605586528778,0.1410840004682541,0.7525699734687805
depth10_v,depth_probe,nan,0.25999999046325684,0.12268585711717606,0.2934700846672058,0.06804604828357697,0.25537803769111633,0.1670554131269455,0.5775665044784546
depth12_v,depth_probe,nan,0.25999999046325684,0.01332101970911026,0.3125869929790497,0.11964348703622818,0.26090171933174133,0.09800732880830765,0.6410909295082092
depth12_x,failed,0.0458,0.25999999046325684,0.05944633111357689,0.29751715064048767,0.07461327314376831,0.25109124183654785,0.15983164310455322,0.5890771150588989
external_v500,useful,6.6,0.25999999046325684,0.05007742717862129,0.20441468060016632,0.025260772556066513,0.4208487272262573,0.23116284608840942,0.34798842668533325
final_linear_x,failed,-0.3325,0.25999999046325684,0.12250328809022903,0.27496764063835144,0.18519696593284607,0.3522682785987854,0.11286186426877975,0.534869909286499
raw_final_h4,depth_probe,nan,0.25999999046325684,5.929524898529053,0.39636531472206116,0.02041523903608322,0.056572817265987396,0.0992877185344696,0.8441394567489624
raw_final_h6,depth_probe,nan,0.25999999046325684,4.852683067321777,0.3930647373199463,0.024285893887281418,0.06444627046585083,0.0981149822473526,0.837438702583313
raw_final_h8,failed,-0.039,0.25999999046325684,2.350217580795288,0.3938570022583008,0.023790981620550156,0.06493208557367325,0.09783105552196503,0.8372368216514587
raw_final_h10,depth_probe,nan,0.25999999046325684,0.48963794112205505,0.37508922815322876,0.041375577449798584,0.10278569906949997,0.10583052784204483,0.7913838028907776
depth4_v,depth_probe,nan,0.2800000011920929,0.23151901364326477,0.24446281790733337,0.03783440962433815,0.3470493257045746,0.2031112015247345,0.4498394727706909
depth6_v,depth_probe,nan,0.2800000011920929,0.2242540419101715,0.2771691679954529,0.039334990084171295,0.28597813844680786,0.1803729236125946,0.5336489677429199
depth8_v,useful,12.4539,0.2800000011920929,0.20105582475662231,0.29826343059539795,0.0452115535736084,0.25092795491218567,0.16233235597610474,0.5867396593093872
depth8_x,useful,5.6779,0.2800000011920929,0.18804939091205597,0.2693740427494049,0.05994606390595436,0.29872220754623413,0.1737270951271057,0.5275506973266602
depth8_epsilon,useful,7.191,0.2800000011920929,0.3828955888748169,0.3617953658103943,0.01609957590699196,0.10821805894374847,0.14235953986644745,0.7494224309921265
depth10_v,depth_probe,nan,0.2800000011920929,0.12684793770313263,0.29946908354759216,0.06295466423034668,0.23859798908233643,0.16811129450798035,0.5932906866073608
depth12_v,depth_probe,nan,0.2800000011920929,0.013351308181881905,0.30837762355804443,0.12165679037570953,0.27038681507110596,0.09964177012443542,0.6299713850021362
depth12_x,failed,0.0458,0.2800000011920929,0.062196411192417145,0.30057406425476074,0.07256260514259338,0.24127016961574554,0.16151213645935059,0.5972176790237427
external_v500,useful,6.6,0.2800000011920929,0.05213753506541252,0.21678146719932556,0.02028574049472809,0.3850284218788147,0.23535355925559998,0.37961798906326294
final_linear_x,failed,-0.3325,0.2800000011920929,0.1264423429965973,0.277447909116745,0.17908629775047302,0.33916687965393066,0.11902415007352829,0.5418089628219604
raw_final_h4,depth_probe,nan,0.2800000011920929,5.8470234870910645,0.39579513669013977,0.02142709121108055,0.058876022696495056,0.09814976155757904,0.8429741859436035
raw_final_h6,depth_probe,nan,0.2800000011920929,4.792018890380859,0.3922669291496277,0.025516044348478317,0.0672827884554863,0.09693272411823273,0.8357845544815063
raw_final_h8,failed,-0.039,0.2800000011920929,2.2965903282165527,0.39327704906463623,0.024824488908052444,0.0673896074295044,0.09666667878627777,0.8359436988830566
raw_final_h10,depth_probe,nan,0.2800000011920929,0.4820564091205597,0.37269148230552673,0.042698368430137634,0.10742256790399551,0.10665050148963928,0.7859269380569458
depth4_v,depth_probe,nan,0.30000001192092896,0.24174833297729492,0.25381770730018616,0.032666996121406555,0.3190932869911194,0.20691116154193878,0.473995566368103
depth6_v,depth_probe,nan,0.30000001192092896,0.23346610367298126,0.2848252058029175,0.03441458195447922,0.2635893225669861,0.1825491189956665,0.5538615584373474
depth8_v,useful,12.4539,0.30000001192092896,0.2091679573059082,0.3048005700111389,0.04036792740225792,0.23202258348464966,0.16418467462062836,0.603792667388916
depth8_x,useful,5.6779,0.30000001192092896,0.19893302023410797,0.2789372205734253,0.05393249914050102,0.27403444051742554,0.17398709058761597,0.5519784688949585
depth8_epsilon,useful,7.191,0.30000001192092896,0.3693925142288208,0.3606349229812622,0.016193104907870293,0.10961683094501495,0.14369316399097443,0.7466899752616882
depth10_v,depth_probe,nan,0.30000001192092896,0.13112041354179382,0.3053194284439087,0.05865979939699173,0.222417414188385,0.168709859251976,0.6088727116584778
depth12_v,depth_probe,nan,0.30000001192092896,0.013406755402684212,0.30476176738739014,0.12316834181547165,0.277987539768219,0.10160893201828003,0.620403528213501
